freq,X_900us_loaded_loosepylon_0,Y_900us_loaded_loosepylon_0,Z_900us_loaded_loosepylon_0
0,9.2815e-17,6.5148e-16,2.4132e-15
0.97656,0.0011077,0.0011343,0.00019731
1.9531,7.1404e-05,0.00083185,0.0012326
2.9297,0.00014476,0.0010419,0.0023935
3.9063,0.00022657,0.0019828,0.00074591
4.8828,0.00031942,0.0027138,0.00029722
5.8594,0.00040959,0.0022838,0.0013299
6.8359,0.00069993,0.00030197,0.0012884
7.8125,0.00086687,0.0012737,0.0013977
8.7891,0.00069442,0.00055388,0.001755
9.7656,0.00046654,0.00035313,0.00044105
10.742,0.00050281,0.0011014,0.0016309
11.719,0.00022617,0.0010289,0.00084638
12.695,0.0010804,8.0657e-05,0.0035494
13.672,0.00020825,0.00081042,0.0021673
14.648,0.00039809,0.0012676,0.00074841
15.625,0.00016315,0.00033739,0.0011248
16.602,0.00017056,0.00094496,0.00078723
17.578,0.00051032,0.001039,0.0015392
18.555,0.00016836,0.0003773,0.00021035
19.531,4.6648e-05,0.00014026,0.0004899
20.508,0.00035205,0.0028908,0.00089088
21.484,7.3646e-05,0.0014886,0.00075593
22.461,2.7482e-05,0.00017128,6.3461e-05
23.438,0.00017631,0.00023578,0.00043054
24.414,5.7376e-06,0.00080014,0.00084587
25.391,0.0002323,0.0011081,0.00047006
26.367,0.00046826,0.0013549,0.00019345
27.344,0.00074697,0.00014504,0.00078824
28.32,0.00071775,0.0012119,0.00092951
29.297,0.001259,0.0010547,0.0010886
30.273,0.0012763,0.00067547,0.00098396
31.25,0.0017699,0.0022354,0.00042073
32.227,0.001872,0.0035322,0.00075457
33.203,0.0083239,0.03357,0.011563
34.18,0.0023213,0.0093705,0.00060114
35.156,0.0015334,0.0038751,0.0013992
36.133,0.00082312,0.0019149,0.00060318
37.109,0.00085666,0.0014481,0.00076141
38.086,0.00033942,0.0016188,0.00077321
39.063,0.00057792,0.0015207,0.0011113
40.039,0.00043926,0.0010475,0.00043547
41.016,0.00061957,0.0021266,0.00053199
41.992,0.00015782,0.0016551,0.00047951
42.969,0.00051189,0.00088854,0.00051571
43.945,0.00030891,0.0007536,0.00049007
44.922,2.424e-05,0.00090111,0.00061601
