freq,X_900us_loaded_8,Y_900us_loaded_8,Z_900us_loaded_8
0,1.1763e-15,1.5449e-16,2.0919e-15
0.97656,2.4975e-05,0.0016175,0.00042428
1.9531,0.00017969,0.00074927,0.00019961
2.9297,0.00018897,0.00024662,0.00016388
3.9063,0.00017745,0.00064689,0.00047921
4.8828,0.00018211,0.00093861,0.00044654
5.8594,0.00028549,0.0016508,5.748e-05
6.8359,0.00026849,0.0011418,0.00069412
7.8125,0.00047437,0.001096,0.00068034
8.7891,0.00045147,0.0017954,0.0009891
9.7656,0.00070494,0.0017905,0.0022353
10.742,0.0012822,0.0019387,0.0045424
11.719,0.00094869,0.0029831,0.0034791
12.695,0.00089603,0.0037047,0.0011701
13.672,0.00040748,0.00077855,0.00069302
14.648,0.00049975,0.0018025,0.0013648
15.625,0.00052688,0.0011109,0.0011381
16.602,0.00027668,0.00069516,0.00048712
17.578,0.00034163,0.0015476,0.00070654
18.555,0.00046575,0.0012112,0.00068956
19.531,0.00027976,0.00056898,0.00073725
20.508,0.00025965,0.00016433,0.00070201
21.484,0.00018239,0.00039861,0.00062412
22.461,0.00026474,0.0014859,0.00047565
23.438,0.00050001,0.0016379,0.00075209
24.414,0.00012925,0.00058155,0.00050131
25.391,0.0011515,0.0039794,0.0014263
26.367,0.00088744,0.001644,0.00064838
27.344,0.00063927,0.0022342,0.0012779
28.32,0.00038423,0.0017025,0.0012862
29.297,0.00085031,0.0032791,0.0016383
30.273,0.0014328,0.0052121,0.0019331
31.25,0.0029102,0.012807,0.0051162
32.227,0.005032,0.02365,0.0076779
33.203,0.0014778,0.006505,0.0020817
34.18,0.00073144,0.0029451,0.0010839
35.156,0.00070175,0.0010319,0.00024033
36.133,5.328e-06,0.0021371,9.1284e-05
37.109,0.00021644,0.00057463,0.00016172
38.086,0.00025577,0.00089949,0.00025476
39.063,0.00022414,0.0011224,0.00030288
40.039,0.00038452,0.00053893,0.00075595
41.016,0.00011916,0.0019068,0.00080597
41.992,0.00014683,0.0018354,0.0010862
42.969,0.00012509,0.00046676,0.00045715
43.945,0.00022152,0.0026834,0.00081531
44.922,0.00024423,0.0022486,0.0006612
45.898,0.00026155,0.00032741,0.00044904
46.875,0.00012531,0.0016046,0.00043886
47.852,0.0001185,0.0011139,0.00055934
48.828,0.00050472,0.00058803,0.00094558
49.805,0.00040512,0.0013106,0.00070911
50.781,0.0006832,0.0012153,0.00038127
51.758,0.00090302,0.0014536,0.0016342
52.734,0.00042684,0.0003849,0.00067689
53.711,0.00034051,0.00048841,0.00048037
54.688,0.000584,0.001086,9.0427e-05
55.664,0.00070637,0.00084241,0.0010221
56.641,0.0017089,0.0014191,0.0023321
57.617,0.00091248,0.00086557,0.0019275
58.594,0.00022956,0.00039167,0.00017794
59.57,0.00038822,0.0012325,0.00081087
60.547,0.00013154,0.00098553,0.00084096
61.523,0.00078734,0.0009359,0.0014321
62.5,0.00062314,0.001196,0.0024461
63.477,0.001715,0.00059067,0.01046
64.453,0.00074437,0.0015081,0.0061128
65.43,0.0005611,0.00076122,0.0031862
66.406,0.00053245,0.0010075,0.0018979
67.383,0.00027803,0.0011219,0.0010298
68.359,0.00022197,0.00027978,0.0013456
69.336,0.00040457,0.0010667,0.0019097
70.313,0.00056383,0.00070842,0.0014103
71.289,0.00069456,0.0012043,0.00016115
72.266,0.00043705,0.00049387,0.00095252
73.242,0.00039835,0.0010607,0.0013969
74.219,0.00010234,0.0015774,0.0010006
75.195,0.00060245,0.0010755,0.0018925
76.172,0.00068639,0.0016612,0.004076
77.148,0.00039211,0.001327,0.0016906
78.125,0.00021026,0.00038602,0.00068096
79.102,0.00023873,0.00097208,0.0013203
80.078,0.00013239,0.00137,0.00093779
81.055,0.00034252,0.0014519,0.00029202
82.031,0.00031777,0.00074723,0.00034457
83.008,0.00026079,0.0024583,0.0039691
83.984,0.00011358,0.0015204,0.00081645
84.961,0.00030309,0.0019492,0.0018544
85.938,0.00041507,0.0012471,0.0012353
86.914,0.00045711,0.0013528,0.0011931
87.891,0.00033126,0.0013029,0.00099268
88.867,0.00047622,0.00055413,0.00035224
89.844,0.00069391,0.0009624,0.0021744
90.82,0.00030277,0.0008818,0.00048501
91.797,0.00076392,0.0001151,0.0026639
92.773,0.00032231,0.00028547,0.0013647
93.75,0.00048135,0.00072147,0.003299
94.727,0.0004905,0.00083517,0.0036321
95.703,0.0011065,0.00072154,0.0057047
96.68,0.00060276,0.00032668,0.0030629
97.656,0.00026807,0.0008917,0.0018761
98.633,0.00064345,0.0010229,0.0043844
99.609,0.00041309,0.00074599,0.0018617
100.59,0.0012745,0.00075396,0.0065681
101.56,0.00092609,0.00055551,0.0036545
102.54,0.00017934,0.0008113,0.0017061
103.52,0.00064845,0.0015068,0.0021349
104.49,0.001134,0.0024407,0.00097129
105.47,0.0016999,0.0039029,0.0036054
106.45,0.00050074,0.0018144,0.0016734
107.42,0.0016692,0.0040214,0.0029719
108.4,0.0018813,0.0043849,0.0025863
109.38,0.00041351,0.001165,0.001096
110.35,0.0004553,0.00085959,0.00062703
111.33,0.00041691,0.00032787,0.0017446
112.3,0.00083049,0.000244,0.0029449
113.28,0.00015987,0.00041118,0.00062588
114.26,0.00027208,0.0026765,0.0010652
115.23,0.00039416,0.0056634,0.0033931
116.21,0.00070608,0.0017667,0.0023436
117.19,0.00030017,0.0026826,0.003411
118.16,0.00050569,0.0027084,0.0014965
