freq,X_1600us_unloaded_loosemotor_5,Y_1600us_unloaded_loosemotor_5,Z_1600us_unloaded_loosemotor_5
463.87,0.0006045,0.00013918,0.00016614
464.84,0.00035171,0.00073639,0.00043883
465.82,0.00041314,0.0001934,0.0006776
466.8,0.00059595,0.0003821,0.00073177
467.77,0.0020178,0.00079502,0.001966
468.75,0.0022114,0.0006836,0.0018849
469.73,0.00053531,6.6045e-05,0.00035863
470.7,0.00047406,0.00020565,0.00015325
471.68,0.00021286,0.00034336,5.4628e-05
472.66,0.00018868,0.00043863,0.00013038
473.63,3.1552e-05,0.00027855,0.00028097
474.61,0.00021016,0.00043997,0.0004459
475.59,0.00010468,0.00016167,0.00047419
476.56,0.00017221,0.00012273,0.00048102
477.54,5.9383e-05,0.00029424,0.00051662
478.52,0.00047968,5.7707e-05,0.00083044
479.49,0.00039073,0.00065247,0.0013591
480.47,0.0010083,0.0019898,0.0033499
481.45,0.00078746,0.0016667,0.0027341
482.42,0.00049669,0.00090111,0.00063999
483.4,0.00020049,0.00054198,0.00050729
484.38,0.00019212,0.00062414,0.00031155
485.35,0.00016741,0.00036592,0.00013797
486.33,0.00021807,0.00063097,0.00048909
487.3,0.00042084,0.00031868,0.00028732
488.28,0.00029801,0.00043696,0.00020711
489.26,7.6491e-05,0.00047239,0.00023439
490.23,0.0003372,0.0003914,8.1932e-05
491.21,0.00023984,0.00016778,0.00042451
492.19,0.00068751,0.00077875,0.00043022
493.16,0.0018785,0.0016469,0.00085764
494.14,0.00090703,0.0010819,0.00064446
495.12,0.00041434,0.00074975,0.00018557
496.09,0.00077187,0.00082175,0.00019619
497.07,0.00029994,3.4185e-05,0.00030971
498.05,0.00024406,0.00035285,0.00019263
499.02,0.00022597,0.00069071,0.00033204
500,0.00086416,0.00057606,4.252e-05
