freq,X_1700us_loaded_loosepylon_8,Y_1700us_loaded_loosepylon_8,Z_1700us_loaded_loosepylon_8
0,7.8565e-16,1.6476e-16,1.5676e-16
0.97656,0.0027865,0.0072583,0.010388
1.9531,0.0033649,0.016241,0.0024277
2.9297,0.0064431,0.018721,0.00145
3.9063,0.0028773,0.00933,0.0085874
4.8828,0.0021356,0.0040592,0.0065037
5.8594,0.0043409,0.0054615,0.0042932
6.8359,0.0035639,0.013617,0.0035316
7.8125,0.0015254,0.0086434,0.0012462
8.7891,0.0028377,0.019631,0.0047156
9.7656,0.0044194,0.0031839,0.008601
10.742,0.003172,0.011947,0.0080969
11.719,0.0048076,0.0038737,0.014454
12.695,0.0028398,0.0042294,0.016027
13.672,0.0018213,0.0098284,0.009348
14.648,0.0024931,0.001658,0.0056804
15.625,0.0040219,0.014327,0.0084728
16.602,0.0011544,0.0033736,0.0039657
17.578,0.00049333,0.0069831,0.00084148
18.555,0.0024745,0.0078643,0.0054747
19.531,0.0012074,0.006233,0.0025297
20.508,0.0020551,0.012129,0.0040214
21.484,0.0020203,0.0070437,0.0048274
22.461,0.0018898,0.0076875,0.001487
23.438,0.002114,0.020288,0.0032723
24.414,0.0021084,0.01381,0.0068066
25.391,0.0042705,0.019128,0.015644
26.367,0.0051091,0.020448,0.015497
27.344,0.0056806,0.01714,0.011358
28.32,0.0049073,0.025887,0.014735
29.297,0.0023239,0.012603,0.0083173
30.273,0.0021159,0.014171,0.0042239
31.25,0.0055091,0.01594,0.0064341
32.227,0.0019958,0.013383,0.0075327
33.203,0.0012753,0.014932,0.0021454
34.18,0.0034753,0.007022,0.0047391
35.156,0.0014773,0.0066902,0.002279
36.133,0.0023589,0.0030717,0.0032948
37.109,0.00096082,0.004625,0.0029307
38.086,0.0020169,0.007921,0.0065646
39.063,0.0013338,0.0026476,0.0063249
40.039,0.0029623,0.0036879,0.0026509
41.016,0.0015266,0.0063662,0.0022911
41.992,0.0016289,0.0022004,0.00082615
42.969,0.0028356,0.0039971,0.0026153
43.945,0.0013202,0.0024808,0.0020351
44.922,0.002041,0.0056369,0.0046825
45.898,0.0028597,0.0073323,0.0015413
46.875,0.0017659,0.013358,0.0023264
47.852,0.0055541,0.0084727,0.0030305
48.828,0.0029433,0.013362,0.005284
49.805,0.0011951,0.0040898,0.0012393
50.781,0.0022139,0.015334,0.0052056
51.758,0.00063795,0.0054801,0.0040195
52.734,0.00097162,0.0064939,0.0047858
53.711,0.0020372,0.0059401,0.0039595
54.688,0.0020519,0.010159,0.003369
55.664,0.0023955,0.0096081,0.0019101
56.641,0.0022982,0.0014146,0.0005512
57.617,0.0019965,0.0058571,0.0035212
58.594,0.0017388,0.0040517,0.0025783
59.57,0.0010493,0.010222,0.001897
60.547,0.0026638,0.0042948,0.0036377
61.523,0.0018368,0.0095668,0.001717
62.5,0.00056102,0.003841,0.0040225
63.477,0.0017828,0.011982,0.0039141
64.453,0.00099678,0.00056548,0.0030917
65.43,0.0042079,0.011095,0.0046683
66.406,0.0030231,0.0049972,0.0031681
67.383,0.0016846,0.0042933,0.0022771
68.359,0.00284,0.0067438,0.0027591
69.336,0.002876,0.0039234,0.0055115
70.313,0.0035784,0.0077859,0.0051816
71.289,0.0031713,0.007925,0.0038372
72.266,0.0070092,0.010644,0.0077053
73.242,0.0064104,0.010913,0.012254
74.219,0.012239,0.0086877,0.016307
75.195,0.013299,0.0089438,0.02353
76.172,0.019179,0.006265,0.023017
77.148,0.022759,0.0090737,0.029825
78.125,0.034244,0.01447,0.048534
79.102,0.092479,0.039556,0.13653
80.078,0.012839,0.0075418,0.012923
81.055,0.016217,0.0056176,0.019726
82.031,0.019468,0.01191,0.020761
83.008,0.016597,0.0067459,0.01969
83.984,0.01394,0.010018,0.01963
84.961,0.0078822,0.0024246,0.016052
85.938,0.0062043,0.001479,0.013689
86.914,0.0052674,0.0032229,0.0074237
87.891,0.0049894,0.0013243,0.0069921
88.867,0.0072341,0.0024474,0.00541
89.844,0.0017158,0.0064189,0.0043008
90.82,0.0036811,0.0047584,0.0070985
91.797,0.0044101,0.0012449,0.0067731
92.773,0.0038308,0.0021586,0.0027048
93.75,0.0010263,0.0042339,0.0037479
94.727,0.0030731,0.0023041,0.0072723
95.703,0.0053206,0.0048342,0.0062309
96.68,0.0044623,0.0030684,0.0038465
97.656,0.0042534,0.0049208,0.0062711
98.633,0.004948,0.0020874,0.0074133
99.609,0.0020731,0.0023376,0.0033913
100.59,0.0045944,0.0034546,0.0025622
101.56,0.0031569,0.003094,0.0020235
102.54,0.002856,0.0085716,0.0042034
103.52,0.00056479,0.0038047,0.0018088
104.49,0.0041859,0.010572,0.006207
105.47,0.0086846,0.010735,0.013994
106.45,0.0015583,0.0022246,0.003124
107.42,0.0036773,0.010398,0.0075689
108.4,0.0028941,0.0073998,0.0076205
109.38,0.0039586,0.005874,0.0062273
110.35,0.0025778,0.0038444,0.0032174
111.33,0.0015113,0.0033157,0.001663
112.3,0.0031734,0.0013735,0.0015829
113.28,0.0048247,0.0050266,0.0064416
114.26,0.0040619,0.00205,0.0030573
115.23,0.0018327,0.0020076,0.0049376
116.21,0.0049034,0.0023445,0.0086309
117.19,0.0037874,0.0028326,0.0016406
118.16,0.0022627,0.0016789,0.0067946
119.14,0.0044032,0.00089685,0.003141
120.12,0.0030396,0.0032343,0.0046767
121.09,0.0024085,0.0016993,0.0089647
122.07,0.0029799,0.0029499,0.0039641
123.05,0.0025243,0.0015348,0.0058727
124.02,0.0020957,0.0033951,0.0088004
125,0.0041009,0.004417,0.0085282
125.98,0.0018361,0.0026943,0.0094676
126.95,0.0037792,0.001872,0.0027043
127.93,0.00088544,0.003629,0.0016921
128.91,0.0022753,0.0025375,0.0030125
129.88,0.0063623,0.0071563,0.017275
130.86,0.0063782,0.009406,0.0098726
131.84,0.0024645,0.0020129,0.005234
132.81,0.0044792,0.0043647,0.01658
133.79,0.0023199,0.0037473,0.0086138
134.77,0.0036998,0.0027141,0.0064704
135.74,0.00050454,0.002699,0.0040088
136.72,0.0028928,0.0033525,0.0056673
137.7,0.001027,0.0041207,0.0053977
138.67,0.0014181,0.0053179,0.004136
139.65,0.0044705,0.00489,0.005162
140.63,0.0010262,0.0016103,0.0046428
141.6,0.0014293,0.0054856,0.0023172
142.58,0.0044923,0.0060764,0.0080511
143.55,0.0039321,0.0072943,0.0050675
144.53,0.0027893,0.00095524,0.0081841
145.51,0.0023092,0.0050759,0.0060026
146.48,0.0034056,0.0075594,0.0059054
147.46,0.005438,0.0083904,0.0075903
148.44,0.0018764,0.0053059,0.005699
149.41,0.0035045,0.00037031,0.0082537
150.39,0.00084974,0.004997,0.0081803
151.37,0.0036585,0.0043646,0.0098321
152.34,0.0064657,0.014245,0.0093366
153.32,0.0045997,0.0090556,0.0069385
154.3,0.0053866,0.0147,0.0064083
155.27,0.010101,0.021236,0.015806
156.25,0.011135,0.016396,0.028431
157.23,0.034609,0.058652,0.061171
158.2,0.049192,0.10286,0.082783
159.18,0.0023759,0.0042438,0.011575
160.16,0.0083133,0.018149,0.0036594
161.13,0.0070742,0.016032,0.010674
162.11,0.0099326,0.015427,0.016042
163.09,0.0048666,0.0079328,0.012737
164.06,0.007584,0.015537,0.010486
165.04,0.0043814,0.0093692,0.0077126
166.02,0.0020784,0.0075152,0.0062484
166.99,0.0024016,0.0064272,0.0058039
167.97,0.0019424,0.0056117,0.0027346
168.95,0.00078806,0.0082654,0.0025915
169.92,0.0019378,0.0077702,0.0019131
170.9,0.0028407,0.0043857,0.0042908
171.88,0.0032312,0.0070501,0.0019924
172.85,0.00081309,0.0042726,0.0017714
173.83,0.0021574,0.0050365,0.00064445
174.8,0.0017695,0.0011622,0.0031433
175.78,0.0024188,0.0061703,0.0013969
176.76,0.0037597,0.0042459,0.0020974
177.73,0.0023559,0.0035352,0.0020777
178.71,0.0021191,0.0025444,0.0009235
179.69,0.0032602,0.0033757,0.001694
180.66,0.0012458,0.0033171,0.0031062
181.64,0.0017079,0.0010894,0.0017959
182.62,0.0020518,0.0030103,0.0041295
183.59,0.00089538,0.0054137,0.0023582
184.57,0.0010317,0.0073706,0.0017155
185.55,0.003395,0.00032973,0.0047771
186.52,0.0024404,0.001729,0.0038048
187.5,4.7901e-05,0.0065565,0.0054371
188.48,0.0033854,0.00074474,0.0019569
189.45,0.0025882,0.0033123,0.00196
190.43,0.0024382,0.002373,0.0015748
191.41,0.0014041,0.0056671,0.001175
192.38,0.0020419,0.00074884,0.0018014
193.36,0.0016402,0.0029114,0.0012882
194.34,0.0021064,0.001118,0.0027365
195.31,0.0015719,0.0041626,0.0018861
196.29,0.00138,0.0020684,0.0012345
197.27,0.0010491,0.0025852,0.0017276
198.24,0.0033355,0.0043068,0.0017622
199.22,0.002729,0.0024823,0.0033145
200.2,0.0013914,0.0025998,0.0040482
201.17,0.00035997,0.0015052,0.0028336
202.15,0.0015489,0.0024909,0.00053074
203.13,0.00092497,0.00078723,0.003074
204.1,0.0011419,0.0019023,0.0021747
205.08,0.0031486,0.0056745,0.0032908
206.05,0.00088184,0.00071849,0.0024301
207.03,0.00096688,0.0023208,0.0019094
208.01,0.002401,0.002928,0.0040892
208.98,0.005538,0.0019447,0.0044564
209.96,0.0035094,0.0061345,0.005277
210.94,0.0031951,0.0088648,0.0060244
211.91,0.0040986,0.0038189,0.005623
212.89,0.0023347,0.0021953,0.0016461
213.87,0.00061867,0.002399,0.0015975
214.84,0.0042369,0.0034278,0.00083755
215.82,0.0039845,0.003847,0.0033988
216.8,0.0027582,0.0036596,0.0018441
217.77,0.0019107,0.0015232,0.00078297
218.75,0.00080885,0.0025769,0.00093734
219.73,0.0012582,0.0024261,0.0012636
220.7,0.0026176,0.0025857,0.00072428
221.68,0.0015081,0.0035323,0.00061268
222.66,0.0021221,0.0020028,0.0022971
223.63,0.0026169,0.0028739,0.00077512
224.61,0.0009159,0.00090557,0.0011308
225.59,0.0014033,0.002323,0.00062354
226.56,0.0014256,0.0017592,0.002738
227.54,0.00062417,0.00019032,0.0016816
228.52,0.0016284,0.0022791,0.0010147
229.49,0.00075248,0.0025782,0.0007526
230.47,0.0015094,0.0014667,0.0018109
231.45,0.0019753,0.0016222,0.0018891
232.42,0.00046583,0.0012446,0.00018956
233.4,0.00049979,0.0021844,0.0021612
234.38,0.002196,0.0029702,0.0019876
235.35,0.0023928,0.0025786,0.0022206
236.33,0.0078485,0.012266,0.0051999
237.3,0.020074,0.021421,0.011168
238.28,0.0084158,0.0080109,0.0036239
239.26,0.0054361,0.0020178,0.0019526
240.23,0.0015673,0.0022272,0.0030653
241.21,0.0018034,0.0036519,0.00084419
242.19,0.0013795,0.00035115,0.0020787
243.16,0.0014321,0.0026561,0.0024863
244.14,0.0014645,0.0013955,0.0024423
245.12,0.00038095,0.0011427,0.0016815
246.09,0.0015819,0.0021565,0.001514
247.07,0.00019486,0.0013824,0.0007086
248.05,0.00097277,0.0019008,0.0010568
249.02,0.0014069,0.003206,0.0018949
250,0.0011401,0.0029777,0.00042662
250.98,0.001668,0.00092986,0.0020657
251.95,0.0011336,0.003145,0.0011834
252.93,0.0014391,0.0037044,0.0017707
253.91,7.5759e-05,0.0015819,0.0018232
254.88,0.0004071,0.00061068,0.0013171
255.86,0.00076621,0.0013096,0.00055959
256.84,0.00035834,0.0026519,0.0010941
257.81,0.001298,0.0023225,0.00028163
258.79,0.00045373,0.00077876,0.0020259
259.77,0.00059686,0.0035395,0.00048895
260.74,0.0011991,0.0021253,0.00091925
261.72,0.001013,0.0021771,0.0015179
262.7,0.00046486,0.001366,0.003062
263.67,0.0011213,0.0032392,0.0047016
264.65,0.00011689,0.0011402,0.00062379
265.63,0.00065499,0.00256,0.0002256
266.6,0.0011213,0.00059493,0.0011239
267.58,0.00072306,0.00079379,0.001334
268.55,0.00056704,0.0019885,0.00063874
269.53,0.00065907,0.0014683,0.0013956
270.51,0.00080724,0.0031199,0.00091174
271.48,0.00043295,0.0020877,0.00079523
272.46,0.0013111,0.00091663,0.0015027
273.44,0.00084148,0.0023887,0.0017699
274.41,0.00097136,0.00047293,0.0010084
275.39,0.00022977,0.001207,0.0019342
276.37,0.00018744,0.0017584,0.0015512
277.34,0.00041809,0.0033559,0.00044092
278.32,0.00094415,0.0022769,0.0034185
279.3,0.00054625,0.00078963,0.0010025
280.27,0.00060758,0.00075381,0.00052202
281.25,0.00051793,0.0017833,0.0013138
282.23,0.0004734,0.0023283,0.0021402
283.2,0.00072469,0.0011076,0.0017101
284.18,0.00059808,0.0027545,0.0018085
285.16,0.0028967,0.0024181,0.0046412
286.13,0.00056891,0.0017918,0.0032343
287.11,0.0011554,0.0013417,0.0057628
288.09,0.0012009,0.001585,0.0017134
289.06,0.00060633,0.0023037,0.0025691
290.04,0.001646,0.003305,0.0011155
291.02,0.00079626,0.0024762,0.0022228
291.99,0.00047765,0.003171,0.0022974
292.97,0.00039216,0.00080418,0.0025875
293.95,0.0015282,0.0034052,0.00045737
294.92,0.00083169,0.0025661,0.0022216
295.9,0.00072697,0.0019126,0.0012185
296.88,0.0006503,0.00073217,0.00039173
297.85,0.0022463,0.0013123,0.001328
298.83,0.0014773,0.0012506,0.0034004
299.8,0.00020109,0.00093173,0.0017978
300.78,0.00039845,0.0015718,0.0016581
301.76,0.00050246,0.00074236,0.0021706
302.73,0.00023846,0.0021468,0.0014804
303.71,0.0017153,0.00081574,0.0018969
304.69,0.00077988,0.0025065,0.002247
305.66,0.0013166,0.0034974,0.0041983
306.64,0.0006642,0.0021412,0.0025199
307.62,0.00038289,0.0025516,0.0042389
308.59,0.00080894,0.00087431,0.00080124
309.57,0.0023049,0.0015672,0.0091928
310.55,0.0012878,0.00043265,0.0037344
311.52,0.0016175,0.0037708,0.0026134
312.5,0.0025328,0.0042365,0.0018871
313.48,0.002817,0.0012904,0.0041948
314.45,0.0085891,0.008271,0.0023482
315.43,0.0012577,0.013026,0.0027199
316.41,0.0081275,0.013224,0.0084931
317.38,0.0042976,0.0063172,0.001027
318.36,0.0014987,0.0045755,0.0033435
319.34,0.0032223,0.0024663,0.00085775
320.31,0.0013425,0.00072143,0.0019244
321.29,0.0045829,0.0026218,0.002463
322.27,0.0010029,0.0014063,0.0043417
323.24,0.0051586,0.0025104,0.0011513
324.22,0.0057564,0.0037506,0.0013908
325.2,0.0032657,0.0059789,0.003046
326.17,0.0036772,0.0029158,0.00066295
327.15,0.0029397,0.00049417,0.0016707
328.13,0.0018056,0.0019335,0.0016117
329.1,0.0014312,0.0029093,0.00061444
330.08,0.00070997,0.00069364,0.0031175
331.05,0.0013017,0.0032143,0.0012962
332.03,0.00037655,0.001993,0.0025043
333.01,0.0012081,0.00061207,0.0013759
333.98,0.0010169,0.0024668,0.0015048
334.96,0.00034317,0.00093311,0.0029013
335.94,0.00188,0.0015199,0.003905
336.91,0.00076787,0.003065,0.0036813
337.89,0.00043331,0.0012775,0.0010236
338.87,0.00083531,0.0011491,0.0075206
339.84,0.003281,0.0015954,0.002644
340.82,0.0005477,0.00039573,0.0011416
341.8,0.00070621,0.0016472,0.0015792
342.77,0.0039842,0.0036378,0.0042161
343.75,0.00056022,0.0014158,0.0022766
344.73,0.0036188,0.002754,0.0098443
345.7,0.0044302,0.0033062,0.012839
346.68,0.0018379,0.0024219,0.005916
347.66,0.0027701,0.0025433,0.0015081
348.63,0.001932,0.0023254,0.0022674
349.61,0.00063458,0.0002869,0.0015782
350.59,0.00051978,0.00088257,0.0016121
351.56,0.0008866,0.00067345,0.0011824
352.54,0.0017577,0.0022922,0.0024172
353.52,0.0014416,0.00097667,0.0013092
354.49,0.00040867,0.001782,8.83e-05
355.47,0.0019556,0.0018982,0.0014842
356.45,0.0017503,0.00050399,0.0015466
357.42,0.000938,0.0006135,0.00028823
358.4,0.0016283,0.0019081,0.00064202
359.38,0.001174,0.00063414,0.0031576
360.35,0.0014211,0.0016548,0.002222
361.33,0.001034,0.0016317,0.0030261
362.3,0.00068545,0.00086809,0.0012001
363.28,0.0010056,0.0020816,0.0014225
364.26,0.0028583,0.0004263,0.0022362
365.23,0.0011033,0.0017752,0.004739
366.21,0.003892,0.0012245,0.0045818
367.19,0.00085113,0.00094001,0.0042223
368.16,0.0029328,0.0041335,0.0046636
369.14,0.00065228,0.00088824,0.00087582
370.12,0.0024798,0.0022746,0.0015883
371.09,0.0014993,0.00024147,0.0023661
372.07,0.00090683,0.0020845,0.0018023
373.05,0.00073259,0.00074281,0.0024451
374.02,0.002211,0.000558,0.00074148
375,0.00076867,0.00069459,0.00077284
375.98,0.0025328,0.0010063,0.001475
376.95,0.0011538,0.0011008,0.0018758
377.93,0.0010137,0.0032665,0.0027368
378.91,0.0026402,0.0014248,0.00078142
379.88,0.0030391,0.0022008,0.0014173
380.86,0.00027851,0.0030237,0.0012709
381.84,0.00057994,0.0028992,0.002041
382.81,0.00082896,0.0011975,0.00044964
383.79,0.0009968,0.00044571,0.0011442
384.77,0.0010563,0.0015326,0.0023663
385.74,6.2215e-05,0.0017996,0.0011013
386.72,0.00073401,0.00042519,0.00053226
387.7,0.002511,0.0014284,0.00038221
388.67,0.0003524,0.002475,0.0015301
389.65,0.00067129,0.0014054,0.0018085
390.63,0.0032451,0.001338,0.0029595
391.6,0.0017155,0.002082,0.00064113
392.58,0.0020352,0.0056447,0.0021547
393.55,0.0030931,0.0058668,0.0010344
394.53,0.013195,0.021186,0.012947
395.51,0.0081391,0.014009,0.0076924
396.48,0.0040981,0.0050889,0.0029601
397.46,0.00046497,0.0025237,0.0026312
398.44,0.0014381,0.0037443,0.00054496
399.41,0.0019527,0.0048388,0.00098593
400.39,0.0026473,0.0027458,0.00078398
401.37,0.0025173,0.0031559,0.0010887
402.34,0.0019352,0.004163,0.0019153
403.32,0.0033538,0.002792,0.0030239
404.3,0.0030387,0.0037811,0.0010069
405.27,0.0016936,0.0048101,0.0021789
406.25,0.0015986,0.0029004,0.0013956
407.23,0.00089051,0.0017128,0.0014685
408.2,0.00033173,0.00070191,0.0012078
409.18,0.00047172,0.0028915,0.00059009
410.16,0.00075295,0.00093549,0.0013738
411.13,0.00045423,0.00092805,0.00047589
412.11,0.0002124,0.0021808,0.0012532
413.09,0.0011167,0.00049692,0.0017791
414.06,0.0018271,0.001312,0.0012515
415.04,0.0015546,0.0033477,0.00081821
416.02,0.0023362,0.0018041,0.0029438
416.99,0.00075062,0.0010874,0.0021301
417.97,0.00066633,0.0040721,0.0014282
418.95,0.00071808,0.0021708,0.00449
419.92,0.0012636,0.0015396,0.0023537
420.9,0.0014558,0.0011116,0.0021401
421.88,0.00030388,0.0014272,0.0024296
422.85,0.0011963,0.002071,0.0014521
423.83,0.0013891,0.0025971,0.0019708
424.8,0.00077261,0.00089707,0.0017082
425.78,0.00037053,0.00048832,0.0008764
426.76,0.0006826,0.0011184,0.0021872
427.73,0.0014519,0.0010235,0.0004779
428.71,0.0016839,0.0014319,0.00035743
429.69,0.00073582,0.00061594,0.0038142
430.66,0.00033481,0.0012948,0.0005182
431.64,0.00097145,0.00078369,0.0013135
432.62,0.00013948,0.0011149,0.0022162
433.59,0.00058274,0.0018147,0.00050179
434.57,0.00083189,0.00057845,0.0028345
435.55,0.00084414,0.0021713,0.0019414
436.52,0.00039401,0.0014487,0.003966
437.5,0.00066305,0.0012041,0.0016283
438.48,0.00057119,0.00076161,0.0012747
439.45,0.00073347,0.0020141,0.0005392
440.43,0.00046601,0.0018137,0.0021935
441.41,0.0001605,0.0014199,0.0012761
442.38,0.00096421,0.0014318,0.00096755
443.36,0.0011642,0.0016585,0.0030011
444.34,0.00096014,0.0020873,0.0010691
445.31,0.0010232,0.0040176,0.003568
446.29,0.00046335,0.0022702,0.002343
447.27,0.0025067,0.011228,0.0049005
448.24,0.00098383,0.0022357,0.001919
449.22,0.00035963,0.0019898,0.0020348
450.2,0.00052581,0.001575,0.0017139
451.17,0.0010143,0.00090765,0.0017258
452.15,0.00081862,0.00097169,0.0015135
453.13,0.00012206,0.00027022,0.0013755
454.1,0.0010222,0.0010546,0.0013698
455.08,0.0010577,0.0014972,0.0010105
456.05,0.00056159,0.0025875,0.00038688
457.03,0.00025394,0.0013241,0.00069496
458.01,0.00046491,0.00037504,0.00086598
458.98,0.00078368,0.0030639,0.00067115
459.96,0.00085048,0.0020974,0.0012449
460.94,0.0014749,0.00096788,0.00043787
461.91,0.0008599,0.0024232,0.00047847
462.89,0.00085996,0.00026014,0.00055715
463.87,0.00080052,0.0021733,0.0025319
464.84,0.00091933,0.001459,0.00068873
465.82,0.00035627,0.0017041,0.0021919
466.8,0.001042,0.0028257,0.00097788
467.77,0.0017992,0.0018852,0.0023456
468.75,0.00090598,0.00025392,0.0021903
469.73,0.00018381,0.0017244,0.0010429
470.7,0.0019063,0.005349,0.0012632
471.68,0.0025511,0.0038088,0.0023563
472.66,0.001626,0.0024108,0.0013709
473.63,0.0035306,0.0089133,0.0023324
474.61,0.00049933,0.0018866,0.00052156
475.59,0.0021671,0.0023082,0.0038013
476.56,0.0022637,0.0057992,0.0016607
477.54,0.0019154,0.0034777,0.00086239
478.52,0.00069839,0.0018624,0.0029506
479.49,0.0027252,0.0019035,0.0027295
480.47,0.0011447,0.0024862,0.0013742
481.45,0.00096152,0.0014039,0.001255
482.42,0.0017743,0.0017313,0.0046545
483.4,0.00015055,0.0016929,0.0018822
484.38,0.00102,0.0024081,0.0020444
485.35,0.00049878,0.0013685,0.0015755
486.33,0.00058155,0.0017563,0.0052996
487.3,0.00039534,0.0013715,0.0010563
488.28,0.00054642,0.0033386,0.00068653
489.26,0.00098313,0.002674,0.0041175
490.23,0.00027082,0.0013218,0.0020455
491.21,0.00032382,0.0011662,0.00087941
492.19,0.0015896,0.0014725,0.0018975
493.16,0.0014359,0.00077706,0.0012482
494.14,0.0008149,0.0018317,0.0020843
495.12,0.000561,0.0019913,0.0020692
496.09,0.0014572,0.0017345,0.002537
497.07,0.00093748,0.0016961,0.0028809
498.05,0.0014116,0.0042263,0.0036035
499.02,0.00097867,0.0031368,0.00070498
500,0.0003011,0.00013651,0.0005007
