freq,X_1700us_loaded_3,Y_1700us_loaded_3,Z_1700us_loaded_3
0,7.0555e-16,1.2568e-16,6.8745e-16
0.97656,0.0080931,0.024894,0.0033909
1.9531,0.0044159,0.015042,0.0022554
2.9297,0.0013799,0.0047587,0.0056331
3.9063,0.0022148,0.009276,0.0037938
4.8828,0.0017659,0.0094121,0.0026371
5.8594,0.0021047,0.0059549,0.0063247
6.8359,0.0021291,0.0076504,0.0059259
7.8125,0.0033037,0.0071762,0.0011948
8.7891,0.0023371,0.0095457,0.0027458
9.7656,0.0023945,0.015346,0.0048014
10.742,0.0045655,0.0033922,0.0037512
11.719,0.0035515,0.010239,0.0085628
12.695,0.0022313,0.01832,0.0071846
13.672,0.0077338,0.021481,0.012003
14.648,0.0051173,0.010627,0.0065702
15.625,0.0049558,0.015157,0.0089469
16.602,0.0033454,0.0058352,0.002885
17.578,0.0048926,0.016527,0.0067473
18.555,0.0088406,0.027992,0.017073
19.531,0.011985,0.039463,0.025244
20.508,0.008064,0.034026,0.020989
21.484,0.011464,0.043442,0.028768
22.461,0.0062166,0.01995,0.014684
23.438,0.00090495,0.004293,0.0070163
24.414,0.0040767,0.010679,0.0040721
25.391,0.0033861,0.0059,0.0021582
26.367,0.0011316,0.0014161,0.003145
27.344,0.0018775,0.0050349,0.0031686
28.32,0.00091241,0.0031897,0.0049027
29.297,0.0013841,0.00054921,0.0042226
30.273,0.0017914,0.0023965,0.0051228
31.25,0.0027787,0.00090987,0.0029263
32.227,0.0010312,0.0022576,0.0020215
33.203,0.0012046,0.0020405,0.0025852
34.18,0.00063323,0.0019337,0.0016054
35.156,0.0015207,0.0042249,0.0047758
36.133,0.0020343,0.0035047,0.0056003
37.109,0.0012292,0.0033909,0.00032746
38.086,0.0027312,0.0028618,0.0014668
39.063,0.00055465,0.0034881,0.0048994
40.039,0.0030864,0.0066538,0.0053956
41.016,0.0022682,0.0022638,0.0010246
41.992,0.0012076,0.00085307,0.0023878
42.969,0.002252,0.0055196,0.0038121
43.945,0.0014284,0.0028882,0.0050046
44.922,0.0012486,0.0021364,0.0046127
45.898,0.001237,0.0025527,0.00091116
46.875,0.00080443,0.0031119,0.0028032
47.852,0.0025079,0.0014367,0.004977
48.828,0.0028193,0.002496,0.0013766
49.805,0.002296,0.0022689,0.0019697
50.781,0.0016872,0.0015721,0.0017677
51.758,0.0018888,0.0017071,0.0037946
52.734,0.0011492,0.0057258,0.0029767
53.711,0.0043769,0.0014584,0.0080233
