freq,X_2300us_unloaded_loosepylon_3,Y_2300us_unloaded_loosepylon_3,Z_2300us_unloaded_loosepylon_3
0,1.727e-15,7.776e-16,2.0217e-15
0.97656,0.00025557,0.0012097,0.00074481
1.9531,0.00029244,0.00025702,0.00086592
2.9297,0.00013306,0.0008924,0.00045766
3.9063,0.00076207,0.00012173,0.00017249
4.8828,0.00031352,0.00059052,0.0010438
5.8594,0.00046308,0.00091132,0.0011477
6.8359,0.00043741,0.00085755,0.00076779
7.8125,0.00043614,0.001363,0.00072515
8.7891,0.00084985,0.0016442,0.00081884
9.7656,8.2583e-05,0.00058508,0.0010903
10.742,0.0009927,0.00098874,0.00053912
11.719,5.9728e-05,0.0014576,0.00060263
12.695,0.0004976,0.0014283,0.00039636
13.672,0.00028052,0.00087162,0.00096638
14.648,0.00060211,0.00024669,0.00010378
15.625,0.00047612,0.00057705,0.00094821
16.602,0.00039181,0.0023187,0.0010854
17.578,0.00039437,0.00033735,0.0001779
18.555,0.0005103,0.00023541,0.00069628
19.531,0.0010799,0.00037933,0.0010782
20.508,0.00060356,0.00020704,0.00091972
21.484,0.00074622,0.00081269,0.0014088
22.461,0.003236,0.00066057,0.0049683
23.438,0.0011011,0.00095138,0.0012679
24.414,0.00050984,0.0011237,0.0012566
25.391,0.0010254,0.00044522,0.0009364
26.367,0.0012264,0.001581,0.0015911
27.344,0.00025644,0.0012115,0.00068208
28.32,0.00029239,0.00076275,0.00026129
29.297,0.00076538,0.0005075,0.00065255
30.273,0.00074156,0.00091346,0.0014866
31.25,0.0018464,0.0020845,0.0027055
32.227,0.0041828,0.0039289,0.0071733
33.203,0.0064057,0.0062215,0.0090833
34.18,0.0025146,0.0014112,0.0030645
35.156,0.00068548,0.0014809,0.0016596
36.133,0.00099339,0.00026481,0.0018925
37.109,0.00068245,0.0012942,0.0017341
38.086,0.00051574,0.0009661,0.00052021
39.063,0.000472,0.00074649,0.00047449
40.039,0.00041749,0.00071629,0.0005215
41.016,0.00050547,0.0002588,0.00086677
41.992,0.00011532,0.00016033,0.00066039
42.969,0.00065574,0.00021711,0.00083305
43.945,0.00076361,0.00040153,0.0019673
44.922,0.00085555,0.00038754,0.001249
45.898,0.00049087,0.00074499,0.00053776
46.875,0.00030468,0.00016993,0.00062023
47.852,0.00025974,9.8955e-05,0.0016051
48.828,0.00053424,0.00012175,0.0016848
49.805,0.00022947,0.00076852,0.0011861
50.781,0.00040915,0.00033475,0.00081443
51.758,0.00012253,0.00043321,0.000217
52.734,0.00047487,0.00016293,0.00052731
53.711,0.00030672,0.00024403,0.00022593
54.688,0.00027273,0.0004269,0.00062584
55.664,0.00018488,0.00051613,0.00040032
56.641,0.00037587,0.00078576,0.00065838
57.617,0.00016377,0.0005196,0.00066169
58.594,0.00027903,0.00045127,0.0010425
59.57,0.00032227,0.00054404,0.00089706
60.547,0.00036631,0.00057784,0.00042816
61.523,0.00036403,0.00018985,0.00080892
62.5,0.0005837,0.00061643,0.00091945
63.477,0.0002662,0.00099147,0.0003039
64.453,0.00024219,0.00089421,0.0011204
65.43,0.00095313,0.0020799,0.0022741
66.406,0.00039984,0.00037822,0.00056152
67.383,0.00071095,0.00067523,0.00087106
68.359,0.00020447,0.00065739,0.00082772
69.336,0.0003491,0.00019334,0.00073349
70.313,0.00016737,0.00037613,0.00047031
71.289,0.00070576,0.00059394,0.0011162
72.266,0.00056854,9.6109e-05,0.0015069
73.242,0.00038004,0.00059964,0.0010308
74.219,0.00010936,0.00055924,0.00098294
75.195,0.00024819,7.0877e-05,0.00059009
76.172,0.00054967,0.00039144,0.00052979
77.148,0.00047915,0.00035277,7.5885e-05
78.125,0.00024995,0.00082549,0.00079528
79.102,0.00037964,0.00042643,0.00011813
80.078,0.00049741,0.00046971,0.0004411
81.055,0.00021479,0.00046605,0.00028396
82.031,0.00051323,0.0019518,0.00033332
83.008,0.00032624,0.00078875,0.00026584
83.984,0.00029691,0.00035594,0.00048316
84.961,0.00065266,8.5047e-05,0.00055183
85.938,0.00030072,8.9713e-05,0.00022242
86.914,0.00049088,0.00044772,0.00022473
87.891,0.00024822,0.00019183,0.00053288
88.867,0.00049298,0.0002999,0.00047866
89.844,0.00010271,0.00048454,0.00031308
90.82,0.00035129,0.00036796,0.00040746
91.797,8.4224e-05,0.00050139,0.00051835
92.773,0.00023891,0.00063884,0.00028581
93.75,0.00011669,0.00046407,0.00024782
94.727,0.0004405,0.00017904,0.00012611
95.703,0.00033193,0.00055395,0.00062606
96.68,0.00039601,0.00048605,0.00058654
97.656,0.00058906,0.00062382,0.00049668
98.633,0.00074813,0.00056095,0.00075534
99.609,0.00037661,0.00018796,0.00014478
100.59,0.00049856,0.00022055,0.00090347
101.56,0.00031028,0.00020051,0.00087687
102.54,0.00018147,3.7472e-05,0.00049982
103.52,0.00012339,0.00099542,0.00036751
104.49,0.00040485,0.0005024,0.0006267
105.47,1.6157e-05,3.3864e-05,0.00078044
106.45,0.00011439,0.00056466,0.00026218
107.42,0.00043339,0.0001737,0.00026936
108.4,0.00049039,0.0001901,0.00020026
109.38,0.0002926,0.00032435,0.00086105
110.35,0.00038024,0.00087538,0.00044006
111.33,0.00039447,0.00056965,0.00076533
112.3,0.00052472,0.00053099,0.00050627
113.28,0.0005082,0.00059234,0.00093703
114.26,0.00048141,0.00077917,0.00036838
115.23,0.00088303,0.00060025,0.0011135
116.21,7.2366e-05,0.00014253,0.00057035
117.19,0.00038725,0.00043002,0.00053765
118.16,0.00013093,0.00091493,0.00092813
119.14,0.00013448,0.00065374,0.0014501
120.12,0.00056459,4.5046e-05,0.0009677
121.09,0.00013618,0.00039067,0.00029623
122.07,0.00068774,0.00077958,0.0003729
123.05,0.00083155,0.00044396,0.00045108
124.02,0.00084122,0.0010932,0.00029061
125,0.00076241,0.0012207,0.0013892
125.98,0.001274,0.00053947,0.00085687
126.95,0.001451,0.0010598,0.0011445
127.93,0.002262,0.0018411,0.0021357
128.91,0.0020979,0.0012061,0.0020724
129.88,0.0064431,0.0044838,0.0062074
130.86,0.02896,0.022423,0.02842
131.84,0.011716,0.0091436,0.011095
132.81,0.00506,0.0038348,0.004434
133.79,0.0041993,0.0034082,0.0036584
134.77,0.0027635,0.0022849,0.0026527
135.74,0.0026954,0.00256,0.0023944
136.72,0.0026309,0.0018079,0.001397
137.7,0.0020678,0.0016588,0.0017768
138.67,0.0021023,0.001553,0.0015833
139.65,0.0017591,0.0019172,0.00050669
140.63,0.0020113,0.0014906,0.0018966
141.6,0.0025915,0.0016903,0.0058951
142.58,0.0019258,0.0018635,0.0017892
143.55,0.0016381,0.0017758,0.0011395
144.53,0.0017075,0.0020068,0.00066263
145.51,0.0014911,0.0019117,0.00030138
146.48,0.0018665,0.0022363,0.00072304
147.46,0.0024463,0.0040689,0.0016145
148.44,0.0021149,0.0018893,0.00070077
149.41,0.0019825,0.0019586,0.0005943
150.39,0.0017576,0.0022255,0.00065913
151.37,0.0020818,0.0023053,0.00089247
152.34,0.0019726,0.0024215,0.0003721
153.32,0.0022157,0.0019629,0.00047386
154.3,0.002013,0.00304,0.00052639
155.27,0.0022494,0.002563,0.00038255
156.25,0.002573,0.0029243,0.00044759
157.23,0.0024579,0.0037738,0.00072894
158.2,0.002845,0.0044772,0.00064144
159.18,0.003384,0.0037921,0.00058015
160.16,0.0037109,0.0036395,0.00036835
161.13,0.0041064,0.0059344,0.00090034
162.11,0.0060416,0.0077056,0.0017657
163.09,0.011133,0.01433,0.0032216
164.06,0.062649,0.079965,0.017013
165.04,0.0062253,0.0081983,0.0018453
166.02,0.002778,0.0035473,0.00094808
166.99,0.0011208,0.001764,0.00071788
167.97,0.00075656,0.00048367,0.00062181
168.95,0.00012915,0.00036832,0.00034193
169.92,0.00019335,0.00063249,0.00026816
170.9,0.0002685,0.00042502,0.00049726
171.88,0.00021372,0.00070541,0.00036026
172.85,7.3532e-05,0.00049549,8.3126e-05
173.83,0.00026255,0.0014964,0.00058952
174.8,0.00099485,0.00045911,0.0011378
175.78,0.00066824,0.00058509,0.00090289
176.76,0.00071955,0.0007835,0.00065262
177.73,0.00065159,0.0011196,0.00057666
178.71,0.00063694,0.0015258,0.00018522
179.69,0.0010462,0.0017407,0.00068625
180.66,0.0026505,0.0022321,0.00044984
181.64,0.00082717,0.0009507,0.00035725
182.62,0.00073625,0.0010829,0.00066739
183.59,0.00098034,0.00078536,0.00075034
184.57,0.00069481,0.0009339,0.00027444
185.55,0.00085836,0.00077899,0.00076491
186.52,0.00068991,0.0010652,0.00086327
187.5,0.00056844,0.001234,0.00087772
188.48,0.00070808,0.00061774,0.00061731
189.45,0.00075915,0.00072441,0.00082617
190.43,0.00020335,0.00097524,0.00088612
191.41,0.00041129,0.0013893,0.001018
192.38,0.00067477,0.00066565,0.0015179
193.36,0.00024275,0.00079696,0.00093699
194.34,0.00089415,9.4387e-05,0.0025402
195.31,0.0012509,0.00055278,0.0033612
196.29,0.0037814,0.0026348,0.011449
197.27,0.0034437,0.0034965,0.010215
198.24,0.0013738,0.0011903,0.0037857
199.22,0.00093598,0.0014475,0.0018079
200.2,0.00067308,0.0012213,0.0012577
201.17,0.00032586,0.00070319,0.0010318
202.15,0.0004818,0.00075024,0.0007315
203.13,0.000566,0.00084529,0.00072155
204.1,0.00034677,0.00033533,0.00051494
205.08,0.00028447,0.00013066,0.00043837
206.05,0.00028182,0.00041385,0.00072745
207.03,0.00032276,0.00094524,0.00067508
208.01,9.9582e-05,0.00046621,0.00038039
208.98,0.00031312,0.00040933,0.00049321
209.96,0.00031246,0.00052962,0.0005317
210.94,0.00014809,0.00025699,0.00072587
211.91,0.00022154,0.0010138,0.00053215
212.89,0.0013203,0.00092856,0.0014883
213.87,0.00054082,0.00033468,0.0003639
214.84,0.00019625,0.00085588,0.00013695
215.82,0.0001256,0.00054533,0.00029737
216.8,0.0003321,0.00057861,0.00073577
217.77,0.00014651,0.00029484,0.00042345
218.75,0.00020149,0.0002122,0.00010506
219.73,8.8303e-05,0.00051882,0.00091042
220.7,0.00019736,0.00033281,0.00020045
221.68,0.00022089,0.00066351,0.00020709
222.66,0.00027184,0.00038265,0.00019129
223.63,0.00014755,0.0011089,0.00049292
224.61,0.00018584,0.0015152,0.0001894
225.59,9.4537e-05,0.00029042,0.00058495
226.56,0.00020537,0.00016992,0.0002166
227.54,0.00043744,0.00063032,0.00016914
228.52,0.0001432,0.00062088,0.00030262
229.49,0.0016047,0.00042937,0.0019819
230.47,3.4778e-05,0.00041692,0.00015298
231.45,0.00023485,0.00031343,9.0451e-05
232.42,0.0003611,0.00014282,0.00033699
233.4,6.0939e-05,0.00022052,0.00014013
234.38,0.00035757,0.00038704,0.00022247
235.35,0.00018651,0.00043386,0.00072471
236.33,5.284e-05,0.00032416,0.0010617
237.3,0.00012984,0.00026607,0.00034722
238.28,0.00010092,0.00028692,0.00044583
239.26,9.987e-05,0.00031644,0.0004012
240.23,0.00018183,0.00038628,0.00039041
241.21,9.5395e-05,0.00025432,0.00036054
242.19,0.00026663,0.00031426,0.00016487
243.16,0.00032837,0.00010846,0.00022965
244.14,7.11e-05,0.00044463,0.00013169
245.12,0.00018922,0.00026088,6.5214e-05
246.09,0.00049081,0.00091069,0.00054272
247.07,0.0003186,0.00041892,0.00022371
248.05,0.00016789,0.00075332,0.00061737
249.02,5.4001e-05,0.00031108,0.00039195
250,0.00032034,0.00038631,0.00013849
250.98,0.00024742,0.00030016,0.0001638
251.95,0.00025974,0.00017392,1.3312e-05
252.93,0.0001302,0.0001942,0.00014401
253.91,4.2207e-05,0.00013633,0.00040402
254.88,5.4806e-05,0.00012479,0.00021845
255.86,0.00021025,0.00029567,0.0004725
256.84,9.4568e-05,0.00034596,0.00034988
257.81,0.00023223,9.7326e-05,0.00036361
258.79,0.00017158,0.00016313,0.00029823
259.77,0.00020061,0.0002994,0.00028612
260.74,0.00032421,0.00022437,0.00028742
261.72,0.00097472,0.00051342,0.0010252
262.7,0.00091096,0.00056024,0.0011027
263.67,0.00018024,0.00043381,0.00048242
264.65,0.00020514,0.0003826,0.00039503
265.63,3.9156e-05,0.00035099,0.0003994
266.6,0.00027009,0.00022887,7.583e-06
267.58,0.00021733,0.0001306,0.00030231
268.55,0.00042112,0.00084695,0.00047098
269.53,0.00012126,0.00040368,0.00022716
270.51,0.00014449,0.00050389,0.00035145
271.48,0.0002035,0.00044326,0.00048154
272.46,0.00019143,0.00034327,0.00081526
273.44,0.00024536,0.00070998,0.00031664
274.41,0.00019583,0.00016247,0.0003765
275.39,0.00025697,0.00026839,0.00032219
276.37,0.00027724,0.00040458,0.00076602
277.34,0.00043196,0.0005967,0.00025547
278.32,0.0010486,0.00055089,0.00026781
279.3,0.000622,0.00030438,0.00081737
280.27,0.00045262,0.00018182,0.00013951
281.25,0.00030267,0.00022488,0.00019545
282.23,0.0002005,0.00010827,0.00080372
283.2,0.00061021,0.00028343,0.00097804
284.18,0.00013837,0.00030623,0.00077507
285.16,0.00041914,0.00049488,0.0004879
286.13,0.00029561,0.00015977,4.1845e-05
287.11,0.00013378,8.2475e-05,0.00014862
288.09,7.9474e-05,0.00029608,6.1962e-05
289.06,0.00012194,0.00029484,0.00011939
290.04,0.00025209,0.00031884,9.0715e-05
291.02,0.00014339,0.00053296,0.00022504
291.99,0.00057292,0.00059965,0.00062976
292.97,0.00011485,0.0002086,0.0001056
293.95,0.0022239,0.0012598,0.0020816
294.92,0.018437,0.0057067,0.014668
295.9,0.0036106,0.0010912,0.0028207
296.88,0.0016184,0.00051573,0.0011175
297.85,0.0017981,0.00055075,0.0012529
298.83,0.00082688,0.00034123,0.0008512
299.8,0.001186,0.00076007,0.00059173
300.78,0.00098771,0.00029078,0.0007144
301.76,0.0007428,0.00028369,0.00046573
302.73,0.00067733,0.00039551,0.00033711
303.71,0.00074142,0.0004141,0.00077108
304.69,0.00079807,0.00037519,0.0003257
305.66,0.0006273,0.0019777,0.0013853
306.64,0.00064734,0.00034113,9.1407e-05
307.62,0.00040207,0.00039709,0.00034789
308.59,0.00030371,0.00020712,0.00038031
309.57,0.00036839,0.00019348,0.00050005
310.55,0.0001513,0.00024035,0.00013494
311.52,0.00048046,0.00088603,0.0013024
312.5,0.0005049,0.00027457,0.00024866
313.48,0.0001512,0.00038178,0.00037399
314.45,0.00018773,0.00037537,0.00010235
315.43,0.00018726,0.00045389,7.9984e-05
316.41,0.0003578,0.00027776,0.00063101
317.38,0.00023106,0.0007174,0.00067365
318.36,0.00063669,0.0004161,0.00080864
319.34,0.0004476,0.00039034,0.00043887
320.31,0.00042302,0.00051133,0.00038182
321.29,0.00075741,0.00054003,0.00070827
322.27,0.0009379,0.00025785,0.00078034
323.24,0.00087359,0.00037589,0.001046
324.22,0.0013128,0.00024692,0.0011245
325.2,0.0016879,0.00049421,0.0017495
326.17,0.0030246,0.00088515,0.0026116
327.15,0.0066866,0.0018438,0.0056881
328.13,0.017652,0.0051372,0.015575
329.1,0.003415,0.0010206,0.0032635
330.08,0.0017157,0.0004779,0.0017431
331.05,0.0010604,0.0005953,0.0010523
332.03,0.00081102,0.00043426,0.00074891
333.01,0.00047585,0.00051045,0.00050321
333.98,0.00025362,0.00027978,0.00041061
334.96,0.00019776,0.00026489,0.00031713
335.94,7.9994e-05,0.00047936,0.00037585
336.91,6.2855e-05,0.00046701,0.00038797
337.89,0.0001231,0.00040279,0.00040855
338.87,0.00069741,0.00033739,6.6372e-05
339.84,0.00058942,0.00064618,0.00037621
340.82,0.00064345,0.00053709,0.00044755
341.8,0.00067264,0.00056916,0.00018532
342.77,0.0012793,0.00027259,0.00033164
343.75,0.00346,0.0019192,0.00094306
344.73,0.0035006,0.002277,0.0014746
345.7,0.00087921,0.00075109,0.00081628
346.68,0.00031795,0.00039628,0.00037532
347.66,0.00037421,0.00038958,0.00030159
348.63,0.00025685,0.0004127,0.00044269
349.61,0.00043466,0.00050309,0.00020965
350.59,0.00019616,0.00020803,0.00030615
351.56,0.00026032,0.00040285,0.00013413
352.54,0.00030488,0.0003076,0.00022685
353.52,0.00039273,0.00048481,0.00023
354.49,0.00037286,0.0017901,0.00075781
355.47,0.00030904,0.00090701,0.00027775
356.45,0.00045877,0.00027329,0.00047376
357.42,0.00042936,0.00029095,0.00059803
358.4,0.00031925,0.00035761,0.00029975
359.38,0.00027776,0.0006,0.00067477
360.35,0.00046046,0.0029726,0.0010399
361.33,0.00056995,0.0014369,0.00024675
362.3,0.00028828,0.00086554,0.00030213
363.28,0.00035807,0.00021935,0.00054445
364.26,0.00038463,0.00020024,0.00030834
365.23,0.00027826,0.00056393,0.00038648
366.21,0.00040078,0.00094333,0.00033027
367.19,0.00049977,0.00029631,0.00036996
368.16,0.00018403,0.00018262,0.0001925
369.14,0.00029004,0.00016062,0.00029515
370.12,0.00017208,0.0001902,8.7091e-05
371.09,0.00014024,0.0001526,0.00020321
372.07,0.00015518,0.00013528,0.0001159
373.05,0.00031139,0.00024642,0.00010298
374.02,0.00017454,0.00024417,4.1308e-05
375,0.00033608,0.00025358,0.00011987
375.98,0.00044178,0.00024097,0.00044865
376.95,0.0024419,0.0017201,0.0012314
377.93,0.0004018,0.00033542,0.00033385
378.91,0.00038795,0.00013679,0.00066042
379.88,0.00011897,0.00043214,0.00020391
380.86,0.00024802,5.7041e-05,0.00014247
