freq,X_800us_broken_prop_5,Y_800us_broken_prop_5,Z_800us_broken_prop_5
98.633,0.0020422,0.0057296,0.0011015
99.609,0.0052438,0.0077847,0.0027835
100.59,0.0018083,0.0027738,0.00029235
101.56,0.0019962,0.006201,0.0014934
102.54,0.00048451,0.0011733,0.0011904
103.52,0.0011058,0.0034305,0.0011052
104.49,0.00061882,0.0024405,0.0025012
105.47,0.0011915,0.0035956,0.00078674
106.45,0.00057954,0.0011242,0.0010832
107.42,0.00021797,0.00079971,0.0012471
108.4,0.00041134,0.0014073,0.00066209
109.38,0.00031512,0.0016426,0.00097655
110.35,0.00035825,0.0013926,0.0011771
111.33,0.0002254,0.0012036,0.0006184
112.3,0.00032082,0.00034188,0.00022659
113.28,0.00042357,0.0019063,0.0011735
114.26,8.0386e-05,0.0012796,0.000259
115.23,7.0209e-05,0.00218,0.00053836
116.21,0.00046659,0.0011816,0.00025486
117.19,0.00044569,0.0015424,0.0010195
118.16,0.00026904,0.00084783,0.0014098
119.14,0.00078992,0.0022867,0.00090057
120.12,0.0010645,0.0018707,0.00081629
121.09,0.00048155,0.0012259,0.0010872
122.07,0.00017783,0.0022225,0.00051223
123.05,0.00049411,0.0020331,0.00047527
124.02,0.00041472,0.00098749,0.0014167
125,0.00023228,0.00081317,0.0027384
125.98,0.00017362,0.000952,0.00033497
126.95,0.00053341,0.001081,0.0023387
127.93,0.00033537,0.00019238,0.0011335
128.91,0.0004944,0.00038148,0.00221
129.88,0.0002163,0.00074471,0.0025449
130.86,0.00032877,0.0011499,0.0018707
131.84,0.00025872,0.00055983,0.0010742
132.81,0.00029017,0.0009715,0.0012599
133.79,0.00021243,0.00067255,0.0015829
134.77,0.00041841,0.00043416,0.0019347
135.74,0.00050059,0.00081776,0.0031105
136.72,0.0012489,0.0019243,0.0011071
137.7,0.0008188,0.0026314,0.0016543
138.67,0.0010603,0.00086277,0.0020077
139.65,0.0011157,0.0021431,0.0019381
140.63,0.0006194,0.0024997,0.0028417
141.6,0.0010117,0.0018045,0.001454
142.58,0.0005365,0.0012119,0.00096083
143.55,0.00073099,0.0019721,0.00027122
144.53,0.0010944,0.0011379,0.00091097
145.51,0.00060562,0.0016004,0.0017856
146.48,0.00018048,0.0014393,0.00079505
147.46,0.00024479,0.0006518,0.0018081
148.44,0.00089978,0.001484,0.0012191
149.41,0.00013121,0.00038794,0.0011338
150.39,0.00012661,0.00026928,0.0014923
151.37,0.00042034,0.00057432,0.0019849
152.34,0.0001073,0.00056911,0.0023589
153.32,4.8983e-05,0.00042029,0.0012571
154.3,0.00095403,0.00064995,0.0014514
155.27,0.00061023,0.0011922,0.0016098
156.25,0.0004228,0.00089635,0.0020118
157.23,0.00025185,0.0013967,0.0017634
158.2,0.00075531,0.0013392,0.00092217
159.18,0.0020464,0.0018856,0.0017916
160.16,0.0010153,0.0018247,0.0010285
161.13,0.00087788,0.0021057,0.0017434
162.11,0.00072528,0.00061902,0.00085459
163.09,0.00035454,0.0014074,0.0010662
164.06,0.0007403,0.0004156,0.0014134
165.04,0.00085828,0.0014283,0.0014083
166.02,0.00036108,0.0013514,0.00098042
166.99,0.00045169,0.0010306,0.0012725
167.97,0.00047715,0.0011107,0.00062649
168.95,0.00055408,0.00099016,0.00096259
169.92,0.00068205,0.0016168,0.00056221
170.9,0.00014351,0.0012636,0.00088024
171.88,0.0008068,0.0018573,0.0011113
172.85,0.0007425,0.00058257,0.00050737
173.83,0.00039301,0.0014646,0.0010752
174.8,0.00071217,0.0011112,0.00079779
175.78,0.00061912,0.00074503,0.0010067
176.76,0.00046807,0.0012769,0.00064456
177.73,0.00073702,0.00024766,0.0018357
178.71,0.00043811,0.00042977,0.0011995
179.69,0.00042597,0.001004,0.0015572
180.66,0.00027737,0.00074495,0.00098763
181.64,0.00067177,0.0015421,0.00089305
182.62,0.0004272,0.001303,0.0013524
183.59,0.0010057,0.0020895,0.00088618
184.57,0.00046339,0.0016741,0.0008176
185.55,0.00024326,0.00035185,0.002459
186.52,0.00024366,0.00047223,0.0012904
187.5,0.0003143,0.0008404,0.00024695
188.48,0.00069558,0.0016364,0.0014536
189.45,0.00033222,0.00061606,0.00060744
190.43,0.00032715,0.000644,0.00034418
191.41,0.00012712,0.00033316,0.0017594
192.38,0.00035493,0.00040646,0.00099452
193.36,0.000234,0.00035948,0.00053333
194.34,0.00026598,0.00032849,0.0012232
195.31,0.0004017,0.00099646,0.00077199
196.29,0.00015639,0.00081305,0.0003477
197.27,0.00015759,0.00041529,0.0015124
198.24,0.00018915,0.0010022,0.0010902
199.22,0.00036681,0.0027041,0.0021408
200.2,0.00080162,0.0018805,0.0015858
201.17,0.00049326,0.001884,0.0020833
202.15,0.00017321,0.00043113,0.00059025
203.13,0.00023347,0.00071538,0.00046492
204.1,0.00062934,0.0014267,0.0004883
205.08,0.0001383,0.0007894,0.0007744
206.05,0.00025479,0.00040382,0.00060456
207.03,0.00026518,0.0010916,0.0011535
208.01,0.0002162,0.00095829,0.0011064
208.98,0.00036458,0.0016962,0.0011103
209.96,0.00044831,0.0015763,0.0015531
210.94,0.00031263,0.0010068,0.00092871
211.91,0.00066575,0.0014574,0.00074647
212.89,0.00037848,0.0013932,0.00015105
213.87,0.00059545,0.0014195,0.00019837
214.84,0.00062902,0.0016643,0.00089156
215.82,0.00020708,0.00060976,0.00038172
216.8,0.00017848,0.0013263,0.00073779
217.77,0.0013021,0.001685,0.00043383
218.75,0.00054804,0.0021004,0.0013071
219.73,0.00028154,0.0036481,0.0019419
220.7,0.00055095,0.0037241,0.0010525
221.68,0.000475,0.00066645,0.0010699
222.66,0.00094388,0.002056,0.00033198
223.63,0.00018275,0.00058818,0.00034022
224.61,0.00067495,0.0013571,0.0012257
225.59,0.00011767,0.00010943,0.00025666
226.56,0.0001565,0.0015383,0.00055549
227.54,0.00023215,0.00086731,0.00046843
228.52,0.00013094,0.0016818,0.00067732
229.49,0.00033765,0.00037366,0.00064222
230.47,0.00033722,0.00053908,0.0004632
231.45,0.00035966,0.00067387,0.00041004
232.42,5.5521e-05,0.0010524,0.00075513
233.4,0.00022038,0.001921,0.00056644
234.38,0.00011265,0.00092521,0.0009254
235.35,0.00033078,0.00090448,0.00042679
236.33,0.00032532,0.00072523,0.00026047
237.3,0.00026719,0.00082046,0.00099123
238.28,0.00061201,0.0033902,0.0017461
239.26,0.00096425,0.0046329,0.0018323
240.23,0.00084108,0.0036321,0.00098927
241.21,0.00088463,0.0035639,0.00086911
242.19,0.00061834,0.0030388,0.0014516
243.16,0.00027537,0.00027397,0.00032041
244.14,0.00042461,0.0016042,0.00069488
245.12,0.00020588,0.00044148,0.0013436
246.09,0.00048011,0.0005508,0.00021965
247.07,0.00028576,0.0017088,0.0014708
248.05,0.00043672,0.0014226,0.00091863
249.02,0.00019301,0.0016002,0.0007903
250,0.00051789,0.0013561,0.00044853
250.98,9.1965e-05,0.0015974,0.00026186
251.95,0.00055995,0.00065776,0.00048332
252.93,0.00023048,0.0015445,0.00019104
253.91,0.00016218,0.0016976,0.0009802
254.88,0.00019449,0.0015829,0.00015107
255.86,0.00044994,0.00078564,0.0008858
256.84,0.00084094,0.0042277,0.002867
257.81,0.0011091,0.0026457,0.0015279
258.79,0.00083801,0.0046567,0.00083281
259.77,0.00071509,0.002633,0.0025703
260.74,0.0013695,0.0056888,0.001653
261.72,0.00088639,0.0020561,0.0018399
262.7,0.0011913,0.0022212,0.001178
263.67,0.00068548,0.0027309,0.0012779
264.65,0.00091618,0.00055217,0.00083448
265.63,0.00025385,0.0019659,0.0013631
266.6,0.00037464,0.00072411,0.00085162
267.58,8.1168e-05,0.00029412,0.00049199
268.55,0.00070981,0.0013186,0.00049703
269.53,9.8082e-05,0.00069481,0.0012545
270.51,0.0006069,0.00022412,0.00089032
271.48,0.00070081,0.0017385,0.0010758
272.46,0.0006995,0.0025974,0.00079117
273.44,0.0002705,0.00090537,0.00053048
274.41,0.00010199,0.0002001,0.0004211
275.39,0.00072639,0.0016222,0.0011404
276.37,0.00051935,0.00071511,0.00078581
277.34,0.00025046,0.004448,0.0010333
278.32,0.0013938,0.0090597,0.0047395
279.3,0.0015194,0.01194,0.0047074
280.27,0.001479,0.0085278,0.003614
281.25,0.0010631,0.0085714,0.0035764
282.23,0.00080105,0.0059408,0.0016256
283.2,0.0004192,0.0031219,0.0015318
284.18,0.00010675,0.0018592,0.00014717
285.16,0.00053743,0.0022045,0.0008685
286.13,0.00027796,0.00087096,0.00076585
287.11,0.00030601,0.0027312,0.0013524
288.09,0.00042889,0.0022761,0.00051278
289.06,0.00069163,0.001769,0.00082276
290.04,0.00046565,0.0025037,0.0012304
291.02,0.00025979,0.0018394,0.00081019
291.99,0.00024636,0.0018831,0.0011049
292.97,0.00064152,0.0031986,0.0018947
293.95,0.00032155,0.0012495,0.001058
294.92,0.00033878,0.0017572,0.0011389
295.9,0.00047548,0.0028114,0.0017011
296.88,0.0010374,0.0029217,0.0018024
297.85,0.00075442,0.0020771,0.0013056
298.83,0.0013056,0.0066597,0.0035469
299.8,0.00055996,0.0012677,0.0036261
300.78,0.0015583,0.0067539,0.0051978
301.76,0.00030543,0.0028603,0.0027718
302.73,0.0016311,0.0041817,0.001504
303.71,0.0014983,0.0021419,0.0020348
304.69,0.00035098,0.0018319,0.0013217
305.66,0.00034689,0.0017832,0.001345
306.64,0.00023063,0.00043296,0.00034174
307.62,0.00051183,0.0012388,0.0012379
308.59,0.00052202,0.00060032,0.00076883
309.57,0.00039853,0.0011435,0.0012259
310.55,0.00028397,0.00070081,0.0013666
311.52,0.00077791,0.00044904,0.0015827
312.5,0.00030465,0.0021518,0.0015407
313.48,0.00068041,0.00041643,0.0011147
314.45,0.00066681,0.00089717,0.0023578
315.43,0.00095488,0.0013613,0.0017867
316.41,0.0003982,0.00028283,0.00037478
317.38,0.00097399,0.0015755,0.00077514
318.36,0.00086937,0.0049286,0.0031493
319.34,0.0012779,0.0049116,0.0023815
320.31,0.0013918,0.0054108,0.00079039
321.29,0.0013035,0.0029634,0.0011884
322.27,0.00083245,0.0017661,0.0027693
323.24,0.00054284,0.0011905,0.0021939
324.22,0.00051977,0.00076288,0.00069656
325.2,0.0012768,0.0018855,0.0011461
326.17,0.00041365,0.0016165,0.00046059
327.15,0.00026033,0.00095702,0.00047227
328.13,0.00029324,0.0022847,0.00075122
329.1,0.00036805,0.0021127,0.00061429
330.08,0.001323,0.0011153,0.00057822
331.05,9.8575e-05,0.0011109,0.0010581
332.03,0.0010673,0.0017631,0.00095703
333.01,0.0010006,0.0043579,0.00053048
333.98,0.0002044,0.00018164,0.00059464
334.96,0.00025185,0.0030154,0.00014534
335.94,0.00041672,0.0017344,0.0002077
336.91,0.00033401,0.00087341,0.00073136
337.89,0.00033735,0.0017249,0.00048094
338.87,0.00025156,0.00037864,0.00070451
339.84,0.00098492,0.00083282,0.0004694
340.82,0.00083583,0.0018592,0.00072909
341.8,0.0008524,0.0021002,0.00033449
342.77,0.00019046,0.001276,0.0012673
343.75,0.00090816,0.0028879,0.00044997
344.73,0.00043318,0.0018599,0.00073745
345.7,0.0002486,0.00011972,0.00051161
346.68,0.00049925,0.0027143,0.00025684
347.66,0.00096809,0.0018136,0.0016305
348.63,0.00025859,0.00098464,5.7644e-05
349.61,0.00049742,0.00053295,0.00018354
350.59,0.0004706,0.00092927,0.0012265
351.56,0.00041655,0.00035252,0.0010603
352.54,0.00076592,0.0017655,0.00046767
353.52,0.00084062,0.00061202,0.00074906
354.49,6.6245e-05,0.00072549,0.00026305
355.47,0.00049626,0.00059964,0.00032952
356.45,0.00023283,0.0013796,0.00041473
357.42,0.00044014,0.0014855,0.00081353
358.4,0.00091091,0.0022772,0.00061609
359.38,0.00076155,0.0017203,0.00041827
360.35,0.00090927,0.002875,0.00053631
361.33,0.00036331,0.0014944,0.00085774
362.3,0.00072316,0.00071792,0.00026662
363.28,0.00057557,0.00033319,0.00031161
364.26,0.00094114,0.00022762,0.0012019
365.23,0.00075433,0.0011762,0.00064018
366.21,0.00036304,0.0016434,0.00043471
367.19,0.00032279,0.0011353,0.00071955
368.16,0.00043901,0.00081818,0.001447
369.14,0.00051812,0.001262,0.00064272
370.12,0.00049315,0.00036588,0.00032932
371.09,6.6901e-05,0.00084983,0.00019002
372.07,0.00015824,0.0013222,0.00063907
373.05,0.00043266,0.0012377,0.0005857
374.02,0.00041986,0.00044355,0.00014414
375,0.00016816,0.0010352,0.00033977
375.98,0.00020747,0.00030885,0.00047043
376.95,0.00012192,0.00043887,0.00056091
377.93,9.721e-05,0.00061358,0.00048362
378.91,0.00024717,0.00062289,0.00055651
379.88,0.00011998,0.00035419,0.00067949
380.86,0.00042178,0.00029863,0.00037651
381.84,5.5123e-05,0.00011717,0.00053499
382.81,0.00011794,0.00035521,0.00079195
383.79,0.00056489,0.0016544,0.00063583
384.77,8.3699e-05,0.00053613,0.0011861
385.74,0.00020408,0.0006327,0.00026838
386.72,0.00015053,0.0014259,0.00045161
387.7,0.00058254,0.00040451,0.0011539
388.67,6.2423e-05,0.00057836,0.00096055
389.65,0.00011789,0.00087429,9.8749e-05
390.63,0.00025101,0.00021714,0.0005551
391.6,0.00022564,0.0005386,0.00025925
392.58,0.00012513,0.00034666,0.00041198
393.55,0.00010453,0.00026803,0.00059196
394.53,0.00022889,0.00010918,0.00027717
395.51,0.00018978,0.00011646,0.00035893
396.48,0.00049533,0.00019754,0.00022878
397.46,7.487e-05,0.00099398,0.00086753
398.44,0.00015237,0.00066472,0.001126
399.41,0.00030731,0.00062276,0.00035835
400.39,5.8133e-05,0.00067697,0.0011982
401.37,0.00018643,0.0006016,0.00087917
402.34,0.00021321,0.0007462,0.00044873
403.32,0.00022661,0.00062266,0.0010452
404.3,5.3993e-05,0.00070943,0.00090173
405.27,0.00014583,0.00013894,0.0009428
406.25,0.0001717,0.00029264,0.00027503
407.23,0.00042634,0.00026272,0.00072591
408.2,6.1648e-05,0.00041247,0.0010333
409.18,0.00018525,0.00039521,0.00071023
410.16,0.00023627,0.00050258,0.00018635
411.13,0.00016102,0.00029022,0.00046436
412.11,0.00016124,0.0012545,0.0005172
413.09,0.00015805,0.00063802,0.00027862
414.06,0.00020179,0.00027306,4.6977e-05
415.04,0.00022027,0.0006481,0.00071897
416.02,8.477e-05,0.00039213,0.00075016
416.99,0.00012847,0.00019015,0.00045959
417.97,0.00011844,0.00073871,0.00041013
418.95,0.00024159,0.00038299,0.00040056
419.92,2.3877e-05,9.6489e-05,0.00046116
420.9,0.00016116,0.00044628,0.00010614
421.88,7.7167e-05,0.00048022,0.000115
422.85,0.00022446,0.0005486,0.00031905
423.83,0.00029561,0.00045187,0.00027563
424.8,0.00024878,0.00056672,0.00081863
425.78,1.7381e-05,0.00018726,0.00074675
426.76,0.000239,0.00062511,0.00015947
427.73,0.00014047,0.00083038,0.00023803
428.71,0.00038466,0.00036118,0.00029898
429.69,0.00023246,0.00030872,0.00023737
430.66,0.00011247,0.00030372,0.00024976
431.64,0.00013399,0.00020434,0.00033641
432.62,0.00018845,0.00062309,0.00038801
433.59,0.00015632,0.00021639,0.0012007
434.57,0.00020378,0.0007843,0.00074918
435.55,0.00022645,0.0005926,0.00025147
436.52,0.00035419,0.00034382,0.0012195
437.5,0.00012974,0.0017572,0.0014142
438.48,0.00047904,0.0017746,0.001937
439.45,0.00055706,0.0020295,0.0020265
440.43,0.0001913,0.00032972,0.00051721
441.41,0.00017514,0.0014628,0.0011869
442.38,0.00041486,0.0022553,0.0017195
443.36,0.00040385,0.0017528,0.0014867
444.34,0.00031347,0.00066337,0.00068951
445.31,0.00029675,0.00065698,0.0010189
446.29,0.00018716,0.00035919,0.00047865
447.27,7.5656e-05,0.00037206,0.0010881
448.24,0.00020888,0.00058963,0.00031563
449.22,0.00010123,0.00055247,0.00070564
450.2,0.00029917,0.00069329,0.00075805
451.17,0.00016829,0.00018438,0.00045897
452.15,0.00030748,0.00030648,0.00059763
453.13,0.00017757,0.00055212,0.00020167
454.1,0.00025626,0.00047497,0.00047062
455.08,5.6803e-05,0.00042667,0.00041581
456.05,6.3236e-05,0.00032062,0.0013118
457.03,9.6472e-05,0.00062617,0.0008241
458.01,0.0001141,0.00067419,0.00020109
458.98,0.00035258,0.00054089,0.00079744
459.96,0.00023899,0.00047223,0.0004986
460.94,0.00014137,0.00044761,0.0004755
461.91,0.00011189,0.00064735,0.00089375
462.89,0.00033611,0.00056595,0.00065811
463.87,0.00017477,0.00048928,0.00085995
464.84,0.00019635,0.00034736,0.00091994
465.82,5.3765e-05,0.00043958,0.00032193
466.8,0.00010894,0.00052118,0.00029482
467.77,0.00032653,0.00032209,0.0010017
468.75,0.00014826,0.00054579,0.0002961
469.73,0.00032457,0.00031262,0.00030355
470.7,0.00028881,0.00014242,0.00028435
471.68,0.00028442,9.8815e-05,6.3924e-05
472.66,0.00030123,0.0008326,0.00033236
473.63,0.000281,0.00058516,0.0007619
474.61,0.00011736,0.00041651,0.00038305
475.59,0.00021454,0.00028827,0.00081984
476.56,0.00030856,8.9938e-05,0.00097572
477.54,0.00017082,0.00027407,0.00066946
478.52,8.9184e-05,0.00089217,0.0008499
479.49,0.00019589,0.0008815,0.0004025
480.47,0.00025069,0.00022691,0.00044352
481.45,0.00014551,0.00077654,0.00053791
482.42,0.00012173,0.0010251,0.00050474
483.4,6.6322e-05,0.00048534,0.0004606
484.38,0.00031771,0.00072961,0.0008543
485.35,0.00024796,0.00097542,0.00015771
486.33,0.00041737,0.00050808,0.00058919
487.3,0.00028121,0.00080048,0.00062821
488.28,0.00029234,0.00054756,8.4295e-05
489.26,0.00016458,0.00034582,0.00030471
490.23,0.00031112,0.00033595,0.00015872
491.21,9.5574e-05,0.00032859,0.00037228
492.19,0.00030269,0.0011263,0.00090255
493.16,6.8496e-05,0.00040981,0.00024901
494.14,0.00028769,0.00076841,0.00042716
495.12,0.00022311,0.00071576,0.00038577
496.09,0.00015286,0.00020238,0.00064059
497.07,0.00012294,0.00076118,0.00037388
498.05,0.00044279,0.0021158,0.0006656
499.02,0.00037746,0.00034789,0.00054495
500,0.00088078,0.0020475,0.00031196
