freq,X_1600us_loaded_loosepylon_4,Y_1600us_loaded_loosepylon_4,Z_1600us_loaded_loosepylon_4
0,5.4112e-16,8.7175e-16,8.7752e-16
0.97656,0.0015203,0.010366,0.0078981
1.9531,0.002622,0.01027,0.0076326
2.9297,0.0019289,0.0054691,0.0062283
3.9063,0.0015678,0.0074801,0.001318
4.8828,0.0045956,0.0050748,0.0043912
5.8594,0.00040708,0.0021187,0.0021259
6.8359,0.003066,0.0023293,0.0013424
7.8125,0.0036508,0.006618,0.0014058
8.7891,0.0023759,0.0023368,0.0019986
9.7656,0.00064134,0.0038501,0.0046902
10.742,0.0021707,0.0033697,0.0029036
11.719,0.0010752,0.0068946,0.00035661
12.695,0.0013191,0.0064721,0.0046382
13.672,0.0016428,0.005373,0.0052526
14.648,0.00071185,0.002649,0.0051663
15.625,0.00042607,0.0026386,0.0056253
16.602,0.00069523,0.0029739,0.0017698
17.578,0.0016886,0.0023111,0.0032524
18.555,0.0013578,0.0074868,0.0019222
19.531,0.0011601,0.0018635,0.0031363
20.508,0.002073,0.0017615,0.0045503
21.484,0.0015871,0.0010028,0.0031809
22.461,0.00091764,0.0045257,0.0056338
23.438,0.0008564,0.00084319,0.004477
24.414,0.0015755,0.0038914,0.0058826
25.391,0.00027161,0.0043604,0.001725
26.367,0.00053977,0.0017768,0.0037194
27.344,0.0011979,0.0010595,0.0021204
28.32,0.0018093,0.0018399,0.0021983
29.297,0.00024997,0.0059708,0.0040912
30.273,0.0012709,0.0090189,0.0021227
31.25,0.0011966,0.0027301,0.0011249
32.227,0.0022812,0.011257,0.0046419
33.203,0.0044883,0.012615,0.0072413
34.18,0.0050824,0.022984,0.015905
35.156,0.001561,0.0097307,0.0027796
36.133,0.0032667,0.022813,0.0068278
37.109,0.0014991,0.017791,0.0055671
38.086,0.0050305,0.027758,0.0081346
39.063,0.002039,0.012128,0.0041565
40.039,0.0058101,0.026728,0.013143
41.016,0.0054905,0.020682,0.0080269
41.992,0.0019997,0.010148,0.0030813
42.969,0.0018371,0.0040578,0.0017685
43.945,0.0010183,0.0067981,0.0027028
44.922,4.413e-05,0.0018148,0.0018133
45.898,0.0016783,0.0020645,0.0014285
46.875,0.001503,0.0065485,0.0055391
47.852,0.0019586,0.0037703,0.0030603
48.828,0.00046533,0.0034005,0.0026444
49.805,0.00065198,0.0023496,0.0018937
50.781,0.00074543,0.0034013,0.0023953
51.758,0.0012573,0.0052254,0.003061
52.734,0.0014398,0.0041159,0.0027062
53.711,0.0020646,0.00068981,0.0032847
54.688,0.0014139,0.0054545,0.0057277
55.664,0.000819,0.0014821,0.003373
56.641,0.002011,0.0042907,0.0030159
57.617,0.001581,0.0025287,0.0053038
58.594,0.00093027,0.0044979,0.004412
59.57,0.0014595,0.0057295,0.0048138
60.547,0.0010998,0.0031528,0.002063
61.523,0.001766,0.0036823,0.0047535
62.5,0.00118,0.00024749,0.0049373
63.477,0.0014412,0.0022261,0.0040171
64.453,0.0010785,0.0020332,0.0052575
65.43,0.0027155,0.0057984,0.0085076
66.406,0.0017056,0.0059016,0.0051064
67.383,0.001029,0.0025324,0.0040015
68.359,0.0024502,0.005233,0.0052316
69.336,0.0050526,0.0029946,0.008742
70.313,0.005743,0.0060416,0.0056114
71.289,0.0040445,0.0040535,0.0091485
72.266,0.0027611,0.0076189,0.0091746
73.242,0.0035782,0.014016,0.026793
74.219,0.047979,0.046488,0.16718
75.195,0.0064546,0.012032,0.016183
76.172,0.0022901,0.0042471,0.0097401
77.148,0.0027398,0.0037156,0.0041485
78.125,0.0037012,0.0050841,0.001363
79.102,0.0040029,0.0026892,0.0088387
80.078,0.0034159,0.0034371,0.0015579
81.055,0.0051557,0.0034942,0.0035601
82.031,0.0041058,0.0020503,0.0056805
83.008,0.0026129,0.0023957,0.0061489
83.984,0.0014352,0.001749,0.0058721
84.961,0.0017831,0.0028965,0.0052638
85.938,0.0015021,0.0024892,0.00302
86.914,0.00089624,0.0013128,0.0027169
87.891,5.0959e-05,0.00085052,0.00066461
88.867,0.0010507,0.0021217,0.0042978
