freq,X_2300us_unloaded_loosepylon_7,Y_2300us_unloaded_loosepylon_7,Z_2300us_unloaded_loosepylon_7
0,3.4661e-16,4.3476e-16,6.9567e-16
0.97656,0.00073552,0.0011081,0.0011777
1.9531,0.00027661,0.0009665,0.0010036
2.9297,7.2486e-05,0.00061444,0.0010211
3.9063,0.00064309,0.00024541,0.00055331
4.8828,0.00029225,0.00040729,0.000883
5.8594,0.00060217,0.00083882,0.00064811
6.8359,0.00093146,0.0011764,0.0014781
7.8125,0.0005339,0.0014945,0.0015655
8.7891,0.00094019,0.00042724,0.00077553
9.7656,0.00021841,0.00025053,0.0010779
10.742,0.00018006,0.00047723,0.0008879
11.719,0.00053724,0.00081736,0.00079327
12.695,0.00083473,0.0011192,0.0013735
13.672,0.00060495,0.0015235,0.00094461
14.648,0.00090603,0.00058084,0.00039105
15.625,0.00020402,0.00054333,0.00068858
16.602,0.00016975,0.0027066,0.0023088
17.578,0.0010237,0.00038704,0.00044266
18.555,0.00049629,0.00043482,0.00083524
19.531,0.00035398,0.00078332,0.00089359
20.508,0.00023687,0.00032321,0.00017668
21.484,0.0013376,0.00097892,0.0018617
22.461,0.0030152,0.0011347,0.0049994
23.438,0.0013319,0.00059294,0.0019358
24.414,0.00070002,0.0010788,0.0011419
25.391,0.00093677,0.0011681,0.0014584
26.367,0.0017684,0.0011213,0.0012348
27.344,0.0014365,0.00020698,0.00087122
28.32,0.0011239,0.0011337,0.0016031
29.297,0.0013956,0.00058876,0.0017927
30.273,0.0019651,0.0011526,0.0022144
31.25,0.0021044,0.0026096,0.003175
32.227,0.0048549,0.0055444,0.0074273
33.203,0.0048487,0.0044708,0.0087637
34.18,0.0020657,0.0013085,0.0030407
35.156,0.00098056,0.0016308,0.0012471
36.133,0.0012389,0.00039509,0.002426
37.109,0.00040879,0.00087558,0.00085362
38.086,0.00046893,0.00059008,0.00043661
39.063,0.00091329,0.0019443,0.0013969
40.039,0.0004508,0.00058751,0.00056515
41.016,0.00030758,0.00048068,0.00050289
41.992,0.00023448,0.0011505,0.00051379
42.969,0.00066727,0.00096808,0.00064386
43.945,0.00016218,0.00044899,0.0012271
44.922,0.00044353,0.00053007,0.00055326
45.898,0.0014717,0.00055263,0.0017122
46.875,0.00027315,0.00038273,0.0011324
47.852,0.00064484,0.0010477,0.0011138
48.828,0.00036048,0.00066985,0.0014414
49.805,8.2667e-05,0.00056725,0.00026093
50.781,0.00061003,0.00033845,0.00065945
51.758,0.00058737,0.00043071,0.00034254
52.734,0.00085096,0.00080562,0.0018949
53.711,0.00011393,0.00078788,0.0007932
54.688,0.00089413,0.00042791,0.00077839
55.664,0.00045105,0.00041972,0.0024146
56.641,0.00022213,0.00055044,7.4703e-05
57.617,0.00044361,0.00038401,0.0010649
58.594,0.00053464,0.00045241,0.00080884
59.57,0.00064186,0.0010572,0.0014864
60.547,0.00033537,0.00027375,0.00060765
61.523,0.0009032,0.00079626,0.00051548
62.5,0.00023039,0.00035552,0.0012446
63.477,0.00049794,0.00019699,0.00032832
64.453,0.00079974,0.00092044,0.00075683
65.43,0.0014308,0.0012586,0.0022306
66.406,0.00039541,0.0001832,0.00092303
67.383,0.00045967,0.00061151,0.0007711
68.359,0.00037826,0.00042005,0.00035537
69.336,0.00052711,0.00075116,0.00019763
70.313,0.00068183,6.6464e-05,0.00041672
71.289,0.00059047,0.00060238,0.0015151
72.266,0.00032023,0.0015244,0.00031693
73.242,0.00056886,6.1472e-05,0.00073256
74.219,0.00050592,0.00030729,0.00032208
75.195,0.00038875,0.00039283,0.00029658
76.172,0.00042917,0.0010349,0.00049437
77.148,0.00093691,0.00039841,0.0014246
78.125,0.00073328,0.00092226,0.00048548
79.102,0.00091317,0.00081742,0.0010017
80.078,0.0007664,0.0022035,0.00032986
81.055,0.00051964,0.00050366,0.00021045
82.031,0.0013423,0.00027743,0.00062579
83.008,0.00081861,0.00033172,0.0016235
83.984,0.00040603,0.00055416,0.00037986
84.961,0.00063089,0.00026397,0.00031424
85.938,0.00080417,0.00014517,0.00077675
86.914,0.00035084,0.0010853,0.00064947
87.891,0.00059883,0.00055233,0.00093685
88.867,0.0009632,0.00084168,0.00080613
89.844,0.00062872,0.00035908,0.00042177
90.82,0.00067625,0.00063491,0.00095091
91.797,0.00092827,0.00067078,0.00045338
92.773,0.00062874,0.00066117,0.00027571
93.75,0.00055635,0.00042847,0.00082173
94.727,0.00086881,0.00083296,0.00045559
95.703,0.00050311,0.00055034,0.00013666
96.68,0.0003071,0.00095267,0.0009813
97.656,0.00081844,0.00039678,0.00034208
98.633,0.00042275,0.0012424,0.00096404
99.609,0.00042243,0.0003777,0.00053259
100.59,0.0005421,0.00074725,0.00076519
101.56,0.0010568,0.00041848,0.00073232
102.54,0.00026421,0.00045644,0.00029754
103.52,0.0011206,0.00047953,0.00097604
104.49,0.0011356,0.00066958,0.0011493
105.47,7.9869e-05,0.00026505,0.00049331
106.45,0.0014116,0.0010199,0.0013495
107.42,0.00086701,0.00064902,0.0014162
108.4,0.00054113,0.00071971,0.00062756
109.38,0.00099447,0.00090466,0.00068766
110.35,0.00029258,0.00060359,5.244e-05
111.33,0.001111,0.00063413,0.0010146
112.3,0.00015942,0.0004879,0.00051142
113.28,0.0012469,0.001653,0.0010024
114.26,0.001087,0.001377,0.00061557
