freq,X_1600us_loaded_loosepylon_1,Y_1600us_loaded_loosepylon_1,Z_1600us_loaded_loosepylon_1
0,1.221e-15,1.3467e-16,1.128e-15
0.97656,0.00065856,0.0054938,0.003721
1.9531,0.0034435,0.0001977,0.0038321
2.9297,0.001848,0.0046282,0.0025671
3.9063,0.0014356,0.002744,0.0030184
4.8828,0.0023765,0.0056686,0.0050815
5.8594,0.0007896,0.0036612,0.0037239
6.8359,0.0031381,0.0059957,0.00047143
7.8125,0.00085272,0.0033048,0.0044
8.7891,0.001371,0.004921,0.0041583
9.7656,0.00021605,0.00093586,0.0049299
10.742,0.0041076,0.0028242,0.012976
11.719,0.0017349,0.0022485,0.009482
12.695,0.0010412,0.0055803,0.0052146
13.672,0.0013054,0.0050625,0.0022871
14.648,0.0025072,0.0050321,0.0084009
15.625,0.00084165,0.0033387,0.0027713
16.602,0.0014552,0.005898,0.0081525
17.578,0.0008755,0.003167,0.0040646
18.555,0.0028926,0.0060198,0.0056253
19.531,0.0010752,0.0093239,0.0072721
20.508,0.00088108,0.0018959,0.0023112
21.484,0.00092548,0.0036307,0.0030002
22.461,0.0031105,0.0041371,0.0048306
23.438,0.0031692,0.0053695,0.00471
24.414,0.002444,0.0011344,0.003049
25.391,0.00091058,0.0075653,0.0015475
26.367,0.0012905,0.0063487,0.00096354
27.344,0.0002698,0.00054695,0.0062865
28.32,0.0012909,0.0037154,0.0048093
29.297,0.0010901,0.0059503,0.0027245
30.273,0.00085129,0.0045563,0.0034177
31.25,0.001148,0.0032157,0.002668
32.227,0.00056082,0.0050421,0.0039524
33.203,0.00045203,0.0012129,0.0034006
34.18,0.0019106,0.0093627,0.0024546
35.156,0.0020404,0.011765,0.010618
36.133,0.0024033,0.011343,0.015325
37.109,0.0020287,0.012775,0.0093498
38.086,0.0030019,0.0215,0.01177
39.063,0.0030256,0.01343,0.0093191
40.039,0.0012019,0.0035504,0.0038962
41.016,0.0011279,0.0024459,0.0039654
41.992,0.0019468,0.0037172,0.0029828
42.969,0.0024192,0.0030289,0.0030769
43.945,0.0008908,0.00096694,0.00083816
44.922,0.00080753,0.0044448,0.0012327
45.898,0.00080996,0.0011113,0.0034666
46.875,0.0032577,0.0017437,0.0025841
47.852,0.00091645,0.0041854,0.001317
48.828,0.0020862,0.0056992,0.0015144
49.805,0.0022175,0.0073202,0.0034213
50.781,0.0036175,0.0039572,0.0020425
51.758,0.0011187,0.0064593,0.0040635
52.734,0.0020604,0.0042396,0.0026335
53.711,0.0017343,0.005383,0.0042506
54.688,0.0025788,0.0069682,0.0036
55.664,0.0012932,0.0067155,0.0022059
56.641,0.002172,0.0057495,0.0040044
57.617,0.0011295,0.0080113,0.0055976
58.594,0.0018613,0.001125,0.0033361
59.57,0.0022634,0.010154,0.003956
60.547,0.0017449,0.01033,0.007244
61.523,0.0022014,0.0045502,0.0046403
62.5,0.0033749,0.0024157,0.0081548
63.477,0.0032558,0.00041242,0.0067088
64.453,0.0014333,0.00077041,0.0057092
65.43,0.0022139,0.0015276,0.0075772
66.406,0.0027552,0.0027163,0.0073756
67.383,0.0015552,0.0033529,0.0075838
68.359,0.0023219,0.0068184,0.0075769
69.336,0.0030561,0.0046951,0.0070703
70.313,0.0021659,0.0030416,0.0093171
71.289,0.0043829,0.0058735,0.014064
72.266,0.0054412,0.0041536,0.018546
73.242,0.0061721,0.0059991,0.020948
74.219,0.047277,0.038724,0.17786
75.195,0.0035799,0.005876,0.011555
76.172,0.0073953,0.0067414,0.010616
77.148,0.0046668,0.0017368,0.01061
78.125,0.0013432,0.0054551,0.0040258
79.102,0.0018857,0.003127,0.0044283
80.078,0.0010649,0.0072068,0.0029476
81.055,0.00053638,0.0032396,0.0049563
82.031,0.00099532,0.0032812,0.002693
83.008,0.00014724,0.0032953,0.0026374
83.984,0.0010827,0.0058699,0.00137
84.961,0.001188,0.0061604,0.0048471
85.938,0.0018432,0.0066209,0.0037523
86.914,0.0018438,0.0057625,0.0050128
87.891,0.0020648,0.007245,0.0013974
88.867,0.0011885,0.012222,0.00314
89.844,0.00085556,0.0055475,0.003446
90.82,0.00091075,0.0071537,0.0023543
91.797,0.00084271,0.0035362,0.0035144
92.773,0.00091067,0.0057775,0.0021842
93.75,0.0026222,0.0053716,0.003278
94.727,0.0013524,0.0056358,0.0045598
95.703,0.0015973,0.0015768,0.0023793
96.68,9.4136e-05,0.0075049,0.0023911
97.656,0.00081295,0.0067705,0.0036036
98.633,0.00078724,0.0057799,0.0013202
99.609,0.00018782,0.0047654,0.0010178
100.59,0.00039522,0.0064045,0.0031733
101.56,0.0018043,0.0021893,0.0023006
102.54,0.0011608,0.0061686,0.0028586
103.52,0.001523,0.0044137,0.002332
104.49,0.001292,0.0015124,0.0031695
105.47,0.00027763,0.00043763,0.0034531
106.45,0.00064712,0.0061457,0.0028076
107.42,0.0012115,0.0044382,0.00093635
108.4,0.0032837,0.0018339,0.0043468
109.38,0.0031579,0.0079757,0.0058917
110.35,0.0055823,0.0075792,0.015505
111.33,0.0015306,0.0026845,0.013949
112.3,0.0070621,0.015452,0.011185
113.28,0.0012295,0.0064309,0.005789
114.26,0.004682,0.0019579,0.0067657
115.23,0.0034423,0.0020953,0.0028594
116.21,0.0027493,0.0032596,0.0041622
117.19,0.0033088,0.003776,0.008111
118.16,0.0014481,0.0018585,0.0079225
119.14,0.00073394,0.0038683,0.0046521
120.12,0.00059211,0.0035311,0.0024888
121.09,0.00072697,0.0032489,0.0031973
122.07,0.00079953,0.0017734,0.0064826
123.05,0.0023072,0.0021578,0.0069556
124.02,0.0017051,0.0024343,0.012102
125,0.00029412,0.0018052,0.0049228
125.98,0.0026576,0.0025322,0.01412
126.95,0.0013391,0.0018448,0.0086761
127.93,0.0025495,0.0016081,0.0071815
128.91,0.0038883,0.0032712,0.017618
129.88,0.0034299,0.0066971,0.022553
130.86,0.0014198,0.0038594,0.0019087
131.84,0.0025478,0.0024298,0.011385
132.81,0.0025184,0.0018262,0.003496
