freq,X_800us_loaded_4,Y_800us_loaded_4,Z_800us_loaded_4
0,4.0035e-16,4.9849e-16,1.2479e-16
0.97656,0.0001615,0.0014808,0.00079339
1.9531,0.00030478,0.00084151,0.00051957
2.9297,0.0001398,0.00038061,0.00023732
3.9063,8.1968e-05,0.00047804,0.00035317
4.8828,3.7693e-05,0.00042651,0.0001804
5.8594,0.0001185,0.00072215,0.00040601
6.8359,9.6423e-05,0.00099239,0.00054823
7.8125,0.00017793,0.00020122,0.00033545
8.7891,2.5932e-05,0.00053114,0.0004562
9.7656,0.00015872,0.0003267,0.00030518
10.742,0.00020033,0.00049468,0.00056632
11.719,0.00013771,0.00079558,0.00073653
12.695,0.0001872,0.000569,0.00022123
13.672,1.1421e-05,0.00043203,0.00030813
14.648,6.4366e-05,0.00096045,0.00033421
15.625,4.6801e-05,0.00046494,0.00039679
16.602,0.000136,0.0011709,0.00056194
17.578,9.252e-05,0.0027883,0.0010175
18.555,0.00046851,0.0094482,0.0027292
19.531,0.00028797,0.0040936,0.001219
20.508,4.7498e-05,0.0027405,0.0006262
21.484,0.0001172,0.0015426,0.00030031
22.461,9.3891e-05,0.0010598,6.8013e-05
23.438,0.00022058,0.0020105,0.00063414
24.414,0.00022141,0.0011604,0.00055847
25.391,0.0001064,0.0010904,0.00020451
26.367,0.00011556,0.00049325,0.00055036
27.344,0.00015946,0.00068668,0.00059091
28.32,6.5151e-05,0.00053413,8.6687e-05
29.297,0.00010017,0.00022553,0.0004378
30.273,0.00011531,0.00043382,0.0006033
31.25,3.7571e-05,0.00077983,1.8621e-05
32.227,0.00018961,0.0003587,0.00020774
33.203,0.00024567,0.00052074,0.00012694
34.18,0.00022788,0.0009293,0.00121
35.156,0.00016162,0.00040601,0.00036473
36.133,0.00058029,0.0013486,0.00062699
37.109,0.0011834,0.0025508,0.0024135
38.086,0.0005782,0.0022386,0.0024264
39.063,0.001069,0.0038954,0.0016752
40.039,0.00049871,0.0019576,0.00038087
41.016,0.00033017,0.00080698,0.0010302
41.992,0.00048806,0.0018869,0.0016563
42.969,0.0004473,0.0013073,0.0011802
43.945,0.00022644,0.0015204,0.00089513
44.922,0.00022768,0.001213,0.00065175
45.898,5.6712e-05,0.00085013,0.00024297
46.875,0.00015715,0.00095,0.00062562
47.852,8.7253e-05,0.00057061,0.00050138
48.828,3.6505e-05,0.00019409,0.00013046
49.805,0.00013333,0.00034887,0.00022407
50.781,0.0002228,0.00047602,0.0004649
51.758,0.00024692,0.00039427,0.00029808
52.734,0.00015409,0.00012783,0.00025387
53.711,0.00016725,0.0012472,0.00061267
54.688,1.3661e-05,0.00099457,0.00048074
55.664,0.00036838,0.0018213,0.001292
56.641,0.00051779,0.0012385,0.0021407
57.617,0.0003142,0.00091001,0.0019978
58.594,7.1103e-05,0.00089155,0.00039736
59.57,0.00025515,0.00055677,4.5648e-05
60.547,0.00024985,0.0013093,0.00055766
61.523,0.00020929,0.00063476,0.00031258
62.5,0.00018582,0.00055703,0.00050865
63.477,5.1074e-05,0.00025936,0.00051345
64.453,0.0001258,0.00061382,0.00075168
65.43,0.00022613,0.00078621,0.00051133
66.406,0.00010265,0.00030637,0.00066933
67.383,0.00034115,0.00091042,0.00031414
68.359,0.00010144,0.00049094,0.00021515
69.336,0.00023171,0.00053973,0.00038439
70.313,0.00047228,0.00097357,0.00027265
71.289,0.00011208,0.0020227,0.0003622
72.266,0.0004082,0.0010851,0.00079777
73.242,0.00041956,0.0013672,7.1783e-05
74.219,0.00045451,0.0010691,0.0014163
75.195,0.00077887,0.005826,0.0044401
76.172,0.0026365,0.012608,0.005664
77.148,0.0013127,0.0063527,0.0019677
78.125,0.00050959,0.0024541,0.0020838
79.102,7.7694e-05,0.000852,0.0018572
80.078,0.00017935,0.00098641,0.00070317
81.055,0.00017023,0.00027956,0.0022848
82.031,0.00021916,0.00032351,0.0009143
83.008,0.00013451,0.0007024,0.0012319
83.984,8.5032e-05,0.00045772,0.00063467
84.961,8.1528e-05,0.00061611,0.00055057
85.938,0.00019162,0.00097294,0.00022335
86.914,0.00038264,0.00067485,0.0025382
87.891,0.0001845,0.0002086,0.00063148
88.867,0.00044411,0.00051069,0.0021687
89.844,0.00033248,0.00090455,0.002189
90.82,0.00060712,0.00043153,0.0032478
91.797,0.00046959,0.00076628,0.0025737
92.773,0.00066486,0.001385,0.0045495
93.75,0.0003891,0.00088868,0.0029083
94.727,0.00058742,0.0021606,0.0014547
95.703,0.00071962,0.0017732,0.0024419
96.68,0.00037694,0.00072805,0.00091425
97.656,0.00015115,0.00049627,0.00016386
98.633,0.00036675,0.00030636,0.0014913
99.609,0.00046136,0.00052205,0.0014127
100.59,0.00022636,0.00063258,0.00084565
101.56,0.00038031,0.00088439,0.0014888
