freq,X_800us_loaded_5,Y_800us_loaded_5,Z_800us_loaded_5
0,2.2982e-16,7.4712e-16,4.3674e-15
0.97656,5.3081e-05,0.00091897,0.00053574
1.9531,0.00015545,0.0002934,0.0001766
2.9297,0.0001767,0.00085581,0.0003336
3.9063,3.8719e-05,0.00034286,8.1885e-05
4.8828,1.409e-05,0.00086214,0.00055865
5.8594,0.00018822,0.0014132,0.00096325
6.8359,0.00016776,0.00027389,0.00027374
7.8125,0.00024179,0.00074035,0.00058707
8.7891,0.00025559,0.00084092,0.00061701
9.7656,7.1899e-05,0.00068488,0.00042239
10.742,0.00021496,0.00073163,0.00078129
11.719,0.00010042,0.00071276,0.00040439
12.695,8.5877e-05,0.0014462,0.00099079
13.672,0.00013162,0.00060822,0.00079655
14.648,0.00014455,0.0010145,2.8236e-05
15.625,0.00014754,0.0016749,0.00072654
16.602,0.00028457,0.0012445,0.00035115
17.578,0.0001068,0.0021343,0.0011013
18.555,0.00057828,0.0088654,0.0028898
19.531,0.00039232,0.003523,0.0010052
20.508,0.00015241,0.0015676,0.0008522
21.484,5.5412e-05,0.0010617,0.00055074
22.461,2.2134e-05,0.0013142,0.00011986
23.438,9.6474e-05,0.0016069,0.00018548
24.414,0.00014816,0.001748,0.0010694
25.391,0.00031813,0.0008483,0.00071381
26.367,0.00013143,0.00050985,0.00045035
27.344,0.00015261,0.00188,0.00091248
28.32,0.00016802,0.00056704,0.00023599
29.297,0.00019687,0.0007044,4.203e-05
30.273,0.00028339,0.00086228,0.00045466
31.25,0.00021721,0.00047159,0.0004329
32.227,0.00023857,0.00073083,0.00011999
33.203,0.00025663,0.00070539,0.00032552
34.18,5.6557e-05,0.00055193,0.0003318
35.156,0.00048794,0.0013523,0.00054726
36.133,0.00045908,0.0014788,0.00080542
37.109,0.00021261,0.00142,0.0015043
38.086,0.00048326,0.0022135,0.0021574
39.063,0.00086396,0.0039179,0.0010639
40.039,0.00016335,0.00089025,0.00055135
41.016,0.00046435,0.0025838,0.0016601
41.992,0.00025207,0.0016179,0.00031839
42.969,0.00046922,0.0028282,0.0011304
43.945,0.00029034,0.0016215,0.0012195
44.922,0.00023868,0.00050179,0.00055227
45.898,0.00038625,0.0029657,0.0016249
46.875,0.00010822,0.00070462,0.00025055
47.852,0.0001039,0.00035257,0.00023561
48.828,9.9161e-05,0.00063607,0.00015646
49.805,9.6624e-05,0.00050293,0.00031561
50.781,7.3046e-05,0.0003049,0.00015512
51.758,0.00020445,0.00067796,0.00061513
52.734,0.00018529,0.00071166,0.00037333
53.711,0.00023753,0.0014288,0.00045967
54.688,0.00017483,0.0012337,0.00069481
55.664,0.0002833,0.0022356,0.0010318
56.641,0.0005507,0.00092756,0.0025733
57.617,3.879e-06,0.0017034,0.0012777
58.594,5.9772e-05,0.001136,0.0014001
59.57,0.00012052,0.0013981,0.0016897
60.547,0.00013786,0.00059036,0.00090931
61.523,2.9129e-05,0.00083809,0.00083106
62.5,0.00012439,0.00092208,0.0002687
63.477,0.00010062,0.0012954,0.00027624
64.453,0.00012862,0.0013464,0.00071088
65.43,0.00016751,0.00038665,0.00040255
66.406,0.00027065,0.00064692,0.00047322
67.383,0.00018479,0.00034621,0.00055008
68.359,9.0582e-05,0.00052814,0.0005052
69.336,0.00011456,0.00059611,0.0004861
70.313,0.00016415,0.0012673,0.00034181
71.289,0.00032791,0.001564,0.00012511
72.266,0.00033353,0.0013325,0.0007319
73.242,0.00059392,0.0007673,0.00089354
74.219,0.00055119,0.0038819,0.0015793
75.195,0.0015801,0.0017856,0.0062479
76.172,0.0021518,0.009283,0.0083396
77.148,0.0018138,0.0083316,0.0046577
78.125,0.0012432,0.0070872,0.0052246
79.102,0.00073391,0.0037242,0.0049197
80.078,0.00077588,0.0044659,0.0014427
81.055,0.00040117,0.0020292,0.0012444
82.031,0.00037958,0.0015963,0.0008265
83.008,0.00060278,0.00082235,0.0018156
83.984,0.00032547,0.00081871,0.0015986
84.961,0.00024409,0.0010267,0.00058942
85.938,0.00025126,0.0007992,0.002037
86.914,0.00021114,0.00087813,0.0010381
87.891,0.00033536,0.00065575,0.0014764
88.867,0.00011561,0.00028795,0.0011474
89.844,0.0005263,0.0006072,0.0019129
90.82,0.0005104,0.00040348,0.0027421
91.797,0.00025292,0.00039089,0.001796
92.773,0.00020382,0.0003928,0.0012492
93.75,0.00042247,0.00015641,0.0019085
94.727,0.00043647,0.0011703,0.0019874
95.703,0.00084172,0.0015831,0.003659
96.68,0.0002184,0.0006308,0.00057381
97.656,0.00054129,0.0016586,0.0018226
98.633,0.0001205,0.0013673,0.00040043
99.609,0.00034813,0.00078078,0.001278
100.59,0.00045665,0.0011187,0.0019559
101.56,0.00019839,0.00040408,0.00056114
102.54,0.00025884,0.00082418,0.0016703
103.52,0.00054708,0.00051634,0.0032939
104.49,0.0009661,0.00055915,0.0046077
105.47,0.00037714,0.00069533,0.0011474
106.45,0.00062505,0.00038269,0.0027873
107.42,0.00062215,0.00051537,0.0016695
108.4,0.00017229,0.001281,0.0016017
109.38,0.00020872,0.00027709,0.00088403
110.35,0.00067978,0.00086315,0.0017397
111.33,0.00062848,0.00061799,0.0027616
112.3,0.00077815,0.001062,0.0027336
113.28,0.0011905,0.0013501,0.0033826
114.26,0.0016779,0.0034182,0.0032877
115.23,0.00080395,0.0014763,0.0023209
116.21,0.0018604,0.0029046,0.0045856
117.19,0.00067775,0.0013571,0.0031299
118.16,0.00030121,0.0001865,0.00045576
119.14,0.00011574,0.00022797,0.00077541
120.12,7.944e-05,0.00044977,0.00068408
121.09,0.0001106,0.00067772,0.00014088
122.07,0.00015414,0.00031591,0.00018288
123.05,0.00015313,0.00023054,0.0005142
124.02,0.00021004,0.00064023,0.00034999
125,0.00017982,0.00025928,0.00011732
125.98,8.5383e-05,0.00074707,0.00034788
126.95,0.00027795,0.00033637,9.5202e-05
127.93,0.00013178,0.00079408,8.7898e-05
128.91,0.00014924,0.0010359,0.00041044
129.88,0.00015334,0.00048489,0.00014232
130.86,0.00023242,0.00095139,0.00076921
131.84,0.00033254,0.00050757,0.00059652
132.81,0.00017982,0.00017737,0.00063171
133.79,0.00051463,0.00039118,0.00032799
134.77,0.00012822,0.00044464,0.00034388
135.74,8.0624e-05,0.00056661,0.00060231
136.72,0.00023063,0.00033507,0.00062631
137.7,0.00011793,0.00072537,0.00053498
138.67,0.00027465,0.00029222,0.00037284
139.65,0.00013958,0.00027171,0.00032397
140.63,0.00013105,0.00069777,0.00032352
141.6,0.00012347,0.00042502,0.00037204
142.58,5.4702e-05,0.00045458,0.00047965
143.55,5.9599e-05,0.00056559,0.00043829
144.53,0.00022771,0.00062445,0.00034347
145.51,0.00010012,0.00049787,0.0003758
146.48,0.00028642,0.00081458,0.00071108
147.46,0.00043166,0.00099103,0.0011038
148.44,6.8691e-05,0.0010648,3.5285e-05
149.41,0.00045024,0.0012794,0.00069617
150.39,0.00050424,0.0016058,0.00064485
151.37,0.00036595,0.0002789,0.00070125
152.34,0.0010076,0.0014438,0.00090201
153.32,0.00073815,0.0014436,0.00037333
154.3,0.00023182,0.0014665,0.00070967
155.27,0.00083493,0.001395,0.00048237
156.25,0.00028987,0.00024734,0.00018862
157.23,0.00043571,0.0003324,0.0010135
158.2,0.00028634,0.00081855,0.00059809
159.18,0.00049073,0.0012546,1.7562e-05
160.16,0.00033614,0.00076467,0.00051558
161.13,0.00026028,0.00063872,0.000298
162.11,0.0001535,0.00020876,0.00023364
163.09,0.00022055,0.00010657,8.3226e-05
164.06,0.00017627,0.00037401,0.00042488
165.04,5.734e-05,0.00076446,0.00028025
166.02,0.00018651,0.00042216,0.00053044
166.99,8.0663e-05,0.00050017,0.00050561
167.97,0.00025291,0.00069153,0.0010453
168.95,0.00054037,0.00067824,0.00062169
169.92,0.00023542,0.0011156,0.00087577
170.9,0.00025714,0.00045304,0.00084436
171.88,0.00076777,0.00061883,0.0012747
172.85,0.00022549,0.0004753,6.5221e-05
173.83,0.00045802,0.00099345,0.00082556
174.8,0.00013577,0.00023935,0.00027958
175.78,0.00055535,0.00052085,0.0013253
176.76,0.00026948,0.00040408,0.00068033
177.73,0.0005142,0.00037998,0.00054339
178.71,0.00032841,0.0003286,0.00033409
179.69,0.00046586,0.00026039,0.00036764
180.66,0.00015762,0.0001881,0.00031249
181.64,6.5356e-05,0.00023775,3.3182e-05
182.62,0.00035849,4.0057e-05,0.00025468
183.59,0.00016256,0.00048111,0.00011703
184.57,0.0002373,0.00080917,0.00013053
185.55,0.00021309,0.00012802,0.0003671
186.52,0.00031251,0.00029939,0.00019322
187.5,0.00028388,0.001016,0.00011288
188.48,0.0013445,0.0032077,0.00048479
189.45,0.00035684,0.00056962,0.00012625
190.43,0.00012614,0.0002918,0.00027915
191.41,0.00023899,0.00066992,0.00020408
192.38,0.0005157,0.00015294,0.00059599
193.36,0.00029738,0.00077561,0.00030847
194.34,0.00011443,0.00039202,6.5396e-05
195.31,0.00035496,0.00070482,0.00032634
196.29,8.9532e-05,0.00027859,0.00019215
197.27,9.186e-05,0.00040856,0.00024934
198.24,0.00014557,0.0015853,0.00018194
199.22,0.0003676,0.00041888,0.00013464
200.2,8.2415e-05,0.00029939,0.00012521
201.17,0.00037108,9.8965e-05,0.00030335
202.15,0.00021467,0.0005409,0.0002263
203.13,0.00020968,0.00027765,0.00011862
204.1,0.00015705,0.00070573,0.00012493
205.08,0.00022892,0.00045102,0.00041713
206.05,0.0004615,0.0013285,0.00031974
207.03,0.001428,0.0075133,0.0011217
208.01,0.00036802,0.0042731,0.0013104
208.98,0.00057769,0.002715,0.0010443
209.96,0.00046127,0.0017709,0.00084736
210.94,0.00016223,0.00061869,0.00039869
211.91,0.00057027,0.0011616,0.00019464
212.89,0.00018756,0.00082369,0.00018147
213.87,0.00023185,0.00041866,0.00047347
214.84,8.658e-05,0.0003714,8.7118e-05
215.82,0.00012735,0.00050175,5.1345e-05
216.8,0.00014219,0.00074852,8.351e-05
217.77,0.00011318,0.00040997,7.69e-05
218.75,0.00017574,0.00046729,0.00018969
219.73,0.00037077,0.00094775,0.00023962
220.7,0.00019153,0.00054196,0.00061804
221.68,0.00013198,0.00081164,0.00042361
222.66,0.00016012,0.00040827,0.00073052
223.63,9.8086e-05,0.00082328,0.00082919
224.61,0.00032752,0.0019662,0.0025143
225.59,0.00070497,0.0040425,0.0050751
226.56,0.00054694,0.0033457,0.0044899
227.54,0.00034227,0.001492,0.0011921
228.52,0.00014729,0.00037542,0.0011189
229.49,6.3014e-05,0.00045929,0.000708
230.47,0.00027788,0.00058842,0.00048494
231.45,0.00069911,0.001779,0.00055133
232.42,0.00028549,0.00070497,0.00061068
233.4,0.00045653,0.0010298,0.00051477
234.38,0.00042937,0.00034593,0.00051513
235.35,0.00039012,0.00092138,0.00057421
236.33,0.00033559,0.00073072,0.00050774
237.3,0.00037256,0.00079095,0.0003566
238.28,0.00036129,0.00097928,0.00056855
239.26,0.00052777,0.0016929,0.00064109
240.23,0.00059493,0.0016204,0.00097839
241.21,0.00090773,0.0017951,0.00094442
242.19,0.0011987,0.0032936,0.0012331
243.16,0.0022278,0.006105,0.0021118
244.14,0.0024126,0.0065974,0.0027845
245.12,0.0070047,0.016845,0.0064844
246.09,0.0012665,0.0018943,0.00068565
247.07,0.0011116,0.0032575,0.00097946
248.05,0.00084584,0.0031899,0.0010987
249.02,0.00046327,0.0012424,0.00034559
250,0.00035795,0.00031081,0.00011981
250.98,0.00030472,0.0011048,0.00043647
251.95,0.00030028,0.0004325,0.00034393
252.93,0.00015711,0.00083666,0.00037269
253.91,0.0002267,0.00080685,0.00041446
254.88,0.00010699,0.00039719,0.00013475
255.86,0.00011316,0.00062582,9.6807e-05
256.84,0.00018225,0.0006314,0.00017578
257.81,0.00034461,0.0010175,0.00017057
258.79,0.00019055,0.0015237,0.00049629
259.77,0.00026924,0.00067488,4.7084e-05
260.74,0.00056524,0.0013319,0.00013038
261.72,0.0003828,0.0016683,0.00052878
262.7,0.00074118,0.0019484,0.000533
263.67,0.003813,0.010772,0.0033957
264.65,0.00094231,0.0012197,0.00061384
265.63,0.0001893,0.0015548,0.0008487
266.6,0.00027034,0.0009075,0.00032426
267.58,0.00019361,0.00087927,0.00015806
268.55,0.00027547,0.00084,0.00039709
269.53,0.00016006,0.00054207,2.6815e-05
270.51,0.00018494,0.00087748,0.00029743
271.48,0.00016245,0.00048154,0.00014133
272.46,9.6674e-05,0.00084877,0.00027565
273.44,0.00038385,0.00099848,0.00023469
274.41,3.3484e-05,0.00085503,0.00019229
275.39,7.2271e-05,0.0003395,3.8729e-05
276.37,8.0056e-05,0.0009356,0.00010187
277.34,0.00022946,0.0016544,0.0001992
278.32,0.00027314,0.0015224,0.00027769
279.3,0.00014361,0.00055734,0.00037892
280.27,0.00021366,0.0010583,0.00030603
281.25,0.00049533,0.002418,0.00068888
282.23,0.0010544,0.0053106,0.0019538
283.2,0.00048948,0.0032915,0.00098643
284.18,9.926e-05,0.00083984,0.00021968
285.16,0.0001111,0.00051148,0.00015335
286.13,0.00013057,0.00052867,0.00017398
287.11,0.00030875,0.0020336,0.00027783
288.09,4.9708e-05,0.0011295,0.00024379
289.06,0.00014993,0.00081283,0.00019995
290.04,5.1394e-05,0.00054758,0.00023277
291.02,9.879e-05,0.00082903,0.00034306
291.99,0.00011397,0.00089015,0.00018516
292.97,9.6069e-05,0.00097015,0.00022728
293.95,0.00035617,0.00021407,0.00040309
294.92,9.9045e-05,0.00074522,0.00030437
295.9,0.00031889,0.0017729,0.00033152
296.88,0.0001635,0.0026336,0.0010632
297.85,0.00026117,0.0012908,0.00085486
298.83,0.00033599,0.0016237,0.0013946
299.8,0.001163,0.0034274,0.0030126
300.78,0.0014741,0.0046179,0.0041887
301.76,0.0025946,0.0067458,0.0069541
302.73,0.0013241,0.0034249,0.0017957
303.71,0.00075916,0.0027079,0.0015664
304.69,0.00022597,0.0036557,0.0011754
305.66,9.8239e-05,0.00081191,0.00041347
306.64,0.00037596,0.0019969,0.00091545
307.62,9.4024e-05,0.0011636,0.00039517
