freq,X_1700us_unloaded_loosemotor_6,Y_1700us_unloaded_loosemotor_6,Z_1700us_unloaded_loosemotor_6
0,1.9074e-16,1.1589e-15,1.1147e-16
0.97656,0.00097895,0.00070732,0.0016271
1.9531,0.0012898,0.0015046,0.0017669
2.9297,0.0031484,0.0064135,0.0035687
3.9063,0.0036392,0.0040961,0.002733
4.8828,0.0079796,0.0054246,0.0079497
5.8594,0.035479,0.030567,0.035913
6.8359,0.0129,0.011333,0.012435
7.8125,0.0047742,0.0031573,0.0048868
8.7891,0.0029095,0.0017842,0.0039508
9.7656,0.0032722,0.0044051,0.0035847
10.742,0.0030393,0.0012192,0.0017612
11.719,0.0035832,0.0021585,0.0024177
12.695,0.0021489,0.00372,0.0017203
13.672,0.0020814,0.0024651,0.0021807
14.648,0.0022933,0.0020283,0.00051796
15.625,0.0018073,0.0010817,0.0008388
16.602,0.0017235,0.00074297,0.00042458
17.578,0.001591,0.0015905,0.00084853
18.555,0.0013941,0.0026065,0.0017854
19.531,0.0013238,0.001775,0.0014901
20.508,0.0021192,0.004122,0.0069541
21.484,0.0011271,0.0011172,0.0017764
22.461,0.0011037,0.0020704,0.001063
23.438,0.0013259,0.0015525,0.00041434
24.414,0.00088453,0.000955,0.00030504
25.391,0.001918,0.0013454,0.0016977
26.367,0.00094492,0.0010711,0.00088473
27.344,0.00066488,0.0011256,0.00093773
28.32,0.0010656,0.0011571,0.0001034
29.297,0.00062859,0.00029074,0.00040413
30.273,0.00076563,0.00068741,0.00054487
31.25,0.00095544,0.0004016,0.00076892
32.227,0.00094189,0.0011542,0.00030615
33.203,0.00075724,0.00076293,0.0007119
34.18,0.00036833,0.0012211,0.00045182
35.156,0.00057182,0.0013261,0.00041221
36.133,0.00046491,0.00088932,0.000184
37.109,0.00013931,0.00050851,0.00094927
38.086,0.00037974,0.001071,0.00098227
39.063,0.00037444,0.0007552,0.00046994
40.039,0.00054264,0.00061316,0.00080895
41.016,0.00029429,0.00035461,0.00068667
41.992,0.00017379,0.00045053,0.0005071
42.969,0.00026421,0.00060029,0.0011058
43.945,0.00033184,0.00032509,0.0016474
44.922,0.00019197,9.6206e-05,0.00037378
45.898,0.00032725,0.00054928,0.0011632
46.875,0.00033834,0.0013921,0.00052506
47.852,0.00040264,0.0016335,0.0012767
48.828,0.00024276,0.00014766,0.00051025
49.805,0.00040594,0.00065356,0.00061983
50.781,0.00073995,0.0019598,0.00077519
51.758,0.00047869,0.0009715,0.0003988
52.734,0.00037089,0.00065471,0.00049488
53.711,0.00054709,0.0023035,0.00093852
54.688,0.00063294,0.0002015,0.00046565
55.664,0.00036852,0.001025,0.00032839
56.641,0.00047907,0.00085074,0.00092494
57.617,0.00069127,0.0005375,0.00063117
58.594,0.00056353,0.00079694,0.00056695
59.57,0.00058993,0.00080831,0.00062606
60.547,0.00036685,0.0012792,0.00044775
61.523,0.00013524,0.0004617,0.0009116
62.5,0.00048017,0.00088838,0.00076545
63.477,0.00052956,0.00040197,0.00046526
64.453,0.0008531,0.00059067,0.00031476
65.43,0.00028907,0.00068003,0.00035233
66.406,0.00016486,0.0017509,0.0003178
67.383,0.00029893,0.0010071,0.00026282
68.359,0.00073525,0.0024839,0.00049506
69.336,0.00054986,0.0014204,0.0011374
70.313,0.00094315,0.0017056,0.00070319
71.289,0.0019152,0.001872,0.003173
72.266,0.00068784,0.00079338,0.00045603
73.242,0.00028147,0.00068453,0.00048255
74.219,0.00018657,0.00094475,0.0018565
75.195,0.00024211,0.00079545,0.00052293
76.172,0.00051461,0.00038394,0.00036159
77.148,0.0069226,0.0074128,0.0071047
78.125,0.00049214,0.00039906,0.00062632
79.102,0.00028953,0.0010929,0.00022031
80.078,0.00027953,0.00076632,0.0011676
81.055,0.00052836,0.0013491,0.001431
82.031,0.00048081,0.0020781,0.00030102
83.008,0.0013604,0.0045988,0.0045869
83.984,0.00023621,0.0014667,0.0015373
84.961,0.0004393,0.0015345,0.00036611
85.938,0.00014947,0.0020758,0.00045633
86.914,0.00044958,0.00053846,0.00042575
87.891,0.00023725,0.00069466,0.00084745
88.867,0.00036418,0.0013526,0.00048416
89.844,0.00074246,0.0011678,0.00080049
90.82,0.00024543,0.0023574,0.00043866
91.797,0.00036668,0.00073445,0.00050482
92.773,0.00037384,0.00069611,0.00094605
93.75,0.0002199,0.0023149,0.00042939
94.727,0.00032932,0.00055678,0.00016632
95.703,0.00085046,0.0016767,0.00061158
96.68,0.00043484,0.00024355,0.00057333
97.656,0.00040304,0.0012224,0.00050279
98.633,0.00035189,0.00041902,0.00048205
99.609,0.00074449,0.00039205,0.00014659
100.59,0.00030716,0.0004436,0.00058565
101.56,0.00025736,0.0002167,0.00028298
102.54,0.0003134,0.00065914,0.00065742
103.52,0.00034659,0.00035162,0.00046405
104.49,0.00030705,0.00070011,0.00029133
105.47,0.00024003,0.0004434,0.00010882
106.45,0.00030191,0.00073157,0.00055914
