freq,X_2200us_unloaded_loosemotor_0,Y_2200us_unloaded_loosemotor_0,Z_2200us_unloaded_loosemotor_0
0,1.4043e-15,4.0579e-16,1.013e-15
0.97656,0.00095366,0.0019805,0.0017086
1.9531,0.0014824,0.00034075,0.0014477
2.9297,0.00077433,0.00082079,0.0021762
3.9063,0.00055835,0.00066378,0.0015484
4.8828,0.00027931,0.00077833,0.0010705
5.8594,0.00075139,0.0013718,0.00091479
6.8359,0.00089749,0.00023868,0.0013928
7.8125,0.00021567,0.00041022,0.0005703
8.7891,0.00095211,0.0018591,0.0020933
9.7656,0.0008956,0.0011503,0.0004788
10.742,0.00039844,0.0006687,0.00094298
11.719,0.0002475,0.00088798,0.0011047
12.695,0.00054003,0.00067679,0.00097336
13.672,0.00050711,0.0010325,0.00045939
14.648,0.00066228,0.0011688,0.0015281
15.625,0.00032282,0.00060817,0.0011678
16.602,0.00066951,0.00085743,0.0010333
17.578,0.00085187,0.00074632,0.0026176
18.555,0.00030129,0.0015151,0.0017441
19.531,0.00079277,0.00081249,0.0010619
20.508,0.00032138,0.0012934,0.0028577
21.484,0.0012183,0.0011172,0.0047092
22.461,0.00051572,0.0027467,0.0068494
23.438,0.0016637,0.0020121,0.0074459
24.414,0.00094372,0.0019626,0.0045035
25.391,0.00066833,0.0012919,0.0024268
26.367,0.0012407,0.0023607,0.0033394
27.344,0.00037196,0.001078,0.0019906
28.32,0.00033465,0.0015032,0.0013395
29.297,0.00061173,0.0011609,0.0015004
30.273,0.00021431,0.0011751,0.00060091
31.25,0.00040696,0.0022762,0.001171
32.227,0.001891,0.0015397,0.0013848
33.203,0.001596,0.0021245,0.0010331
34.18,0.0006924,0.00076112,0.00032777
35.156,0.0004042,0.001274,0.0006352
36.133,0.00043766,0.00081291,0.00053075
37.109,0.00070586,0.0016415,0.001905
38.086,0.00031036,0.0014933,0.00091898
39.063,0.00014665,0.00047727,0.00083146
40.039,0.00065857,0.00093027,0.00095451
41.016,0.00052819,0.0015448,0.00097043
41.992,0.00079324,0.001145,0.0004453
42.969,0.0012132,0.0010396,0.00076774
43.945,0.001029,0.0011089,0.00035016
44.922,0.0014804,0.0015181,0.0011082
45.898,0.00075831,0.00081723,0.0012952
46.875,0.0016694,0.00033537,0.0019725
47.852,0.0013452,0.0020503,0.001039
48.828,0.0031384,0.0027763,0.0039155
49.805,0.0051294,0.0037656,0.0062416
50.781,0.0072364,0.0058756,0.0062775
51.758,0.0028143,0.0013257,0.0036245
52.734,0.00084034,0.00012705,0.00080392
53.711,0.0005064,0.00027092,0.0022877
54.688,0.00083138,0.0016634,0.00090485
55.664,0.00072441,0.00052641,0.0010132
56.641,0.00052225,0.00054346,0.0015277
57.617,0.0011586,0.00058049,0.0016464
58.594,0.00070564,0.00074454,0.0010981
59.57,0.00061809,0.0016615,0.0018678
60.547,0.00089669,0.00073493,0.00066578
61.523,0.00069454,0.00081431,0.00021662
62.5,0.00040354,0.00077509,0.00098914
63.477,0.0006112,0.001268,0.0010543
64.453,0.00020089,0.00071104,0.0016128
65.43,0.0013809,0.0022927,0.00079923
66.406,0.0010637,0.00064978,0.00095876
67.383,0.00053734,0.00050284,0.00072125
68.359,0.00043059,0.00036102,0.0011989
69.336,0.00045823,0.00077969,0.0009764
70.313,0.00034334,0.00027868,0.0010136
71.289,0.00068561,0.0011948,0.00043556
72.266,0.00032576,0.00049076,0.0011003
73.242,0.00061273,0.00050845,0.0016772
74.219,0.00073402,0.0013699,0.0013271
75.195,0.0012595,0.0017014,0.0002891
76.172,0.00073325,0.00011288,0.00082078
77.148,0.0016845,0.0017094,0.00071301
78.125,0.0024186,0.0031507,0.0023893
79.102,0.00065061,0.0013059,0.0015526
80.078,0.0014206,0.0012892,0.0018189
81.055,0.0045863,0.0053325,0.0005775
82.031,0.0049335,0.007037,0.0018582
83.008,0.0042022,0.0058148,0.00194
83.984,0.002696,0.0042997,0.001677
84.961,0.00031109,0.0010294,0.0028689
85.938,0.0010108,0.00078323,0.0014235
86.914,0.00048239,0.00055093,0.00046705
87.891,0.00093225,0.00090938,0.00051321
88.867,0.0010776,0.0010501,0.0011171
89.844,0.001067,0.0010477,0.00064687
90.82,0.00093,0.00092368,0.0015556
91.797,0.00060862,0.0013295,0.0021617
92.773,0.0006336,0.0015368,0.00050418
93.75,0.00091241,0.0013854,0.0010513
94.727,0.00051302,0.00046507,0.0008292
95.703,0.0010757,0.0015567,0.0020209
96.68,0.0011619,0.0029267,0.0025054
97.656,0.0016335,0.0023718,0.0012386
98.633,0.00057619,0.0013137,0.0015531
99.609,0.0013164,0.0017112,0.0016705
100.59,0.00050863,0.0017326,0.0014248
101.56,0.0003554,0.001223,0.0010829
102.54,0.0018019,0.003356,0.0022347
103.52,0.0013278,0.0021212,0.0018135
104.49,0.0011254,0.0025636,0.0020448
105.47,0.00088471,0.0024497,0.0014809
106.45,0.0021372,0.002408,0.0021736
107.42,0.00037257,0.00024551,0.0013713
108.4,0.0011379,0.001913,0.0027135
109.38,0.0032052,0.0056055,0.0047478
110.35,0.0077403,0.011558,0.0082357
111.33,0.0017938,0.0016609,0.0020488
112.3,0.010119,0.013656,0.010824
113.28,0.015411,0.02181,0.01669
114.26,0.012292,0.017533,0.011157
115.23,0.011279,0.014814,0.010177
116.21,0.010657,0.013987,0.010271
117.19,0.0036209,0.0042833,0.0041596
118.16,0.0040315,0.005984,0.0032121
119.14,0.0026892,0.0028745,0.0037086
120.12,0.0016347,0.001586,0.00055069
121.09,0.0043001,0.0049748,0.0030384
122.07,0.0018272,0.0028006,0.0020931
123.05,0.0012643,0.0017066,0.0011087
124.02,0.00042609,0.0004037,0.0011127
125,0.002038,0.0025883,0.001811
125.98,0.0012908,0.0012854,0.0017659
126.95,0.001021,0.00096902,0.001225
127.93,0.00073497,0.0009947,0.0010704
128.91,0.0011633,0.001535,0.0012397
129.88,0.0011583,0.0030241,0.0028378
130.86,0.0013199,0.0016157,0.00099901
131.84,0.00060615,0.00082153,0.0010987
132.81,0.0013584,0.0029711,0.0024331
133.79,0.0010579,0.0011596,0.0016807
134.77,0.0008024,0.00077354,0.0021199
135.74,0.00038039,0.0014061,0.0027037
136.72,0.00036493,0.0021516,0.0028647
137.7,0.00084298,0.0018149,0.0029679
138.67,0.00072626,0.0022478,0.0020818
139.65,0.0011659,0.0027735,0.0038712
140.63,0.00072195,0.0024614,0.0048549
141.6,0.00039846,0.001506,0.0015829
142.58,0.0001323,0.00085175,0.0017112
143.55,0.00018284,0.0022396,0.0036345
144.53,0.00018065,0.00086492,0.0020381
145.51,0.00090324,0.001709,0.0015715
146.48,0.00037575,0.0011964,0.0014033
147.46,0.00026172,0.0019977,0.0026218
148.44,0.001037,0.0049724,0.0048747
149.41,0.00050009,0.0021411,0.0027555
150.39,0.00028897,0.0023019,0.0030847
151.37,0.00014562,0.00081974,0.0010455
152.34,0.00030557,0.0023789,0.0024577
153.32,0.00059106,0.0034219,0.0040454
154.3,0.00091116,0.0047919,0.0048117
155.27,0.0010507,0.0053886,0.0051316
156.25,0.0014567,0.0057801,0.00536
157.23,0.00055082,0.0024446,0.0014954
158.2,0.00046531,0.0029862,0.003154
159.18,0.0010815,0.0063252,0.0073608
160.16,0.0042112,0.017461,0.017197
161.13,0.001875,0.0079323,0.0089963
162.11,0.0041249,0.019583,0.020738
163.09,0.0047967,0.021327,0.022132
164.06,0.0044986,0.019673,0.020997
165.04,0.0018011,0.0066537,0.0074495
166.02,0.0046728,0.01884,0.019109
166.99,0.0052078,0.02121,0.02247
167.97,0.00063564,0.0043258,0.0040979
168.95,0.0014045,0.0053312,0.0054758
169.92,0.0004081,0.0033952,0.0039772
170.9,0.0018291,0.0050756,0.0049946
171.88,0.0019332,0.0067171,0.006235
172.85,0.0012487,0.0066922,0.0062846
173.83,0.00059274,0.0031642,0.0039442
174.8,0.00073626,0.0038451,0.0028558
175.78,0.0012711,0.0037964,0.0036589
176.76,0.00044744,0.001689,0.0020397
177.73,0.0013837,0.0032337,0.0018273
178.71,0.0006836,0.0013019,0.001312
179.69,0.00054183,0.00048245,0.00054252
180.66,0.00074961,0.0025254,0.0028673
181.64,0.00031894,0.0016663,0.0010528
182.62,0.00085747,0.0011614,0.0012511
183.59,0.00016495,0.0015726,0.001646
184.57,0.00020966,0.0012404,0.0023491
185.55,0.00067231,0.0031192,0.00087253
186.52,0.0012952,0.0013144,0.0016494
187.5,0.00026894,0.0012267,0.0017116
188.48,0.00065717,0.0018089,0.00064753
189.45,0.00013939,0.00028915,0.00065064
190.43,0.00071241,0.002369,0.0018681
191.41,0.0010904,0.0028001,0.0058037
192.38,0.00082901,0.00078478,0.0018601
193.36,0.0005893,0.0013141,0.0014242
194.34,0.00090112,0.00072241,0.00070675
195.31,0.00078421,0.0015403,0.0011728
196.29,0.00095493,0.0011357,0.0016482
197.27,0.00057602,0.00088889,0.0010734
198.24,0.00029923,0.0018329,0.0026322
199.22,0.00015079,0.00099996,0.00061389
200.2,0.0007587,0.0018045,0.00070999
201.17,0.00022287,0.00054673,0.00047526
202.15,0.00048968,0.0022124,0.002422
203.13,0.00079848,0.0013825,0.0010466
204.1,0.00026414,0.0017369,0.00033214
205.08,0.00010877,0.0013341,0.0023299
206.05,0.00049307,0.00087212,0.00052148
207.03,0.00041241,0.0013563,0.00047784
208.01,0.00038281,0.00079295,0.00053231
208.98,0.00062119,0.00057712,0.0018866
209.96,0.00032997,0.0011856,0.0017664
210.94,0.00072216,0.0014288,0.0039832
211.91,0.0013371,0.0012589,0.0074585
212.89,0.00034251,0.00041576,0.0047248
213.87,0.00067325,0.00074989,0.0032452
214.84,0.00045322,0.0001922,0.0019358
215.82,8.9688e-05,0.00094962,0.0013575
216.8,0.00094094,0.0010552,0.003346
217.77,0.00023321,0.00064271,0.0041634
218.75,0.00059664,0.00064818,0.0011059
219.73,0.00064201,0.00093209,0.0013126
220.7,0.00034437,0.00034645,0.0012605
221.68,0.00068115,0.0010643,0.00234
222.66,0.00064844,0.00068957,0.0031421
223.63,0.00057405,0.00079347,0.0028096
224.61,0.0002708,0.0010776,0.00086323
225.59,0.00059127,0.0012397,0.0023572
226.56,0.00028498,0.001006,0.0021899
227.54,0.001225,0.0015419,0.00084535
228.52,0.00074725,0.0011812,0.0025922
229.49,0.00072027,8.68e-05,0.0017241
230.47,0.0009043,0.0012059,0.00081999
231.45,0.00059704,0.00073762,0.00039937
232.42,0.0013115,0.0008388,0.0016623
233.4,0.0008716,0.00059969,0.0016424
234.38,0.00033438,0.0003659,0.00078455
235.35,0.00075176,0.0003607,0.00071604
236.33,0.00038823,0.00083622,0.00079633
237.3,0.00061614,0.0014565,0.0020543
238.28,0.00045061,0.00077649,0.0010906
239.26,0.00097836,0.00095209,0.0015793
240.23,0.00036454,8.8328e-05,0.00072023
241.21,0.00056653,0.00074956,0.0018466
242.19,0.0010144,0.0022595,0.0021863
243.16,0.00010135,0.00061557,0.0016781
244.14,0.0018341,0.0031101,0.0055548
245.12,0.00096934,0.0017341,0.0017322
246.09,0.001099,0.001195,0.0012926
247.07,0.00072295,0.00060304,0.0010867
248.05,0.00038968,0.0013614,0.00083843
249.02,0.00026482,0.0014217,0.0016699
250,0.0010087,0.0010437,0.0023204
250.98,0.0006961,0.0010148,0.002016
251.95,0.0013144,0.0014135,0.0008179
252.93,0.00084973,0.00079665,0.0016837
253.91,0.0017544,0.0010181,0.0005327
254.88,0.0006954,0.00040612,0.0013408
255.86,0.00054576,0.00035218,0.0011275
256.84,0.0019293,0.0010178,0.0014358
257.81,0.00036765,0.00093546,0.00080068
258.79,0.00031888,0.00064192,0.00067301
259.77,0.0014145,0.0006634,0.00042753
260.74,0.0016215,0.0010584,0.00023863
261.72,0.00041347,0.00055332,0.0014001
262.7,0.00075325,0.0012076,0.00037733
263.67,0.00067818,0.00048838,0.00031302
264.65,0.0021563,0.00081528,0.00070024
265.63,0.0015395,0.0010991,0.00077336
266.6,0.0032813,0.0020764,0.0010031
267.58,0.00033392,0.00061261,0.00038961
268.55,0.0011236,0.0012554,0.00066369
269.53,0.0054468,0.0010954,0.0025634
270.51,0.003915,0.0019241,0.0017659
271.48,0.003087,0.0013633,0.001177
272.46,0.004193,0.0020671,0.0015914
273.44,0.0067773,0.0034812,0.0035831
274.41,0.0018132,0.0013239,0.0011862
275.39,0.0082702,0.004414,0.0030724
276.37,0.018599,0.010133,0.007122
277.34,0.0043982,0.0020743,0.0018032
278.32,0.0022904,0.001573,0.0018427
279.3,0.0031372,0.0018262,0.0023306
280.27,0.0020452,0.00089185,0.0019352
281.25,0.0041464,0.0023927,0.0015927
282.23,0.0047306,0.0018893,0.0021886
283.2,0.0036254,0.0017523,0.0018831
284.18,0.0018498,0.0012521,0.00016986
285.16,0.0040629,0.002684,0.0017355
286.13,0.00027803,0.00086045,0.00084141
287.11,0.0021798,0.0015236,0.00045867
288.09,0.0039049,0.0022609,0.00093562
289.06,0.0016203,0.00039155,0.00066974
290.04,0.00013181,0.00057813,0.00047011
291.02,0.0021721,0.0012998,0.00013984
291.99,0.002492,0.0011517,0.0019208
292.97,0.0007853,0.0010549,0.0016278
293.95,0.0028303,0.0017546,0.0032246
294.92,0.0013196,0.00041547,0.0023027
295.9,0.0012249,0.0010796,0.0011254
296.88,0.00085907,0.00094619,0.0018636
297.85,0.00067706,0.00098905,0.00080294
298.83,0.00081319,0.00030213,0.00094221
299.8,0.00086523,0.0014777,0.00099319
300.78,0.00074979,0.0020094,0.0010802
301.76,0.0012691,0.002136,0.0016527
302.73,0.0011767,0.00057826,0.0016755
303.71,0.00062602,0.0010943,0.00064884
304.69,0.0010998,0.0010929,0.0014592
305.66,0.00023275,0.00086443,0.0012307
306.64,0.001841,0.00079492,0.001331
307.62,0.001157,0.00079806,0.0029185
308.59,0.00068604,0.00079942,0.00084114
309.57,0.00133,0.0011431,0.00068544
310.55,0.00085453,0.0013767,0.0022201
311.52,0.00056814,0.00014521,0.0007714
312.5,0.00064443,0.00039943,0.0016711
313.48,0.0013616,0.00056352,0.00070094
314.45,0.00031529,0.0007163,0.0010981
315.43,0.00070691,0.00097009,0.0018464
316.41,0.0016902,0.001431,0.0021781
317.38,0.00054379,0.00050921,0.0031288
318.36,0.00049792,0.0018789,0.0010567
319.34,0.00091234,0.0003051,0.0021524
320.31,0.00098225,0.00084197,0.0030635
321.29,0.0011016,0.00060713,0.0034083
322.27,0.0006955,0.0011273,0.0028317
323.24,0.0019545,0.00066508,0.006883
324.22,0.00069796,0.00067615,0.00096498
325.2,0.0022551,0.0013388,0.0058929
326.17,0.0033079,0.0019913,0.011385
327.15,0.0021724,0.00099925,0.0062178
328.13,0.0013783,0.00084385,0.0054652
329.1,0.00043774,0.00023977,0.0019662
330.08,0.00047335,0.00060625,0.0011273
331.05,0.0006292,0.00021887,0.0022402
332.03,0.00067906,0.00023246,0.0012361
333.01,0.00082211,0.0010193,0.0014814
333.98,0.0011286,0.00069816,0.0023827
334.96,0.00058688,0.00066588,0.0029871
335.94,0.0006315,0.000607,0.0019541
336.91,0.00086917,0.00029034,0.00097105
337.89,0.0015209,0.00026898,0.0022324
338.87,0.00089245,0.00052435,0.0010722
339.84,0.00098177,0.001302,0.0013662
340.82,0.00080641,0.00079794,0.00089277
341.8,0.00071866,0.00022913,0.0017314
342.77,0.00056705,0.0001765,0.00072546
343.75,0.0010146,0.00042761,0.00051911
344.73,0.00035335,0.00026708,0.0017983
345.7,0.00012583,0.00023694,0.00077779
346.68,0.00085001,0.00065774,0.00131
347.66,0.00059296,0.00089838,0.00091882
348.63,0.0006793,0.00090305,0.0016579
349.61,0.00074718,0.00069106,0.00074569
350.59,0.00068283,0.00048629,0.0014584
351.56,0.00076239,0.00077518,0.0023375
352.54,0.00050462,0.0015308,0.0010852
353.52,0.00068594,0.00049749,0.0011396
354.49,0.00048341,0.00039257,0.00039155
355.47,0.00012422,0.00019014,0.0011836
356.45,3.8749e-05,0.00022393,0.00016705
357.42,0.00051821,0.00061298,0.0012018
358.4,0.00058454,0.0013421,0.00080725
359.38,0.00048008,0.00050419,0.00063167
360.35,0.00039759,0.00041365,0.0014454
361.33,3.9205e-05,6.8378e-05,0.00065399
362.3,0.00054314,0.00079141,0.0013311
363.28,0.00029452,0.0001567,0.00042627
364.26,0.00045871,0.0009561,0.0012217
365.23,0.00044543,0.0010317,0.0015003
366.21,0.00041986,0.00072392,0.00023724
367.19,0.00037703,0.00094423,0.00091395
368.16,0.00044071,0.00032694,0.00013425
369.14,0.00052411,0.00072933,3.9761e-05
370.12,0.00035152,0.00019923,0.00053864
371.09,0.00042427,0.00022145,0.00059749
372.07,0.0010097,0.00096882,0.00073487
373.05,8.3368e-05,0.00048092,0.00080084
374.02,0.00027225,0.00082942,0.00063698
375,0.00028754,0.00079914,0.001168
375.98,0.00057397,0.0007016,0.001386
376.95,0.00066679,0.00048903,0.0011731
377.93,0.00084471,0.0003907,0.00030952
378.91,0.00028733,0.000844,0.0011732
379.88,0.00016994,0.00033224,0.00029171
380.86,0.0003983,0.00043396,0.00020337
381.84,0.00058337,0.0014352,0.00055888
382.81,0.0004422,0.00063944,0.00066934
383.79,0.00077531,0.0012701,0.00032177
384.77,0.00072268,0.00031989,0.00029103
385.74,0.00029953,0.00045331,0.00077472
386.72,0.00052866,0.00085783,0.00029041
387.7,0.00031393,0.00054214,0.00061048
388.67,0.00036986,0.00071169,0.0004226
389.65,0.00044744,0.00055074,0.00057295
390.63,0.00073045,0.00047921,0.0013703
391.6,0.00041342,0.00067706,0.0010592
392.58,0.0002588,0.00048398,0.00066709
393.55,0.00067537,0.00050541,0.00060536
394.53,0.00048835,0.00089981,0.00071335
395.51,2.792e-05,0.00070286,0.00055373
396.48,0.00040713,0.0002262,0.0008586
397.46,0.0019905,0.0016932,0.0007821
398.44,0.00050643,0.00045975,0.00070169
399.41,0.00065733,0.00085503,0.00089876
400.39,0.00058167,0.0008078,0.00064327
401.37,0.00094546,0.0013181,0.00051575
402.34,0.0012578,0.00087556,0.00076752
403.32,0.001423,0.0011601,0.00029126
404.3,0.002274,0.00041751,0.0026724
405.27,0.00073484,0.00034964,0.00035313
406.25,0.00056402,0.00068718,0.0004873
407.23,0.001706,0.00032864,0.0011916
408.2,0.0012328,0.00027958,0.0018791
409.18,0.00097086,0.00056704,0.0010698
410.16,0.0013918,0.00088945,0.0010585
411.13,0.0014234,0.00032681,0.00087528
412.11,7.1507e-05,0.0001422,0.00012006
413.09,0.00019519,0.00045705,0.00088565
414.06,0.00024604,0.00041336,0.00050054
415.04,3.9298e-05,0.0014132,0.0004873
416.02,0.00085673,0.00023413,0.00037413
416.99,0.00030362,0.00064063,0.00011495
417.97,0.00013072,0.0002631,0.00024854
418.95,0.00041511,0.00046248,0.00059676
419.92,0.00072569,0.00076772,0.0013114
420.9,0.00024666,0.00050884,0.00014059
421.88,0.00055945,0.00072986,0.00058827
422.85,0.0010732,0.00045456,0.00026626
423.83,0.00035984,0.0001382,0.00069848
424.8,0.00044137,0.00044356,0.00067273
425.78,0.00034563,0.00078426,0.00086062
426.76,0.00029363,0.00010817,0.00054984
427.73,0.00016197,0.00035769,5.5578e-05
428.71,0.0011331,0.00035477,0.00021585
429.69,0.00056824,0.00057813,0.00063516
430.66,0.00050263,0.00059386,0.00063588
431.64,0.00098171,0.00042439,0.0011205
432.62,0.00041595,0.00077346,0.00090837
433.59,0.00026804,0.00018652,0.00030777
434.57,0.00021049,0.00029571,0.00026
435.55,0.0010533,0.00055775,0.00079631
436.52,0.0022179,0.0011769,0.0010235
437.5,0.00088056,0.00031087,0.00027817
438.48,0.0016164,0.0012516,4.8082e-05
439.45,0.0013303,0.00077956,0.00054986
440.43,0.00086836,0.00079861,0.00047267
441.41,6.2515e-05,0.00039529,0.00068097
442.38,0.0010482,0.00048969,0.00026111
443.36,0.0019117,0.0014173,0.00086387
444.34,0.00088669,0.00062854,0.00064346
445.31,0.00028873,0.00010076,0.00027397
446.29,0.00044242,0.00028704,0.00051698
447.27,0.00040445,0.0010885,0.00096259
448.24,0.00089279,0.00046467,0.0011521
449.22,0.00020086,0.000324,0.00082496
450.2,0.000882,0.00015408,0.00093876
451.17,0.00057964,0.0013415,0.00061248
452.15,0.00068924,0.00072744,0.00072006
453.13,0.00029222,0.00018262,0.00073662
454.1,0.0007814,0.00054619,0.00069877
455.08,0.00016798,0.00095469,0.0015532
456.05,0.00042203,0.00019277,0.00082697
457.03,8.3763e-05,0.00073777,0.0018232
458.01,0.00087295,0.00064751,0.00097996
458.98,0.00024465,0.00036526,0.00078356
459.96,0.00067598,0.00056825,0.0002111
460.94,0.00034837,0.00048859,0.0010821
461.91,0.00096899,0.0012853,0.00085512
462.89,0.00041831,0.00063835,0.0010522
463.87,0.00081798,0.0006505,0.0015054
464.84,0.00048106,0.00020789,0.00015687
465.82,0.00027744,0.00077647,0.00038434
466.8,0.0002041,0.00021564,0.0008754
467.77,0.00044741,0.00030592,0.00070282
468.75,0.00046759,0.00029591,0.0011817
469.73,0.00026574,0.00016296,0.00095493
470.7,0.00034868,0.00050428,0.00044172
471.68,0.00024712,0.00010954,0.00028581
472.66,0.0002797,0.00067861,0.00094862
473.63,0.00039387,0.00038091,0.00026781
474.61,0.00078929,0.00054862,0.0010631
475.59,0.00019837,0.000473,0.00048415
476.56,2.3447e-05,0.00036759,0.00062358
477.54,0.00042076,0.0006592,0.0013589
478.52,0.00043812,0.00011499,0.00021828
479.49,0.00071026,0.00070298,0.00098049
480.47,0.00097492,0.00070101,0.00086796
481.45,0.0010902,0.0011247,0.0021468
482.42,0.00075903,0.00082508,0.00052316
483.4,0.00059854,0.00031587,0.00087113
484.38,0.00069613,0.00071734,0.00064085
485.35,0.0014585,0.0010272,0.002611
486.33,0.00078312,0.00023136,0.0021815
487.3,0.0010348,0.00039359,0.0015603
488.28,0.00094429,0.0011354,0.0022964
489.26,0.0016852,0.00093427,0.0038564
490.23,0.0010502,0.00085381,0.0009258
491.21,0.00080768,0.00045033,0.00074536
492.19,0.00023703,0.0005406,0.0003518
493.16,0.0015065,0.00074127,0.0023565
494.14,0.00084441,0.00051754,0.0017137
495.12,0.00032279,0.00025926,0.0008308
496.09,0.00010876,0.00020307,0.00064282
497.07,0.0014075,0.00091261,0.00074594
498.05,0.00041153,0.00095292,0.00051602
499.02,0.0013322,0.0013865,0.00053249
500,0.0009192,0.00027688,0.0006118
