freq,X_1600us_unloaded_7,Y_1600us_unloaded_7,Z_1600us_unloaded_7
37.109,2.5891e-05,1.7291e-05,3.9789e-06
38.086,1.2956e-05,1.3797e-05,5.212e-06
39.063,1.9641e-05,4.3062e-05,1.4707e-05
40.039,1.2027e-05,2.1169e-05,2.7342e-06
41.016,2.3649e-05,1.1533e-05,4.8767e-06
41.992,1.8232e-05,1.0657e-05,1.0173e-05
42.969,2.5232e-05,2.7033e-05,1.3187e-05
43.945,2.2817e-05,1.7121e-05,4.7284e-06
44.922,3.1974e-05,1.8997e-05,3.5776e-06
45.898,4.6873e-06,9.2539e-06,3.4846e-06
46.875,1.8463e-05,6.1401e-05,1.6345e-05
47.852,2.4348e-05,1.3149e-05,1.3441e-06
48.828,2.4606e-05,8.8697e-06,5.5235e-06
49.805,2.4194e-05,3.6111e-06,2.7548e-06
50.781,1.2153e-05,2.8037e-05,7.0671e-06
51.758,7.291e-06,1.0834e-05,4.5719e-06
52.734,2.3142e-05,2.5569e-05,3.0196e-06
53.711,2.8223e-05,1.9523e-05,3.3164e-06
54.688,2.3876e-05,3.7842e-05,1.4117e-05
55.664,3.8709e-06,1.5685e-05,5.4986e-06
56.641,9.7293e-06,6.6864e-06,8.9474e-06
57.617,1.8001e-05,1.1119e-05,4.8989e-06
58.594,1.9984e-05,3.931e-05,1.3303e-05
59.57,6.5932e-06,1.8691e-05,1.9269e-06
60.547,1.8563e-05,1.0183e-05,6.0809e-06
61.523,1.246e-05,2.5735e-05,5.8698e-06
62.5,0.00014043,0.00018013,2.0453e-05
63.477,1.5967e-05,3.3221e-05,2.9271e-06
64.453,2.5353e-05,3.3799e-05,3.6947e-06
65.43,1.5298e-05,1.9686e-05,3.2362e-06
66.406,1.7872e-05,1.913e-05,1.5276e-05
67.383,1.8846e-05,2.7082e-05,3.0214e-06
68.359,3.5844e-05,1.9976e-05,2.8774e-06
69.336,3.0345e-05,4.014e-06,1.0746e-06
70.313,1.9397e-05,6.3667e-06,1.323e-05
71.289,1.8699e-05,2.0141e-05,8.5204e-06
72.266,1.7342e-05,2.9668e-06,5.61e-06
73.242,1.5586e-05,8.11e-06,5.7486e-06
74.219,1.0032e-05,1.4497e-05,1.4522e-05
75.195,1.2715e-05,1.4294e-05,1.0144e-05
76.172,9.3025e-06,2.5613e-05,9.3323e-06
77.148,2.1167e-05,5.7104e-06,7.8749e-06
78.125,1.2748e-05,5.6103e-05,1.5867e-05
79.102,2.9743e-05,3.4023e-05,6.5662e-06
80.078,3.0294e-05,2.0489e-05,1.5175e-06
81.055,2.3178e-05,1.763e-05,2.6432e-06
82.031,6.7741e-06,1.8549e-05,1.0454e-05
83.008,2.7573e-05,1.9011e-05,3.7555e-06
83.984,3.4874e-05,1.9576e-05,3.4561e-06
84.961,1.3694e-05,8.7959e-06,2.5451e-06
85.938,1.2259e-05,3.2294e-05,8.5449e-06
86.914,1.0393e-05,3.6252e-05,1.3691e-06
87.891,1.6952e-05,1.8192e-05,4.7176e-06
88.867,1.4424e-05,2.5307e-05,2.5176e-06
89.844,5.3318e-06,4.0516e-05,1.5149e-05
90.82,1.22e-05,1.1889e-05,4.473e-06
91.797,1.3703e-05,9.932e-06,3.8457e-06
92.773,3.0102e-05,2.2892e-05,4.887e-06
93.75,3.59e-06,2.726e-05,1.8895e-05
94.727,1.7065e-05,4.5e-06,5.7067e-07
95.703,2.8883e-05,1.0174e-05,2.1776e-06
96.68,7.3502e-06,2.4501e-05,6.0578e-06
97.656,3.879e-06,3.512e-05,1.3364e-05
98.633,2.9017e-05,1.802e-05,1.9965e-06
99.609,6.7273e-06,1.0023e-05,6.5607e-06
100.59,7.8037e-06,1.0954e-05,2.317e-06
101.56,1.6202e-05,4.5847e-05,9.1051e-06
102.54,1.6109e-05,2.3331e-05,1.6204e-06
103.52,2.6529e-05,6.5682e-06,7.2355e-06
104.49,2.3237e-05,2.8266e-05,2.9732e-06
105.47,5.5722e-06,3.1491e-05,1.6682e-05
106.45,1.1762e-05,4.9858e-06,4.5101e-06
107.42,4.6133e-06,7.9787e-06,1.2155e-06
108.4,6.8553e-06,1.5089e-05,6.0815e-06
109.38,1.8465e-05,4.1028e-05,1.3332e-05
110.35,1.7518e-05,9.1201e-06,4.0233e-06
111.33,1.7332e-05,6.3061e-06,2.0801e-06
112.3,2.4958e-05,2.3948e-05,5.5211e-06
113.28,6.8706e-06,2.2698e-05,1.8521e-05
114.26,2.8048e-05,1.7359e-05,6.5842e-06
115.23,1.3772e-05,1.3546e-05,6.4401e-07
116.21,9.5172e-06,1.4723e-05,5.0183e-06
117.19,2.2924e-05,4.9623e-05,1.545e-05
118.16,5.2693e-06,1.1936e-05,1.1132e-05
119.14,5.3138e-06,1.4266e-05,4.4426e-06
120.12,1.6806e-05,1.8716e-05,2.5012e-06
121.09,2.292e-05,3.9481e-05,9.1101e-06
122.07,1.8665e-05,1.6494e-05,1.862e-06
123.05,1.1058e-05,8.2447e-06,3.8402e-06
124.02,1.714e-05,2.3471e-05,2.9625e-06
125,7.5056e-05,0.00011801,1.9446e-05
125.98,1.3795e-05,3.1883e-05,3.6945e-06
126.95,8.8838e-06,2.0587e-05,7.7352e-06
127.93,6.5591e-06,8.0553e-06,5.64e-06
128.91,1.3792e-05,2.0247e-05,1.2656e-05
129.88,1.0129e-05,1.2944e-05,4.4436e-06
130.86,1.5643e-05,1.9766e-05,3.7304e-06
131.84,5.3948e-06,6.8853e-06,3.0492e-06
132.81,1.7477e-05,4.5242e-05,4.2712e-06
133.79,1.2054e-05,1.6652e-05,5.926e-06
134.77,2.9649e-05,6.2907e-06,2.2711e-06
135.74,1.222e-05,2.9675e-05,3.7362e-06
136.72,2.4117e-05,4.6888e-05,1.5932e-05
137.7,7.4073e-06,3.3041e-05,2.8496e-06
138.67,2.3168e-05,1.1596e-05,6.3925e-06
139.65,3.0019e-05,3.2048e-05,5.5052e-06
140.63,5.1215e-06,5.4205e-05,1.5423e-05
141.6,2.085e-05,1.4214e-05,3.3352e-06
142.58,1.9293e-05,7.5284e-06,2.9055e-06
143.55,2.325e-05,4.2867e-06,1.3757e-06
144.53,3.3628e-06,4.9855e-05,1.5845e-05
145.51,1.8879e-05,2.0512e-05,4.1604e-06
146.48,1.0936e-05,2.1992e-05,9.6392e-07
147.46,8.8397e-06,2.3136e-05,8.7527e-06
148.44,1.0486e-05,2.6368e-05,1.7396e-05
149.41,2.2e-05,1.3277e-05,4.8799e-06
150.39,8.6774e-06,2.2522e-05,6.7339e-06
151.37,3.0602e-05,1.1464e-05,9.7462e-06
152.34,8.295e-06,3.9e-05,1.3474e-05
153.32,9.6677e-06,2.9508e-06,4.5724e-06
154.3,1.7155e-05,6.8066e-06,6.0421e-06
155.27,1.9161e-05,1.9949e-05,7.0722e-06
156.25,2.4607e-05,3.5613e-05,1.3613e-05
157.23,2.3157e-05,1.768e-05,1.1304e-06
158.2,3.2044e-05,7.3621e-06,4.4049e-06
159.18,1.4138e-05,5.2984e-06,2.7704e-06
160.16,1.5382e-05,4.6797e-05,1.6919e-05
161.13,7.0316e-06,3.2877e-05,2.9079e-06
162.11,1.0741e-05,8.6261e-06,4.8081e-06
163.09,2.4429e-05,2.5457e-05,2.3166e-06
164.06,1.1956e-05,2.8832e-05,1.0299e-05
165.04,4.1303e-05,1.3136e-05,2.8248e-06
166.02,2.9649e-05,2.612e-05,4.3663e-06
166.99,1.0734e-05,8.0572e-06,1.789e-06
167.97,1.3321e-05,4.1891e-06,1.4123e-05
168.95,9.5046e-06,1.1192e-05,7.0308e-06
169.92,2.6541e-05,9.5933e-06,7.0492e-06
170.9,2.1804e-05,1.0107e-05,1.0377e-06
171.88,6.2382e-06,3.4881e-05,1.2323e-05
172.85,1.202e-05,1.6643e-05,4.618e-06
173.83,7.8323e-06,2.1048e-05,1.5677e-06
174.8,5.0812e-06,1.6362e-05,3.4545e-06
175.78,4.3046e-05,2.9566e-05,1.8406e-05
176.76,2.2242e-05,2.474e-05,2.1859e-06
177.73,6.8551e-07,1.2705e-05,5.3004e-06
178.71,2.1798e-05,1.4099e-05,3.1079e-06
179.69,2.0738e-05,2.4486e-05,1.0043e-05
180.66,6.7968e-06,1.5107e-05,3.1475e-06
181.64,8.4495e-06,1.299e-05,1.0231e-06
182.62,1.5986e-05,1.4429e-05,3.7917e-06
183.59,6.3756e-06,2.7871e-05,1.1914e-05
184.57,2.5954e-05,2.8493e-05,6.5406e-06
185.55,2.1918e-05,1.0966e-05,2.0595e-07
186.52,3.7919e-05,1.7445e-05,3.7359e-06
187.5,0.000136,0.00016983,1.4438e-05
188.48,2.8368e-05,3.4696e-05,5.7925e-06
189.45,8.6651e-06,1.0092e-05,6.6352e-06
190.43,5.2255e-05,4.4048e-05,8.0353e-06
191.41,2.1665e-05,2.5454e-05,1.467e-05
192.38,1.8121e-05,1.6919e-05,7.9513e-06
193.36,2.3368e-05,3.6451e-05,6.1316e-06
194.34,7.5344e-06,3.8936e-06,9.3266e-06
195.31,2.3148e-05,2.5697e-05,1.6722e-05
196.29,1.2044e-05,1.783e-05,7.9044e-07
197.27,2.1509e-05,9.8348e-06,5.8621e-06
198.24,3.2638e-05,1.0311e-05,1.7257e-06
199.22,1.1287e-05,3.4747e-05,1.714e-05
200.2,1.031e-05,1.3499e-06,4.0438e-06
201.17,2.2129e-05,9.7639e-06,8.5057e-06
202.15,1.4966e-05,1.1675e-05,5.0028e-06
203.13,2.2897e-05,4.2742e-05,1.6505e-05
204.1,1.9719e-05,1.0648e-05,5.3858e-06
205.08,1.5034e-05,1.2468e-05,3.0026e-06
206.05,3.5322e-05,1.1115e-05,4.1188e-06
207.03,2.2002e-06,4.3493e-05,1.1501e-05
208.01,1.559e-05,9.8551e-06,2.9037e-06
208.98,7.9744e-06,1.7077e-05,7.7384e-06
209.96,3.2085e-05,2.4069e-05,4.6062e-06
210.94,1.616e-05,2.1058e-05,1.2908e-05
211.91,9.6431e-06,1.3905e-05,4.6041e-06
212.89,1.7224e-05,2.0248e-05,6.8196e-06
213.87,1.0293e-05,1.9611e-05,2.5867e-06
214.84,2.7642e-05,2.8303e-05,1.0443e-05
215.82,1.3122e-05,2.0197e-05,5.9564e-06
216.8,1.8037e-05,2.6898e-05,1.1669e-06
217.77,4.7934e-06,1.9379e-05,2.3012e-06
218.75,9.3612e-06,4.0532e-05,1.5039e-05
219.73,2.0005e-05,2.8419e-05,2.4044e-06
220.7,3.5167e-06,1.0039e-05,1.7058e-06
221.68,2.6528e-05,3.1783e-05,5.6717e-06
222.66,3.0443e-06,3.5778e-05,1.0141e-05
223.63,1.0424e-05,2.2162e-05,7.0269e-06
224.61,1.3867e-05,1.5782e-05,4.9387e-06
225.59,2.1282e-05,1.8666e-05,4.1422e-06
226.56,4.7395e-06,4.8766e-05,1.9389e-05
227.54,9.8022e-06,1.8396e-05,8.6724e-06
228.52,1.1381e-05,1.7143e-05,1.5128e-06
229.49,1.4896e-05,8.3969e-06,2.7793e-06
230.47,2.492e-05,5.4387e-05,1.0837e-05
231.45,1.4234e-05,1.4049e-05,7.1e-06
232.42,1.7549e-05,2.1153e-05,4.4567e-07
233.4,3.8218e-05,2.3572e-05,2.7829e-06
234.38,2.9326e-05,1.7402e-05,1.8849e-05
235.35,2.916e-05,1.2966e-05,1.1543e-06
236.33,2.4207e-05,1.8057e-05,4.0439e-06
237.3,1.3332e-05,1.9163e-05,4.0454e-06
238.28,3.1826e-05,3.5213e-05,1.248e-05
239.26,1.4605e-05,1.0725e-05,2.0229e-06
240.23,1.889e-05,1.5995e-05,2.1363e-06
241.21,1.9172e-05,3.2342e-05,3.1042e-06
242.19,4.5179e-05,6.7159e-05,1.0141e-05
243.16,3.8767e-05,1.6616e-05,4.6717e-06
244.14,2.6908e-05,3.0871e-05,4.4298e-06
245.12,3.7997e-05,4.6396e-05,7.3634e-06
246.09,1.5338e-05,4.1263e-05,2.0183e-05
247.07,3.804e-05,2.238e-05,9.6579e-07
248.05,2.4972e-05,2.1451e-05,2.7404e-06
249.02,6.1849e-05,9.3959e-06,4.3732e-06
250,0.00035424,0.0002533,1.7075e-05
250.98,1.6523e-05,3.5713e-05,3.7258e-06
251.95,6.6868e-05,1.4583e-05,9.4031e-06
252.93,4.4408e-05,2.6526e-05,2.1625e-06
253.91,3.5871e-05,3.3607e-05,9.805e-06
254.88,3.1855e-05,2.4057e-05,4.7592e-06
255.86,4.3683e-05,2.3382e-05,4.5899e-06
256.84,4.7863e-05,3.6565e-05,1.0911e-06
257.81,4.4014e-05,3.38e-05,1.2774e-05
258.79,3.4819e-05,4.6113e-05,4.8338e-06
259.77,1.7503e-05,2.2333e-05,2.8378e-06
260.74,1.4813e-05,1.9931e-05,7.075e-06
261.72,1.3788e-05,3.075e-05,1.2264e-05
262.7,3.0576e-05,2.9191e-06,3.923e-06
263.67,1.8425e-05,2.1914e-05,5.6175e-06
264.65,2.886e-05,1.5264e-05,6.8723e-06
265.63,1.3688e-05,1.3517e-05,9.8687e-06
266.6,2.804e-05,2.2849e-05,8.2798e-06
267.58,1.3567e-05,1.7714e-05,1.4019e-06
268.55,8.3296e-06,2.0698e-05,9.1128e-06
269.53,4.9771e-06,3.0286e-05,1.858e-05
270.51,7.3008e-06,4.5204e-06,5.7059e-06
271.48,1.6445e-05,4.3519e-05,6.7328e-07
272.46,1.8243e-05,1.0057e-05,2.4085e-06
273.44,2.0258e-05,2.8895e-05,7.7989e-06
274.41,1.3752e-05,1.6914e-05,2.1911e-06
275.39,2.4584e-05,8.4431e-06,8.2258e-06
276.37,1.1955e-05,1.2773e-05,5.2134e-06
277.34,1.1552e-05,1.4561e-05,2.0546e-05
278.32,7.5784e-06,1.5673e-05,5.3498e-06
279.3,1.9589e-05,2.9784e-05,3.7491e-06
280.27,1.218e-05,3.989e-05,3.9938e-06
281.25,1.1274e-05,4.0158e-05,1.7343e-05
282.23,9.6576e-06,8.9967e-06,3.1722e-06
283.2,1.0996e-05,1.4004e-05,6.2171e-06
284.18,9.7544e-06,2.0076e-05,4.049e-06
285.16,5.748e-06,1.9584e-05,1.5932e-05
286.13,8.875e-06,1.6931e-05,1.3339e-06
287.11,2.1311e-05,1.8759e-05,3.714e-07
288.09,2.0931e-05,1.2545e-05,4.8855e-06
289.06,2.213e-05,4.8097e-05,7.546e-06
290.04,9.18e-06,8.7841e-06,5.5648e-06
291.02,3.5033e-05,5.5261e-06,1.9664e-06
291.99,1.9529e-05,1.3341e-05,4.014e-06
292.97,1.2677e-05,3.6476e-05,1.4723e-05
293.95,2.7041e-05,9.4694e-06,1.7549e-06
294.92,2.0114e-05,3.6687e-06,3.5633e-06
295.9,7.0443e-06,2.4184e-05,4.3099e-06
296.88,3.542e-06,2.1435e-05,1.6168e-05
297.85,3.2202e-05,3.3218e-05,4.9587e-06
298.83,2.7858e-05,3.3571e-05,4.2152e-06
299.8,1.5019e-05,3.8561e-05,4.4926e-06
300.78,2.6522e-05,3.392e-05,1.389e-05
301.76,1.9238e-05,1.9774e-05,4.4066e-06
302.73,3.8796e-05,6.6098e-06,7.1161e-06
303.71,1.9303e-05,1.0805e-05,7.2317e-06
304.69,1.3564e-05,3.5873e-05,9.9037e-06
305.66,1.1171e-05,1.588e-05,6.0477e-06
306.64,1.378e-05,1.9388e-05,6.8429e-06
307.62,6.5649e-05,2.5639e-05,5.7709e-06
308.59,1.4129e-05,3.2235e-05,1.3046e-05
309.57,2.5354e-05,2.2535e-05,2.8651e-06
310.55,2.4255e-05,3.2657e-05,6.3396e-06
311.52,3.3376e-05,4.0716e-05,4.3305e-06
312.5,9.8454e-05,9.8858e-05,1.4576e-05
313.48,3.7448e-05,2.4056e-05,3.6289e-06
314.45,2.1709e-05,1.4802e-05,3.5734e-06
315.43,1.5945e-05,1.1545e-05,1.4796e-06
316.41,2.452e-05,2.9098e-05,1.2327e-05
317.38,1.2513e-05,6.6748e-06,5.6039e-06
318.36,3.2442e-05,3.7443e-06,4.5679e-06
319.34,1.9976e-05,7.7282e-06,7.1034e-06
320.31,1.2041e-05,3.9141e-05,1.5086e-05
321.29,7.3015e-06,2.461e-05,6.1517e-06
322.27,7.6746e-06,1.7725e-05,5.1479e-06
323.24,2.4592e-05,5.8219e-06,5.4205e-07
324.22,8.4356e-06,4.9199e-05,1.21e-05
325.2,2.2471e-06,9.0577e-06,4.4863e-06
326.17,2.193e-05,2.2809e-05,7.8681e-06
327.15,1.0419e-05,1.2273e-05,4.2343e-06
328.13,8.9043e-06,3.0085e-05,2.1678e-05
329.1,2.9815e-05,1.1963e-05,1.7145e-06
330.08,2.3261e-05,8.2091e-06,5.0125e-06
331.05,7.6236e-06,2.8748e-05,4.8388e-06
332.03,9.5702e-06,3.6113e-05,1.6043e-05
333.01,2.4726e-05,2.2656e-05,3.0279e-06
333.98,1.4894e-05,1.8134e-05,3.2616e-06
334.96,1.2841e-05,1.44e-05,6.3785e-06
335.94,2.3269e-05,4.8381e-05,1.3226e-05
336.91,2.1539e-05,1.0814e-05,6.5803e-06
337.89,1.3629e-05,1.9871e-05,3.1655e-06
338.87,1.8603e-05,1.95e-05,3.1928e-06
339.84,7.6514e-06,1.8493e-05,8.0714e-06
340.82,2.0864e-05,1.7895e-05,8.5387e-06
341.8,2.5213e-05,3.2672e-05,3.1095e-06
342.77,2.6417e-05,5.9015e-06,6.7178e-06
343.75,1.5561e-05,3.4015e-05,1.4317e-05
344.73,4.8912e-06,8.2216e-06,8.2663e-06
345.7,1.859e-05,2.7979e-05,5.8635e-06
346.68,1.9838e-05,9.6996e-06,2.6758e-06
347.66,2.0315e-05,5.6726e-05,1.4966e-05
348.63,2.0041e-05,3.5466e-05,3.2046e-06
349.61,1.6671e-05,1.054e-05,7.2334e-06
350.59,1.8888e-05,5.5931e-06,2.3505e-06
351.56,5.9762e-06,4.381e-05,1.2243e-05
352.54,2.0658e-05,1.9063e-05,6.0122e-06
353.52,1.6601e-05,2.0162e-05,4.7651e-06
354.49,3.5792e-05,1.9316e-05,4.4532e-06
355.47,1.6048e-05,1.655e-05,1.4773e-05
356.45,1.5392e-05,1.4964e-05,3.3267e-06
357.42,1.9915e-05,1.2144e-05,3.3165e-06
358.4,3.021e-05,8.5046e-06,2.4856e-06
359.38,1.0123e-05,4.1551e-05,1.7453e-05
360.35,2.7596e-06,4.2623e-06,3.2053e-06
361.33,2.2758e-05,1.2886e-05,2.6631e-06
362.3,1.109e-05,4.4111e-05,3.9809e-06
363.28,1.7645e-05,2.8597e-05,1.1593e-05
364.26,1.6727e-05,1.9364e-05,4.4754e-06
365.23,6.9133e-06,2.5035e-05,4.6069e-06
366.21,1.1577e-05,1.8174e-05,6.5275e-06
367.19,1.3524e-05,3.5464e-05,1.6402e-05
368.16,3.3376e-05,1.1282e-05,2.0614e-06
369.14,2.0593e-05,3.1869e-05,3.4619e-06
370.12,2.5742e-05,2.6453e-05,2.0111e-06
371.09,4.0194e-05,2.8558e-05,1.2638e-05
372.07,2.8184e-05,3.6432e-05,4.7261e-06
373.05,2.2137e-05,2.1519e-05,5.1527e-06
374.02,3.0845e-05,2.2052e-05,2.7398e-06
375,8.8898e-05,0.0001102,1.2139e-05
375.98,1.9674e-05,1.1471e-05,2.805e-06
376.95,2.1712e-05,1.9407e-05,4.4073e-06
377.93,1.3057e-05,2.1926e-06,5.9276e-06
378.91,2.377e-05,3.7997e-05,2.0792e-05
379.88,3.2812e-05,1.4234e-05,6.3746e-06
380.86,2.8135e-05,1.0776e-05,5.9224e-06
381.84,4.0598e-06,2.118e-05,8.1958e-06
382.81,1.9477e-05,6.8799e-05,1.3588e-05
383.79,1.57e-05,9.9526e-06,3.7092e-06
384.77,3.1872e-05,1.4769e-05,4.9464e-07
385.74,1.3796e-05,2.2529e-05,2.1184e-06
386.72,1.136e-05,3.0616e-05,1.1286e-05
387.7,1.3066e-05,2.1935e-05,6.5424e-06
388.67,1.3066e-05,4.5211e-06,1.8825e-06
389.65,1.7975e-05,1.3419e-05,2.3951e-06
390.63,4.4597e-06,3.8849e-05,1.6061e-05
391.6,1.8711e-05,1.743e-05,3.5504e-06
392.58,2.8438e-05,6.633e-06,3.1234e-06
393.55,1.5678e-05,2.4051e-05,8.0634e-06
394.53,1.9524e-05,1.0291e-05,7.8902e-06
395.51,6.4452e-06,1.028e-05,7.2684e-06
396.48,1.107e-05,2.2447e-05,8.1963e-06
397.46,2.4243e-05,1.9403e-05,4.4099e-06
398.44,1.5317e-05,3.008e-05,1.2624e-05
399.41,3.8892e-06,3.692e-06,8.1945e-07
400.39,2.3873e-05,4.9568e-06,2.0931e-06
401.37,9.9424e-06,3.2455e-05,3.3755e-06
402.34,2.2533e-05,3.6893e-05,1.8101e-05
403.32,1.7202e-05,2.009e-05,5.5563e-06
404.3,1.5161e-05,1.4378e-05,4.9932e-06
405.27,5.5329e-06,2.6577e-05,3.2037e-07
406.25,1.28e-05,3.1942e-05,1.5572e-05
407.23,2.0581e-05,2.2781e-05,3.0374e-06
408.2,1.0199e-05,1.7361e-05,5.5659e-06
409.18,1.5562e-05,1.4293e-05,6.7993e-06
410.16,1.7072e-05,4.0531e-05,1.5886e-05
411.13,1.307e-05,2.7735e-05,6.1791e-06
412.11,3.3424e-05,4.485e-05,2.094e-06
413.09,9.5167e-06,1.1904e-05,4.7223e-06
414.06,9.572e-06,2.9897e-05,1.5679e-05
415.04,4.5781e-05,3.0885e-05,3.4052e-06
416.02,1.8027e-05,1.0714e-05,4.2704e-06
416.99,7.0048e-06,1.7875e-05,8.8553e-06
417.97,1.4175e-05,3.4185e-05,1.4844e-05
418.95,2.0474e-05,3.2065e-05,4.1497e-06
419.92,1.2457e-05,7.0377e-06,3.1821e-06
420.9,1.5465e-05,3.0034e-05,6.2794e-06
421.88,2.6213e-06,3.6584e-05,1.2484e-05
422.85,4.919e-06,1.9886e-05,3.0168e-06
423.83,9.1052e-06,1.846e-05,9.7398e-06
424.8,3.7093e-05,2.4312e-05,3.4508e-06
425.78,9.7748e-06,3.9738e-05,1.3559e-05
426.76,2.6918e-05,1.6815e-05,2.9359e-06
427.73,2.2653e-05,3.5492e-05,8.1177e-06
428.71,2.11e-05,1.1279e-05,5.4207e-06
429.69,1.8249e-05,3.6286e-05,1.2069e-05
430.66,2.1714e-05,1.6505e-05,4.7026e-06
431.64,1.7776e-05,4.7661e-06,1.7769e-06
432.62,6.9217e-07,9.3389e-06,4.176e-06
433.59,2.6765e-05,4.9679e-05,1.5361e-05
434.57,8.365e-06,1.8713e-05,1.8562e-06
435.55,2.501e-05,3.6414e-06,2.9161e-06
436.52,2.9532e-05,3.0362e-05,1.2401e-06
437.5,9.0565e-05,8.2418e-05,1.3056e-05
438.48,3.8214e-05,2.4651e-06,7.5825e-06
439.45,1.5867e-05,8.2979e-06,4.1334e-06
440.43,3.0844e-05,2.3344e-05,2.8638e-06
441.41,3.2947e-05,1.5183e-06,1.4295e-05
442.38,1.7459e-05,1.6082e-05,5.1549e-06
443.36,8.7955e-06,1.8942e-05,2.3385e-06
444.34,3.4586e-05,1.8092e-05,4.315e-06
445.31,1.2434e-05,3.9656e-05,6.7328e-06
446.29,6.6627e-06,3.5625e-05,1.3065e-06
447.27,3.2522e-05,2.4363e-05,4.1452e-06
448.24,3.5657e-05,2.6051e-05,3.6716e-06
449.22,2.6053e-06,3.4921e-05,1.793e-05
450.2,1.6414e-05,2.367e-05,1.3598e-06
451.17,3.8314e-05,2.4352e-05,2.6403e-06
452.15,9.445e-06,1.8666e-05,3.5656e-06
453.13,1.6573e-05,2.0283e-05,1.6121e-05
454.1,1.1887e-05,1.6972e-05,7.8399e-06
455.08,2.1717e-05,2.6352e-05,6.6003e-06
456.05,3.7805e-05,2.5773e-05,6.2392e-06
457.03,1.5697e-05,4.5164e-05,1.7297e-05
458.01,1.0378e-05,1.8938e-05,7.5602e-06
458.98,1.5375e-05,8.759e-06,5.9793e-06
459.96,1.6371e-06,2.8207e-05,4.297e-06
460.94,1.5121e-05,1.2122e-05,1.2115e-05
461.91,2.4434e-05,1.0967e-05,1.8019e-06
462.89,2.3892e-05,4.7109e-06,3.9076e-06
463.87,2.4668e-05,8.0781e-06,6.3462e-06
464.84,2.5563e-05,4.0356e-05,1.7996e-05
465.82,6.3565e-06,1.8846e-05,4.6937e-06
466.8,3.4009e-05,5.9049e-06,4.6697e-06
467.77,2.4162e-05,3.8981e-05,5.509e-06
468.75,2.8327e-05,3.568e-05,1.6335e-05
469.73,1.5046e-05,1.23e-05,8.8572e-06
470.7,1.2644e-05,2.2183e-05,8.2431e-06
471.68,1.3465e-05,9.05e-06,5.6428e-06
472.66,3.3442e-05,2.221e-05,7.5059e-06
473.63,2.6906e-05,2.6501e-05,2.798e-06
474.61,1.1516e-05,1.0223e-05,2.3583e-06
475.59,1.4622e-05,3.1879e-05,2.0303e-06
476.56,1.6514e-05,2.8857e-05,1.0572e-05
477.54,3.662e-05,1.2217e-05,1.3533e-06
478.52,1.4739e-05,1.8662e-05,9.6582e-06
479.49,1.9793e-05,2.0723e-05,5.9384e-06
480.47,2.6231e-05,3.2902e-05,1.2298e-05
481.45,1.1721e-05,1.3658e-05,2.4583e-06
482.42,2.0694e-05,4.0148e-05,2.1888e-06
483.4,2.1447e-05,9.1562e-06,6.5485e-07
484.38,4.444e-05,3.1977e-05,1.656e-05
485.35,1.5668e-05,3.1782e-05,8.6651e-06
486.33,1.3067e-05,1.7216e-05,1.1008e-06
487.3,3.4341e-05,2.6436e-05,3.8302e-06
488.28,5.281e-05,4.4817e-05,1.5734e-05
489.26,5.0959e-05,3.1863e-05,2.4652e-06
