freq,X_1700us_loaded_9,Y_1700us_loaded_9,Z_1700us_loaded_9
0,6.9789e-16,5.5822e-16,7.4207e-16
0.97656,0.0040449,0.013012,0.0056089
1.9531,0.0020852,0.0092927,0.0046262
2.9297,0.0024583,0.0031391,0.0029234
3.9063,0.0031288,0.0021177,0.0015645
4.8828,0.0028697,0.0061889,0.0034959
5.8594,0.0021433,0.01324,0.0073105
6.8359,0.0032466,0.0075524,0.0031802
7.8125,0.0035073,0.017738,0.0075625
8.7891,0.0009313,0.012223,0.0082226
9.7656,0.0019519,0.0042017,0.011401
10.742,0.0040101,0.010763,0.0070961
11.719,0.0017721,0.0060209,0.005479
12.695,0.0021847,0.011397,0.0087862
13.672,0.0041648,0.012022,0.0058845
14.648,0.0086707,0.010511,0.0052222
15.625,0.0041012,0.012232,0.0068897
16.602,0.0074912,0.03641,0.027132
17.578,0.0027087,0.021037,0.013617
18.555,0.0035578,0.021482,0.018272
19.531,0.0067541,0.03111,0.013195
20.508,0.011505,0.038817,0.036181
21.484,0.0085055,0.021526,0.014921
22.461,0.0085594,0.030889,0.013142
23.438,0.0024725,0.0047775,0.0035676
24.414,0.0024793,0.0086125,0.0025579
25.391,0.00021086,0.0047461,0.0026351
26.367,0.0024927,0.0052093,0.0035962
27.344,0.0015376,0.010081,0.0046147
28.32,0.0035254,0.009659,0.0055483
29.297,0.00092596,0.0077136,0.0020865
30.273,0.0010057,0.011346,0.0011602
31.25,0.0013891,0.004859,0.0037281
32.227,0.0032721,0.0065511,0.0085438
33.203,0.00019998,0.0029385,0.0037368
34.18,0.0016545,0.001934,0.0065658
35.156,0.00096689,0.0032341,0.0034571
36.133,0.00018409,0.0018131,0.002431
37.109,0.004193,0.0033954,0.0051493
38.086,0.00091829,0.0020881,0.0035863
39.063,0.0013425,0.0041489,0.0033125
40.039,0.0016036,0.0016613,0.0049159
41.016,0.001506,0.0047048,0.0053421
41.992,0.0011276,0.00096742,0.0019606
42.969,0.0035131,0.0015875,0.0057695
43.945,0.00099881,0.0020185,0.0029109
44.922,0.0013082,0.002713,0.0046526
45.898,0.0036665,0.0059747,0.006873
46.875,0.0010677,0.0010351,0.0058615
47.852,0.0018012,0.0012694,0.00091803
48.828,0.0019718,0.0025405,0.0050696
49.805,0.0035599,0.0022348,0.00064145
50.781,0.0024988,0.0023431,0.0021002
51.758,0.00095898,0.0023839,0.001876
52.734,0.0030326,0.00082576,0.0053392
53.711,0.00040044,0.0057828,0.0026124
54.688,0.0029031,0.0029975,0.0038679
55.664,0.0018523,0.0029252,0.0052816
56.641,0.0034227,0.0011172,0.0052443
57.617,0.00042466,0.0034066,0.0021455
58.594,0.0034935,0.0095618,0.010406
59.57,0.0028169,0.0034771,0.011152
60.547,0.0041705,0.0094524,0.0072014
61.523,0.0016931,0.011037,0.010527
62.5,0.0014083,0.0058774,0.0044063
63.477,0.0043321,0.0035532,0.0023098
64.453,0.0018871,0.005007,0.0065807
65.43,0.0019123,0.0010338,0.0027941
66.406,0.0020641,0.0031056,0.0042165
67.383,0.0037767,0.0039558,0.0050782
68.359,0.0022026,0.0026571,0.0013741
69.336,0.0012138,0.0030892,0.0006818
70.313,0.0012274,0.010302,0.0023712
71.289,0.0020756,0.007602,0.004599
72.266,0.0018311,0.0073226,0.0050278
73.242,0.0031866,0.0055195,0.0082899
74.219,0.0032575,0.0016819,0.0070427
75.195,0.0059254,0.0039604,0.015489
76.172,0.0044854,0.0049453,0.0062261
77.148,0.016512,0.016212,0.031179
78.125,0.084005,0.065307,0.15046
79.102,0.030951,0.026337,0.054463
80.078,0.017028,0.015814,0.023236
81.055,0.0095967,0.0070623,0.01589
82.031,0.0079374,0.0032375,0.009715
83.008,0.0059972,0.0044455,0.011007
83.984,0.0086941,0.0046154,0.012027
84.961,0.0041422,0.0036123,0.012268
85.938,0.0034332,0.0059261,0.005451
86.914,0.003075,0.0089031,0.0065195
87.891,0.0025259,0.0059178,0.0078061
88.867,0.0019997,0.0028652,0.0023608
89.844,0.0026653,0.0055514,0.00099684
90.82,0.0012338,0.0047242,0.0070864
91.797,0.0018066,0.0049008,0.0072736
92.773,0.0017506,0.0012722,0.0064676
93.75,0.0037014,0.012684,0.0075411
94.727,0.0060376,0.010986,0.011866
95.703,0.0074464,0.0086255,0.0092857
96.68,0.0064906,0.01166,0.010907
97.656,0.0025123,0.014079,0.011742
98.633,0.013316,0.01721,0.020329
99.609,0.0071831,0.005957,0.0057771
100.59,0.005023,0.0097372,0.010421
101.56,0.0028483,0.0052974,0.0065096
102.54,0.0014373,0.0029497,0.0020334
103.52,0.0019148,0.0035961,0.0021544
104.49,0.00094309,0.0065387,0.0015263
