freq,X_2200us_loaded_loosepylon_0,Y_2200us_loaded_loosepylon_0,Z_2200us_loaded_loosepylon_0
0,3.0431e-16,3.2913e-16,1.6986e-16
0.97656,0.0034594,0.0055156,0.018613
1.9531,0.0024504,0.0079261,0.0093084
2.9297,0.0092392,0.0018752,0.0066351
3.9063,0.00091898,0.002971,0.0043674
4.8828,0.004361,0.00097379,0.010835
5.8594,0.0056264,0.00011432,0.0020875
6.8359,0.0063906,0.0055702,0.00088169
7.8125,0.0025199,0.0039919,0.0053913
8.7891,0.0013664,0.002902,0.0032561
9.7656,0.0042376,0.0014649,0.0060964
10.742,0.0037527,0.00085237,0.002164
11.719,0.0020252,0.0029162,0.0015839
12.695,0.0022197,0.0046619,0.0099617
13.672,0.0078556,0.0047042,0.029439
14.648,0.0028532,0.0013163,0.0020102
15.625,0.0056955,0.0021686,0.019233
16.602,0.0064833,0.0042238,0.015217
17.578,0.0053314,0.0040818,0.0042707
18.555,0.0034761,0.0043962,0.0016898
19.531,0.0024216,0.0011611,0.0022262
20.508,0.0021701,0.0038438,0.0048276
21.484,0.0032391,0.0028621,0.0014002
22.461,0.0040777,0.0040354,0.0037389
23.438,0.0052621,0.003084,0.0035018
24.414,0.00092387,0.0011988,0.0064526
25.391,0.0033888,0.0020723,0.0024139
26.367,0.00076356,0.00069807,0.0011733
27.344,0.0032449,0.00097092,0.0046633
28.32,0.0034798,0.0044291,0.0065544
29.297,0.0017603,0.0012633,0.0042134
30.273,0.0031836,0.0028264,0.004048
31.25,0.00086652,0.0019063,0.0052282
32.227,0.00077539,0.0017084,0.005136
33.203,0.0018763,0.0015859,0.0047117
34.18,0.0025432,0.0014216,0.0087305
35.156,0.002872,0.0026878,0.0031418
36.133,0.0033724,0.0017519,0.0053799
37.109,0.0030886,0.0016249,0.0058148
38.086,0.0011211,0.0015641,0.0051436
39.063,0.00068155,0.00092594,0.0086577
40.039,0.0025769,0.0014504,0.002095
41.016,0.00071047,0.0024706,0.0019715
41.992,0.00097737,0.0015927,0.0021469
42.969,0.00068634,0.0029904,0.0053169
43.945,0.0014339,0.0014886,0.0020399
44.922,0.0015434,0.0026402,0.00055712
45.898,0.0012949,0.00031724,0.0020966
46.875,0.0016594,0.0010044,0.0091212
47.852,0.0026234,0.001783,0.0077989
48.828,0.0019218,0.0020947,0.0005407
49.805,0.001604,0.00030122,0.0015916
50.781,0.0011367,0.0024939,0.0062039
51.758,0.001907,0.0019367,0.0012867
52.734,0.0014708,0.00063067,0.0027062
53.711,0.0027966,0.0013733,0.0025727
54.688,0.0014124,0.001563,0.0039194
55.664,0.00057525,0.0013911,0.003373
56.641,0.00079843,0.0020215,0.0040542
57.617,0.0008375,0.00096129,0.007315
58.594,0.00096636,0.0027172,0.001191
59.57,0.0023326,0.00033065,0.0057196
60.547,0.0008527,0.00090508,0.0044842
61.523,0.00078854,0.0011372,0.002886
62.5,0.0017686,0.0010602,0.0041685
63.477,0.00024441,0.00019375,0.0014905
64.453,0.0028092,0.0010477,0.0059674
65.43,0.0023016,0.00070574,0.0057741
66.406,0.0026251,0.0015609,0.0037837
67.383,0.00056559,0.00066436,0.0035959
68.359,0.00032223,0.00094519,0.0020372
69.336,0.0020462,0.00056323,0.0059246
70.313,0.0018879,0.00016981,0.0051967
71.289,0.0020805,0.0004265,0.0030742
72.266,0.0016843,0.00087956,0.0020272
73.242,0.0020569,0.00031494,0.0026471
74.219,0.00085762,0.00083172,0.00535
75.195,0.00062685,0.00048524,0.0049299
76.172,0.00027629,0.0010131,0.0030796
77.148,0.0010065,0.00052594,0.0021434
78.125,0.00091684,0.00081334,0.0045161
79.102,0.00036046,0.0012052,0.0054767
80.078,0.00078504,0.0016999,0.0011175
81.055,0.0032663,0.0020993,0.00077631
82.031,0.00066172,0.0048696,0.012626
83.008,0.0014724,0.0029588,0.0070753
83.984,0.00026369,0.0021356,0.0046906
84.961,0.0019195,0.0017832,0.006248
85.938,0.0022533,0.0020403,0.0029039
86.914,0.002325,0.0014732,0.0017117
87.891,0.0020616,0.0029671,0.0034872
88.867,0.00054672,0.0014925,0.0017216
89.844,0.0018594,0.0012809,0.0013632
90.82,0.0032695,0.0021473,0.0043746
91.797,0.0019711,0.0013004,0.0011409
92.773,0.00054109,0.0020682,0.0042148
93.75,0.0020926,0.0018056,0.0013414
94.727,0.0022494,0.0011036,0.0026838
95.703,0.0058531,0.0038778,0.0072781
96.68,0.0030698,0.0036906,0.00697
97.656,0.01051,0.0062807,0.0092127
98.633,0.039554,0.02204,0.018111
99.609,0.0057739,0.002278,0.0069597
100.59,0.0035648,0.0023714,0.0063555
101.56,0.0015209,0.00098756,0.0041202
102.54,0.0008089,0.001329,0.0040978
103.52,0.00085662,0.0011184,0.0046443
104.49,0.0020743,0.00057769,0.0029787
105.47,0.00048225,0.00071895,0.001536
106.45,0.00092906,0.0023091,0.0026995
107.42,0.0020567,0.00092859,0.0013766
108.4,0.0012044,0.00073009,0.0011885
109.38,0.00058224,0.0014591,0.0020973
110.35,0.00091307,0.0011532,0.0029727
111.33,0.0012992,0.0012178,0.0038518
112.3,0.0024866,0.00074299,0.0030118
113.28,0.0031115,0.00081211,0.0028619
114.26,0.0020343,0.0014526,0.0027378
115.23,0.0038033,0.0026647,0.0044779
116.21,0.0023513,0.0013774,0.0016939
117.19,0.00024112,0.0014327,0.0020036
118.16,0.001529,0.00067262,0.0026749
119.14,0.00091124,0.00075274,0.0024462
120.12,0.00064475,0.0015645,0.00092888
121.09,0.00043928,0.00094006,0.0018969
122.07,6.8e-05,0.00097147,0.0017924
123.05,0.00063062,0.00065283,0.0038729
124.02,0.0021661,0.0012951,0.001685
125,0.00025502,0.00054322,0.0019659
125.98,0.00077624,0.0024942,0.0029405
126.95,0.0014081,0.003094,0.0056642
127.93,0.0017723,0.00057472,0.0049681
128.91,0.00062932,0.00061835,0.0037209
129.88,0.0044568,0.0062586,0.0041647
130.86,0.0075726,0.008394,0.0029189
131.84,0.0067417,0.0059849,0.0013514
132.81,0.0016425,0.0034555,0.001403
133.79,0.0027407,0.0047668,0.0015396
134.77,0.0028433,0.006943,0.0039276
135.74,0.0039241,0.0057747,0.0039186
136.72,0.0017531,0.0033472,0.0019955
137.7,0.0031633,0.0033528,0.0032322
138.67,0.0021956,0.002991,0.00049277
139.65,0.0011968,0.0029927,0.0028266
140.63,0.0025269,0.0053367,0.0019117
141.6,0.0045241,0.0082932,0.0056143
142.58,0.0052729,0.0061183,0.0047266
143.55,0.0044699,0.0032855,0.0096609
144.53,0.0016772,0.0020655,0.006685
145.51,0.0031369,0.0032196,0.01646
146.48,0.0009536,0.0021427,0.0045045
147.46,0.0020958,0.0013332,0.0042001
148.44,0.00082177,0.0012759,0.010408
149.41,0.0018356,0.0019397,0.0054287
150.39,0.0019932,0.0013314,0.0069154
151.37,0.0015528,0.00090205,0.010007
152.34,0.00032279,0.0025628,0.0062001
153.32,0.0017459,0.001981,0.0049667
154.3,0.00010042,0.0006624,0.0032509
155.27,0.0023457,0.001028,0.0083629
156.25,0.0015662,0.0029409,0.0048191
157.23,0.0018907,0.0017417,0.0062817
158.2,0.00064204,0.00042037,0.0041099
159.18,0.001022,0.0013842,0.0080276
160.16,0.0009662,0.0011255,0.0062278
161.13,0.0010314,0.0014832,0.0032249
162.11,0.0025107,0.0029936,0.0071679
163.09,0.0013634,0.0013557,0.0056495
164.06,0.00071046,0.0015254,0.0084238
165.04,0.0020234,0.00090898,0.0057486
166.02,0.0011432,0.00095261,0.0050216
166.99,0.0011538,0.0010165,0.0022595
167.97,0.00062275,0.0019877,0.00066385
168.95,0.0038783,0.0026633,0.0072227
169.92,0.0012984,0.0017135,0.0029074
170.9,0.001849,0.0020181,0.0018988
171.88,0.0011547,0.0014068,0.0043448
172.85,0.0015713,0.0014552,0.0039571
173.83,0.0012715,0.0035208,0.0060512
174.8,0.0019228,0.0034471,0.0033103
175.78,0.0020783,0.0013593,0.0038249
176.76,0.0046929,0.0055218,0.0066758
177.73,0.0027589,0.0025638,0.0063877
178.71,0.0069694,0.0085159,0.0069359
179.69,0.0034082,0.0068586,0.0085052
180.66,0.0042523,0.0080228,0.0098725
181.64,0.0052271,0.007823,0.0061049
182.62,0.0057241,0.012134,0.011856
183.59,0.0049568,0.0062989,0.0017368
184.57,0.0067397,0.0060537,0.0040485
185.55,0.0062891,0.004464,0.00091706
186.52,0.0038696,0.0033213,0.00068551
187.5,0.0072895,0.0049993,0.0041069
188.48,0.0032026,0.0053847,0.005105
189.45,0.0042547,0.0059309,0.0050051
190.43,0.0037833,0.007756,0.0017865
191.41,0.0045728,0.0092722,0.010758
192.38,0.0086944,0.010814,0.004559
193.36,0.0066569,0.011534,0.0028005
194.34,0.0059293,0.0067256,0.011936
195.31,0.0078036,0.015494,0.017639
196.29,0.021234,0.046208,0.036579
197.27,0.055885,0.090566,0.049356
198.24,0.021837,0.034105,0.024686
199.22,0.0030445,0.0050962,0.014434
200.2,0.0082771,0.012141,0.0053347
201.17,0.0069839,0.010168,0.0060446
202.15,0.003774,0.0042185,0.0050441
203.13,0.0015152,0.0034589,0.0010455
204.1,0.0007422,0.00077297,0.0027092
205.08,0.0025285,0.0027103,0.0022938
206.05,0.0038516,0.0032812,0.0050436
207.03,0.0014053,0.00066764,0.0016947
208.01,0.00195,0.0030933,0.0033162
208.98,0.0044649,0.0054681,0.0038833
209.96,0.0051827,0.0073369,0.0028861
210.94,0.0054537,0.0093638,0.0022782
211.91,0.0017081,0.0045754,0.0051802
212.89,0.0048053,0.0077571,0.0043397
213.87,0.006736,0.0093547,0.0029664
214.84,0.002897,0.0026144,0.0011607
215.82,0.0025344,0.0022626,0.0045931
216.8,0.0049319,0.0062587,0.0022391
217.77,0.0030004,0.0030866,0.0013938
218.75,0.0024197,0.0042855,0.0012197
219.73,0.0021961,0.0017543,0.0031852
220.7,0.0014816,0.0022408,0.0010149
221.68,0.0014032,0.0022921,0.0025015
222.66,0.0017906,0.0011482,0.002337
223.63,0.00089959,0.0026159,0.0025242
224.61,0.002654,0.0032881,0.0029091
225.59,0.0014986,0.0012079,0.00045083
226.56,0.0016021,0.0023912,0.0020493
227.54,0.00082387,0.0013385,0.0028431
228.52,0.0011825,0.0021537,0.0017138
229.49,0.0019403,0.0012559,0.0035012
230.47,0.0012932,0.0028674,0.00090042
231.45,0.00029319,0.0015699,0.0020323
232.42,0.00086508,0.0011513,0.00099921
233.4,0.0027937,0.0028922,0.0029787
234.38,0.0017322,0.0020234,0.0017165
235.35,0.00056973,0.00051276,0.001928
236.33,0.0012085,0.0014978,0.0042972
237.3,0.001657,0.0019965,0.0011282
238.28,0.0048405,0.0032344,0.0042654
239.26,0.0046181,0.0028173,0.0044634
240.23,0.0021605,0.0023611,0.00027542
241.21,0.0016224,0.00042162,0.0010451
242.19,0.0017133,0.0021117,0.0022449
243.16,0.0013581,0.00047781,0.0037798
244.14,0.0024214,0.0031043,0.0034638
245.12,0.0041437,0.00062635,0.0018437
246.09,0.0024615,0.0024971,0.0021641
