freq,X_1600us_loaded_2,Y_1600us_loaded_2,Z_1600us_loaded_2
0,1.3589e-16,6.1806e-16,2.0535e-15
0.97656,0.0032486,0.0045709,0.0031927
1.9531,0.0018329,0.0039132,0.0037814
2.9297,0.0011558,0.0028131,0.00079667
3.9063,0.0037933,0.0045367,0.0030998
4.8828,0.0016961,0.0022376,0.0028509
5.8594,0.00064824,0.0011225,0.0021338
6.8359,0.00045899,0.004488,0.0046817
7.8125,0.0011231,0.0035802,0.0030747
8.7891,0.0015183,0.0071941,0.0023185
9.7656,0.00097065,0.0059239,0.0034965
10.742,0.0015286,0.0038397,0.0034565
11.719,0.0023764,0.004214,0.001578
12.695,0.0045847,0.0041053,0.012675
13.672,0.0026443,0.0042679,0.013157
14.648,0.00034614,0.0072943,0.0061673
15.625,0.0033393,0.007509,0.0078608
16.602,0.0034514,0.0098515,0.0055796
17.578,0.0045514,0.0052447,0.0031778
18.555,0.0027681,0.0069991,0.0044776
19.531,0.0022298,0.010891,0.0075409
20.508,0.0021003,0.0096838,0.0058585
21.484,0.0037109,0.019887,0.0024739
22.461,0.002702,0.0024041,0.0030212
23.438,0.002768,0.0060633,0.0029693
24.414,0.0027748,0.0066717,0.0048475
25.391,0.0022371,0.0048937,0.0027297
26.367,0.0050865,0.020017,0.011038
27.344,0.0096855,0.047704,0.027144
28.32,0.00032211,0.0095553,0.0062977
29.297,0.003538,0.0097466,0.0086592
30.273,0.0028947,0.016583,0.00551
31.25,0.0024895,0.016894,0.0060876
32.227,0.0041373,0.0061482,0.0043553
33.203,0.0034137,0.00037044,0.00098524
34.18,0.0017693,0.0030267,0.0022607
35.156,0.0017284,0.0062477,0.0039152
36.133,0.0006345,0.0063001,0.0028069
37.109,0.0019006,0.0093324,0.0017549
38.086,0.0018001,0.0045797,0.0050272
39.063,0.0014198,0.0030428,0.0012929
40.039,0.0016955,0.007755,0.0021372
41.016,0.0022075,0.0069644,0.0016286
41.992,0.00069972,0.01374,0.0029001
42.969,0.0023257,0.005259,0.0031585
43.945,0.001249,0.0045796,0.0020344
44.922,0.00213,0.010875,0.0085088
45.898,0.0035978,0.031524,0.02209
46.875,0.0037656,0.017274,0.010807
47.852,0.002383,0.0092125,0.0013461
48.828,0.00016011,0.0091974,0.0025342
49.805,0.0021217,0.006555,0.0035477
50.781,0.0023061,0.0083495,0.0052439
51.758,0.0034029,0.015675,0.004104
52.734,0.0049919,0.017182,0.0030822
53.711,0.0089307,0.0068262,0.010567
54.688,0.0096165,0.009102,0.0070281
55.664,0.0052419,0.0067203,0.0015837
56.641,0.0086436,0.009816,0.0066507
57.617,0.0044952,0.0058225,0.0024028
58.594,0.0059332,0.0080081,0.0035596
59.57,0.0011026,0.0064332,0.0017248
60.547,0.0015952,0.0031248,0.001108
61.523,0.0030571,0.0039511,0.0044149
62.5,0.0014524,0.0062502,0.0021084
63.477,0.0018496,0.0037362,0.00048013
64.453,0.0013697,0.0049543,0.0030135
65.43,0.0008603,0.0023958,0.0015486
66.406,0.0021733,0.0027098,0.0021603
67.383,0.001528,0.0028402,0.002938
68.359,0.0013356,0.0065768,0.0021919
69.336,0.0019106,0.0066741,0.0028051
70.313,0.001629,0.0019129,0.0074731
71.289,0.0020871,0.005873,0.0072992
72.266,0.00083458,0.0073352,0.022533
73.242,0.023473,0.038222,0.17636
74.219,0.0034735,0.0054199,0.03876
75.195,0.0024482,0.0028739,0.019353
76.172,0.0014352,0.0026308,0.022027
77.148,0.00054044,0.0045924,0.0074131
78.125,0.0021165,0.0052102,0.0056615
79.102,0.0018365,0.0046751,0.0096867
80.078,0.0015022,0.0051552,0.0086908
81.055,0.0033168,0.003608,0.0098263
82.031,0.002544,0.0059657,0.0063172
83.008,0.0023922,0.0052583,0.0074114
83.984,0.0024225,0.0041558,0.0075826
84.961,0.0020962,0.0026791,0.0062917
85.938,0.0013183,0.0050322,0.004429
86.914,0.0034365,0.0068133,0.0054931
87.891,0.0028872,0.0030112,0.0042691
88.867,0.0025714,0.0023638,0.0037853
89.844,0.0040266,0.0014516,0.0045128
90.82,0.0061636,0.0027863,0.0019312
91.797,0.0034375,0.0010588,0.0021322
92.773,0.0050437,0.0027347,0.0043458
93.75,0.0038892,0.0035032,0.0045051
94.727,0.010871,0.007474,0.0058234
95.703,0.0030432,0.0018854,0.0040175
96.68,0.0043658,0.003191,0.0023226
97.656,0.0026326,0.0032359,0.0023177
98.633,0.0024856,0.002184,0.0029417
99.609,0.0019333,0.0047975,0.0077888
100.59,0.0042664,0.01485,0.0095627
101.56,0.0026265,0.0040632,0.0056924
102.54,0.0038988,0.0040738,0.0065402
103.52,0.0042845,0.0053511,0.0054996
104.49,0.0038164,0.0041681,0.0059819
105.47,0.0051924,0.0014697,0.0033424
106.45,0.0042074,0.0024182,0.0027993
107.42,0.0027343,0.0018517,0.0035549
108.4,0.0038555,0.00066129,0.002369
109.38,0.0014954,0.0036331,0.0048736
110.35,0.0024402,0.0031153,0.0043232
111.33,0.0034438,0.0027991,0.0031561
112.3,0.0012433,0.0011007,0.002137
113.28,0.0021529,0.0012509,0.0020509
114.26,0.00024801,0.0028098,0.0025235
115.23,0.0024849,0.0031214,0.0018847
116.21,0.00034421,0.0020904,0.0066792
117.19,0.00088488,0.0033394,0.0014309
118.16,0.0018867,0.00092043,0.0071612
119.14,0.0014068,0.0093956,0.0039183
120.12,0.00023259,0.0050896,0.0077547
121.09,0.0016417,0.00062046,0.0024022
122.07,0.0010823,0.001307,0.0039276
123.05,0.00058349,0.0017821,0.0042428
124.02,0.0016117,0.0032893,0.0096948
125,0.0021471,0.0050308,0.004062
125.98,0.0019032,0.0057975,0.00060876
126.95,0.0012932,0.0016711,0.0049736
127.93,0.00075497,0.0034014,0.0063972
128.91,0.0021856,0.0010929,0.005161
129.88,0.0030755,0.0057888,0.012002
130.86,0.00072787,0.00082873,0.01032
131.84,0.0010351,0.0028319,0.0028213
132.81,0.0018431,0.0014154,0.0076553
133.79,0.00099377,0.0013693,0.010288
134.77,0.0012311,0.0038471,0.0049462
135.74,0.00092554,0.0042993,0.0051699
136.72,0.00082561,0.0047676,0.0066805
137.7,0.0009335,0.0022324,0.0075485
138.67,0.0011358,0.0017979,0.0066078
139.65,0.00055299,0.0016282,0.0089638
140.63,0.00078671,0.0010462,0.0046588
141.6,0.0027369,0.003861,0.0076411
142.58,0.00031352,0.0022547,0.0029047
143.55,0.00062408,0.0018631,0.0085457
144.53,0.0028055,0.0086814,0.016107
145.51,0.0005231,0.013838,0.013889
146.48,0.0043445,0.046224,0.075931
147.46,0.0082719,0.027242,0.054157
148.44,0.0012472,0.0092187,0.013462
149.41,0.002291,0.005502,0.010898
150.39,0.0016327,0.0059398,0.0069181
151.37,0.00039449,0.0065652,0.0070958
152.34,0.00070926,0.004076,0.0075253
153.32,0.0014029,0.0038229,0.0038214
154.3,0.0013007,0.00017345,0.0032095
155.27,0.0010382,0.0031472,0.0041474
156.25,0.00070333,0.0011656,0.0035328
157.23,0.0019813,0.0021447,0.0019017
158.2,0.0012826,0.0017556,0.0036659
159.18,0.0015925,0.0029442,0.0024347
160.16,0.0011648,0.0015476,0.0028774
161.13,0.0022178,0.00071255,0.0044675
162.11,0.00088294,0.0035408,0.0044796
163.09,0.0034251,0.0017479,0.0018282
164.06,0.0021877,0.0032984,0.0050037
165.04,0.0012919,0.0043954,0.0018645
166.02,0.0048429,0.0054382,0.003699
166.99,0.0020868,0.0024587,0.0031801
167.97,0.0072041,0.0059272,0.0019975
168.95,0.00078022,0.00085401,0.002322
169.92,0.002725,0.0031283,0.00086705
170.9,0.0010996,0.0011345,0.0013735
171.88,0.0013456,0.00071659,0.0015893
172.85,0.0037702,0.0010495,0.0023357
173.83,0.0022116,0.0060575,0.0035863
174.8,0.0037917,0.0033842,0.0038945
175.78,0.002113,0.0024999,0.00084358
176.76,0.0027674,0.0035029,0.0022618
177.73,0.00094465,0.0011707,0.0028376
178.71,0.0035671,0.0036953,0.0010276
179.69,0.0039477,0.0028065,0.00064082
180.66,0.0012591,0.0012145,0.001894
181.64,0.0021866,0.0010113,0.0018866
182.62,0.0047799,0.0022089,0.0018547
183.59,0.002673,0.0017694,0.0013777
184.57,0.0038637,0.0026429,0.0020839
185.55,0.0039169,0.0032071,0.0027062
186.52,0.0027848,0.0022379,0.0012298
187.5,0.0018007,0.00073295,0.0020076
188.48,0.0012146,0.0015581,0.00056568
189.45,0.0027082,0.0021826,0.00025912
190.43,0.0024993,0.0051881,0.0026035
191.41,0.0063938,0.010052,0.011034
192.38,0.010207,0.021264,0.013249
193.36,0.0092622,0.014977,0.0093037
194.34,0.001295,0.0048584,0.0037138
195.31,0.00083937,0.0010035,0.00089639
196.29,0.0024108,0.0016834,0.0016696
197.27,0.0022341,0.00055653,0.0010558
198.24,0.0010915,0.0011267,0.00023282
199.22,0.0020262,0.0028963,0.0010749
200.2,0.00034277,0.0022155,0.00053826
201.17,0.00084243,0.00077537,0.00051247
202.15,0.00045342,0.0016146,0.001885
203.13,0.0018737,0.0028749,0.0012724
204.1,0.00038199,0.00051014,0.00067584
205.08,0.0011075,0.0012314,0.0005407
206.05,0.0012978,0.0013782,0.0011636
207.03,0.00061752,0.00084305,0.00050654
208.01,0.00037141,0.001021,0.00081649
208.98,0.00018154,0.0019865,0.001738
209.96,0.00056136,0.0015517,0.0012537
210.94,0.00055733,0.0020527,0.00096123
211.91,0.0018952,0.0014039,0.0015295
212.89,0.00074327,0.0016402,0.0013159
213.87,0.0018511,0.0020986,0.00089175
214.84,0.00081793,0.00081595,0.00082608
215.82,0.00015269,0.0020652,0.00019517
216.8,9.1693e-05,0.0024257,0.0019058
217.77,0.0015719,0.0013072,0.0012479
218.75,0.0014613,0.00281,0.0030142
219.73,0.0058967,0.0097455,0.0056415
220.7,0.0058301,0.0074231,0.0038408
221.68,0.003587,0.0033878,0.0022759
222.66,0.001964,0.0030972,0.0010844
223.63,0.0011761,0.0010807,0.00042872
224.61,0.0018983,0.0028461,0.002522
225.59,0.00057349,0.00079486,0.0012202
226.56,0.00081613,0.0013168,0.00059821
227.54,0.00063591,0.001655,0.00056973
228.52,0.0010374,0.00050361,0.0012547
229.49,0.00081511,0.0006659,0.00086125
230.47,0.00030442,0.0019296,0.0021455
231.45,0.00022864,0.0016106,0.0015933
232.42,0.0011318,0.0020288,0.0012791
233.4,0.0007165,0.00046963,0.00056869
234.38,0.002177,0.0023186,0.00086812
235.35,0.00095198,0.0010973,0.00093418
236.33,0.0011736,0.0021125,0.0012755
237.3,0.0015303,0.0022997,0.0032408
238.28,0.001292,0.0011478,0.0002517
239.26,0.002917,0.0028464,0.0027516
240.23,0.0012567,0.00070567,0.00054778
241.21,0.0034823,0.0013166,0.0020269
242.19,0.00068418,0.0011551,0.00085697
243.16,0.0013503,0.0006648,0.0012834
244.14,0.00045979,0.0012471,0.00067445
245.12,0.0013653,0.001741,0.00185
246.09,0.0013165,0.0014963,0.00096966
247.07,0.0022311,0.0023921,0.003011
248.05,0.0016351,0.0040521,0.0018482
249.02,0.0012887,0.00048525,0.0010647
250,0.0015012,0.0022813,0.00098986
250.98,0.0022226,0.002354,0.00020283
251.95,0.0013685,0.0011209,0.0011764
252.93,0.0014337,0.001891,0.0010635
253.91,0.00042111,0.0017184,0.0020561
254.88,0.00054992,0.0012522,0.0016078
255.86,0.00091294,0.0024267,0.00056107
256.84,0.00070082,0.00053576,0.0015996
257.81,0.0015528,0.00053974,0.00073516
258.79,0.00071459,0.0013025,0.0018215
