freq,X_800us_broken_prop_4,Y_800us_broken_prop_4,Z_800us_broken_prop_4
351.56,0.00073816,0.00052489,0.00097513
352.54,0.00059299,0.0015779,0.00091894
353.52,0.00043074,0.00031069,0.00072523
354.49,0.00032779,0.00011865,0.00028251
355.47,0.00040088,0.00095114,0.00050559
356.45,0.0004003,0.00068003,0.0002764
357.42,0.00020804,0.00086528,0.00052402
358.4,0.00015269,0.0010313,0.00017151
359.38,0.0014864,0.0032649,0.0014851
360.35,0.00038511,0.00087705,0.0007117
361.33,0.00027192,0.00093148,0.00088454
362.3,0.00027789,0.00095157,0.0003616
363.28,0.0004705,0.0012174,0.0013927
364.26,0.00038623,0.0011408,0.00083279
365.23,0.00039106,0.00082947,0.00082459
366.21,0.00032087,0.00028085,0.00049087
367.19,0.00013677,0.00095929,0.00066447
368.16,0.00055589,0.00047984,0.00062528
369.14,0.00035534,0.00062837,0.00058635
370.12,0.0002871,0.00062297,0.00076493
371.09,0.00042433,0.00068483,0.00074194
372.07,0.00046482,0.00075349,0.00068346
373.05,0.00038599,0.0010235,0.00024437
374.02,0.00012982,3.7403e-05,0.00090164
375,0.00022566,0.00038819,0.00070117
375.98,0.00043661,0.00067033,0.00090866
376.95,0.00026936,0.00095306,7.2474e-05
377.93,0.00060797,0.00084538,0.00077019
378.91,0.00043121,0.00086192,0.0001525
379.88,0.00019783,0.00075603,0.00071773
380.86,0.00028788,0.00024526,0.0014807
381.84,0.00012438,0.0001389,0.00065034
382.81,0.00019158,0.00097614,0.0015133
383.79,0.00019013,0.00070981,0.00066536
384.77,0.00024144,0.00050085,0.00045283
385.74,0.00022204,0.00045421,0.0004965
386.72,0.00013578,0.00026907,0.00050038
387.7,9.0749e-05,0.00074676,0.00051804
388.67,9.2641e-05,0.00034291,0.00054466
389.65,0.00025348,0.00022055,0.00015021
390.63,0.00017881,0.00055987,0.00065443
391.6,0.00014797,0.00038668,0.00056736
392.58,0.00022844,0.00011137,0.00026003
393.55,0.00019109,0.00058251,0.00041878
394.53,0.00022929,0.00046761,0.00072449
395.51,0.0003028,0.00024573,0.00019335
396.48,0.00016518,0.0003025,0.00084336
397.46,7.9935e-05,0.00025916,0.00065748
398.44,0.00014258,0.00068852,0.00067146
399.41,0.00017116,0.0010234,0.00011987
400.39,0.00025214,0.00026938,0.00014752
401.37,4.5889e-05,0.00022689,0.00018413
402.34,0.00022582,0.0003985,0.00057888
403.32,0.00016795,0.00076378,0.00056944
404.3,0.00026922,0.00064911,0.00079952
405.27,0.0001699,0.00096397,0.00047478
406.25,0.00018943,0.0003476,0.00064908
407.23,5.2855e-05,0.00036853,0.00035242
408.2,0.00013012,0.0008611,0.00032488
409.18,0.00015772,0.00014946,0.0004868
410.16,0.00013512,9.6668e-06,0.00068472
411.13,0.00012643,0.00042614,0.0003719
412.11,0.00026945,0.00044145,0.00039873
413.09,0.00021172,0.00021882,0.00069887
414.06,7.1733e-05,0.00031563,0.0010177
415.04,0.00010967,0.00079761,0.00073358
416.02,0.00015015,0.00083033,0.00014074
416.99,0.00028325,0.00072579,0.001017
417.97,0.00014999,0.00084667,0.0003376
418.95,0.00020721,0.00013249,0.00027358
419.92,0.00016575,0.0007109,0.00030324
420.9,0.00028026,0.00029221,0.00086243
421.88,0.0002581,0.00055048,0.00034725
422.85,0.00033619,0.00021223,0.00044506
423.83,3.3335e-05,0.00039668,0.00064851
424.8,0.00024162,0.00024467,0.0007216
425.78,0.00013079,0.00023218,9.0731e-05
426.76,4.1651e-05,0.00019454,0.0003806
427.73,0.00015603,6.8622e-05,0.00048372
428.71,4.3747e-05,0.00034337,0.00036101
429.69,1.9165e-05,0.00025134,0.00025516
430.66,0.00023238,0.00053988,0.00040186
431.64,7.5002e-05,0.00019146,0.00056705
432.62,5.214e-05,0.00040508,0.0001265
433.59,0.00013336,0.00043908,0.00080658
434.57,0.00014242,0.00039499,0.00050049
435.55,2.8e-05,0.00034208,0.00071023
436.52,0.00020591,0.00023176,0.0012023
437.5,0.00018433,0.0001412,0.00057852
438.48,0.00016061,0.0003002,0.00039024
439.45,0.00052704,0.00079657,0.0010848
440.43,0.00043877,0.0019193,0.0016876
441.41,0.00084806,0.0035224,0.0029391
442.38,0.00015454,0.0011025,0.00084722
443.36,0.00031027,0.0017369,0.00041865
444.34,0.00032847,0.0010988,0.00073868
445.31,0.00019933,0.00050248,0.00070241
446.29,9.9902e-05,0.00042481,0.00038369
447.27,0.00020096,0.00035823,0.0003248
448.24,0.00010926,0.00039769,0.00067303
449.22,8.2771e-05,0.00062452,0.00015133
450.2,0.00012924,0.00015886,0.00030242
451.17,2.7287e-05,0.00021856,0.00053719
452.15,9.5047e-05,0.00033167,0.00031314
453.13,0.00014493,0.00029596,0.0009487
454.1,5.7851e-05,0.0002192,0.00028511
455.08,4.4284e-05,0.00040743,0.00034844
456.05,0.00014979,0.00013458,0.000414
457.03,0.00038329,0.00077306,0.00062091
458.01,8.3675e-05,0.00024862,0.00040517
458.98,0.00024282,0.000931,3.3574e-05
459.96,3.265e-05,0.00045148,0.00016197
460.94,0.00028346,0.00021,0.0012567
461.91,0.00016762,0.00031403,0.00039549
462.89,4.4136e-05,0.00061842,0.00033709
463.87,0.0001324,0.00030295,0.00047528
464.84,0.0003622,0.00059883,0.00013917
465.82,8.5622e-05,0.00054615,0.00022485
466.8,0.00018625,0.00063353,0.00052935
467.77,0.00035594,0.00020407,0.00039583
468.75,0.00022285,0.0003468,0.0005008
469.73,0.00018108,0.00033933,0.00074107
470.7,0.00029639,0.00089519,0.0007516
471.68,3.8046e-05,0.00047424,0.00032181
472.66,0.00018595,0.00033668,0.00052936
473.63,0.00036348,0.00069504,0.00028987
474.61,0.00021432,0.0011537,0.00017467
475.59,0.00018015,0.00040729,0.00031045
476.56,0.00028256,0.00085467,0.00047891
477.54,0.0001499,0.00016729,0.00063351
478.52,0.00027448,0.00077309,0.00053682
479.49,0.00021378,0.0011544,0.00054242
480.47,6.0138e-05,0.00039488,6.8395e-05
481.45,0.00023314,0.0009296,0.00085626
482.42,0.00019842,0.0012991,0.00047748
483.4,0.00028151,0.00056231,0.00032398
484.38,9.0564e-05,0.0011133,0.00032992
485.35,0.00021567,0.00044403,8.6935e-05
486.33,0.00020297,0.0008255,0.00041445
487.3,0.00013177,0.00063714,0.00019614
488.28,0.00025382,0.00096787,9.4758e-05
489.26,0.00011759,0.00015086,0.00028926
490.23,0.00017048,0.00017636,0.00072071
491.21,9.688e-05,0.00021224,0.00041084
492.19,4.0871e-05,0.00065997,0.00050107
493.16,0.00011661,0.00014938,0.00046454
494.14,0.00011269,0.00027278,0.00024767
495.12,0.00024935,0.00058274,0.00041417
496.09,0.000195,0.00048168,0.00030713
497.07,0.00036918,0.00028735,0.00026747
498.05,0.00031329,0.0010466,0.00015461
499.02,0.00040729,0.00098296,0.00014888
500,0.00076998,0.0014568,0.00057108
