freq,X_2300us_loaded_4,Y_2300us_loaded_4,Z_2300us_loaded_4
0,5.4595e-16,1.4944e-16,2.8288e-16
0.97656,0.0031038,0.0091251,0.00084042
1.9531,0.0050468,0.0077614,0.0019462
2.9297,0.002836,0.0070052,0.0010741
3.9063,0.0062324,0.019744,0.0059821
4.8828,0.0037411,0.0068319,0.013514
5.8594,0.0035973,0.0055715,0.010055
6.8359,0.004416,0.0062283,0.0077018
7.8125,0.0027968,0.0072327,0.0015771
8.7891,0.0028969,0.0074439,0.0041706
9.7656,0.0012337,0.00093762,0.0062153
10.742,0.0067211,0.0088909,0.016555
11.719,0.0045373,0.0079988,0.0067214
12.695,0.0047516,0.0026488,0.0078785
13.672,0.0018316,0.0070779,0.0039148
14.648,0.0020452,0.0022723,0.011214
15.625,0.00091647,0.0038224,0.0033998
16.602,0.001783,0.0049224,0.0037791
17.578,0.0027976,0.0043688,0.011404
18.555,0.0021876,0.0048865,0.0057363
19.531,0.0014189,0.0014265,0.010614
20.508,0.00082127,0.00515,0.0063812
21.484,0.0021735,0.0035034,0.0027128
22.461,0.00083588,0.00095588,0.0028806
23.438,0.0002494,0.0043475,0.0051663
24.414,0.0021623,0.0016894,0.0060081
25.391,0.0022119,0.0017104,0.0020879
26.367,0.0026046,0.0022576,0.0025502
27.344,0.00086379,0.0043703,0.0055829
28.32,0.0015988,0.0042926,0.0032035
29.297,0.0021694,0.0017988,0.0022508
30.273,0.0019393,0.0017327,0.00194
31.25,0.0015105,0.0011368,0.0043282
32.227,0.0013105,0.0033824,0.0037167
33.203,0.0016148,0.0025004,0.0028445
34.18,0.001107,0.00051634,0.0031091
35.156,0.0025441,0.0045697,0.0086406
36.133,0.00067267,0.0014256,0.0024299
37.109,0.0013722,0.003297,0.0023967
38.086,0.0014551,0.004277,0.0035206
39.063,0.00034199,0.0018459,0.0033001
40.039,0.00063037,0.0027659,0.004697
41.016,0.00082867,0.0048956,0.0028041
41.992,0.00112,0.0023995,0.0017973
42.969,0.00052679,0.0045149,0.0025935
43.945,0.00062341,0.0015853,0.00098037
44.922,0.0015022,0.0024659,0.0011142
45.898,0.0017896,0.0021328,0.0025217
46.875,0.00019209,0.0016068,0.0020695
47.852,0.00073709,0.001442,0.0010768
