freq,X_2300us_unloaded_loosemotor_4,Y_2300us_unloaded_loosemotor_4,Z_2300us_unloaded_loosemotor_4
0,2.8055e-16,4.8683e-16,2.3093e-17
0.97656,0.00037549,0.00072113,0.0013499
1.9531,0.0005603,0.00012215,0.00070161
2.9297,0.0008114,0.00073522,0.00059856
3.9063,0.00021836,0.0012772,0.00081733
4.8828,0.00069249,0.0018349,0.0015716
5.8594,0.00072157,0.0001067,0.0019195
6.8359,0.00084928,0.00030485,0.0017511
7.8125,0.00034127,0.0014143,0.00034445
8.7891,0.00069956,0.00041164,0.0009497
9.7656,0.00080046,0.00022941,0.0031663
10.742,0.00040643,0.00030482,0.0011367
11.719,2.0602e-05,0.0015586,0.0024245
12.695,0.00052933,0.0007234,0.0012242
13.672,0.00020867,0.0012679,0.0015821
14.648,0.00039015,0.00087733,0.00057618
15.625,0.00050715,0.00059273,0.00048642
16.602,0.00054213,0.0010278,0.0003969
17.578,0.00026195,0.0010227,0.0016895
18.555,0.00037687,0.00036154,0.00027694
19.531,0.00052272,0.0011497,0.00049075
20.508,0.00088944,0.0014869,0.0029396
21.484,0.00063848,0.0012781,0.0019823
22.461,0.00053504,0.0021873,0.0020411
23.438,0.0016318,0.0029545,0.0066126
24.414,0.0024721,0.0003668,0.0055072
25.391,8.3719e-05,0.0026553,0.0050553
26.367,0.00077173,0.0013231,0.0016336
27.344,0.00042668,0.0015295,0.00085914
28.32,0.00020101,0.0012679,0.00037273
29.297,0.00060912,0.0012668,0.0012911
30.273,0.00045773,0.0014666,0.00064834
31.25,0.00016072,0.00078949,0.00079827
32.227,0.00039873,0.00076784,9.8734e-05
33.203,0.0020289,0.0015984,0.0024695
34.18,0.00026522,0.0015648,0.0010653
35.156,0.00080553,0.00063548,0.0011159
36.133,0.00043136,0.0013808,0.00077005
37.109,0.00050629,0.00078458,0.00020752
38.086,0.0002363,0.0009123,0.0018393
39.063,0.00029931,0.00050313,0.00083883
40.039,0.00042135,0.0016783,0.0003975
41.016,0.00043406,0.0010217,0.0011233
41.992,0.00043162,0.00080442,0.00095453
42.969,0.00094718,0.00054246,0.0010189
43.945,0.00079218,0.0011519,0.00074284
44.922,0.001314,0.00056069,0.0015823
45.898,0.0011692,0.001373,0.00054382
46.875,0.0018443,0.0025332,0.0020373
47.852,0.0084184,0.0059999,0.0088439
48.828,0.0052498,0.0036879,0.0047615
49.805,0.0021388,0.0021272,0.0022354
50.781,0.0009299,0.00077382,0.0015905
51.758,0.0011187,0.00099525,0.0011345
52.734,0.00058449,0.00056678,0.00080442
53.711,0.00015047,0.00027469,0.0010917
54.688,0.00066535,0.00054597,0.0010433
55.664,0.00022513,0.00044965,0.0011397
56.641,0.00031165,0.00046577,0.00056793
57.617,0.0010136,0.00075846,0.00086463
58.594,0.00064241,0.00033892,0.00098244
59.57,0.00047518,0.00043925,0.00050364
60.547,0.00051276,0.00036564,0.00077148
61.523,0.00021155,0.00074836,0.0022365
62.5,0.00025711,0.0002226,0.00055476
63.477,0.00026745,0.00051734,0.0017457
64.453,0.0004654,0.00052898,0.00027341
65.43,0.00019468,0.00044076,0.00041775
66.406,0.00075131,0.0010057,0.0014592
67.383,0.00013367,0.0013013,0.00020082
68.359,0.00039454,0.00030124,0.0011533
69.336,0.00031392,0.00035589,0.0010291
70.313,0.00018612,0.0011428,8.912e-05
71.289,0.00042619,0.0004783,0.00069044
72.266,0.0007928,0.0018203,0.00058893
73.242,0.00019371,0.00045555,0.00084278
74.219,0.00021035,0.00015728,0.00051218
75.195,0.00051045,0.0008215,0.00088429
76.172,0.00022501,0.00056129,0.00057536
77.148,0.00021589,0.00052255,0.00048305
78.125,0.00047271,0.00024494,0.0005928
79.102,0.00095593,0.00033551,0.00072333
80.078,0.0016405,0.0013433,0.0011204
81.055,0.0079254,0.010331,0.0041846
82.031,0.0038096,0.0048478,0.0012112
83.008,0.0016255,0.0023382,0.0010647
