freq,X_900us_unloaded_loosepylon_8,Y_900us_unloaded_loosepylon_8,Z_900us_unloaded_loosepylon_8
0,4.1367e-16,5.2292e-16,2.1578e-15
0.97656,0.0005621,0.002062,0.0018499
1.9531,0.00068456,0.0021128,0.0028228
2.9297,0.00077248,0.00097529,0.00084266
3.9063,0.00096043,0.0018945,0.0012035
4.8828,0.0014141,0.00027623,0.0048542
5.8594,0.00030728,0.00014783,0.0011952
6.8359,0.00064765,0.0014638,0.00067458
7.8125,0.00057753,0.0013865,0.0018804
8.7891,0.0010361,0.0014322,0.00046604
9.7656,0.00089423,0.0026299,0.0035386
10.742,0.0014413,0.0045431,0.0046605
11.719,0.00062491,0.0046369,0.0016605
12.695,0.0017123,0.0022421,0.00060168
13.672,0.0044143,0.0015155,0.0030715
14.648,0.0010326,0.0032812,0.0014673
15.625,0.0010307,0.0016612,0.0038809
16.602,0.00051304,0.0017613,0.0029451
17.578,0.00085333,0.0019442,0.0022099
18.555,0.00026135,0.0016824,0.0016296
19.531,0.00056454,0.0029494,0.002067
20.508,0.00053758,0.0024162,0.0030975
21.484,0.00029086,0.0017733,0.0020433
22.461,0.0015267,0.0037445,0.001902
23.438,0.00063674,0.0032611,0.0036183
24.414,0.0013948,0.0021007,0.001517
25.391,0.00095931,0.0031254,0.0028853
26.367,0.0003543,0.003939,0.0023857
27.344,0.00068168,0.0058178,0.0033934
28.32,0.0013328,0.005664,0.0060339
29.297,0.001714,0.0074799,0.0059813
30.273,0.0024372,0.010876,0.0095023
31.25,0.0045076,0.015681,0.012134
32.227,0.0081078,0.030297,0.022505
33.203,0.016673,0.069454,0.050776
34.18,0.0033779,0.012651,0.0082121
35.156,0.0022607,0.0077891,0.0083214
36.133,0.0017615,0.0077568,0.0043683
37.109,0.00098889,0.0023923,0.00075173
38.086,0.00093422,0.0028274,0.00070833
39.063,0.00098272,0.0033983,0.00089237
40.039,0.00091956,0.0028231,0.00074387
41.016,0.00084291,0.0018493,0.00079182
41.992,0.0006452,0.0019587,0.002408
42.969,0.00043993,0.0039481,0.002417
43.945,0.00055814,0.004386,0.0016408
44.922,0.00070037,0.0044882,0.0024042
45.898,0.0010555,0.0075755,0.0044143
46.875,0.0021703,0.022446,0.0073291
47.852,0.00073615,0.0045068,0.0016025
48.828,0.00077726,0.0026618,0.00064474
49.805,0.0008199,0.0023349,0.0017046
50.781,0.00096255,0.0010611,0.0017473
51.758,0.00028662,0.0027789,0.0040124
52.734,0.0010688,0.00025336,0.00099633
53.711,0.0012467,0.0031915,0.0013317
54.688,0.00069299,0.0025705,0.0015948
55.664,0.00047426,0.001188,0.0016799
56.641,0.00058493,0.0013804,0.002105
57.617,0.00079226,0.0021531,0.00095697
58.594,0.0006571,0.0014984,0.0011256
59.57,0.0015582,0.00077523,0.00057885
60.547,0.003989,0.0013608,0.00030489
61.523,0.00089939,0.00055776,0.0010194
62.5,0.00059801,0.00024862,0.00082463
63.477,0.00053894,0.00028722,0.0054208
64.453,0.0013626,0.0010141,0.002988
65.43,0.0025489,0.0015302,0.0072483
66.406,0.0021182,0.002581,0.003273
67.383,0.00019022,0.00060605,0.0024203
68.359,0.00062498,0.0018772,0.0070819
69.336,0.00091477,0.00093539,0.0019481
70.313,0.0013554,0.0025015,0.001896
71.289,0.001266,0.00079441,0.00038412
72.266,0.002057,0.001012,0.002685
73.242,0.0015423,0.0015151,0.002214
74.219,0.0018915,0.0017734,0.0055828
75.195,0.0039105,0.0054956,0.0069481
76.172,0.0024348,0.0029018,0.0048633
77.148,0.0056813,0.0067261,0.01173
78.125,0.0096229,0.010706,0.019135
79.102,0.026348,0.030501,0.053797
80.078,0.023812,0.028456,0.04692
81.055,0.0075885,0.0094155,0.016331
82.031,0.0043278,0.0054646,0.008689
83.008,0.0040764,0.0053368,0.0085314
83.984,0.0020537,0.0034124,0.0060597
84.961,0.0015609,0.0021697,0.0036863
85.938,0.0015388,0.0032373,0.0039778
86.914,0.0010552,0.0011343,0.0022222
87.891,0.001194,0.0018652,0.0023622
88.867,0.0010968,0.0025862,0.0030343
89.844,0.00013705,0.0019206,0.0014929
90.82,0.00094784,0.00065478,0.0042227
91.797,0.00078595,0.0021978,0.0030544
92.773,0.00029248,0.0019065,0.00029697
93.75,0.0014806,0.00089015,0.001081
94.727,0.00068666,0.00069514,0.001549
95.703,0.0009847,0.0031498,0.00075972
96.68,0.00020699,0.0027597,0.0016931
97.656,0.00013472,0.00076492,0.00084438
98.633,0.00024469,0.00061481,0.00074522
99.609,0.00025697,0.00046625,0.00063285
100.59,0.00058191,0.0025599,0.0010897
101.56,0.00062698,0.0022134,0.00094892
102.54,0.00011594,0.00084301,0.00061508
103.52,0.00070708,0.0017211,0.00079087
104.49,0.00075113,0.00055159,0.0010649
105.47,0.00080598,0.0010753,0.0013235
106.45,0.0026143,0.00040311,0.0014094
107.42,0.0012804,0.0013418,0.0012046
108.4,0.0019503,0.0012904,0.0024457
109.38,0.0012305,0.0011751,0.00212
110.35,0.0014975,0.0016353,0.0014214
111.33,0.004404,0.0075576,0.0054492
112.3,0.022909,0.036424,0.031634
113.28,0.0059662,0.0084899,0.0080051
114.26,0.001739,0.0030138,0.0015084
115.23,0.0010321,0.0032613,0.003724
116.21,0.0014993,0.0020499,0.0028259
117.19,0.0014675,0.0028809,0.0020564
118.16,0.0012311,0.0025919,0.0021361
119.14,0.0014882,0.002972,0.0027511
120.12,0.00029073,0.0015771,0.0013418
121.09,0.0010485,0.0013648,0.0022394
122.07,0.0011062,0.0017475,0.0016464
123.05,0.00063867,0.00092379,0.0017517
124.02,0.0010604,0.0011799,0.0026249
125,0.00037829,0.0020517,0.0021558
125.98,0.0022584,0.0078422,0.0039234
126.95,0.0019126,0.0039642,0.00077777
127.93,0.0014433,0.0025987,0.00021363
128.91,0.0010278,0.00092572,0.001494
129.88,0.00091427,0.0014944,0.00017692
130.86,0.00086818,0.00094214,0.00060796
131.84,0.00041754,0.0017687,0.00099243
132.81,0.0010968,0.0016406,0.00057572
133.79,0.0007542,0.0010961,0.00039333
134.77,0.00064247,0.0016446,0.00068811
135.74,0.0013803,0.0019736,0.0010374
136.72,0.00070382,0.00054593,0.0012133
137.7,0.00079785,0.00064318,0.00045297
138.67,0.0028391,0.00026033,0.00078211
139.65,0.0058952,0.0018943,0.00093419
140.63,0.0027901,0.0019837,0.00049756
141.6,0.0021628,0.0017402,0.0011875
142.58,0.0004195,0.00074835,0.0023127
143.55,0.0013529,0.00098887,0.0008119
144.53,0.00040897,0.00064457,0.0010702
145.51,0.0019004,0.0035707,0.0078968
146.48,0.00028887,0.0019006,0.002086
147.46,0.00016563,0.0019064,0.003849
148.44,0.00012538,0.0013657,0.0024178
149.41,0.00053828,0.0013405,0.00054538
150.39,0.00058049,0.00057953,0.0014212
151.37,0.00079472,0.00092704,0.00048927
152.34,0.00055369,0.001144,0.0005771
153.32,0.00013821,0.0017863,6.6531e-05
154.3,0.00085087,0.00081507,0.0012567
155.27,0.00019634,0.00083445,0.00029966
156.25,0.00044948,0.0020243,0.0011188
157.23,0.00036566,0.0030542,0.00076116
158.2,0.00025263,0.0026466,0.00053668
159.18,0.0018046,0.021123,0.0016539
160.16,0.0003038,0.0015696,0.00044272
161.13,0.00067688,0.0026404,0.00065589
162.11,0.00067925,0.0013519,0.00039902
163.09,0.00049433,0.001131,0.0005634
164.06,0.00039769,0.0007287,0.001332
165.04,0.00048953,0.0010585,0.00070634
166.02,0.00036645,0.00066746,0.00038653
166.99,0.0005896,0.0011739,0.00088963
167.97,0.00074861,0.00047624,0.00060348
168.95,0.00035789,0.00037841,0.00039129
169.92,0.0012853,0.001571,0.00074331
170.9,0.00088305,0.0022497,0.0013775
171.88,0.0012585,0.0010686,0.00042191
172.85,0.0036284,0.0029571,0.0027033
173.83,0.0012397,0.00054475,0.0015384
174.8,0.00057459,0.0015883,0.00095751
175.78,0.0008412,0.0013732,0.00041355
176.76,0.0006412,0.0027725,0.00020975
177.73,0.00079896,0.0035667,0.0011384
178.71,0.00062163,0.0041593,0.00077912
179.69,0.00075967,0.0017481,0.001073
180.66,0.00086855,0.0040766,0.0032276
181.64,0.00054457,0.00060442,0.0010513
182.62,8.4507e-05,0.0004975,0.00088276
183.59,0.00050593,0.0010047,0.00095665
184.57,0.00060374,0.0003856,0.00052267
185.55,0.0024783,0.0019192,0.0020762
186.52,0.0045432,0.0032701,0.0020547
187.5,0.0017725,0.0013267,0.00055149
188.48,0.001223,0.001006,0.00031478
189.45,8.0537e-05,0.0010134,0.0011034
190.43,0.0010445,0.0017385,0.0013218
191.41,0.00049187,0.0023706,0.0014743
192.38,0.00080756,0.0048089,0.0033427
193.36,0.00046085,0.00086015,0.0013706
194.34,0.0002484,0.0016749,0.00017622
195.31,0.00028366,0.00044438,0.00060125
196.29,0.00043162,0.0010201,0.00072391
197.27,0.00036472,0.0013674,0.00026407
198.24,0.00021301,0.00026237,0.00039176
199.22,0.00044071,0.0006094,0.0006178
200.2,0.00046008,0.001471,0.00069278
201.17,0.00012678,0.0011871,0.00095808
202.15,0.00019263,0.00073587,0.00019662
203.13,0.000298,0.0017231,0.00099192
204.1,0.00025482,0.0015121,0.0014364
205.08,0.00046025,0.0018592,0.0023743
206.05,0.00061405,0.0035201,0.0028848
207.03,0.00044936,0.0016792,0.0013924
208.01,0.00039136,0.00042279,0.00036596
208.98,0.00028013,0.0010023,0.00063722
209.96,0.00031878,0.00016184,0.00046611
210.94,0.00029175,0.00062829,0.000401
211.91,0.00057393,0.000781,0.00040014
212.89,0.00066619,0.00033306,0.00050811
213.87,0.00017574,0.00019103,0.00067878
214.84,0.00020469,0.00089962,0.00030229
215.82,0.00022827,0.00068798,0.00042966
216.8,0.00072001,0.00037954,0.00037124
217.77,0.00029584,0.0005392,0.00020896
218.75,0.00065675,0.0016616,0.00030464
219.73,0.0016513,0.002888,0.0016414
220.7,0.001524,0.0003974,0.0003155
221.68,0.00011932,0.00064816,0.00044619
222.66,0.0013478,0.00015925,0.00097231
223.63,0.0028114,0.00076277,0.0016866
224.61,0.0067836,0.0010012,0.0027079
225.59,0.0040799,0.00019386,0.0011948
226.56,0.00064551,0.00063551,0.0011979
227.54,0.00052139,0.00077731,0.0013632
228.52,0.0012826,0.00044243,0.00073785
229.49,0.00027401,0.00057808,0.0010075
230.47,0.00045852,0.00053142,0.0012845
231.45,0.00062733,0.00020708,0.0010077
232.42,0.00033204,0.00054245,0.00026428
233.4,0.00051871,0.00042538,0.00092728
234.38,0.00093427,0.0011212,0.00083707
