freq,X_2300us_loaded_3,Y_2300us_loaded_3,Z_2300us_loaded_3
0,1.1391e-16,8.773e-16,8.6842e-16
0.97656,0.0052615,0.026949,0.01428
1.9531,0.0036925,0.0084686,0.007727
2.9297,0.0054628,0.0093164,0.002305
3.9063,0.0053716,0.0067608,0.0064071
4.8828,0.0039873,0.0053254,0.0059138
5.8594,0.00033336,0.0039388,0.013764
6.8359,0.0062286,0.0050868,0.0058088
7.8125,0.0024497,0.0066196,0.0032549
8.7891,8.7525e-05,0.0068645,0.0092614
9.7656,0.004121,0.0036239,0.0044875
10.742,0.0015502,0.0042618,0.0052115
11.719,0.0032313,0.0034029,0.0073737
12.695,0.0067529,0.0038171,0.01602
13.672,0.010137,0.0087119,0.030976
14.648,0.0020319,0.0059079,0.0083847
15.625,0.00493,0.00063122,0.011016
16.602,0.00080514,0.0034559,0.0049547
17.578,0.0011908,0.0048055,0.00763
18.555,0.00054305,0.009036,0.0037567
19.531,0.0025049,0.0067166,0.0034176
20.508,0.0032801,0.0069809,0.0059293
21.484,0.00055688,0.0042842,0.004448
22.461,0.001732,0.00049176,0.0063311
23.438,0.0027718,0.0034966,0.0029009
24.414,0.00054052,0.0038008,0.002569
25.391,0.00011271,0.0049512,0.0036084
26.367,0.0014369,0.0074299,0.005226
27.344,0.00088322,0.0017038,0.0030229
28.32,0.00074316,0.0049227,0.0017803
29.297,0.0016631,0.0020048,0.010839
30.273,0.001745,0.0023138,0.0032519
31.25,0.0014488,0.004996,0.0017207
32.227,0.00035286,0.00087958,0.0041264
33.203,0.0011983,0.0043917,0.0031548
34.18,0.0024857,0.0018316,0.0015145
35.156,0.001493,0.0042449,0.0019478
36.133,0.00071142,0.0027167,0.0036825
37.109,0.0021009,0.0016805,0.0051586
38.086,0.0011793,0.0018381,0.00039073
39.063,0.00029815,0.003011,0.00099069
40.039,0.0027563,0.0020727,0.0027471
41.016,0.0019047,0.0021622,0.0030143
41.992,0.0016932,0.0033444,0.0072254
42.969,0.0020763,0.002459,0.002984
43.945,0.0018566,0.0012357,0.0033088
44.922,0.0011536,0.0018194,0.0057622
45.898,0.00072556,0.0012872,0.00067718
46.875,0.0019432,0.0015146,0.0028959
47.852,0.0016282,0.0009964,0.0015221
48.828,0.0008259,0.00019846,0.0016662
49.805,0.0011082,0.0018061,0.002045
50.781,0.0014917,0.0029854,0.0022515
51.758,0.00064251,0.0025698,0.0019815
52.734,0.00019584,0.00048692,0.0025393
53.711,0.002091,0.0011134,0.0020657
54.688,0.0012663,0.0035559,0.0036635
55.664,0.00094161,0.0014787,0.0036018
56.641,0.0015652,0.0025307,0.00059967
57.617,0.00074895,0.0027261,0.0030229
58.594,0.00051297,0.001797,0.0016648
59.57,0.00077101,0.0033414,0.002497
60.547,0.0010489,0.0017544,0.0067229
61.523,0.00068595,0.0022531,0.0026409
62.5,0.00051732,0.0028043,0.0040861
63.477,0.0004088,0.0010429,0.0025465
64.453,0.00055192,0.0035521,0.0036019
65.43,0.0017296,0.0017553,0.001874
66.406,0.0020107,0.0031278,0.0018629
67.383,0.00098107,0.0016407,0.00044905
68.359,0.00055632,0.0012598,0.002468
69.336,0.0012579,0.0030547,0.0030062
70.313,0.00073234,0.00050811,0.0043667
71.289,0.00098211,0.0011616,0.004698
72.266,8.2041e-05,0.0019028,0.0070166
73.242,0.0012384,0.0014951,0.00088922
74.219,0.00053623,0.0021853,0.0049984
