freq,X_2200us_unloaded_loosemotor_4,Y_2200us_unloaded_loosemotor_4,Z_2200us_unloaded_loosemotor_4
0,9.5279e-16,4.0373e-16,1.9562e-15
0.97656,0.0011202,0.00096027,0.00037234
1.9531,0.00044536,0.00082511,0.0012894
2.9297,0.00084499,0.00011108,5.7419e-05
3.9063,0.00028362,0.00051553,0.00050858
4.8828,0.00047704,0.00044638,0.0018558
5.8594,0.0004854,0.00013397,0.00083245
6.8359,0.00040286,0.00027979,0.0013868
7.8125,0.00069052,0.000639,0.00046958
8.7891,2.5177e-05,0.00051205,0.00059588
9.7656,0.00033202,0.00066055,0.0017315
10.742,0.00032857,0.00022337,0.00084984
11.719,0.00013891,0.00085392,0.00071818
12.695,0.00011808,0.00092054,0.00082249
13.672,0.00026655,0.00077886,0.00046265
14.648,0.00023977,0.00046911,0.0012744
15.625,0.00042515,0.00064165,0.00084735
16.602,0.0002591,0.00073722,0.0016592
17.578,0.00059179,0.00035578,0.00068681
18.555,0.00040621,0.00070698,0.0018405
19.531,0.00068334,0.00074779,0.00092174
20.508,0.00036191,0.0010291,0.003147
21.484,0.00099362,0.00060919,0.0015773
22.461,0.00088548,0.00091808,0.00084186
23.438,0.0020101,0.0035738,0.010093
24.414,0.00066631,0.00072011,0.0029429
25.391,0.00057481,0.0011739,0.0013368
26.367,0.00068651,0.00069544,0.0015655
27.344,0.0016321,0.00091194,0.00091871
28.32,6.2519e-05,0.00029009,0.00056959
29.297,0.00058096,0.00061879,0.00090877
30.273,0.00047443,9.9022e-05,0.00026953
31.25,0.00067428,0.00049795,0.00070545
32.227,0.0015466,0.0013519,0.0013178
33.203,0.00033085,0.00039856,0.0014973
34.18,0.00060954,0.001062,0.0016214
35.156,0.00029809,0.0005585,0.0016777
36.133,0.00030049,0.0010496,0.0011232
37.109,0.00071126,0.00099685,0.0011273
38.086,0.00022984,0.00071416,0.0011756
39.063,0.00020159,0.0012151,0.00016591
40.039,0.0002106,0.00054143,0.0018044
41.016,0.00045759,0.0006004,0.00046087
41.992,2.958e-05,0.00085073,0.00072124
42.969,0.00041107,0.00082603,0.00043732
43.945,2.7329e-05,0.00077635,0.0013771
44.922,0.00079234,0.00084396,0.0013476
45.898,0.00071746,0.00091169,0.0014767
46.875,0.0011796,0.0014206,0.0024695
47.852,0.0015919,0.0027436,0.0012776
48.828,0.0086592,0.006645,0.0078873
49.805,0.003867,0.0039117,0.0035047
50.781,0.0022983,0.0019471,0.0011923
51.758,0.0014296,0.0019192,0.0024159
52.734,0.0011325,0.0011664,0.00029618
53.711,0.00093875,0.00046968,0.0025221
54.688,0.000487,0.00028221,0.0017462
55.664,0.00028309,0.00070334,0.00087787
56.641,0.00083295,0.00026813,0.0013088
57.617,0.00080838,0.00089586,0.0017162
58.594,0.00073408,0.00068224,0.0014316
59.57,0.00037975,0.00065203,0.0011469
60.547,0.00029463,0.00093423,0.0012831
61.523,0.00023752,0.00086978,0.00036831
62.5,0.00010704,0.00037004,0.00036631
63.477,0.0004189,0.0005609,0.00048131
64.453,0.00063936,0.00024152,0.0010596
65.43,0.00034997,0.00060657,0.001083
66.406,0.00012574,8.3073e-05,0.0010318
67.383,0.00027149,0.00044556,0.00081195
68.359,0.00063756,0.00012169,0.0007822
69.336,0.00053411,0.00092061,0.00066252
70.313,0.00066864,0.00010804,0.00079358
71.289,0.00015756,0.0007436,0.0001678
72.266,0.00046043,0.00043034,0.0004503
73.242,0.00081346,0.0020483,0.00060946
74.219,0.00055932,0.0011949,0.00094297
75.195,0.0003352,0.00029815,0.0012146
76.172,0.0002636,0.00048901,0.0010988
77.148,0.00087674,0.00071233,0.0010229
78.125,0.00073147,0.00093263,0.00098721
79.102,0.0010056,0.00096312,0.0018772
80.078,0.0011308,0.002364,0.0011449
81.055,0.0077047,0.010508,0.0029034
82.031,0.0034864,0.0046854,0.0018288
83.008,0.0022737,0.0025193,0.0009953
83.984,0.0016795,0.0011721,0.0014199
84.961,0.0009267,0.00156,0.0011507
85.938,0.000444,0.0011306,0.00054629
86.914,0.00041671,0.0006572,0.00058687
87.891,0.0008341,0.00070275,0.00085758
88.867,0.00063686,0.00087442,0.00067095
89.844,0.0010908,0.00069192,0.00036551
90.82,0.00055637,0.00029171,0.00086817
91.797,0.00036749,0.00062195,0.0009837
92.773,0.00024957,0.00011825,0.00058098
93.75,0.0004122,0.00072948,0.00051892
94.727,0.00070679,0.0012451,0.00028842
95.703,0.00090974,0.00046449,0.000716
96.68,0.00046697,0.00092156,0.00081509
97.656,0.00016504,0.00057773,0.00089891
98.633,0.00060842,0.00023606,0.0019557
99.609,0.00055196,0.00068672,0.00013128
100.59,0.00040887,0.00055084,0.00055015
101.56,0.00033264,0.00027201,0.00055107
102.54,0.00048274,0.00080854,0.0015877
103.52,0.0010637,0.00080168,0.00032943
104.49,0.00071843,0.0011181,0.0014636
105.47,0.00057452,0.0011223,0.0016225
106.45,0.00055833,0.00080868,0.00073423
107.42,0.00033673,0.00119,0.0016522
108.4,0.0012087,0.0021805,0.0018427
109.38,0.0023581,0.0037798,0.0029416
110.35,0.0031031,0.00423,0.0028855
111.33,0.0037063,0.0052925,0.0031794
112.3,0.0045014,0.0066527,0.0040839
113.28,0.024991,0.034974,0.02576
114.26,0.011666,0.015622,0.012275
115.23,0.0071442,0.010344,0.0072238
116.21,0.0049084,0.005462,0.0054057
117.19,0.0024715,0.0032971,0.002941
118.16,0.0014799,0.0016306,0.0014839
119.14,0.0010018,0.0015113,0.0015517
120.12,0.0015942,0.0019207,0.001951
