freq,X_800us_unloaded_loosepylon_8,Y_800us_unloaded_loosepylon_8,Z_800us_unloaded_loosepylon_8
0,1.2559e-15,1.7997e-16,3.4883e-16
0.97656,0.00019058,0.00071082,0.00048683
1.9531,0.00031168,0.0013053,0.00078269
2.9297,0.00025179,0.0016082,0.0010448
3.9063,0.00037497,0.00085282,0.0004553
4.8828,0.00037666,0.0010198,0.00054775
5.8594,0.00018575,0.0014588,0.00061111
6.8359,0.00060322,0.00094778,0.00083852
7.8125,0.00016641,0.0015378,0.00031295
8.7891,5.8489e-05,0.00085275,0.00010073
9.7656,0.00083126,0.0051174,0.0012852
10.742,0.0010789,0.01035,0.0025268
11.719,0.00030216,0.0033551,0.0012503
12.695,0.00046145,0.0024418,0.00062221
13.672,0.0013476,0.00071092,0.00084473
14.648,0.0016227,0.0015235,0.0008824
15.625,0.0027882,0.00061794,0.0018266
16.602,0.0027029,0.0013863,0.0020463
17.578,0.0042687,0.0019008,0.0022238
18.555,0.0024867,0.00090465,0.0013398
19.531,0.0099731,0.0010401,0.0072681
20.508,0.0069981,0.0019364,0.0051104
21.484,0.0050828,0.00056185,0.0029445
22.461,0.0010188,0.00055271,0.00083251
23.438,0.00050773,0.00177,0.00033846
24.414,0.00070855,0.00016128,0.0011717
25.391,0.0005456,0.0013203,0.0011168
26.367,0.00034224,0.0017019,0.00050227
27.344,0.00016593,0.00079132,0.00047995
28.32,0.00026263,0.00065976,0.00017273
29.297,0.00029685,0.0012004,0.00032597
30.273,0.00039405,0.00067374,0.00027314
31.25,9.7083e-05,0.00098065,0.00031842
32.227,0.0001782,7.7787e-05,0.00015798
33.203,0.00022943,0.00078167,0.00060321
34.18,0.00040286,0.0017052,0.00091601
35.156,0.00038275,0.00087473,0.0012117
36.133,0.00035915,0.0012459,0.00067441
37.109,0.00024186,0.00089472,0.00062837
38.086,0.00040634,0.00050578,0.00042009
39.063,0.00075917,0.0025418,0.0011338
40.039,0.00157,0.0047572,0.0034856
41.016,0.0012109,0.0044445,0.0023133
41.992,0.00081553,0.0029954,0.0012242
42.969,0.00038519,0.0007103,0.00045914
43.945,0.0003441,0.0014708,0.0010419
44.922,0.00017111,0.00038734,0.00053613
45.898,0.00020441,0.00061283,0.00044493
46.875,0.00023895,0.0013716,0.00052483
47.852,0.00017361,0.00025953,0.00038392
48.828,0.0002,0.0016876,0.00047194
49.805,0.00024771,0.00084172,0.00019625
50.781,7.6452e-05,0.0023995,0.0010914
51.758,0.00027092,0.0020962,7.6868e-05
52.734,0.00039454,0.0022141,0.00050781
53.711,0.00052653,0.0011906,0.00076526
54.688,0.00026891,0.0014436,0.0009048
