freq,X_2200us_unloaded_loosemotor_2,Y_2200us_unloaded_loosemotor_2,Z_2200us_unloaded_loosemotor_2
0,1.7846e-15,2.1877e-16,1.1684e-15
0.97656,0.00067767,0.0004459,0.00021577
1.9531,0.00074688,0.00076884,0.0015715
2.9297,0.0013843,0.00052977,0.0011963
3.9063,0.00046,0.00034492,0.00032929
4.8828,0.00034368,0.00036532,0.00034472
5.8594,0.0004896,0.00033607,0.00016205
6.8359,0.0005456,0.00082314,0.0005437
7.8125,0.0011211,0.0016387,0.00033615
8.7891,0.0010357,0.00022559,0.0012158
9.7656,0.00046966,0.00098788,0.00073361
10.742,0.00023071,0.00091323,0.0005187
11.719,0.0002517,0.00090161,0.0012004
12.695,0.00078244,0.00081805,0.0018961
13.672,0.00087556,0.000253,0.00061021
14.648,0.00019711,0.00071232,0.00095373
15.625,0.00042729,0.0016376,0.0013775
16.602,0.000289,0.00066831,0.00017175
17.578,0.00037047,0.00057556,0.00077059
18.555,0.00018628,0.00057289,0.00095191
19.531,0.00076612,0.0016081,0.001416
20.508,0.00063173,0.00050155,0.0018691
21.484,0.00088294,0.00033613,0.0025087
22.461,0.0017225,0.0019479,0.0088557
23.438,0.00080613,0.0024652,0.006913
24.414,0.00076803,0.0022677,0.0036728
25.391,0.00056581,0.0025355,0.0029486
26.367,0.00072209,0.0004316,0.0019719
27.344,0.00025504,0.00069216,0.0015185
28.32,0.0010927,0.0013868,0.0006284
29.297,0.00090179,0.00097058,0.0018169
30.273,0.00057843,0.0010911,0.00056525
31.25,0.00052496,0.001455,0.00082969
32.227,0.0018723,0.0023306,0.00074389
33.203,0.00036368,0.00065172,0.0010656
34.18,0.00060456,0.00056201,0.0015807
35.156,0.00045671,0.0012576,0.001913
36.133,0.00080415,0.0012734,0.00080644
37.109,0.00062761,0.0011247,6.3568e-05
38.086,0.00045279,0.00076479,0.00045287
39.063,0.00064501,0.00088118,0.00098698
40.039,0.00081031,0.0014477,0.00066101
41.016,0.00070489,0.0010061,0.0012812
41.992,0.00080566,0.00093072,0.00047015
42.969,0.0012433,0.00051927,0.0017552
43.945,0.0011231,0.00091591,0.00085673
44.922,0.0010478,0.0013335,0.0010765
45.898,0.0010987,0.0018566,0.0011929
46.875,0.0017733,0.0018897,0.000364
47.852,0.0026046,0.0024945,0.001159
48.828,0.0069347,0.0052982,0.0059334
49.805,0.0063417,0.0048209,0.005855
50.781,0.002808,0.0018158,0.0039108
