freq,X_1700us_unloaded_loosepylon_4,Y_1700us_unloaded_loosepylon_4,Z_1700us_unloaded_loosepylon_4
0,7.6172e-16,2.7423e-17,3.4839e-16
0.97656,0.0038067,0.00077711,0.00039376
1.9531,0.0036683,0.0019146,0.00010494
2.9297,0.0020172,0.0011496,0.00024517
3.9063,0.0032594,0.00083178,0.0012843
4.8828,0.0032652,0.00039825,0.00080651
5.8594,0.0015848,0.00081958,0.0013023
6.8359,0.0014927,0.00070357,0.0016081
7.8125,9.4146e-05,0.0011258,0.0013837
8.7891,0.00089446,0.00076475,0.0019202
9.7656,0.0013933,0.00038432,0.00090665
10.742,0.0025785,0.0013087,0.0018943
11.719,0.0018489,0.00076139,0.0017805
12.695,0.0012125,0.00067861,0.0012472
13.672,0.0037234,0.00031589,0.0014306
14.648,0.0027775,0.0010052,0.0019499
15.625,0.0028207,0.00179,0.0027222
16.602,0.0021812,0.0015487,0.0020266
17.578,0.0011528,0.0016886,0.0014061
18.555,0.00094447,0.0016077,0.0019279
19.531,0.0016343,0.0021515,0.0016306
20.508,0.0038144,0.00051949,0.0044269
21.484,0.0032612,0.0012005,0.0020693
22.461,0.0045358,0.0021192,0.0041378
23.438,0.0064416,0.0029237,0.0053057
24.414,0.011963,0.0043694,0.010756
25.391,0.043897,0.015476,0.034615
26.367,0.0085339,0.0019971,0.0057568
27.344,0.0028141,0.00072996,0.0021025
28.32,0.0029401,0.0012125,0.0023973
29.297,0.00054781,0.00076151,0.00055372
30.273,0.00092185,0.0013173,0.00070795
31.25,0.0012327,0.0011909,0.0011273
32.227,0.00037956,0.0019153,0.00044408
33.203,0.000837,0.00045805,0.0005937
34.18,0.00044368,0.00071989,0.00032531
35.156,0.00058334,0.00044029,0.00085383
36.133,0.00087946,0.00021871,0.00032514
37.109,0.001111,0.00094786,0.00032433
38.086,0.00053067,0.001047,0.00081926
39.063,0.00020905,0.00073892,0.00045997
40.039,0.00054687,0.00063589,0.00051068
41.016,0.00042306,0.00075177,0.00030028
41.992,0.00016505,0.00030103,0.00098495
42.969,0.00060376,0.00021196,0.00072899
43.945,0.00085959,0.00024056,0.0013106
44.922,0.00088,0.0006604,0.00052582
45.898,0.0010164,0.00020027,0.00085853
46.875,0.0002726,6.5895e-05,0.00061159
47.852,0.00069649,0.00083677,0.00054766
48.828,0.00035831,0.00097385,0.0010251
49.805,0.0010878,0.00024158,0.0014811
50.781,0.00079443,0.0017498,0.00092244
51.758,0.00064557,0.0010435,0.0010305
52.734,0.00071426,0.00058088,0.00025604
53.711,0.00066329,0.00068099,0.00063959
54.688,0.0012169,0.00043752,0.00020828
55.664,0.0010363,0.00032576,0.00043369
56.641,0.00074865,0.0016232,0.00073959
57.617,0.00086679,0.00048063,0.0003219
58.594,0.00053227,0.0004294,0.00038034
59.57,0.00069619,0.00060043,0.0005446
60.547,0.00033724,0.00037412,0.00021296
61.523,0.00071638,0.00088852,0.00016165
62.5,0.00088427,0.00072358,0.00042043
63.477,0.00048348,0.0004891,0.00031041
64.453,0.00010204,0.0008783,0.00028989
65.43,0.00074934,0.0015983,0.00069782
66.406,0.0010447,0.00063551,0.00054689
67.383,0.00080527,0.00040417,0.00043073
68.359,0.00018529,0.00041221,0.0003274
69.336,0.0005536,0.00044772,0.00046541
70.313,0.00050024,0.0010373,0.00070407
71.289,0.00031975,0.00073244,0.00031328
72.266,0.00041748,0.0011707,0.00025065
73.242,0.0005644,0.0010705,0.00026227
74.219,0.00050907,0.0005335,0.00099953
75.195,0.001346,0.000451,0.00070861
76.172,0.00034871,0.00036391,0.00052804
77.148,0.00044873,0.00054515,0.00038042
78.125,0.00095261,0.00063504,0.00048186
79.102,0.0010226,0.00055147,0.00011565
80.078,0.0014597,0.00059565,0.00069983
81.055,0.00078206,0.0011436,0.00042774
82.031,0.00029471,0.00065433,0.00020876
83.008,0.00051283,0.00043314,0.00048811
83.984,0.00034089,9.6306e-05,0.00054974
84.961,0.00040144,0.00055333,0.00041565
85.938,0.00012996,0.00071928,0.00028129
86.914,0.00083094,0.00053816,0.00036857
87.891,0.0001956,0.00086353,0.00046662
88.867,0.0004429,0.001541,0.00050025
89.844,0.00051199,0.0013606,0.00042344
90.82,0.0011472,0.0045565,0.00097863
91.797,0.0003669,0.0011109,0.00033392
92.773,0.00055131,0.00085081,0.00042789
93.75,0.00014684,0.00046914,0.0001668
94.727,0.00094582,0.00050405,0.00035345
95.703,0.00047675,0.00063458,0.00016874
96.68,0.00012639,0.00068414,0.00023568
97.656,0.00031756,0.0010949,0.00029774
98.633,0.00013426,0.00067808,0.00028021
99.609,0.00046157,0.0007801,0.00024015
100.59,0.00026417,0.0011645,0.00058857
101.56,0.00055621,0.0012876,0.00012458
102.54,0.00031525,0.00075464,0.00064179
103.52,0.0009514,0.00071732,0.00014601
104.49,0.00031355,0.0007591,0.00044899
105.47,0.00056064,0.0027053,0.0016423
106.45,0.00031685,0.0005958,0.00053784
107.42,0.00039335,0.00074076,5.9579e-05
108.4,0.00036996,0.0012302,0.00030658
