freq,X_2200us_loaded_1,Y_2200us_loaded_1,Z_2200us_loaded_1
0,6.1545e-16,7.5717e-17,4.7962e-16
0.97656,0.0033065,0.0014923,0.014498
1.9531,0.0044371,0.0069757,0.0084474
2.9297,0.0044274,0.0049485,0.0012138
3.9063,0.0040813,0.012136,0.0044228
4.8828,0.0022185,0.00031904,0.012694
5.8594,0.0014473,0.0056849,0.013197
6.8359,0.00025727,0.0038791,0.0063897
7.8125,0.0025622,0.0048918,0.0087523
8.7891,0.0022249,0.0047196,0.0085153
9.7656,0.00089057,0.0069258,0.004889
10.742,0.0027376,0.0027437,0.012423
11.719,0.00071373,0.0033556,0.0171
12.695,0.0013288,0.00036091,0.0068885
13.672,0.0078145,0.0064646,0.039129
14.648,0.0013867,0.0053276,0.0016106
15.625,0.0026352,0.0021203,0.0028486
16.602,0.0033017,0.0014992,0.018999
17.578,0.0022074,0.0023921,0.010296
18.555,0.0011318,0.00067863,0.0045156
19.531,0.001672,0.0023635,0.0037361
20.508,0.0015467,0.0013941,0.0017479
21.484,0.0023401,0.0058113,0.0037103
22.461,0.0012158,0.0029951,0.006238
23.438,0.0010564,0.0052968,0.0013016
24.414,0.00066537,0.0027236,0.0047517
25.391,0.0011659,0.0033202,0.0029356
26.367,0.00080742,0.0052853,0.007277
27.344,0.0012367,0.00049494,0.0063096
28.32,0.0012841,0.0032329,0.0005418
29.297,0.0010344,0.00099474,0.00095313
30.273,0.0012424,0.0034316,0.00061785
31.25,0.0021405,0.003022,0.0041175
32.227,0.00050982,0.0022074,0.0023075
33.203,0.00036543,0.0018728,0.0037156
34.18,0.00057066,0.0017731,0.0028349
35.156,0.0017539,0.0010809,0.0032644
36.133,0.00092371,0.0011374,0.0028877
37.109,0.0019291,0.0012627,0.0045517
38.086,0.0021272,0.00045983,0.0031747
39.063,0.00075337,0.0030813,0.0032026
40.039,0.0011272,0.0022205,0.0012774
41.016,0.0017692,0.0029365,0.00089729
41.992,0.0013985,0.0010694,0.00092327
42.969,0.00079088,0.0020123,0.0028025
43.945,0.0012305,0.0021219,0.0011992
44.922,0.00094277,0.0011499,0.0031364
45.898,0.0011434,0.0014173,0.0027997
46.875,0.0013095,0.002872,0.0026816
47.852,0.0010745,0.0013832,0.002792
48.828,0.0012939,0.0023051,0.0038611
49.805,0.00066764,0.0013306,0.0017621
50.781,0.0013324,0.0024283,0.0043305
51.758,0.00037663,0.00075205,0.00095491
52.734,0.00029787,0.0011135,0.0012572
53.711,0.00027452,0.00074757,0.0021836
54.688,0.00063926,0.001703,0.0037307
55.664,0.00048998,0.0009789,0.0010649
56.641,3.5667e-05,0.00066279,0.0026024
57.617,0.00066942,0.0013555,0.0024341
58.594,0.00074448,0.0010496,0.0017588
59.57,0.00105,0.0012502,0.0015073
60.547,0.001159,0.0013331,0.00085742
61.523,0.00071359,0.0011785,0.0016666
62.5,0.00040232,0.00013141,0.0023638
63.477,0.00092315,0.00079914,0.002512
64.453,0.00050664,0.00063515,0.0006463
