freq,X_900us_unloaded_loosepylon_0,Y_900us_unloaded_loosepylon_0,Z_900us_unloaded_loosepylon_0
0,6.7391e-16,8.5931e-17,1.5721e-15
0.97656,0.00054461,0.0025126,0.0024204
1.9531,0.00034187,0.0017939,0.0021889
2.9297,0.00071072,0.00059808,0.0015173
3.9063,0.00050907,0.00020415,0.0016281
4.8828,0.00059692,0.0020752,0.0025438
5.8594,0.00033187,0.0022597,0.0026603
6.8359,0.00030132,0.0012206,0.00049797
7.8125,0.00049335,0.0010841,0.00088493
8.7891,0.0003677,0.002283,0.0022066
9.7656,0.0009168,0.0053284,0.0050103
10.742,0.0014641,0.0068543,0.0063836
11.719,0.0010843,0.0022278,0.0003182
12.695,0.0007199,0.00087587,0.00051393
13.672,0.001278,0.0022605,0.003191
14.648,0.00089354,0.0019201,0.00093475
15.625,9.5813e-05,0.0010678,0.0029606
16.602,0.00074743,0.002377,0.0014179
17.578,0.00075856,0.0031345,0.0015032
18.555,0.00079786,0.0038752,0.0027498
19.531,0.0010534,0.0034321,0.0017524
20.508,0.0038695,0.0037216,0.0031931
21.484,0.0022217,0.0022267,0.0014687
22.461,0.0016638,0.0031956,0.0026768
23.438,0.0018599,0.0031145,0.0031271
24.414,0.0019934,0.0053555,0.0018535
25.391,0.0027893,0.0071991,0.0042139
26.367,0.0025125,0.0088619,0.004108
27.344,0.0033803,0.012331,0.0086827
28.32,0.0067538,0.024945,0.019172
29.297,0.016346,0.065537,0.045603
30.273,0.0043802,0.017956,0.013875
31.25,0.0023302,0.0073007,0.0063984
32.227,0.00099183,0.0049641,0.0036557
33.203,0.00037175,0.0031406,0.0034811
34.18,0.0014098,0.0035723,0.0031336
35.156,0.001231,0.00059534,0.0017777
36.133,0.00035222,0.0038292,0.0021366
37.109,6.0692e-05,0.00051249,0.00067429
38.086,0.00030662,0.0029065,0.0016061
39.063,0.00044862,0.0049025,0.0023092
40.039,0.00090679,0.004754,0.0022376
41.016,0.00027541,0.0021502,0.001448
41.992,0.00015157,0.00082062,0.0031386
42.969,9.5368e-05,0.0020132,0.00069516
43.945,0.00075195,0.0029805,0.0014154
44.922,5.8558e-05,0.002503,0.00095992
45.898,0.00028419,0.00067771,0.00048016
46.875,0.00094352,0.00035937,0.00066116
47.852,0.00057965,0.0022643,0.001336
48.828,0.00083713,0.0052488,0.0018773
49.805,0.0020238,0.020718,0.0080421
50.781,0.0016126,0.010121,0.0028459
51.758,0.00085455,0.0053411,0.0029084
52.734,0.00057613,0.0027456,0.0033735
53.711,0.00092548,0.0023253,0.0021367
54.688,0.0013017,0.0016295,0.0015396
55.664,0.00080218,0.0043599,0.0052157
56.641,0.0011635,0.0018139,0.0025382
57.617,0.0015747,0.0013849,0.00020493
58.594,0.0031522,0.0023814,0.0042484
59.57,0.00083302,0.0022384,0.0023894
60.547,0.00065132,0.0031349,0.0029102
61.523,0.00019894,0.0019095,0.0027187
62.5,0.00060955,0.0030525,0.0018916
63.477,0.0011517,0.0035446,0.0028188
64.453,0.0010135,0.0044135,0.0026428
65.43,0.0014243,0.0037984,0.0037572
66.406,0.00047258,0.0013821,0.0013875
67.383,0.00066206,0.00098594,0.0021252
68.359,0.00082921,0.002656,0.0037807
69.336,0.000802,0.00091352,0.00076701
70.313,0.0028721,0.0020571,0.0020323
71.289,0.0022487,0.0026246,0.0012348
72.266,0.002761,0.0011753,0.001503
73.242,0.00125,0.0011525,0.0018852
74.219,0.00025313,0.0014492,0.001374
75.195,7.8174e-05,0.001614,0.0019143
76.172,0.00024429,0.0013685,0.0010309
77.148,0.00090888,0.000894,0.000777
78.125,0.0016661,0.00083521,0.0022259
79.102,0.034851,0.020477,0.076763
80.078,0.0027061,0.0014546,0.0069942
81.055,0.0016524,0.0014332,0.0048881
82.031,0.0011525,0.00082573,0.0029163
83.008,0.001007,0.001114,0.0029619
83.984,0.0014814,0.0018815,0.0032312
84.961,0.00063887,0.00073292,0.0021971
85.938,0.0010499,0.00070851,0.0025776
86.914,0.00085366,0.0010447,0.0032086
87.891,0.00068181,7.7052e-05,0.0018326
88.867,0.0013292,0.0010429,0.0029756
89.844,0.00096461,0.00099217,0.0018828
90.82,0.0014521,0.0010285,0.002195
91.797,0.0009757,0.0026715,0.0022696
92.773,0.00056123,0.0020751,0.0014175
93.75,0.00061188,0.001363,0.0006531
94.727,0.00054544,0.0033295,0.0020766
95.703,0.00045433,0.00057365,0.00051937
96.68,0.00070165,0.00038361,0.00054502
97.656,0.00074276,0.00073161,0.0014014
98.633,0.00088932,0.0010401,0.001339
99.609,0.0013291,0.0014657,0.0019631
100.59,0.0001308,0.0013402,0.00094335
101.56,0.00053915,0.0021212,0.001793
102.54,0.001509,0.0028492,0.0025327
103.52,0.0013907,0.002765,0.0022488
104.49,0.0021011,0.002831,0.0023394
105.47,0.0027043,0.004921,0.0028792
106.45,0.0037428,0.0066568,0.0047893
107.42,0.0087477,0.016035,0.011211
108.4,0.026138,0.041228,0.031489
109.38,0.0074111,0.010708,0.0082004
110.35,0.0033043,0.005096,0.0043894
111.33,0.0013754,0.0021175,0.0011295
112.3,0.0009631,0.0014152,0.0015195
113.28,0.00068049,0.0026535,0.0011293
114.26,0.00057102,0.0012075,0.0020268
115.23,0.00018377,0.00053835,0.001427
116.21,0.00039743,0.0026763,0.0012406
117.19,0.00052109,0.00037971,0.00074271
118.16,0.00039113,0.0015474,0.00032799
119.14,0.001474,0.0018955,0.00081389
120.12,0.0010772,0.0011238,0.0012012
121.09,0.0013552,0.001219,0.00059849
122.07,0.00088188,0.00081822,0.00033158
123.05,0.00057594,0.00035653,0.00011711
124.02,0.00052472,0.0012855,0.00054957
125,0.00084959,0.00049411,0.00034437
125.98,0.0011807,0.0007335,0.00039344
126.95,0.0011665,0.0018099,0.00070338
127.93,0.0014206,0.0036583,0.0013063
128.91,0.002948,0.0087032,0.0014717
129.88,0.00096443,0.0043301,0.0018413
130.86,0.00014392,0.0025638,0.0013139
131.84,0.00069858,0.00065046,0.0012032
132.81,0.00024662,0.00037159,0.0012671
133.79,0.00063851,0.00060584,0.0012653
134.77,0.0010111,0.0014787,0.0019761
135.74,0.00064652,0.00046508,0.0020058
136.72,0.00049535,0.00080329,0.0026285
137.7,0.00072499,0.0011042,0.0040109
138.67,0.00078008,0.00036515,0.00046889
139.65,0.00030509,0.0013513,0.00056438
140.63,0.00085499,0.00037105,0.00018032
141.6,0.00085975,0.00058594,0.00026943
142.58,0.00085715,0.0015924,0.00088102
143.55,0.00027498,0.0018076,0.0012827
144.53,0.00090805,0.00071609,0.00056806
145.51,0.00070685,0.0013022,0.0014225
146.48,0.00089153,0.00091896,0.0016591
147.46,0.0013713,0.0011736,0.0040461
148.44,0.0019603,0.00059307,0.0037236
149.41,0.0039727,0.0020346,0.00086378
150.39,0.0048352,0.0029902,0.00091113
151.37,0.0034178,0.0022121,0.00057463
152.34,0.0013235,0.00059977,0.00024653
153.32,0.0010923,0.00019859,0.0011329
154.3,0.00062612,0.00038585,0.00071397
155.27,0.00077614,0.00071929,0.00073492
156.25,0.00075767,0.0011443,0.00079603
157.23,0.00066128,0.0014503,0.00091872
158.2,0.0021087,0.013072,0.010299
159.18,0.00076186,0.0011394,0.0013546
160.16,0.00036945,0.00076713,0.00084552
161.13,0.00031138,0.00030575,0.0008062
162.11,0.00013358,7.1242e-05,0.00039701
163.09,0.00024413,0.0008413,0.00052094
164.06,0.0003746,0.00106,0.0013589
165.04,0.00016106,0.0022417,0.0013427
