freq,X_800us_loaded_2,Y_800us_loaded_2,Z_800us_loaded_2
0,5.5156e-16,2.5757e-16,2.3201e-15
0.97656,0.00016132,0.00073926,0.00032929
1.9531,0.00028007,0.0001666,0.00039848
2.9297,0.00010755,0.00068878,0.00018879
3.9063,0.00015201,0.00080992,0.00056042
4.8828,6.1675e-05,0.00058011,0.00019254
5.8594,4.2027e-05,0.00094273,0.00041126
6.8359,0.00028448,0.00068787,0.00052195
7.8125,0.00017249,0.00041345,0.0001943
8.7891,0.00015149,0.00044105,0.00033525
9.7656,0.00015228,0.00065703,0.0011631
10.742,0.00026963,0.0010949,0.0013909
11.719,0.00012836,0.0010184,0.00083315
12.695,0.00021535,0.00036099,0.0004879
13.672,9.5891e-05,0.00068779,1.4925e-05
14.648,0.00021894,0.00083426,0.00074935
15.625,4.9515e-05,0.0011232,0.00017456
16.602,0.00016179,0.00077539,0.00038926
17.578,0.00014265,0.0021353,0.00070738
18.555,0.00025588,0.010401,0.0019505
19.531,0.00019766,0.0028947,0.0010229
20.508,0.00025778,0.0020623,0.00044126
21.484,0.00013457,0.0010672,0.0005017
22.461,0.00023728,0.00060513,0.0010684
23.438,9.9095e-05,0.0012384,0.0001941
24.414,0.00013601,0.00022333,0.00066331
25.391,0.00024521,0.00065637,0.00048952
26.367,0.00022613,0.00021839,0.00069395
27.344,0.00024682,0.0014765,6.0446e-05
28.32,0.00012252,0.00081713,0.00063869
29.297,0.00018103,0.00091225,0.00051714
30.273,0.00011017,0.0012356,0.00068073
31.25,0.00033568,0.00019984,0.000291
32.227,0.00036822,0.0010897,0.00082216
33.203,6.1785e-05,0.0004827,0.00060749
34.18,0.00010963,0.00028729,0.00014597
35.156,0.00065794,0.00027871,0.00057257
36.133,0.00013765,0.0011305,0.0010289
37.109,0.00089868,0.00080065,0.00296
38.086,0.0010528,0.00061316,0.002733
39.063,0.00022258,0.0006693,0.00090333
40.039,0.0002382,0.00017451,0.0005916
41.016,0.00023448,0.00041678,1.1306e-05
41.992,0.00019126,0.0014988,0.00066287
42.969,0.00032829,0.0014175,0.00037817
43.945,0.00039484,0.0018469,0.00037971
44.922,0.00023258,0.0011098,0.00030169
45.898,0.00048059,0.0033343,0.00072904
46.875,0.00037924,0.0029855,0.00095071
47.852,0.00039319,0.00196,0.00086425
48.828,0.00014722,0.0013133,0.00051825
49.805,0.00020573,0.0016978,0.00045248
50.781,0.00041504,0.0019003,0.0010204
51.758,0.00012396,0.0020077,0.0011285
52.734,0.00018416,0.00041872,0.0002818
53.711,0.00015384,0.00077397,0.0002989
54.688,0.00010386,0.00037639,0.00042171
55.664,0.00024336,0.0010133,0.0010137
56.641,0.00060562,0.0009094,0.0025778
57.617,0.00031684,0.0004605,0.0011705
58.594,0.00028786,0.0007799,0.0002082
59.57,0.00024053,0.00017123,0.00069094
60.547,0.00013957,0.00050013,0.0010378
61.523,8.6156e-05,0.0010649,0.00055383
