freq,X_900us_loaded_loosepylon_9,Y_900us_loaded_loosepylon_9,Z_900us_loaded_loosepylon_9
0,7.9414e-16,9.1283e-16,6.5059e-17
0.97656,0.00011243,0.0041509,0.0027579
1.9531,7.8886e-05,0.0013935,0.00027066
2.9297,0.00030241,0.00046974,0.0017576
3.9063,0.00032687,0.00049362,0.0012161
4.8828,0.00052881,0.0037933,0.0012898
5.8594,0.00030653,0.0037051,0.00080638
6.8359,0.0001475,0.0013388,0.0010612
7.8125,0.00026005,0.00066666,0.00072502
8.7891,0.00033332,0.0011855,0.0011107
9.7656,0.00025076,0.00040412,0.0011632
10.742,0.00077367,0.0016351,0.0012017
11.719,0.00096695,0.0028439,0.0037323
12.695,0.00059872,0.001335,0.0035475
13.672,0.00029451,0.002076,0.00098081
14.648,0.00043672,0.0010307,0.00071671
15.625,0.00026496,0.00075539,0.00029609
16.602,0.00010027,0.001571,0.0010496
17.578,0.00037585,0.00053184,0.000476
18.555,3.699e-05,0.00027121,0.00029414
19.531,0.00021603,0.00041179,0.00060813
20.508,0.00028195,0.0013908,0.00012937
21.484,0.00014128,0.00029777,0.00047024
22.461,0.00021031,0.00011555,0.00063196
23.438,5.2654e-05,0.0005454,0.00029798
24.414,0.00024032,0.0009428,0.0007519
25.391,0.0001551,0.0013183,0.0010222
26.367,0.00016835,0.0011967,0.00070618
27.344,0.00048305,0.00023637,0.0011029
28.32,0.00047255,0.0059195,0.0027542
29.297,0.00029327,0.002119,0.00062715
30.273,0.00062757,0.0029851,0.0008728
31.25,0.00078114,0.0043125,0.0028993
32.227,0.0013742,0.0076472,0.0021078
33.203,0.0058541,0.029606,0.010352
34.18,0.0031303,0.01482,0.0041436
35.156,0.0010293,0.0039498,0.00076751
36.133,0.00070313,0.0042394,0.0025585
37.109,0.00053637,0.0030638,0.0016812
38.086,0.00029771,0.00071361,0.0013169
39.063,0.00085069,0.0063667,0.0017518
40.039,0.00041545,0.0020627,0.00081975
41.016,5.1066e-05,0.001712,0.001297
41.992,0.00067381,0.0021156,0.00045913
42.969,0.00081812,0.0022791,0.00043167
