freq,X_800us_loaded_loosemotor_7,Y_800us_loaded_loosemotor_7,Z_800us_loaded_loosemotor_7
62.5,0.00057331,0.00022002,0.0020695
63.477,7.3019e-05,0.00066545,0.00073368
64.453,0.00049386,0.00034901,0.00063012
65.43,0.00026182,0.00046397,0.00076064
66.406,0.00023809,0.00088279,0.00051114
67.383,0.00018311,0.00091707,0.00048561
68.359,0.00020927,0.00091304,0.00038387
69.336,0.00031139,0.00085904,0.00077987
70.313,0.00020054,0.00050154,9.9422e-05
71.289,0.00014425,0.00041118,0.000241
72.266,0.00040874,0.00073601,0.00010431
73.242,0.00032109,0.00031123,0.00025438
74.219,4.0821e-05,0.001567,0.00096862
75.195,0.00022736,0.0002866,0.00018669
76.172,0.00041952,0.0006125,0.00083855
77.148,0.00067347,0.0011317,0.00041541
78.125,0.00060927,0.0010733,0.00037509
79.102,0.00032023,0.0010344,0.0017363
80.078,0.00042445,0.0010406,0.0019509
81.055,0.00090413,0.00025986,0.0028556
82.031,0.00064034,0.0012485,0.0012028
83.008,0.0012841,0.0040117,0.0052012
83.984,0.00022467,0.0013606,0.002902
84.961,0.0003713,0.00082621,0.00044212
85.938,0.00047692,0.00053545,0.0029509
86.914,0.0010963,0.00066582,0.0051771
87.891,0.00028236,0.00053592,0.00052446
88.867,0.00052267,0.0009196,0.003277
89.844,0.00072957,0.00014422,0.0036352
90.82,0.00061126,0.00086866,0.0033821
91.797,0.00015735,0.00086334,0.0014353
92.773,0.0014058,0.00016905,0.0076684
93.75,0.00063571,0.00034362,0.0037642
94.727,0.0003531,0.00041513,0.0017667
95.703,0.00047527,0.00060567,0.0032336
96.68,0.00025225,0.00020136,0.0019191
97.656,0.00011417,0.00073226,0.00138
98.633,0.00040736,0.0005518,0.001281
99.609,0.00034302,0.00094472,0.0028722
100.59,0.00024795,0.00054787,0.00098002
101.56,0.0001271,0.00040617,0.00041468
102.54,0.00029206,3.5678e-05,0.0009919
103.52,0.00034603,0.00039919,0.0033599
104.49,7.9845e-05,0.00022096,0.0010945
105.47,0.00031826,0.00015498,0.0012069
106.45,0.00018551,0.00045649,0.00069667
107.42,0.00024241,0.00011194,0.0018976
108.4,6.5857e-05,0.0006252,0.00072473
109.38,7.3771e-05,0.00085943,0.0008767
110.35,0.00018222,0.0010933,0.00068415
111.33,0.00041814,0.00018421,0.0006728
112.3,0.00013422,0.00052737,0.00069374
113.28,9.7068e-05,0.00013576,0.00036073
114.26,0.00014337,0.0010539,0.0008688
115.23,0.00010037,0.00055484,0.0011548
116.21,0.00058456,0.0011041,0.0014233
117.19,3.6927e-05,0.0010689,0.0014762
118.16,0.0001827,0.00032952,0.00035656
119.14,0.00022574,0.00042468,0.0021219
120.12,7.1418e-05,0.00031503,0.0003041
121.09,0.00017505,0.00062198,0.00058506
122.07,0.0002398,0.00026023,0.0017446
123.05,0.00015319,0.00029512,0.00085417
124.02,0.00010951,0.00122,0.0012442
125,0.0003011,0.00063495,0.00067258
125.98,0.00017286,0.00042964,0.0016266
126.95,0.00019652,0.00033752,0.00077978
127.93,0.00011872,0.00086979,0.00032404
128.91,0.00026123,6.5422e-05,0.00045244
129.88,0.00011348,0.0001583,0.00022451
130.86,7.5792e-05,0.00087391,0.00045354
131.84,0.00014228,0.00029926,0.00013175
132.81,0.00028614,5.362e-05,0.00042877
133.79,0.00011554,0.00066953,0.00045466
134.77,0.00026976,0.00043622,0.00030897
135.74,0.00021599,0.00030323,0.0003478
136.72,0.00015373,0.00058255,0.00016155
137.7,0.00012533,0.00041081,0.00036777
138.67,3.4998e-05,0.00072818,0.00033373
139.65,0.00018,0.00026565,0.00027235
140.63,4.2317e-05,0.00041919,0.00028011
141.6,1.8984e-05,0.00024117,0.0002178
142.58,7.9126e-05,0.00096751,0.00011246
143.55,6.3834e-05,4.3734e-05,0.00036409
144.53,6.2139e-05,0.00044819,0.00029078
145.51,0.00016733,0.00045821,0.00019928
146.48,0.00016163,0.00056831,3.593e-05
147.46,0.00042219,0.0014189,0.00035345
148.44,0.00027834,0.00089268,0.00024562
149.41,0.000413,0.0016259,0.000337
150.39,0.00014038,0.00040619,0.00033193
151.37,0.00020728,0.0010107,0.00031045
152.34,0.00026879,0.0012768,0.00033138
153.32,0.00052062,0.0016903,0.00010266
154.3,0.00035115,0.0010997,0.00027998
155.27,0.00012589,0.00084153,0.00037141
156.25,0.0002443,0.0011228,7.173e-05
157.23,0.00047751,0.0010779,0.00037335
158.2,0.00021616,0.0003952,0.00041324
159.18,0.00030246,0.0018883,0.00028976
160.16,0.00040265,0.0022188,0.00032826
161.13,0.00027749,0.0019013,0.00025092
162.11,0.0001937,0.0014314,0.00048923
163.09,0.00018706,0.00035888,0.00019926
164.06,0.00017619,0.00082212,0.00029285
165.04,0.00012168,0.0020945,0.00092967
166.02,0.00021794,0.001526,0.00065668
166.99,0.00023428,0.0015438,0.00035841
167.97,0.00010422,0.00065385,0.00032922
168.95,0.00011269,0.00046822,0.00032085
169.92,0.00031913,0.0011259,0.00017156
170.9,6.0535e-05,0.0010076,0.00036383
171.88,0.00027327,0.0010889,0.0004076
172.85,0.00032987,0.00062548,0.00032039
173.83,0.00014709,0.00061437,0.00049482
174.8,3.4096e-05,0.00045694,0.00020109
175.78,0.00010116,0.00042476,0.00010785
176.76,0.00010254,0.00054199,0.00019199
177.73,0.00010064,0.00065722,0.00018789
178.71,0.0002062,0.00024208,0.00035
179.69,0.00039551,0.00037023,0.00019425
180.66,0.00020688,0.00052006,8.9313e-05
181.64,0.00023294,0.00050399,7.9925e-05
182.62,0.00014525,0.00083165,0.0004194
183.59,0.00015052,0.00047336,0.0001851
184.57,0.00017905,0.00084719,0.0003001
185.55,6.0741e-05,0.00071134,0.00040422
186.52,0.0001605,0.0011058,0.00051818
187.5,0.00033474,0.00050597,0.00022757
188.48,0.00021322,5.8868e-05,0.00032098
189.45,0.00020381,0.00015706,0.00030702
190.43,9.7895e-05,0.00085572,0.00031456
191.41,0.00017034,0.00014935,6.3467e-05
192.38,2.2569e-05,0.00093677,0.00051413
193.36,0.00016183,0.00023911,0.00027964
194.34,0.00013687,0.00023572,7.3209e-05
195.31,0.00022765,0.00014592,0.00016647
196.29,0.0001807,0.00017503,0.00047799
197.27,0.00027778,0.00094218,0.00044442
198.24,0.00019953,0.0010501,0.000303
199.22,0.0003106,0.001189,0.00062253
200.2,5.5793e-05,0.00047237,0.00074961
201.17,4.4443e-05,0.00031735,0.00035851
202.15,0.00025648,0.00010231,0.00023222
203.13,0.0001958,0.00045474,0.00014168
204.1,0.00022038,0.00063698,0.00017209
205.08,0.00012936,0.00057979,0.00014225
206.05,0.00016855,0.00047927,0.00026818
207.03,0.00040533,0.00094804,0.00034394
208.01,0.00028498,0.0011581,0.00025191
208.98,0.00028814,0.0010046,0.0005537
209.96,0.00029216,0.00028057,0.00066727
210.94,9.1139e-05,0.00059567,9.7358e-05
211.91,2.2974e-05,0.00078001,3.9086e-05
212.89,0.00023683,0.00074489,0.00027398
213.87,0.00026826,0.00039883,0.0002107
214.84,0.00011179,0.00077115,4.5996e-05
215.82,0.00026735,0.00078616,0.00045512
216.8,0.00027272,0.0015134,0.00087082
217.77,0.00011026,0.00091183,0.00066173
218.75,5.2824e-05,0.0014067,0.00050214
219.73,0.00016951,0.00059864,0.00040605
220.7,0.00018548,0.0005175,0.00055212
221.68,0.00024339,0.00017029,0.00044158
222.66,0.00034484,0.0005736,0.00075902
223.63,0.00020812,0.00053027,0.00022397
224.61,0.00018657,0.0011927,0.00023635
225.59,0.00020118,0.00032242,0.00040671
226.56,0.00047307,0.0018958,0.00045254
227.54,0.00064226,0.00060273,0.0013232
228.52,0.00058466,0.001653,0.00081215
229.49,0.0003115,0.0018211,0.00053217
230.47,0.00051883,0.0011242,0.00095697
231.45,0.00012292,0.0010062,0.00053908
232.42,5.279e-05,0.00080482,0.00047694
233.4,0.00050594,0.0022766,0.00020231
234.38,0.00012914,0.0030804,0.00081943
235.35,0.00035474,0.0023773,0.0012442
236.33,0.00019899,0.0031557,0.0015591
237.3,0.00034698,0.0022802,0.00080217
238.28,0.00047679,0.0019973,0.00056583
239.26,0.00023253,0.0047692,0.0013044
240.23,0.00035893,0.0042383,0.0010618
241.21,0.00063603,0.0024731,0.00070693
242.19,3.2001e-05,0.0017247,0.00078301
243.16,0.00037283,0.0010554,9.6887e-05
244.14,0.00032202,0.0010561,0.0014469
245.12,0.00071015,0.0018499,0.0016672
246.09,0.00023456,0.00083668,0.0017176
247.07,0.00050616,0.0031745,0.0032991
248.05,0.00076895,0.0041515,0.0046999
249.02,0.00077747,0.0026845,0.0034645
250,0.00066484,0.002011,0.0022364
250.98,0.00078998,0.00086457,0.00082222
251.95,0.00042162,0.0019634,0.0018181
252.93,0.00067967,0.0012724,0.0015174
253.91,0.00045483,0.00048961,0.00051929
254.88,0.00076117,0.0013186,0.00054057
255.86,0.000664,0.00047152,0.00025775
256.84,0.00071649,0.001198,0.00068097
257.81,0.00061044,0.00098508,0.00064165
258.79,0.00064519,0.00051303,0.00041793
259.77,0.00053707,0.0019963,0.001453
260.74,0.00028147,0.0016126,0.0013833
261.72,0.0010716,0.0018445,0.0015826
262.7,0.0010792,0.00048031,0.0012876
263.67,0.00034212,0.0012519,0.00050017
264.65,0.00071902,0.0020814,0.00043219
265.63,0.0021315,0.0058545,0.0017285
266.6,0.0010958,0.0030981,0.0012464
267.58,0.0020684,0.0050067,0.0016569
268.55,0.0021477,0.0056447,0.0013041
269.53,0.0021184,0.0073584,0.0022227
270.51,0.0010669,0.0047554,0.0012106
271.48,0.0023515,0.004943,0.0015665
272.46,0.0007145,0.0014379,0.0012551
273.44,0.0012142,0.004515,0.00051407
274.41,0.00054234,0.00039235,0.0006929
275.39,0.00074514,0.0024557,0.00095368
276.37,7.152e-05,0.0046418,0.00082355
277.34,0.00066387,0.0037278,0.00165
278.32,0.00061859,0.0017206,0.00069418
279.3,0.00077095,0.002071,0.0010638
280.27,0.00067063,0.0056913,0.0012055
281.25,0.0003764,0.0072119,0.0018119
282.23,0.0008156,0.00015438,0.00064617
283.2,0.00056171,0.0023995,0.00062508
284.18,0.00027283,0.0018204,0.0007926
285.16,0.00089539,0.0015036,0.00076931
286.13,0.0020287,0.0085721,0.00078014
287.11,0.0010442,0.0044091,0.00028606
288.09,0.0013492,0.0055195,0.00028855
289.06,0.0024919,0.009014,0.00040642
290.04,0.0018811,0.0086294,0.00056717
291.02,0.00074948,0.0043175,0.00024608
291.99,0.0018744,0.0049671,0.00085803
292.97,0.00073003,0.0013197,0.001221
293.95,0.0010277,0.0043772,0.00074686
294.92,0.00022953,0.0016315,0.00040957
295.9,0.00048748,0.0015406,0.00062325
296.88,0.00026817,0.0028593,0.00068332
297.85,0.00023701,0.0017911,0.00078028
298.83,7.3086e-05,0.0014548,0.00097477
299.8,4.3062e-05,0.0014281,0.00077418
300.78,0.00036327,0.0026611,0.0007428
301.76,0.00039886,0.0024098,0.00042824
302.73,0.00044668,0.00079552,0.00030626
303.71,0.00080461,0.00087483,0.00058386
304.69,0.00058383,0.0015673,0.00083157
305.66,0.000482,0.0021167,0.00026583
306.64,0.00060393,0.00096,0.0012027
307.62,0.00027982,0.00084469,0.00050365
308.59,0.00016772,0.00060002,0.00048599
309.57,0.00037489,0.00054298,0.0010462
310.55,0.0005054,0.00037759,0.00052099
311.52,0.0005765,0.00091811,0.0008185
312.5,0.00028949,0.00030717,0.00062341
313.48,0.00021847,0.00075786,0.00038916
314.45,0.00029342,0.00062939,0.00048585
315.43,0.0002952,0.00070227,6.2731e-05
316.41,0.00033286,4.2441e-05,0.00027994
317.38,0.00011383,0.0021759,0.00057847
318.36,0.00016625,0.0011536,0.00063025
319.34,0.00028915,0.0013439,0.0006034
320.31,9.464e-05,0.00032971,0.00056182
321.29,0.00019304,8.2559e-05,0.00016576
322.27,0.00019582,0.0030707,0.00076397
323.24,0.00034852,0.0010685,0.00032833
324.22,0.00029939,0.0012482,0.00083014
325.2,0.00015508,0.0008954,0.00021429
326.17,0.00041546,0.0012431,0.00060319
327.15,0.00085856,0.0010162,0.0005365
328.13,0.00037106,0.00087628,0.00034607
329.1,0.00041231,0.00064314,0.00026911
330.08,0.00077209,0.0016983,0.00066432
331.05,0.00078552,0.001277,0.00019404
332.03,0.00074253,0.0016251,0.00036414
333.01,0.00095756,0.0013298,0.0005301
333.98,0.00036762,0.00022089,0.00038309
334.96,0.0003548,0.0008003,0.00057984
335.94,0.00017268,0.00017743,0.00017212
336.91,0.00025733,0.00014268,9.8431e-05
337.89,0.00013419,0.0011875,0.00028119
338.87,8.6986e-05,0.00058242,0.00042108
339.84,0.00013223,0.00087386,0.00044262
340.82,0.00026719,0.00063627,5.3607e-05
341.8,9.9086e-05,0.00042942,0.00028459
342.77,0.00015816,0.0020818,0.00036221
343.75,0.00020865,0.00078927,6.1154e-05
344.73,0.00016027,0.00050114,0.00037063
345.7,0.00032332,0.00010065,0.00056477
346.68,0.00026898,0.00075131,0.00022449
347.66,0.00018932,0.00053322,0.00023317
348.63,6.8678e-05,0.00010591,0.00013869
349.61,0.00025774,0.00036595,0.00063332
350.59,0.00035775,0.00034373,0.00038863
351.56,0.00028198,0.00010534,0.00032128
352.54,0.00040371,0.00031208,0.00012302
353.52,0.0001074,0.00088849,0.00027873
354.49,0.00025922,0.00070113,0.00057376
355.47,6.4039e-05,0.00051455,0.00034865
356.45,0.00034085,4.588e-05,0.00042403
357.42,0.00019952,0.00057583,0.00056455
358.4,0.00024041,0.0005496,0.00071818
359.38,0.00013479,0.00076035,0.00081885
360.35,0.00010441,0.00062035,0.00062208
361.33,0.00022731,0.0004177,0.00021799
362.3,0.00013363,0.00068787,0.00016645
363.28,0.00029951,0.00088333,0.00028546
364.26,0.00015639,0.00072698,0.00030673
365.23,0.00019671,0.0007042,0.00032162
366.21,0.000263,0.0005232,0.00031681
367.19,0.00040121,0.00041319,0.00016844
368.16,0.00028711,0.00080031,0.00022964
369.14,0.00013469,0.00040596,0.00019869
370.12,0.00015279,0.00067973,0.00030078
371.09,0.00027193,0.00036628,0.00015903
372.07,3.6085e-05,0.00015168,0.00025604
373.05,8.4771e-05,0.00061976,0.00031024
374.02,0.00023071,0.00051389,0.00017538
375,0.00051837,0.00038062,0.0002439
375.98,0.00023932,0.00068002,0.00084367
376.95,7.4184e-05,0.00090273,0.00053687
377.93,0.00017455,0.00030365,0.00024162
378.91,0.00018836,0.00088034,0.00015077
379.88,0.00016527,0.0010707,0.0004517
380.86,9.6121e-05,0.00066398,0.00028986
381.84,0.00038722,0.00081087,0.00012499
382.81,0.00022388,0.00049244,0.00042285
383.79,0.00010238,0.0016211,0.00052875
384.77,0.00022762,0.0010885,0.00089287
385.74,0.00010533,0.0001217,0.00030086
386.72,0.00019813,0.00015754,0.00016215
387.7,9.3005e-05,0.00031101,0.00019112
388.67,0.00016147,0.00069413,0.00013833
389.65,0.00017397,0.00017176,0.00028622
390.63,3.9977e-05,4.4867e-05,0.00034516
391.6,0.00029559,0.00021452,6.0703e-05
392.58,8.4445e-05,0.00036382,0.00013354
393.55,0.00026591,0.00092958,0.00026415
394.53,0.00027251,0.00017416,0.00047218
395.51,0.00022085,0.00036118,0.00048106
396.48,0.00020714,0.00010817,0.00021916
397.46,9.8642e-05,0.00059437,0.00048048
398.44,0.00013049,0.00050486,0.00057273
399.41,0.00025543,0.00010421,0.00028223
400.39,0.00021475,0.00051051,0.00030077
401.37,0.00025505,0.0005319,0.00048702
402.34,0.00028247,0.00022355,4.2441e-05
403.32,0.00025243,0.00021784,0.0001209
404.3,0.00025706,0.00023447,0.00022898
405.27,2.4175e-05,0.00020155,0.00017585
406.25,0.00021588,0.00067138,0.0002165
407.23,0.00013762,0.00023049,0.00038056
408.2,0.00025365,0.00015659,0.00051793
409.18,0.00020461,0.0003838,0.00020516
410.16,0.0001637,0.00046464,7.9994e-05
411.13,0.00036751,0.00044977,0.00037226
412.11,8.2161e-05,0.0002829,0.00032468
413.09,0.0001353,0.00057899,0.00034476
414.06,0.00022175,0.00027839,1.0206e-05
415.04,6.7474e-05,0.00085798,0.00047493
416.02,0.00022441,0.00053859,0.00013126
416.99,0.0002352,0.00073428,0.00068435
417.97,0.00025445,0.0020497,0.00098426
418.95,0.00022163,0.00068103,0.00067317
419.92,0.00030042,0.00069591,0.00031963
420.9,0.00015714,0.0020717,0.0012352
421.88,0.00011824,0.0014547,0.00048857
422.85,0.00016662,0.0015351,0.00085065
423.83,6.917e-05,0.0010037,0.00073486
424.8,0.00015149,0.0018308,0.00096778
425.78,0.00021133,0.0026431,0.0019183
426.76,8.7457e-05,0.00082056,0.00031031
427.73,0.00024915,0.001404,0.00070602
428.71,0.0001412,0.00073468,0.00078558
429.69,3.9576e-05,0.0016895,0.00077511
430.66,0.00027855,0.00077058,0.00046547
431.64,0.00019165,0.00047674,0.00075277
432.62,0.00015602,0.0005607,0.00024807
433.59,0.00018678,0.00064114,0.00028366
434.57,0.00023431,0.0012748,0.00078969
435.55,0.00018958,0.00066524,0.00029096
436.52,0.00030706,0.00092761,0.00039326
437.5,0.00019009,0.00015123,0.00025517
438.48,0.00023685,0.00047021,0.00034784
439.45,0.00044311,0.00052793,0.0005054
440.43,0.00010587,0.00057049,7.4947e-05
441.41,9.6658e-05,0.00034392,0.00045506
442.38,0.00013837,0.0004778,0.00023804
443.36,5.3799e-05,0.00026919,0.00078515
444.34,9.6481e-05,0.00043894,0.00015273
445.31,0.00022907,0.00060808,0.00051334
446.29,0.00024225,0.00061467,0.00082202
447.27,0.00041657,0.0009566,0.00028524
448.24,0.00023837,0.00027723,0.00030092
449.22,0.000424,0.00035929,0.00034669
450.2,0.0001802,0.0011233,0.00024689
451.17,0.00031439,0.00041129,0.00034107
452.15,0.00016438,0.00081171,0.00017735
453.13,0.00014151,0.00036916,0.00020289
454.1,0.00012729,0.00040403,0.00075951
455.08,0.00039273,0.0014478,0.00024971
456.05,0.00016029,0.0016211,0.000586
457.03,0.00024724,0.0011551,0.00042694
458.01,0.00063549,0.00035916,0.0004836
458.98,0.00037476,0.00067904,0.00055076
459.96,0.00049041,0.0011806,0.00035577
460.94,0.0002776,0.0010572,0.00045788
461.91,0.00037976,0.0015058,0.00037398
462.89,0.00023294,0.0011998,0.00075867
463.87,0.00026959,0.00069706,0.00036663
464.84,0.0001646,0.0013412,0.00082809
465.82,0.00038447,0.0012037,0.00051085
466.8,0.00090822,0.0011211,0.00044832
467.77,0.00071039,0.0011121,0.00083014
468.75,0.00037643,0.00087391,0.00047693
469.73,0.00015073,0.00035122,0.00033125
470.7,0.00015843,0.00075616,0.00059423
471.68,0.00029745,0.00096403,0.0007138
472.66,0.00033387,0.0010245,0.00033901
473.63,0.00046657,0.00081572,0.00032957
474.61,8.5418e-05,0.00064538,0.00046228
475.59,0.00049442,0.00048619,0.0003702
476.56,0.00055818,0.00054337,0.00051919
477.54,0.00013643,0.00091644,0.00043896
478.52,0.00069719,0.00026234,0.00016744
479.49,0.00033641,0.00066087,0.00027048
480.47,0.00025591,0.0011421,0.00041744
481.45,0.00063512,0.00045077,0.00040113
482.42,0.00077545,0.0010619,0.00037654
483.4,0.00016037,0.0011354,0.0013288
484.38,0.0004026,0.0001928,0.00043585
485.35,0.00039818,0.00070076,0.00041811
486.33,0.00031899,0.0010004,0.00042845
487.3,0.00094735,0.00080518,0.00029119
488.28,0.00065352,0.00085032,0.00019938
489.26,0.00034574,0.0006341,0.0001681
490.23,0.00046603,0.00061181,0.00078881
491.21,0.00040409,0.00051304,0.00052565
492.19,0.00016717,0.0013207,0.0002958
493.16,0.00063848,0.00081394,0.00037672
494.14,0.00038098,0.000851,0.00092021
495.12,0.00024346,0.00020107,0.00034715
496.09,5.7206e-05,0.0015077,0.00050681
497.07,0.0003771,0.00098892,0.00029112
498.05,0.00032167,0.00059726,0.00064953
499.02,0.00048639,0.0013939,0.0012335
500,0.00022916,0.00027544,0.0015356
