freq,X_2300us_loaded_8,Y_2300us_loaded_8,Z_2300us_loaded_8
0,6.5081e-16,7.7316e-16,4.7828e-16
0.97656,0.0057692,0.0057294,0.0053202
1.9531,0.0039133,0.014745,0.010434
2.9297,0.0029278,0.004464,0.0070464
3.9063,0.0016754,0.0078946,0.0024402
4.8828,0.0019794,0.0030887,0.0076329
5.8594,0.00085236,0.0070025,0.013685
6.8359,0.0014656,0.0046848,0.0049208
7.8125,0.001949,0.0055714,0.0064234
8.7891,0.002507,0.0041836,0.0048153
9.7656,0.0015534,0.0021208,0.0040131
10.742,0.0025139,0.0098147,0.0089894
11.719,0.0013384,0.0085865,0.017754
12.695,0.0025863,0.0033938,0.0038868
13.672,0.0018849,0.0031634,0.010328
14.648,0.0040679,0.0036813,0.019935
15.625,0.00086606,0.0027332,0.0018657
16.602,0.001746,0.0098995,0.0079978
17.578,0.0024046,0.0062872,0.0017877
18.555,0.002605,0.0051606,0.0063853
19.531,0.0012809,0.0026239,0.0026951
20.508,0.0024062,0.0008385,0.0058734
21.484,0.001259,0.0069106,0.0035893
22.461,0.00086787,0.0047914,0.005543
23.438,0.00083771,0.0068342,0.0075509
24.414,0.0010877,0.0030954,0.0044624
25.391,0.00091223,0.003556,0.0038641
26.367,0.00013912,0.0010769,0.0020644
27.344,0.0020633,0.0012359,0.0053301
28.32,0.001361,0.00086757,0.0027949
29.297,0.0014216,0.0014504,0.0025724
30.273,0.0012467,0.00017244,0.0016792
31.25,0.0011568,0.0025618,0.0035817
32.227,0.00069596,0.0032373,0.002374
33.203,0.0010414,0.0020434,0.0044941
34.18,0.0014393,0.0025187,0.0035489
35.156,0.00090288,0.0028002,0.0048267
36.133,0.0010979,0.0007337,0.0029636
37.109,0.00074669,0.0047104,0.00092755
38.086,0.0018135,0.00084702,0.0028846
39.063,0.00028844,0.006174,0.00062737
40.039,0.0013838,0.0026501,0.0045389
41.016,0.0013311,0.0013123,0.0036268
41.992,0.00021695,0.0011619,0.0012466
42.969,0.0010118,0.0035329,0.0025746
43.945,0.00053162,0.002731,0.0036521
44.922,0.00029383,0.00018272,0.0026011
45.898,0.0010123,0.0018036,0.001823
46.875,0.00087959,0.002316,0.0030105
47.852,0.0014449,0.001928,0.005813
48.828,9.1971e-05,0.0005361,0.0071779
49.805,0.00034955,0.003644,0.0015274
50.781,0.00066737,0.0028957,0.0025824
51.758,0.0001896,0.0015888,0.0054249
52.734,0.0022906,0.0045989,0.0026763
53.711,0.0014584,0.0010378,0.0017592
54.688,0.00068628,0.0018158,0.0016095
55.664,0.00077419,0.0023728,0.0031371
56.641,0.00058017,0.0016523,0.0027131
57.617,0.0006689,0.0012309,0.001799
58.594,0.00083915,0.0026405,0.0014107
59.57,0.001114,0.00082296,0.0052328
60.547,0.00080456,0.00070055,0.0047323
61.523,0.00096467,0.0014744,0.0030529
62.5,0.0008655,0.0012461,0.00092047
63.477,0.00057887,0.0012667,0.00038924
64.453,0.00084665,0.0013118,0.003689
65.43,0.00077129,0.00059637,0.00272
66.406,0.00036447,0.0013717,0.0029021
67.383,0.0021614,0.0018129,0.00035035
68.359,0.0014859,0.0012053,0.0035311
69.336,0.00085036,0.0024471,0.0039587
70.313,0.0021448,0.0016188,0.0033607
71.289,0.00060372,0.0011085,0.0022387
72.266,0.0012087,0.0029959,0.0031812
73.242,0.0012973,0.0010144,0.0026895
74.219,0.001131,0.0012022,0.0014504
75.195,0.0010508,0.0006915,0.0021574
76.172,0.00074507,0.0019258,0.0036166
77.148,0.00033278,0.0015825,0.0089385
78.125,0.0014366,0.0010784,0.004754
79.102,0.0014468,0.0027812,0.003673
80.078,0.00097309,0.0017302,0.0053794
81.055,0.0014513,0.0025228,0.00081511
82.031,0.0013633,0.0014252,0.0019668
83.008,0.0001926,0.0025463,0.007134
83.984,0.0011597,0.0031644,0.0018342
84.961,0.00088615,0.00093109,0.0054008
85.938,0.0019374,0.00068307,0.0025691
86.914,0.00028898,0.0017018,0.00017096
87.891,0.0022002,0.0013147,0.00017368
88.867,0.0022572,0.0026341,0.00088628
89.844,0.0017842,0.00087007,0.0028303
90.82,0.0015326,0.0022663,0.0024494
91.797,0.0011196,0.0013447,0.005974
92.773,0.0023553,0.0021378,0.0037018
93.75,0.0026383,0.00047615,0.0069588
94.727,0.0044113,0.0035646,0.0029891
95.703,0.0047481,0.0024663,0.0018834
96.68,0.0057011,0.0088822,0.0070481
97.656,0.0079292,0.0050729,0.0044307
98.633,0.015739,0.0070762,0.010243
99.609,0.046228,0.047129,0.022804
100.59,0.035316,0.035895,0.010914
101.56,0.012124,0.011464,0.013285
102.54,0.0094905,0.0050491,0.0048626
103.52,0.0062991,0.0053396,0.0027281
104.49,0.0048753,0.0022993,0.0033682
105.47,0.0040295,0.0032295,0.0060036
106.45,0.0040246,0.0018709,0.004371
107.42,0.002159,0.0025787,0.00079375
108.4,0.0026565,0.0019162,0.0014881
109.38,0.0023093,0.00077848,0.0023194
110.35,0.0029133,0.0020523,1.8079e-05
111.33,0.0015852,0.0015391,0.0018252
112.3,0.0010538,0.0021082,0.0017628
113.28,0.0014209,0.0026963,0.0027826
