freq,X_900us_loaded_loosepylon_1,Y_900us_loaded_loosepylon_1,Z_900us_loaded_loosepylon_1
0,3.3662e-16,4.0812e-16,9.7611e-16
0.97656,0.00073809,0.00059895,0.001121
1.9531,0.00028468,0.0011629,0.0006986
2.9297,0.00043161,0.001209,0.00036256
3.9063,0.00038501,0.0036146,0.0022171
4.8828,0.000341,0.0015811,0.0018104
5.8594,0.00029586,8.4714e-05,0.0012507
6.8359,0.00035192,0.0011058,0.0010316
7.8125,0.00061986,0.00067651,0.00057237
8.7891,0.00046037,0.00072395,0.0012319
9.7656,0.00033197,0.0016201,0.00070658
10.742,0.00038638,0.00025856,0.0019141
11.719,0.00043059,0.00068261,0.0015248
12.695,0.00080269,0.0012967,0.0016232
13.672,0.0002869,0.00056031,0.0020144
14.648,6.1851e-05,0.00048128,0.0011823
15.625,0.00024348,0.00085203,0.00062647
16.602,0.00011067,0.00091457,0.0006751
17.578,0.00016173,0.0013495,0.0010747
18.555,0.00035854,0.00043226,0.00051009
19.531,0.00027934,0.00022153,0.00013682
20.508,6.0911e-05,0.00031628,0.00041173
21.484,0.00011858,0.0011765,0.0011125
22.461,0.00036341,0.0005126,0.00064813
23.438,0.00030759,0.00053847,0.00051597
24.414,6.444e-05,0.00081472,0.00047007
25.391,0.0001739,0.0011591,0.00059634
26.367,0.00028166,0.0022718,0.0015082
27.344,0.00014731,0.0011207,0.00052321
28.32,0.00022679,0.0016586,0.00051315
29.297,0.00034952,0.0034388,0.0012179
30.273,0.00075383,0.0022461,0.00046228
31.25,6.2309e-05,0.0033949,0.0021045
32.227,0.0016527,0.0034294,0.0026033
33.203,0.0074586,0.031725,0.0095605
34.18,0.0015047,0.0097097,0.0053372
35.156,0.0019222,0.0049006,0.0012523
36.133,0.00056939,0.005143,0.0015417
37.109,0.0018881,0.0037807,0.0011073
38.086,0.0008151,0.0014638,0.0011587
39.063,0.0015707,0.00039552,8.4698e-05
40.039,0.00038315,0.0013572,0.0011612
41.016,0.0016842,0.00091127,0.0013386
41.992,0.0017557,0.00014101,0.0015459
42.969,0.0014712,0.0014188,0.0012863
43.945,0.00052174,0.0009858,0.0010477
44.922,0.00043529,0.0014586,0.00042937
45.898,0.00020788,0.0010227,0.00082326
46.875,0.00020902,0.0017115,0.00019687
47.852,0.0001096,0.001146,0.0008764
48.828,9.0003e-05,0.0011678,0.00029285
49.805,0.0001902,0.00021313,0.00053403
50.781,0.00011025,0.0013095,0.00017928
51.758,0.00016002,0.00069017,0.00076945
52.734,8.9577e-05,0.0011701,0.000323
53.711,9.2829e-05,0.0019373,0.00044659
54.688,0.00049791,0.0011263,0.00080292
55.664,0.00048069,0.00069086,0.00067314
56.641,0.0001316,0.00033349,0.00027386
57.617,0.00040934,0.00056307,0.00069634
58.594,0.00032862,0.0019284,0.0014375
59.57,0.00099222,0.00171,0.00033773
60.547,0.00086718,0.0018625,0.0016053
61.523,0.00047559,0.0024191,0.0018148
62.5,0.00090293,0.0039247,0.0026315
63.477,0.0014144,0.0060257,0.002847
64.453,0.0017616,0.0031459,0.0041136
65.43,0.0036168,0.0039666,0.0061912
66.406,0.0087742,0.010953,0.012629
67.383,0.0071815,0.0010231,0.0057976
68.359,0.0023814,0.0035178,0.0031671
69.336,0.001295,0.0012452,0.00030695
70.313,0.0010831,0.0031532,0.0032031
71.289,0.00031028,0.0021569,0.0025371
72.266,0.001568,0.0012548,0.0024933
73.242,0.0024372,0.00099948,0.0032094
74.219,0.0025854,0.00058836,0.0043859
75.195,0.00072874,0.00062697,0.00064851
76.172,0.0011977,0.0011572,0.0019691
77.148,0.0010785,0.0015464,0.0013474
78.125,0.00053704,0.00075515,0.0021922
79.102,0.00073905,0.000247,0.0023965
80.078,0.00027509,0.0012393,0.0021774
81.055,0.0009456,0.0020326,0.002146
82.031,0.00030331,0.001192,0.0010995
83.008,0.00029197,0.00051984,0.00054132
83.984,6.5421e-05,0.0010644,0.0014327
84.961,0.00067354,0.00039344,0.0023091
85.938,0.00098104,0.00116,0.0039653
86.914,0.00026007,0.00048052,0.00062746
87.891,0.00051014,0.00047318,0.0024074
88.867,0.00031609,0.00048539,0.0014354
89.844,0.00040191,0.00057635,0.0019229
90.82,0.00043855,0.0006219,0.0018386
