freq,X_900us_unloaded_loosemotor_3,Y_900us_unloaded_loosemotor_3,Z_900us_unloaded_loosemotor_3
0,2.5213e-16,1.6298e-16,1.4098e-15
0.97656,0.00032046,0.00059314,0.00076829
1.9531,0.00016357,0.0013841,0.0018567
2.9297,0.00049327,0.0010874,0.0013364
3.9063,0.0009061,0.0021593,0.00029745
4.8828,0.0005379,0.00068674,0.00093668
5.8594,0.00026486,0.0028596,0.0010546
6.8359,0.00028782,0.0002592,0.00072905
7.8125,0.00058626,0.0014379,0.00080926
8.7891,0.00052453,0.0016455,0.001496
9.7656,0.00063845,0.0043548,0.0080639
10.742,0.00026969,0.0015232,0.0043164
11.719,0.00044772,0.0016384,0.0031948
12.695,0.00096108,0.0020424,0.0028162
13.672,0.003722,0.0031762,0.0048911
14.648,0.0019224,0.0022495,0.0035962
15.625,0.0014561,0.0048085,0.0028393
16.602,0.00094422,0.0025636,0.0017844
17.578,0.00062168,0.0027671,0.0018416
18.555,0.00082601,0.0052528,0.0019645
19.531,0.00072906,0.0042087,0.001134
20.508,0.00020618,0.0016595,0.0025477
21.484,0.00051595,0.0034613,0.0017493
22.461,0.00052395,0.0036084,0.00057553
23.438,0.00070887,0.0039523,0.00080572
24.414,0.0004651,0.0031025,0.0014173
25.391,0.00066953,0.0044848,0.0019054
26.367,0.00060098,0.0051436,0.0020509
27.344,0.0020934,0.0091459,0.0027245
28.32,0.00079911,0.0056844,0.002687
29.297,0.0012394,0.0044874,0.003025
30.273,0.00103,0.004289,0.0016851
31.25,0.0030233,0.013528,0.0038592
32.227,0.0052104,0.022071,0.0078331
33.203,0.021321,0.088137,0.029411
34.18,0.0046471,0.017058,0.0051534
35.156,0.0019111,0.0060375,0.0017538
36.133,0.00051276,0.0011595,0.0009609
37.109,0.00070033,0.0019124,0.0019579
38.086,0.00033962,0.0020435,0.00092527
39.063,0.00030362,0.0011409,0.0014063
40.039,0.00025917,0.0012673,0.00060461
41.016,0.00072254,0.00074152,0.0010749
41.992,0.00041171,0.0015928,0.0005041
42.969,0.0007884,0.0030196,0.001203
43.945,0.0009752,0.0024999,0.0010363
44.922,0.00062548,0.00095197,0.0009985
45.898,0.00042523,0.0035083,0.0021392
46.875,0.0032103,0.026573,0.012759
47.852,0.00059923,0.0048117,0.002316
48.828,0.00036708,0.0049081,0.0016231
49.805,0.00044188,0.0052056,0.0026865
50.781,0.00046996,0.0047541,0.0010737
51.758,0.00035838,0.0034569,0.00055825
52.734,0.00079451,0.0020551,0.0006755
53.711,0.00034213,0.0021917,0.0009168
54.688,0.00055948,0.0021299,0.00069205
55.664,0.00044532,0.0012762,0.00022566
56.641,0.000666,0.0029465,0.00061214
57.617,0.00092721,0.00056126,0.00036833
58.594,0.00079177,0.0015247,0.00036393
59.57,0.0017641,0.0022016,0.00093408
60.547,0.0039171,0.0011827,0.0024643
61.523,0.0042132,0.0022623,0.00053356
62.5,0.002999,0.0023815,0.0006021
63.477,0.0015601,0.0020492,0.0014533
64.453,0.002127,0.0013016,0.00258
