freq,X_900us_loaded_loosemotor_0,Y_900us_loaded_loosemotor_0,Z_900us_loaded_loosemotor_0
63.477,0.0022678,0.00076859,0.0017499
64.453,0.0028682,0.0050383,0.0013645
65.43,0.0046216,0.0084636,0.0015158
66.406,0.034957,0.033555,0.010804
67.383,0.0062683,0.0035262,0.0074533
68.359,0.0022655,0.01512,0.0070411
69.336,0.0011561,0.0075524,0.0027089
70.313,0.0022627,0.0044366,0.0030454
71.289,0.0010603,0.0041761,0.0035637
72.266,0.0008835,0.0036218,0.0041641
73.242,0.00073301,0.0035576,0.0039628
74.219,0.00049337,0.0022385,0.00081083
75.195,0.0015761,0.0013513,0.0010587
76.172,0.0020422,0.0042353,0.0013002
77.148,0.0013754,0.002024,0.0010095
78.125,0.0010221,0.0013579,0.0024818
79.102,0.0010864,0.00097214,0.0033255
80.078,0.0016905,0.0021279,0.0014873
81.055,0.0016111,0.0018337,0.0037055
82.031,0.0014074,0.00097009,0.0048509
83.008,0.00017978,0.0020409,0.0029703
83.984,0.00067631,0.00098923,0.0016825
84.961,0.00090943,0.0014271,0.0021423
85.938,0.0011211,0.00013222,0.0022273
86.914,0.001043,0.001417,0.0036842
87.891,0.00099065,0.00063116,0.001722
88.867,0.00088195,0.001458,0.0027033
89.844,0.00027804,0.00032269,0.00028888
90.82,0.00051608,0.00085023,0.0010755
91.797,0.0012348,0.00047732,0.0050274
92.773,0.00082813,0.0018443,0.0042737
93.75,0.00058581,0.00040349,0.0046624
94.727,0.00067841,0.0001551,0.0015786
95.703,0.0012039,0.0011856,0.0038165
96.68,0.00093365,0.0007385,0.0034788
97.656,0.0005026,0.00032119,0.004352
98.633,0.00085093,0.0017299,0.0003157
99.609,0.0020615,0.0069011,0.023772
100.59,0.00097136,0.0029135,0.0069032
101.56,7.9983e-05,0.0049013,0.0026275
102.54,0.0013075,0.0010121,0.0062869
103.52,0.00064872,0.0011827,0.00183
104.49,0.00098998,0.0012802,0.0011751
105.47,0.00061235,0.0012227,0.0010841
106.45,0.00032938,0.00043128,0.0016915
107.42,0.00055494,0.0012596,0.0018113
108.4,0.00066554,0.002444,0.0032599
109.38,0.00055691,0.00064957,0.0019872
110.35,0.00029619,0.00070421,0.00077975
111.33,0.0005864,0.00085029,0.0024047
112.3,0.00020346,0.00096734,0.0018726
113.28,0.00035621,0.00069578,0.0026352
114.26,0.00052367,0.0014305,0.001082
115.23,0.00016063,0.0010636,0.0010956
116.21,4.0982e-05,0.00095465,0.00067565
117.19,0.00035514,0.0012391,0.0032007
118.16,0.00072237,0.00050416,0.0025101
119.14,0.0011721,0.0016936,0.0049371
120.12,0.00017794,0.0011727,0.0011856
121.09,0.00096824,0.0004554,0.0020551
122.07,0.0002555,0.0013153,0.0017192
123.05,0.00070929,0.00029783,0.0030034
124.02,0.0011019,0.00081946,0.0035199
125,0.00078883,0.00096812,0.0047281
125.98,0.00082066,0.00096337,0.0052536
126.95,0.0018299,0.0017885,0.0043692
127.93,0.00043165,0.00073741,0.0022403
128.91,0.001332,0.0020068,0.004922
129.88,0.00037884,0.0015087,0.0050408
130.86,0.0018426,0.00098092,0.0050135
131.84,0.002362,0.0030224,0.0072573
132.81,0.0068277,0.0077984,0.018945
133.79,0.0018018,0.0026216,0.012313
134.77,0.0016758,0.0012833,0.0062866
135.74,0.00061893,0.0017311,0.0020155
136.72,0.00054217,0.0023656,0.0038682
137.7,0.0018151,0.0021761,0.0029282
138.67,0.00040862,0.0012562,0.0049701
139.65,0.00024361,0.0017014,0.003428
140.63,0.00023948,0.00026661,0.0009908
141.6,0.00052631,0.00052863,0.0015803
142.58,0.00055328,0.00033555,0.0010139
143.55,0.00010893,0.00041042,0.00053954
144.53,0.00034606,0.0010147,0.0020501
145.51,0.00061222,0.0010286,0.0016701
146.48,0.00036116,0.0011227,0.0020131
147.46,5.9817e-05,0.00067095,0.001667
148.44,0.00033625,0.00083795,0.0012375
149.41,0.00028411,0.00050631,0.0010385
150.39,0.00046372,0.00057313,0.0012782
151.37,0.00026148,0.00086535,0.00068365
152.34,0.00038646,0.00024889,0.00097364
153.32,0.00025981,0.00077046,0.00060168
154.3,8.7656e-05,0.00078983,0.0015548
155.27,0.00035266,0.00055734,0.00085318
156.25,0.00042407,0.00029159,0.00087213
157.23,0.0003592,0.00096854,0.00060116
158.2,0.00043188,0.0011352,0.0013103
159.18,0.00031372,0.0021066,0.0010088
160.16,0.00048021,0.00082694,0.00091749
161.13,0.00018076,0.00071001,0.00063149
162.11,0.00069585,0.00123,0.0016463
163.09,0.00069314,0.0013177,0.00097342
164.06,0.00072318,0.0044123,0.0020346
165.04,0.00059676,0.0023947,0.0016692
166.02,0.0011873,0.008819,0.0058248
166.99,0.00064461,0.0078639,0.0046965
167.97,0.0016053,0.0053278,0.0016594
168.95,0.00091194,0.0030591,0.00094414
169.92,0.0006143,0.0011611,0.002712
170.9,0.00098963,0.0013533,0.0020119
171.88,0.0010063,0.0015093,0.0011922
172.85,0.00085106,0.00084954,0.0015058
173.83,0.00044496,0.0010767,0.00059708
174.8,0.00012912,0.0004332,0.0014071
175.78,0.00019293,0.00035759,0.00040126
176.76,0.00026945,0.00059045,0.0010141
177.73,0.00016961,0.000124,0.00031491
178.71,0.00033603,0.0010994,0.00036122
179.69,0.00018442,0.00067328,0.0002667
180.66,0.00030552,0.00046168,0.00051959
181.64,0.00025234,0.00032795,0.00019408
182.62,0.00022555,0.0005947,0.0009001
183.59,0.00016922,0.0013526,0.00030829
184.57,0.00041377,0.00043625,0.00036479
185.55,0.00013281,0.00074217,0.00076133
186.52,0.00046806,0.00085792,0.0003523
187.5,9.6082e-05,0.0002287,0.00035395
188.48,0.00041421,0.00078011,0.00085255
189.45,0.00050448,0.0011074,0.0015575
190.43,0.00048859,0.0016643,0.0014276
191.41,0.00069139,0.00092455,0.0017746
192.38,8.0902e-05,0.0018917,0.00081431
193.36,0.000257,0.00016449,0.0016508
194.34,0.00032669,0.0021745,0.0013592
195.31,0.0014723,0.0013462,0.0023593
196.29,0.0013295,0.00021888,0.0020391
197.27,0.0050856,0.0029875,0.0068214
198.24,0.0017814,0.0018616,0.0016051
199.22,0.0025412,0.0050866,0.0108
200.2,0.0024235,0.0016211,0.0068289
201.17,0.00048538,0.0012951,0.0013177
202.15,0.00062032,0.0035354,0.00038046
203.13,0.00057994,0.0011731,0.0031381
204.1,0.00060469,0.00078723,0.00090032
205.08,0.00055744,0.00076871,0.0020212
206.05,0.00059038,0.0025105,0.0015319
207.03,0.00025691,0.00093915,0.0002816
208.01,0.00064121,0.0014333,0.00099941
208.98,0.00042024,0.00051604,0.0012716
209.96,0.00028988,0.0002778,0.00083334
210.94,0.00020668,0.00093425,0.0011216
211.91,0.00030904,0.0011527,0.00044934
212.89,0.00049803,0.00070514,0.00092141
213.87,0.00036781,0.0010334,0.00040476
214.84,0.0002769,0.00013175,0.00090432
215.82,9.3432e-05,0.00065323,0.00066219
216.8,0.00014088,0.00091601,0.00092521
217.77,0.00020888,0.00021735,0.00053465
218.75,0.00033347,0.00065073,0.00089311
219.73,0.00032845,0.00062014,0.00033727
220.7,0.00020772,0.00094424,0.00072162
221.68,0.00020806,0.00076843,0.00085756
222.66,0.00028382,0.00027262,0.0008797
223.63,0.00016505,0.0005067,0.00034377
224.61,0.00022491,0.001385,0.00097836
225.59,0.00020399,0.00072977,0.00019221
226.56,0.00026474,0.00068829,0.00096838
227.54,0.00043225,0.0011683,0.0012009
228.52,0.00059372,0.0011423,0.00095669
229.49,0.00086405,0.0055361,0.0015919
230.47,0.0029563,0.015746,0.0052395
231.45,0.00145,0.0066265,0.0045835
232.42,0.00039234,0.0012951,0.0072586
233.4,0.00018185,0.00060602,0.0052319
234.38,0.00043538,0.00204,0.0016951
235.35,0.00038184,0.0044099,0.0019216
236.33,0.00048742,0.00076619,0.0025647
237.3,0.00078366,0.0020201,0.0038264
238.28,0.00022688,0.00076665,0.0015791
239.26,0.00022386,0.0008046,0.0012915
240.23,0.00028467,0.0010726,0.0013661
241.21,0.00022463,0.0011376,0.00048761
242.19,0.00023397,0.00047203,0.00033757
243.16,0.00016652,4.93e-05,0.0004517
244.14,7.9639e-05,0.00037416,0.00018875
245.12,0.00016177,0.0005235,0.00025118
246.09,0.00022154,0.00049179,0.00035309
247.07,0.00024391,0.00055396,0.00033834
248.05,6.6318e-06,0.00070958,0.00068576
249.02,0.0001545,0.00091615,0.00036859
250,0.00055287,0.00050952,0.00033534
250.98,0.00012974,0.00045894,0.00023507
251.95,7.9784e-05,0.00032061,0.00049208
252.93,0.00013834,0.00011535,0.00057705
253.91,0.00019982,0.0010743,0.0005789
254.88,0.00013991,0.0011279,4.706e-05
255.86,0.00023071,0.0010537,0.00049632
256.84,0.00025691,0.00057192,0.00066077
257.81,0.000136,0.00075126,0.00070012
258.79,0.00013831,0.0013603,0.00089908
259.77,0.00039889,0.00054792,0.00094086
260.74,0.00016686,0.00049982,0.0010588
261.72,0.00060727,0.0013656,0.0003556
262.7,0.00025138,0.0021035,0.00079162
263.67,0.00056578,0.0015054,0.00055876
264.65,0.00022903,0.00080398,0.0020908
265.63,0.00022904,0.00096672,0.0045065
266.6,0.00057295,0.00241,0.0029085
267.58,0.00033458,0.0012923,0.00074018
268.55,0.00024352,0.003582,0.00060812
269.53,0.00080078,0.0029374,0.00062702
270.51,0.0015428,0.0018314,0.0023141
271.48,0.00026106,0.0010133,0.00071521
272.46,0.00056033,0.0011037,0.0010951
273.44,0.00045738,0.00039044,0.00073254
274.41,0.00019225,0.00081974,0.00054147
275.39,0.0001947,0.00076797,0.00059804
276.37,0.00035384,0.00067523,0.00037066
277.34,0.0003404,0.00096814,0.00071613
278.32,0.00016997,0.0014383,0.00032258
279.3,8.9257e-05,0.00041761,0.00035938
280.27,0.00023018,0.00071048,0.000272
281.25,0.00024317,0.00071742,3.8705e-05
282.23,0.00030982,0.00096917,0.00017328
283.2,0.00032881,0.00053756,0.00043106
284.18,0.00014831,0.00032697,0.0002222
285.16,0.00031564,0.00085199,0.00042081
286.13,0.00039376,0.001044,0.00052877
287.11,0.00016056,0.00096286,0.00047711
288.09,0.00013972,0.00075905,0.00048827
289.06,0.0002886,0.000528,0.00032046
290.04,0.00018936,0.00052575,0.00023586
291.02,0.00013441,0.00075265,0.00095624
291.99,8.0643e-05,0.00081804,0.00028229
292.97,0.00023895,0.00074955,0.00099965
293.95,0.00026217,0.00097579,0.0011082
294.92,0.00052185,0.0013783,0.00028976
295.9,0.00027107,0.0011287,0.00073485
296.88,0.00023114,0.00032058,0.00077436
297.85,0.00041689,0.0015359,0.0022737
298.83,0.00047682,0.0030668,0.0029328
299.8,0.00085692,0.0040338,0.0037757
300.78,0.000468,0.0015523,0.00037611
301.76,0.00045327,0.0024291,0.0029716
302.73,0.00048565,0.00057227,0.0011302
303.71,0.0011134,0.0019981,0.0010965
304.69,7.1386e-05,0.00030557,0.00035277
305.66,0.00016341,0.00037704,0.0005551
306.64,0.00035623,0.0010977,0.00049982
307.62,0.00032751,0.00076964,0.00054464
308.59,0.0001303,0.00084805,0.00026184
309.57,0.00024004,0.0010438,0.00067327
310.55,0.00051525,0.00075888,0.00076788
311.52,0.0004,0.00057923,0.00048452
312.5,0.0001693,0.00049463,0.00035666
313.48,0.00021869,0.00086464,0.00021997
314.45,0.00025129,0.00064759,0.00032938
315.43,0.00024682,0.00091262,0.00034455
316.41,0.00020445,0.00092991,0.00049513
317.38,0.00019448,0.00018192,0.00054141
318.36,0.00046816,0.00021466,1.1899e-05
319.34,0.00041353,0.0008128,0.00061885
320.31,0.00019854,0.00095561,0.00021954
321.29,0.00026067,0.00057728,7.5749e-05
322.27,0.00016567,0.00039896,0.00014451
323.24,9.8476e-05,0.00065608,0.00062141
324.22,0.00058121,0.00069631,0.00019287
325.2,0.00044964,0.0005718,0.00037359
326.17,0.00022229,0.00062574,0.00084898
327.15,0.00070261,0.0010714,0.00083161
328.13,0.0015509,0.0014268,0.00062917
329.1,0.00081857,0.0011931,0.0011704
330.08,0.00091991,0.00187,0.0012411
331.05,0.00083581,0.002954,0.0023611
332.03,0.0018469,0.0019098,0.0031165
333.01,0.0027216,0.0059841,0.0049255
333.98,0.0010539,0.00018019,0.00055552
334.96,0.0001944,0.00068573,0.0021342
335.94,0.0008891,0.0016481,0.0047887
336.91,0.0017872,0.0013939,0.011621
337.89,0.00056296,0.0010092,0.0016307
338.87,0.00031518,0.00076506,0.0024269
339.84,0.00055059,0.0013107,0.0024759
340.82,0.00033035,0.00083913,0.0020079
341.8,0.00038995,0.00099198,0.0010904
342.77,0.00037494,0.0003553,0.00070521
343.75,0.0002223,0.0004401,0.00046053
344.73,0.00030461,0.00078412,0.0013054
345.7,0.00015821,0.00033171,0.0013763
346.68,0.00011021,0.00084474,0.001241
347.66,0.00010425,0.0016948,0.00049682
348.63,0.00031203,0.00091051,0.00071338
349.61,0.00020372,0.00061693,0.00069068
350.59,0.00040931,0.00099152,0.00055728
351.56,0.00041724,0.00059635,0.00057885
352.54,0.00021182,0.00097697,0.00072793
353.52,0.0002581,0.00087206,0.00039663
354.49,4.9233e-05,0.0010633,0.00072285
355.47,0.00012841,0.00050535,0.00025927
356.45,0.00016896,0.0014746,0.00068985
357.42,0.00020713,0.0010542,0.00029679
358.4,0.00013727,0.00067188,0.000455
359.38,0.00041048,0.0017641,0.0010443
360.35,0.0002417,0.0019542,0.00035724
361.33,0.00024658,0.0025964,0.00021583
362.3,0.00094398,0.0007786,0.00054849
363.28,0.00083748,0.002241,0.0011574
364.26,0.0010934,0.0065516,0.0021185
365.23,0.0021066,0.0066538,0.0020101
366.21,0.0040757,0.010857,0.002887
367.19,0.00049604,0.0011012,0.0012129
368.16,0.00072636,0.0042753,0.0050976
369.14,0.0016207,0.0039896,0.011548
370.12,0.0052652,0.0061424,0.028166
371.09,0.00065597,0.0018039,0.0050449
372.07,0.0011788,0.0034722,0.0076871
373.05,0.0013421,0.00038348,0.0051033
374.02,0.00074241,0.00089165,0.0031337
375,0.00026019,0.0011862,0.001772
375.98,0.00029396,0.00089056,0.0012775
376.95,0.0004119,0.00058779,0.00077142
377.93,0.00030225,0.00020103,0.0015106
378.91,0.00044668,0.00085683,0.0013433
379.88,0.0002802,0.00092692,0.0014493
380.86,0.00029605,0.00032505,0.00081339
381.84,0.00050872,0.0015229,0.00069569
382.81,0.00022194,0.0020729,0.00066965
383.79,0.00029225,0.002404,0.00050263
384.77,0.00026286,0.0006689,0.00046868
385.74,0.00024795,0.00039784,0.00071574
386.72,0.00024343,0.0035354,0.00060239
387.7,0.00019558,0.0029824,0.0005963
388.67,0.00021646,0.0024729,0.00098674
389.65,7.9274e-05,0.0021125,0.00063656
390.63,0.00013563,0.0021484,0.0010191
391.6,0.000281,0.0011907,0.00093566
392.58,0.00019163,0.0029334,0.00067203
393.55,9.1301e-05,0.0052582,0.00033006
394.53,0.00014559,0.0045233,0.0011531
395.51,0.00064708,0.0046672,0.0011418
396.48,0.0012401,0.0074876,0.0029383
397.46,0.001733,0.011937,0.0055314
398.44,0.00042544,0.0093191,0.0023728
399.41,0.0013193,0.038881,0.0029538
400.39,0.00023565,0.0012157,0.00033824
401.37,0.00080117,0.011587,0.0014997
402.34,0.00082468,0.0032366,0.001816
403.32,0.0013435,0.003765,0.0069373
404.3,0.0005358,0.001343,0.00098202
405.27,0.00022508,0.0032391,0.0011762
406.25,0.0010032,0.0024821,0.0026306
407.23,0.00055821,0.0017711,0.00027056
408.2,0.00068989,0.0011668,0.00083031
409.18,0.00018691,0.0015288,0.00069266
410.16,0.00016542,0.0014751,0.00066679
411.13,7.5832e-05,0.00094433,0.00042765
412.11,0.00013671,0.0015948,0.00029291
413.09,0.00013375,0.00023759,0.00042738
414.06,0.00026477,0.00092656,0.00047676
415.04,3.5056e-05,0.00089229,0.00038996
416.02,0.00021753,0.00064477,8.8962e-05
416.99,0.00034299,0.00017256,0.00051032
417.97,0.00045264,0.00082687,8.5993e-05
418.95,0.00024644,0.001337,0.00055969
419.92,0.0003198,0.00026583,0.00035065
420.9,0.00016164,0.00072864,0.0001498
421.88,0.00028462,0.00024546,0.00023769
422.85,0.00017625,0.00038399,0.0001885
423.83,0.0003647,0.00094077,0.00015641
424.8,0.00022874,0.0013783,0.00069561
425.78,4.2911e-05,0.0026367,0.00065903
426.76,0.00045744,0.0021898,0.00017453
427.73,0.00039984,0.0043456,0.0012864
428.71,0.00073829,0.0036289,0.0017164
429.69,0.00070832,0.0027616,0.0020961
430.66,0.00038966,0.0033129,0.00062709
431.64,0.00050985,0.0038905,0.0028523
432.62,0.001495,0.023981,0.0095743
433.59,0.00040326,0.0053209,0.0019078
434.57,0.00078651,0.0030459,0.0010991
435.55,0.00019433,0.00021966,0.0008767
436.52,0.0013946,0.0054569,0.00070956
437.5,0.00021503,0.00056929,8.9092e-05
438.48,0.0012185,0.0014016,0.00042301
439.45,0.00028304,0.0021687,0.00091292
440.43,0.00072266,0.00040797,0.00032525
441.41,0.0004791,0.00207,0.00087359
442.38,0.00013571,0.0013283,0.00026871
443.36,0.00031722,0.00071395,0.00064588
444.34,0.00027936,0.00079137,0.00064321
445.31,9.8221e-05,0.00034293,0.00036866
446.29,0.00026222,0.00087815,0.00059943
447.27,4.0084e-05,0.00037508,0.00046259
448.24,0.00022912,0.0022347,0.00080805
449.22,0.00011486,0.0018566,0.00047021
450.2,3.714e-05,0.0018666,0.00029513
451.17,0.00031851,0.0021675,0.000474
452.15,0.00041823,0.0018389,0.00036987
453.13,5.6804e-05,0.0035946,9.6167e-05
454.1,0.0001199,0.0021127,9.2919e-05
455.08,0.00023452,0.0019148,0.00017905
456.05,9.312e-05,0.0013438,0.00036047
457.03,0.0001029,0.0030007,0.00039877
458.01,0.00042783,0.0033753,0.00055321
458.98,0.00024327,0.0034817,0.00066376
459.96,0.0006176,0.0036103,0.00074881
460.94,0.00079533,0.002651,0.00081587
461.91,0.0010673,0.004799,0.0008015
462.89,0.00078332,0.0067026,0.00061466
463.87,0.00059397,0.0097668,0.0019729
464.84,0.00077366,0.012957,0.0013977
465.82,0.0019294,0.060041,0.0074807
466.8,0.00013877,0.0040431,0.00086492
467.77,0.001475,0.012872,0.008482
468.75,0.00014135,0.0049426,0.00075006
469.73,0.0004462,0.0034283,0.0019842
470.7,0.00023651,0.0010855,0.0014424
471.68,0.0008633,0.0020385,0.0008633
472.66,0.00048434,0.0022343,0.00062526
473.63,0.00055445,0.0013383,0.00086989
474.61,0.00034269,0.0012487,0.0011644
475.59,0.00032559,0.0025519,0.000266
476.56,6.2643e-05,0.0014158,0.00028871
477.54,2.9069e-05,0.0012629,0.00089775
478.52,9.4108e-05,0.0009061,0.0005916
479.49,0.00010171,0.0011283,0.00042912
480.47,2.264e-05,0.001563,0.00011139
481.45,9.871e-05,0.00078109,9.4804e-05
482.42,0.00037243,0.0007547,7.5444e-05
483.4,0.00017118,0.00060916,0.00011674
484.38,0.0002161,0.00059118,0.00053082
485.35,0.0001719,0.0014241,0.0003072
486.33,0.00032769,0.00086147,0.00041697
487.3,9.3456e-05,0.0001121,0.00082769
488.28,5.6902e-05,0.0003194,0.00076102
489.26,8.2518e-05,0.00087493,0.00061806
490.23,0.00015393,0.00059957,0.00039765
491.21,0.00018988,0.0018696,0.00038334
492.19,0.00047402,0.0031032,0.0015535
493.16,0.00028074,0.0015109,0.0010138
494.14,0.00017887,0.0012008,0.0011661
495.12,0.00057125,0.0011695,0.00088858
496.09,0.00046168,0.0015209,0.00074863
497.07,0.00043128,0.0032551,0.001313
498.05,0.00036508,0.0019583,0.00062251
499.02,0.00072291,0.0076958,0.0038338
500,0.00074208,0.00069492,0.00043016
