freq,X_2300us_loaded_loosepylon_0,Y_2300us_loaded_loosepylon_0,Z_2300us_loaded_loosepylon_0
0,3.4883e-16,2.5668e-16,7.0477e-16
0.97656,0.0085613,0.012843,0.01063
1.9531,0.005787,0.0097472,0.0058573
2.9297,0.0067217,0.0043126,0.0033662
3.9063,0.0015214,0.005921,0.014816
4.8828,0.0019621,0.011573,0.0092376
5.8594,0.0015597,0.0053619,0.0046026
6.8359,0.0013981,0.0030149,0.0024353
7.8125,0.0027297,0.010834,0.00060334
8.7891,0.0038764,0.0065162,0.005643
9.7656,0.00689,0.0089625,0.0043843
10.742,0.0045138,0.0081193,0.0068854
11.719,0.0024256,0.0091817,0.0092071
12.695,0.004441,0.0057135,0.010038
13.672,0.0026646,0.0011417,0.0086805
14.648,0.0016979,0.0033973,0.011426
15.625,0.0013576,0.0022066,0.015125
16.602,0.0065144,0.003811,0.017635
17.578,0.0041984,0.0041449,0.00044788
18.555,0.0035656,0.0010956,0.006423
19.531,0.0019298,0.0064547,0.0055165
20.508,0.00082837,0.0035465,0.0062349
21.484,0.0047057,0.0049173,0.0041039
22.461,0.0021499,0.0034046,0.0010751
23.438,0.00059665,0.0013967,0.0069375
24.414,0.0027618,0.0030629,0.0034819
25.391,0.0019594,0.0041592,0.0080395
26.367,0.0019373,0.006279,0.0067985
27.344,0.0036069,0.00039302,0.0065775
28.32,0.0036857,0.0052438,0.0034121
29.297,0.0016334,0.0062647,0.0065957
30.273,0.0017135,0.001765,0.0036048
31.25,0.0037305,0.0066668,0.0074364
32.227,0.00079224,0.0036673,0.0023131
33.203,0.00087059,0.0064881,0.005301
34.18,0.00090037,0.0037737,0.0046348
35.156,0.0019105,0.0076476,0.0065274
36.133,0.00055104,0.0044283,0.0018769
37.109,0.0013396,0.0033105,0.002305
38.086,0.001838,0.0043041,0.0039228
39.063,0.0019019,0.0035202,0.0054908
40.039,0.00068919,0.0058883,0.0025341
41.016,0.00059542,0.0051657,0.0027942
41.992,0.0015795,0.0039787,0.0050697
42.969,0.0010439,0.0027353,0.0019853
43.945,0.0019174,0.0026202,0.0029387
44.922,0.00085032,0.0047465,0.0071873
45.898,0.0030225,0.0016469,0.0044998
46.875,0.0013201,0.003407,0.0022776
47.852,0.0015106,0.0016046,0.002901
48.828,0.0016834,0.0013626,0.0014235
49.805,0.00092649,0.0020437,0.0042263
50.781,0.0018487,0.0019193,0.0023331
51.758,0.00095272,0.0019546,0.0053806
52.734,0.0012664,0.0012364,0.0036988
53.711,0.0017749,0.0022907,0.0026254
54.688,0.0016436,0.0014715,0.0019284
55.664,0.0016993,0.0018496,0.0024815
56.641,0.0004441,0.00065824,0.0019405
57.617,0.0002502,0.0013972,0.00040817
58.594,0.0011175,0.00087769,0.0029576
59.57,0.00025919,0.0028133,0.0059265
60.547,0.0022318,0.0030074,0.0022299
61.523,0.001876,0.00051331,0.0031674
62.5,0.0011553,0.0027541,0.0033634
63.477,0.00097221,0.0014219,0.0039798
64.453,0.00096516,0.0018745,0.0004923
65.43,0.0027752,0.0018279,0.003112
66.406,0.0012248,0.002174,0.0020397
67.383,0.0019152,0.00071254,0.002108
68.359,0.00011735,0.002514,0.0016818
69.336,0.00069078,0.0011712,0.0023964
70.313,0.0014565,0.0010874,0.001779
71.289,0.00056695,0.0010387,0.0003216
72.266,0.00093558,0.0013308,0.001535
73.242,0.0017658,0.0019152,0.0040422
74.219,0.0011447,0.0015222,0.0038564
75.195,0.00057434,0.0012751,0.0036594
76.172,0.00059886,0.003424,0.00096002
77.148,0.0014696,0.002292,0.0034145
78.125,0.0010117,0.00099835,0.0010064
79.102,0.00049607,0.0027557,0.0020945
80.078,0.0027205,0.002189,0.0036997
81.055,0.0028781,0.0018546,0.0040098
82.031,0.0020583,0.00077707,0.0048581
83.008,0.00099512,0.0024145,0.0012254
83.984,0.0025435,0.0021635,0.0046736
84.961,0.004212,0.0022613,0.0039141
85.938,0.0019724,0.0012392,0.0030945
86.914,0.0029083,0.002482,0.0023102
87.891,0.0026792,0.0011118,0.00011332
88.867,0.002291,0.0018832,0.0027039
89.844,0.00052598,0.00060833,0.0031183
90.82,0.0010402,0.0010608,0.0041643
91.797,0.0021277,0.0010729,0.0022729
92.773,0.00072285,0.0020795,0.0026399
93.75,0.0017302,0.0026757,0.0036082
94.727,0.0020519,0.0023269,0.0060534
95.703,0.00067208,0.0021236,0.0012104
96.68,0.00059202,0.0033462,0.0089354
97.656,0.0022379,0.0016742,0.0073789
98.633,0.0032181,0.0053281,0.0092273
99.609,0.0020339,0.0072047,0.0093595
100.59,0.039927,0.03207,0.027911
101.56,0.0058571,0.0058261,0.008069
102.54,0.007446,0.0038477,0.0019232
103.52,0.0015703,0.0019702,0.0041534
104.49,0.0020225,0.0027136,0.0010852
105.47,0.0013976,0.0042256,0.0015529
106.45,0.0029275,0.0044154,0.0050498
