freq,X_1700us_loaded_4,Y_1700us_loaded_4,Z_1700us_loaded_4
0,2.9377e-16,6.6624e-16,2.4687e-15
0.97656,0.0014574,0.0030814,0.006744
1.9531,0.0015567,0.0020952,0.0086011
2.9297,0.0023499,0.0095522,0.00043419
3.9063,0.0027489,0.0070511,0.0080475
4.8828,0.0027108,0.0039494,0.0058273
5.8594,0.0024984,0.0058229,0.0053875
6.8359,0.0050632,0.0035251,0.0041312
7.8125,0.0043312,0.0053151,0.0026449
8.7891,0.0011894,0.0062682,0.0044584
9.7656,0.0015728,0.0099945,0.0082771
10.742,0.0038369,0.01871,0.01119
11.719,0.0027473,0.0097826,0.0084242
12.695,0.0014168,0.0050175,0.0045236
13.672,0.0056888,0.0097906,0.0024993
14.648,0.0036156,0.018268,0.013285
15.625,0.00097691,0.011849,0.0072384
16.602,0.0063273,0.017764,0.021048
17.578,0.0051657,0.031034,0.024276
18.555,0.007766,0.02395,0.018452
19.531,0.010916,0.045429,0.031571
20.508,0.0035991,0.025425,0.012219
21.484,0.0028158,0.0080116,0.0064651
22.461,0.0028029,0.0083382,0.0071164
23.438,0.0032553,0.011449,0.01144
24.414,0.0012349,0.0029505,0.0036884
25.391,0.0031714,0.0049948,0.0030158
26.367,0.0020179,0.0051755,0.0017235
27.344,0.0010317,0.010153,0.0031995
28.32,0.0033078,0.0063873,0.0005049
29.297,0.0029953,0.0049977,0.0039385
30.273,0.0020851,0.0039141,0.0043342
31.25,0.00094194,0.0030656,0.0015592
32.227,0.003329,0.0058374,0.0030339
33.203,0.0018022,0.0079394,0.0083728
34.18,0.00073876,0.0068924,0.0028722
35.156,0.0033009,0.012516,0.0038781
36.133,0.0011441,0.008335,0.0037172
37.109,0.0018039,0.0034562,0.003214
38.086,0.00044685,0.0028676,0.0087191
39.063,0.00055611,0.0069785,0.0023198
40.039,0.00088405,0.0056278,0.0060501
41.016,0.0022784,0.0060255,0.0020591
41.992,0.00099433,0.0013398,0.0032608
42.969,0.0044388,0.0034232,0.0063744
43.945,0.00060285,0.0049387,0.0027335
44.922,0.0050788,0.0049593,0.0034678
45.898,0.0023645,0.0063979,0.0067468
46.875,0.0020092,0.0032884,0.0022408
47.852,0.00057937,0.0023109,0.0087667
48.828,0.0024429,0.0010643,0.0011226
