freq,X_2300us_loaded_5,Y_2300us_loaded_5,Z_2300us_loaded_5
0,1.6159e-16,5.4623e-16,1.4011e-16
0.97656,0.0016932,0.011975,0.00742
1.9531,0.0038425,0.0017996,0.0042458
2.9297,0.003311,0.0076281,0.0058593
3.9063,0.0053793,0.0040466,0.0023336
4.8828,0.00092015,0.0062552,0.004182
5.8594,0.0014161,0.0069095,0.0085727
6.8359,0.0012627,0.0037547,0.00481
7.8125,0.0020474,0.0070262,0.0057205
8.7891,0.0021372,0.0038483,0.0063756
9.7656,0.0023089,0.0033654,0.0069395
10.742,0.0024555,0.0052323,0.0057402
11.719,0.0014698,0.0029369,0.0060045
12.695,0.0032938,0.0033879,0.007996
13.672,0.0039349,0.005638,0.019287
14.648,0.0057801,0.00064422,0.018059
15.625,0.0024396,0.0055991,0.0045027
16.602,0.0025899,0.0050611,0.00093374
17.578,0.0023426,0.0030532,0.0086561
18.555,0.00027591,0.003116,0.0029744
19.531,0.0029172,0.0022985,0.0071083
20.508,0.0025662,0.007082,0.0075435
21.484,0.0039562,0.0034927,0.0032611
22.461,0.003095,0.0053504,0.01011
23.438,0.0018259,0.0017369,0.004706
24.414,0.0028697,0.0026776,0.0074527
25.391,0.0030042,0.0027564,0.0054967
26.367,0.0015557,0.0066018,0.0019125
27.344,0.0013513,0.004877,0.0017037
28.32,0.0022426,0.0027296,0.0026847
29.297,0.0012808,0.0037685,0.0041674
30.273,0.00063639,0.0036558,0.0030093
31.25,0.00086458,0.0043011,0.0036208
32.227,0.0015942,0.0051908,0.0042173
33.203,0.0023625,0.0026899,0.0031243
34.18,0.0016715,0.00084124,0.00022359
35.156,0.0019644,0.0051469,0.0023871
36.133,0.0013527,0.0015258,0.0001852
37.109,0.00083695,0.0021042,0.0035135
38.086,0.00096288,0.0049871,0.0015387
39.063,0.00095824,0.0036333,0.0011172
40.039,0.00057016,0.0023658,0.0017987
41.016,0.0011094,0.0022984,0.0027267
41.992,0.00037084,0.0010095,0.0035805
42.969,0.0014408,0.0016583,0.0036438
43.945,0.0013091,0.0031485,0.0033814
44.922,0.00038503,0.00078662,0.0027271
45.898,0.0020546,0.00055545,0.00071135
46.875,0.0015853,0.0020825,0.0025139
47.852,0.00024287,0.0016572,0.0028668
48.828,0.0014725,0.0034251,0.0020555
49.805,0.001923,0.00351,0.0017492
50.781,0.0022754,0.0032013,0.00084317
51.758,0.00055935,0.00014648,0.0023987
52.734,0.00040895,0.002916,0.0048003
53.711,0.00078718,0.00070643,0.0012383
54.688,0.0022213,0.0018856,0.0032557
55.664,0.0023123,0.00030252,0.0026799
56.641,0.00034805,0.0010323,0.002493
