freq,X_2200us_loaded_loosepylon_5,Y_2200us_loaded_loosepylon_5,Z_2200us_loaded_loosepylon_5
0,6.0063e-16,1.4988e-17,7.5251e-16
0.97656,0.0035126,0.004927,0.0079337
1.9531,0.007749,0.0085832,0.0084244
2.9297,0.0053112,0.0026874,0.001544
3.9063,0.0034297,0.0058882,0.0053124
4.8828,0.00092128,0.00097271,0.009914
5.8594,0.002837,0.0013938,0.0071568
6.8359,0.0033251,0.0011908,0.00091629
7.8125,0.00038722,0.0016894,0.0076549
8.7891,0.0066577,0.0024092,0.00615
9.7656,0.0040073,0.0034126,0.0055294
10.742,0.003441,0.0022186,0.0018063
11.719,0.0055147,0.002974,0.0064711
12.695,0.0010281,0.0034558,0.0077569
13.672,0.0038547,0.0029622,0.0061776
14.648,0.0013247,0.0022191,0.020427
15.625,0.0060875,0.0019059,0.017767
16.602,0.0057508,0.0047178,0.0025504
17.578,0.0065224,0.0024906,0.010286
18.555,0.0054787,0.0042926,0.0084855
19.531,0.0013843,0.0024581,0.0076631
20.508,0.0029317,0.0060553,0.0048725
21.484,0.0032159,0.0026246,0.0052353
22.461,0.0026818,0.0030123,0.0033346
23.438,0.0039311,0.00068598,0.0065946
24.414,0.0028008,0.0048064,0.0089804
25.391,0.0017329,0.00418,0.0049828
26.367,0.0016256,0.0013593,0.001176
27.344,0.002291,0.0013394,0.0027223
28.32,0.0005057,0.0008944,0.0076731
29.297,0.0019499,0.0030054,0.0067517
30.273,0.0017629,0.0042515,0.0027654
31.25,0.0021696,0.0016896,0.0023408
32.227,0.003374,0.0019447,0.002584
33.203,0.00058532,0.001928,0.0019897
34.18,0.0018996,0.0016189,0.0059051
35.156,0.00060952,0.0015399,0.0025597
36.133,0.0018381,0.0032487,0.007043
37.109,0.00087058,0.0012262,0.010575
38.086,0.0037945,0.0014191,0.003611
39.063,0.0021538,0.0013749,0.0086507
40.039,0.0016294,0.0018761,0.0058657
41.016,0.0012206,0.0022143,0.0010169
41.992,0.0015832,0.0035533,0.0040049
42.969,0.0012228,0.00070924,0.00044434
43.945,0.002598,0.0030037,0.00029726
44.922,0.0012026,0.001789,0.0018557
45.898,0.0011061,0.00093827,0.0045569
46.875,0.002655,0.00083955,0.0014483
47.852,0.0029797,0.002102,0.0050025
48.828,0.0021273,0.002344,0.0016176
49.805,0.0021694,0.003284,0.0029081
50.781,0.00068984,0.0031618,0.0052803
51.758,0.0027281,0.0012857,0.0014963
52.734,0.00063102,0.002421,0.004848
53.711,0.0015355,0.0024357,0.0019931
54.688,0.0019057,0.0012699,0.0029086
55.664,3.9772e-05,0.0018633,0.0022893
56.641,0.0015351,0.002125,0.0034163
