freq,X_1700us_unloaded_loosemotor_5,Y_1700us_unloaded_loosemotor_5,Z_1700us_unloaded_loosemotor_5
0,1.4178e-16,4.9194e-16,1.0436e-15
0.97656,0.0010473,0.0015265,0.00076772
1.9531,0.0014252,0.003347,0.00046928
2.9297,0.0018936,0.0017903,0.0030175
3.9063,0.003408,0.0014929,0.0034113
4.8828,0.0058584,0.0032223,0.0044562
5.8594,0.038079,0.030449,0.035558
6.8359,0.011526,0.0091782,0.0096967
7.8125,0.0064834,0.0048734,0.0056838
8.7891,0.0025539,0.0016991,0.0024432
9.7656,0.0036974,0.0011816,0.0035516
10.742,0.0023397,0.0032014,0.0026684
11.719,0.0027441,0.0017792,0.0020191
12.695,0.0021228,0.0016449,0.0012948
13.672,0.0017241,0.0029813,0.00090008
14.648,0.0025612,0.0019005,0.0011325
15.625,0.00125,0.0010893,0.00073907
16.602,0.0013948,0.0005298,0.0010518
17.578,0.00064245,0.0011667,0.0020575
18.555,0.0020747,0.0027535,0.0015481
19.531,0.001599,0.0015724,0.0021923
20.508,0.00069458,0.0023513,0.0050641
21.484,0.0013841,0.00072797,0.00095793
22.461,0.001358,0.0015648,0.0025043
23.438,0.00058781,0.0018105,0.0006073
24.414,0.0007067,0.00098143,0.00064919
25.391,0.0013743,0.001455,0.002691
26.367,0.00061055,0.00060694,0.00031392
27.344,0.00064282,0.00059065,0.00069585
28.32,0.00077767,0.0011267,0.00020254
29.297,0.00053475,0.00047224,0.00044425
30.273,0.00067447,0.00049768,0.00081974
31.25,0.00052437,0.0014618,0.0012932
32.227,0.00044664,0.00060386,0.00092377
33.203,0.00060239,0.00034811,0.00060025
34.18,0.00016483,0.0011924,0.00072655
35.156,0.0005619,0.00037181,0.00027233
36.133,0.00033048,0.00058061,0.00033526
37.109,0.00015826,0.00053477,0.00094066
38.086,0.00034502,0.00054322,0.00048523
39.063,0.00016771,0.00093745,0.00090118
40.039,0.00029024,0.0011656,0.00021013
41.016,0.00052516,0.0013629,0.0014571
41.992,0.00029025,0.00052216,0.00032648
42.969,0.00015587,0.00077673,0.00041593
43.945,0.00028294,0.00078728,0.00076247
44.922,0.00031318,0.0014094,0.0015567
45.898,0.00030075,0.00062692,0.00081901
46.875,0.00044335,0.00094504,0.0013565
47.852,0.00011692,0.00071487,0.00041867
48.828,0.00025279,0.0011749,0.00031539
49.805,0.00028619,0.00049637,0.00053643
50.781,0.00031955,0.00071177,0.00090329
51.758,6.6049e-05,0.00045492,0.0004242
52.734,0.00021253,0.0003484,0.0003606
53.711,0.00037752,0.00055199,0.00040318
54.688,0.00057807,0.00058164,0.00049087
55.664,0.00039617,0.0010117,0.00064674
56.641,0.00049485,0.0014139,0.00070196
57.617,0.00026922,0.00090996,0.00026396
58.594,0.00051996,0.00088529,0.00025304
59.57,0.00022223,0.0018497,0.0011174
60.547,0.00043313,0.00044689,0.00018877
61.523,0.00047163,0.0010067,0.00020627
62.5,0.00054037,0.00034717,0.00085678
63.477,0.0003692,0.00086877,0.00039073
64.453,0.00032901,0.00040442,0.00066529
65.43,0.00031077,0.0012853,0.00092492
66.406,0.00037202,0.0011266,0.00093745
67.383,0.00045012,0.0013931,0.00046161
68.359,0.00091678,0.0021945,0.00090395
69.336,0.00022776,0.0013786,0.00024286
70.313,0.00087855,0.0025787,0.001938
71.289,0.0027875,0.0032661,0.0021308
72.266,0.0012754,0.0023131,0.002706
73.242,0.00048966,0.00056324,0.0002464
74.219,0.00077298,0.0013019,0.0018116
75.195,0.00058651,0.00060727,0.00063394
76.172,0.00063812,0.00083768,6.9144e-05
77.148,0.0069659,0.0081959,0.0065932
78.125,0.00027014,0.0012941,0.00082252
79.102,0.00073062,0.00021653,0.00045459
80.078,2.9154e-05,0.0012182,0.0020389
81.055,0.00025449,0.00020883,0.00018146
82.031,0.00086436,0.0017962,0.001247
83.008,0.0020242,0.0017407,0.0048985
83.984,0.00081169,0.00090802,0.0014291
84.961,5.2905e-05,0.00080425,0.0005009
85.938,0.00029757,0.0019529,0.00030629
86.914,0.00031614,0.00090179,0.00049844
87.891,0.00028369,0.00039461,0.00049195
88.867,6.887e-05,0.0020695,0.0011603
89.844,6.7444e-05,0.0017169,0.00072255
90.82,0.00033442,0.0026379,0.00094638
91.797,0.00069521,0.0019918,0.00067602
92.773,0.00034715,0.0015862,0.00071304
93.75,0.00018704,0.00067445,0.00023921
94.727,8.5338e-05,0.0011639,0.00091576
95.703,0.00069871,0.00025647,0.00024106
96.68,0.00033585,0.00035344,0.00061821
97.656,3.2715e-05,0.0010102,0.00031712
98.633,0.00010787,0.0013022,0.00069118
99.609,0.00018909,0.00062405,0.00028449
100.59,0.00044071,0.00084954,0.0001775
101.56,0.00014868,0.00057991,0.00091671
102.54,9.3522e-05,0.0006125,0.00045382
103.52,0.00023779,0.00020693,0.00014797
104.49,0.00015831,0.00067314,5.5927e-05
105.47,0.00029737,0.00042584,0.00049199
106.45,0.0004101,0.00076356,0.00021985
107.42,0.00033739,0.00070745,0.0010656
108.4,0.00023525,0.00020145,0.00014449
109.38,0.0002208,0.00037386,0.00053884
110.35,0.00025227,0.00039672,0.00026997
111.33,0.00032339,0.00042013,0.00068352
112.3,0.0001782,0.00026944,0.00050289
113.28,0.00048076,0.00048977,0.00044073
114.26,0.00018979,0.00042372,0.00042255
115.23,0.0002707,0.00058262,0.00037614
116.21,0.00043541,0.00027762,0.00028167
117.19,0.00026922,0.00042762,0.00048083
118.16,0.00050001,0.00020588,0.00070581
119.14,0.00018727,0.00021201,0.00036996
120.12,0.00041755,0.00037516,9.5947e-05
121.09,6.2633e-05,0.00013157,0.00027624
122.07,0.0003308,0.00016001,0.00084588
123.05,0.00042027,0.00078146,0.00098687
124.02,0.00029477,0.00039901,0.00042026
125,0.00029947,0.00062851,0.00046904
125.98,4.6288e-05,0.00035882,0.00087713
126.95,4.4107e-05,0.00086609,0.0012927
127.93,0.00040288,0.00033535,0.00063041
128.91,0.00022889,0.00039933,0.0016189
129.88,0.00035425,0.00047271,0.00048926
130.86,0.00015753,6.2727e-05,0.00098127
131.84,0.00031163,0.00084479,0.001923
132.81,0.00036534,0.00033175,0.0014042
133.79,0.00095676,0.0021342,0.0033288
134.77,0.00053503,0.00032488,0.0015857
135.74,0.00061003,0.00026055,0.0013855
136.72,0.00041677,0.0012941,0.00065983
137.7,0.00034409,0.00052332,0.0012196
138.67,0.00020417,0.0013687,0.0010721
139.65,0.00070269,0.00043502,0.0012724
140.63,0.00059625,0.0010142,0.0019518
141.6,3.0768e-05,0.00038819,0.0021674
142.58,0.00046244,0.00098011,0.00064587
143.55,0.00034251,0.00083009,0.00076957
144.53,0.00058334,0.00031802,0.0014257
145.51,0.0013877,0.0022464,0.00066088
146.48,0.001633,0.0016967,0.00089146
147.46,0.0033987,0.0022035,0.0013621
148.44,0.0135,0.0092098,0.0082167
149.41,0.0020257,0.0039688,0.0034333
150.39,0.0018478,0.0030293,0.0019289
151.37,0.00087475,0.0048054,0.0027857
152.34,0.0011016,0.0041075,0.0017559
153.32,0.00039324,0.00032659,0.0017677
154.3,0.0082771,0.041584,0.084177
155.27,0.00089908,0.002573,0.0038433
156.25,0.00017599,0.00077269,0.0024003
