freq,X_1700us_unloaded_loosemotor_0,Y_1700us_unloaded_loosemotor_0,Z_1700us_unloaded_loosemotor_0
0,5.2292e-17,3.843e-16,1.6098e-15
0.97656,0.0043421,0.0030731,0.00091768
1.9531,0.0035232,0.0053126,0.00040516
2.9297,0.0039413,0.0048039,0.0031331
3.9063,0.011288,0.010846,0.0085245
4.8828,0.039335,0.031009,0.036577
5.8594,0.007247,0.0053726,0.007313
6.8359,0.0030651,0.0019209,0.0027966
7.8125,0.00063253,0.001538,0.0019917
8.7891,0.0016828,0.0024037,0.0026824
9.7656,0.0011534,0.0010549,0.00091718
10.742,0.0011389,0.00017739,0.00075059
11.719,0.00077667,0.00078671,0.0015341
12.695,0.00092495,0.00082498,0.00026266
13.672,0.0010202,0.00053229,0.0005533
14.648,0.0013688,0.0010669,0.00050309
15.625,0.00094431,0.00079875,0.00081636
16.602,0.000584,0.0007107,0.0013128
17.578,0.00077435,0.00034481,0.00031099
18.555,0.00053523,0.0013609,0.001425
19.531,0.00018447,0.0023701,0.0042893
20.508,0.00086193,0.00088823,0.003376
21.484,0.0015827,0.0017838,0.0010679
22.461,0.00089459,0.00077624,0.0011909
23.438,0.00075824,0.00072177,0.00026042
24.414,0.00054157,0.0008058,0.0011085
25.391,0.0012145,0.0012994,0.00079179
26.367,0.00028016,0.00063201,0.00078754
27.344,0.00071817,0.0016125,0.00045984
28.32,0.00055275,0.0012893,0.00092541
29.297,0.00075746,0.00089063,0.00097556
30.273,0.00058025,0.00058983,0.001088
31.25,0.00059054,0.00030622,0.00053953
32.227,0.00031666,0.0015509,0.00075272
33.203,0.00057819,0.00036813,0.00090747
34.18,0.00066812,0.0007746,0.00052203
35.156,0.00065233,0.00074165,0.00069799
36.133,0.00062327,0.00079043,0.00072571
37.109,0.00070059,0.0011361,0.00063054
38.086,0.00040121,0.00064235,0.0002749
39.063,0.00027758,0.00095494,0.0012666
40.039,0.00046327,0.00048126,0.00033917
41.016,0.00043391,0.00055036,0.00091761
41.992,4.4129e-05,0.00015333,0.0013133
42.969,0.00040796,0.0011895,0.00015207
43.945,0.00060731,0.00070122,0.0011406
44.922,0.00026248,0.0012568,0.00076784
45.898,0.00064849,0.0016493,0.00098608
46.875,0.00048009,0.0015395,0.0013243
47.852,0.00046168,0.0016519,0.0011715
48.828,0.00057071,0.00015064,0.00066349
49.805,0.00041372,8.5607e-05,0.00057883
50.781,6.0998e-05,0.000556,0.00065152
51.758,0.0003977,0.0010506,0.00068899
52.734,0.00016698,0.00057567,0.00088817
53.711,0.00016494,0.0010131,0.00086551
54.688,0.00021055,0.0013501,0.00069698
55.664,0.00031588,0.00098203,0.00082065
56.641,0.00041604,0.00096814,0.00089986
57.617,0.00019918,0.0004557,0.0010001
58.594,0.0001883,0.00067743,0.00065113
59.57,0.00034177,0.0008814,0.00088313
60.547,0.0005542,0.00052136,0.00068074
61.523,0.00037638,0.00069412,0.00048794
62.5,0.00035656,0.0010088,0.0005838
63.477,0.0001176,0.00015379,0.00011121
64.453,9.9628e-05,0.0013399,0.00039894
65.43,0.00040943,0.00079961,0.00073403
66.406,0.00048837,0.0026145,0.0012409
67.383,0.00032481,0.00061236,0.00036101
68.359,0.00016274,0.00037481,0.0009804
69.336,0.00037157,0.0015691,0.00062614
70.313,0.00079535,0.00092447,0.00068874
71.289,0.0010701,0.00099734,0.00063416
72.266,0.0038045,0.0045185,0.0013835
73.242,0.00055279,0.0019138,0.00033749
74.219,0.00033593,0.0012956,0.00038149
75.195,0.00059109,0.0012642,0.00128
76.172,0.00058672,0.0013989,0.00064736
77.148,0.0081013,0.012189,0.011361
78.125,0.00060753,0.00067199,0.0007125
79.102,0.00013282,0.0027602,0.0011978
80.078,0.00012135,0.0022895,0.0011848
81.055,0.00064038,0.0014655,0.0016618
82.031,0.0020285,0.0031501,0.0040385
83.008,0.00045139,0.0016467,0.0012844
83.984,0.00065217,0.0019432,0.00097498
84.961,0.00022272,0.00066806,0.00050883
85.938,0.00030108,0.00073445,0.0012266
86.914,8.2584e-05,0.00048267,0.00038571
87.891,0.00020805,0.00089172,0.00030419
88.867,0.00028951,0.00044694,0.00043292
89.844,0.00047328,0.0012783,0.00057657
90.82,0.00034001,0.0013554,0.0012506
91.797,0.00037693,0.00098925,0.0004694
92.773,0.00046318,0.00279,0.00062365
93.75,8.8735e-05,0.00097897,0.00064568
94.727,7.7515e-05,0.00082304,0.00030705
95.703,0.00029378,0.00028218,0.00055955
96.68,0.000317,0.00048161,0.00070171
97.656,0.00029923,0.00056491,0.00027934
98.633,9.874e-05,0.00072027,0.00047476
99.609,0.00020598,0.001764,0.00026085
100.59,0.00027692,0.00082001,0.00059191
101.56,0.00029073,0.00082926,0.00044716
102.54,0.00042651,0.00073535,0.00047885
103.52,0.00023449,0.00042663,0.00015403
104.49,0.00011626,0.00022747,0.00071807
105.47,0.0002745,0.0007673,0.0006859
106.45,0.00022095,0.00075831,0.00061858
107.42,9.5299e-05,0.00062308,0.00019151
108.4,0.00026159,0.00025359,0.00038546
109.38,0.00022377,0.00018563,0.00047483
110.35,0.00024331,0.00027311,0.00035377
111.33,0.00019267,9.8487e-05,2.5456e-05
112.3,0.00013683,0.00038107,0.00039649
113.28,0.0001712,0.00041719,0.0007633
114.26,0.00025483,0.00018026,0.00078497
115.23,0.00012083,0.00046667,0.00052271
116.21,0.00023096,0.00010179,0.00023344
117.19,0.00013304,0.00073753,4.875e-05
118.16,0.00015035,0.00053694,0.00070325
119.14,9.6525e-05,0.00018455,0.00038901
120.12,7.839e-05,0.00041178,0.00057195
121.09,0.0002405,0.00024274,0.00080853
122.07,8.4316e-05,0.00078247,0.00043953
123.05,0.00025815,0.00044196,0.00055201
124.02,0.0001607,0.00082264,0.00050095
125,0.00016611,0.00037821,0.00050156
125.98,0.00032117,0.00061823,0.00050736
126.95,0.00017762,0.00040513,0.00085182
127.93,0.00030637,0.00061352,0.00072542
128.91,0.0001531,0.0010519,0.0014071
129.88,0.00044034,0.00048893,0.0005936
130.86,0.00022447,0.00037276,0.00083647
131.84,0.0005176,0.0002824,0.0010192
132.81,0.0001041,0.00023495,0.001579
133.79,0.00030047,0.00091693,0.0034102
134.77,0.00050888,0.0012782,0.0019271
135.74,0.00041834,0.00027209,0.0013742
136.72,0.00068082,0.000171,0.0012485
137.7,0.00015948,0.00040188,0.0012381
138.67,0.00018315,0.0011342,0.0018352
139.65,0.00064999,0.0012314,0.0016382
140.63,0.0011499,0.00064111,0.0023896
141.6,0.00052907,0.00029948,0.0017078
142.58,0.00023416,0.00089748,0.0016329
143.55,0.00045912,0.0010289,0.0019719
144.53,0.00054793,0.0013705,0.0012576
145.51,0.00065648,0.0011208,0.0031924
146.48,0.00057105,0.0016151,0.0019955
147.46,0.00076731,0.00031706,0.0032991
148.44,0.0014371,0.0013027,0.0030675
149.41,0.013496,0.010274,0.010166
150.39,0.0022321,0.0016376,0.0025355
151.37,0.0011518,0.0012526,0.0025893
152.34,0.00054827,0.0013562,0.0063712
153.32,0.000641,0.0043243,0.010368
154.3,0.0079872,0.043605,0.085812
155.27,0.0016276,0.0047119,0.0066367
156.25,0.0022331,0.0077358,0.002548
157.23,0.0024329,0.0035179,0.002654
158.2,0.0061661,0.0062838,0.0052125
159.18,0.014122,0.016952,0.013073
160.16,0.0035095,0.0050106,0.0038048
161.13,0.0016517,0.0027156,0.0020205
162.11,0.00050369,0.00141,0.0012876
163.09,0.00035762,0.0013602,0.0019513
164.06,0.00064522,0.0010897,0.0011333
165.04,0.00041935,0.00078657,0.0015769
166.02,0.00032408,0.00070363,0.00076726
166.99,0.00039955,0.00018585,0.0013245
167.97,0.0015886,0.0015057,0.0015064
