freq,X_1600us_unloaded_loosemotor_2,Y_1600us_unloaded_loosemotor_2,Z_1600us_unloaded_loosemotor_2
0,2.0373e-16,1.7453e-16,1.4689e-15
0.97656,0.0004839,0.00029976,0.00029118
1.9531,0.0005159,0.00070083,0.0015693
2.9297,0.00023032,0.00070099,0.00084228
3.9063,0.00052593,0.00013869,0.00081393
4.8828,0.00016153,0.00090363,0.0011479
5.8594,0.00049652,0.00037283,0.0014044
6.8359,0.00050425,0.00071418,0.0014142
7.8125,0.0007031,0.00074037,0.0005785
8.7891,0.00069943,0.00057904,0.00019592
9.7656,0.00051855,0.00052379,0.0012636
10.742,0.00054913,0.00041893,0.00080629
11.719,6.646e-05,0.0012067,0.0015592
12.695,0.00065812,0.001143,0.0013354
13.672,0.00058746,0.00068301,0.002836
14.648,0.00029348,0.00061664,0.0004346
15.625,0.00045846,0.000398,0.0012724
16.602,0.00078512,0.0030216,0.0054435
17.578,0.0013193,0.00081896,0.0010131
18.555,0.0016615,0.0022553,0.001274
19.531,0.0021352,0.00085218,0.00097235
20.508,0.003063,0.001995,0.0025432
21.484,0.0018165,0.0031484,0.0029192
22.461,0.0034149,0.0035006,0.0044217
23.438,0.0047771,0.0029045,0.0043304
24.414,0.0082135,0.005392,0.0069339
25.391,0.023131,0.017015,0.023708
26.367,0.027153,0.019948,0.028822
27.344,0.010544,0.0080148,0.011194
28.32,0.0060837,0.002067,0.0067668
29.297,0.003719,0.0030432,0.0020983
30.273,0.0034458,0.0039969,0.0029834
31.25,0.0019111,0.0020052,0.0019076
32.227,0.0017598,0.0034912,0.0013948
33.203,0.000687,0.0013226,0.0011077
34.18,0.0013422,0.0017295,0.00043147
35.156,0.0007814,0.0009996,0.00072938
36.133,0.00055334,0.00098821,0.0006053
37.109,0.00078957,0.00018601,0.0012249
38.086,0.00052443,0.0012531,0.00055448
39.063,0.00091883,0.00025936,0.00072244
40.039,0.00042574,0.0012751,0.00046413
41.016,0.0001723,0.00043494,0.00096733
41.992,0.0002023,0.00079862,0.00052221
42.969,0.00056198,0.0014611,0.0018799
43.945,0.0017609,0.0021173,0.0027052
44.922,0.0013849,0.00080948,0.0025761
45.898,0.00053117,0.00063667,0.001476
46.875,0.0005127,0.00088347,0.0014956
47.852,0.00049374,0.00088307,0.00020514
48.828,0.00057937,0.00065112,0.0023622
49.805,0.00015368,0.0011077,0.0040806
50.781,0.00069249,0.00032527,0.0023311
51.758,0.00046658,0.0004443,0.0011186
52.734,0.00065046,0.0013325,0.00099586
53.711,0.00068705,0.00018772,0.00029096
54.688,0.00016495,0.0012199,0.0011256
55.664,0.00081847,0.00072531,0.00079142
56.641,0.00068242,0.00067679,0.0013777
57.617,0.0005,0.00034748,0.00067865
58.594,0.00033051,0.00075444,0.00069661
59.57,0.00061871,0.00083869,0.00084107
60.547,0.00085767,0.00020623,0.00058368
61.523,0.00068141,0.0014403,0.0010993
62.5,0.0009014,0.0012448,0.00089158
63.477,0.00090084,0.0030256,0.0020188
64.453,0.00039136,0.00094496,0.00040725
65.43,0.0011581,0.0020107,0.0011197
66.406,0.00075334,0.0011123,0.0011436
67.383,0.00060249,0.0009904,0.00079983
68.359,0.00060994,0.00040377,0.00052155
69.336,0.00075869,0.00030943,0.00021636
70.313,0.0011556,0.00081111,0.0012187
71.289,9.5018e-05,0.00038813,0.0008092
72.266,0.00033142,0.0016013,0.00032519
73.242,0.00058521,0.00043833,0.00079392
74.219,0.00045154,0.00050547,0.0009605
75.195,0.00091986,0.0010059,0.00042047
76.172,0.003752,0.0085095,0.0012929
77.148,0.00045014,0.00049169,0.00051466
78.125,0.00084366,0.00071453,0.00076771
79.102,0.00067377,0.00088139,0.00063102
80.078,0.00029603,0.00061225,0.00047209
81.055,0.00038564,2.107e-05,0.00033449
82.031,0.00057726,0.00064153,0.00043956
83.008,0.00021885,0.00037735,0.00045879
83.984,0.00018861,0.0010058,0.0010132
