freq,X_2200us_unloaded_loosepylon_1,Y_2200us_unloaded_loosepylon_1,Z_2200us_unloaded_loosepylon_1
0,2.4436e-16,2.0473e-16,3.3671e-15
0.97656,0.0086664,0.0043604,0.017151
1.9531,0.0033319,0.00054619,0.005326
2.9297,0.0014172,0.00093177,0.0021878
3.9063,0.00039107,0.0015035,0.00064589
4.8828,0.0014484,0.00070755,0.0023219
5.8594,0.0015428,0.00085631,0.0014568
6.8359,0.0013093,0.00050213,0.0023832
7.8125,0.0014832,0.00020806,0.0015203
8.7891,0.00053163,0.00082591,0.0011822
9.7656,0.0012491,0.00036151,0.0018919
10.742,0.00054139,0.00085314,0.00074081
11.719,0.00043397,0.00057729,0.00044996
12.695,0.00099635,0.00051956,0.00083401
13.672,0.00056052,0.0004999,0.00051653
14.648,0.00030538,0.0020765,0.0032895
15.625,0.00044531,0.0030271,0.00061231
16.602,0.00048773,0.0010335,0.00049089
17.578,0.00074242,0.0012235,0.0018249
18.555,0.002241,0.0016864,0.0021207
19.531,0.0044937,0.0015224,0.0053996
20.508,0.00089739,0.00087893,0.00075603
21.484,0.0016246,0.00021791,0.0017004
22.461,0.00089848,0.001244,0.00046745
23.438,0.00092173,0.00028089,0.00084673
24.414,0.00073173,0.00061145,0.00055081
25.391,0.0005151,0.00085328,0.0001917
26.367,0.0008661,0.00041549,0.0017516
27.344,0.0018055,0.00072674,0.0018963
28.32,0.0012333,0.0011818,0.0022053
29.297,0.0027219,0.0015257,0.0042848
30.273,0.0080335,0.0045295,0.0097687
31.25,0.0010262,0.00083516,0.0012816
32.227,0.0010391,0.00059543,0.0013062
33.203,0.0013449,0.0011452,0.0022101
34.18,0.0015652,0.0013951,0.0028548
35.156,0.00052202,0.00092114,0.00081475
36.133,0.00075991,0.00012468,0.0010988
37.109,0.00079329,0.00073557,0.00045439
38.086,0.00073828,0.00017758,0.0003949
39.063,0.0011957,0.00060682,0.0006566
40.039,0.0005773,0.00017185,0.00034301
41.016,0.00072602,0.00098967,0.001608
41.992,0.00049493,0.00039957,0.0005129
42.969,0.00083129,5.9669e-05,0.00064798
43.945,0.00046122,0.00049452,0.00117
