freq,X_800us_broken_prop_7,Y_800us_broken_prop_7,Z_800us_broken_prop_7
63.477,0.00074647,0.0057034,0.0011605
64.453,0.0010265,0.0084051,0.0039087
65.43,0.0011902,0.0045311,0.0010152
66.406,0.00073405,0.003594,0.0019857
67.383,0.0011381,0.0091982,0.0045481
68.359,0.0011998,0.0078488,0.0031945
69.336,0.0009972,0.0040278,0.0012353
70.313,0.00059521,0.0027345,0.0011774
71.289,0.000365,0.0033212,0.0031423
72.266,0.00098675,0.0030803,0.00041488
73.242,9.8024e-05,0.0050437,0.0013761
74.219,0.00035261,0.0042123,0.00068593
75.195,0.00024285,0.0024415,0.0014558
76.172,0.00062877,0.0038263,0.0028874
77.148,0.00039341,0.00345,0.00085995
78.125,0.0011317,0.0029573,0.0011195
79.102,0.0030168,0.0040471,0.0098221
80.078,0.001907,0.0020872,0.011436
81.055,0.00088118,0.001185,0.0060986
82.031,0.00096531,0.00053713,0.007139
83.008,0.00035878,0.00022626,0.0019546
83.984,0.00079948,0.00086793,0.005468
84.961,0.00028104,0.0012296,0.003991
85.938,0.00067081,0.00091037,0.0032312
86.914,0.00048106,0.00093346,0.0039629
87.891,0.00068033,0.001164,0.0052355
88.867,0.00033693,0.0012778,0.00091413
89.844,2.862e-05,0.00065946,0.0030408
90.82,0.00053252,0.0020007,0.0021553
91.797,0.00047403,0.0024064,0.00083388
92.773,0.00024413,0.0020258,0.0032284
93.75,0.00061639,0.0019125,0.00048035
94.727,0.00063299,0.0025066,0.0024509
95.703,0.0006367,0.0022363,0.0016126
96.68,0.00043014,0.0028116,0.00052862
97.656,0.0010773,0.0017889,0.00080461
98.633,0.0014102,0.0030225,0.00067568
99.609,0.0052852,0.0084664,0.0023658
100.59,0.0015383,0.0030099,0.00084785
101.56,0.00071038,0.0015159,0.0020068
102.54,0.001216,0.0089429,0.0022643
103.52,0.00046524,0.0028326,0.0037778
104.49,0.00053741,0.0043394,0.003738
105.47,0.0011568,0.0027134,0.00079447
106.45,0.0016124,0.0053152,0.0039893
107.42,0.0017497,0.0061741,0.0022269
108.4,0.00052452,0.0018209,0.0015063
109.38,0.00058508,0.0018883,0.0017957
110.35,0.00042779,0.0028512,0.0010799
111.33,0.00013437,0.0011034,0.0014703
112.3,0.00053884,0.0010013,0.0005826
113.28,0.0006676,0.0031059,0.0027349
114.26,0.00018503,0.0015123,0.0016796
115.23,0.00045012,0.0026233,0.00030387
116.21,0.00064359,0.0016617,0.001695
117.19,0.00024356,0.002887,0.0015709
118.16,0.00033166,0.0011711,0.00098288
119.14,0.00029395,0.0013329,0.0015661
120.12,0.00066966,0.0011388,0.003621
121.09,0.00098365,0.001067,0.001321
122.07,0.00064414,0.001196,0.0007176
123.05,0.00075832,0.001547,0.00050378
124.02,0.00018235,0.0014107,0.0016886
125,0.00051064,0.0015962,0.0026735
125.98,0.00053442,0.001869,0.0009303
126.95,0.00068729,0.00059667,0.001256
127.93,0.00043004,0.00043405,0.0025316
128.91,0.0003849,0.00072746,0.0023248
129.88,0.00049089,0.00047505,0.0030173
130.86,0.00043339,0.00071319,0.0022344
131.84,0.00050889,0.0015735,0.0025092
132.81,0.00019997,0.00091661,0.0015256
133.79,0.00017621,0.00060186,0.00046515
134.77,0.0002037,0.0017075,0.00066425
135.74,9.9124e-05,0.0006709,4.8977e-05
136.72,4.938e-05,0.0016666,0.0017044
137.7,0.00050762,0.0019832,0.0010059
138.67,0.00080835,0.0014874,0.00082969
139.65,0.00026591,0.0016939,0.0018133
140.63,0.00016794,0.0015506,0.00035011
141.6,0.00020158,0.0010788,0.0012794
142.58,0.0012259,0.0023529,0.0033542
143.55,0.0013225,0.0042341,0.0015926
144.53,0.00023966,0.0022481,0.0012328
145.51,0.00016887,0.0025722,0.0015757
146.48,0.0012015,0.0038598,0.00047409
147.46,0.0011537,0.0019937,0.0028068
148.44,0.00076412,0.001018,0.0031442
149.41,0.00049071,0.0015847,0.0017986
150.39,0.00044412,0.0023182,0.0012832
151.37,0.00017421,0.0015658,0.0026675
152.34,0.00017331,0.0017364,0.0012668
153.32,0.0004364,0.0013545,0.0011768
154.3,0.00036376,0.0016392,0.001461
155.27,0.0006302,0.0011427,0.0023854
156.25,0.0010617,0.0015536,0.0029846
157.23,0.00068563,0.0029617,0.0019148
158.2,0.00058161,0.0015887,0.00057826
159.18,0.0016002,0.0014075,0.0020489
160.16,0.00047821,0.0010591,0.0021982
161.13,0.0001416,0.00062503,0.0010099
162.11,0.00087782,0.00029814,0.0006991
163.09,0.00070351,0.00057675,0.00033183
164.06,0.00088185,0.0011037,0.0021601
165.04,0.00085573,0.00075675,0.001775
166.02,0.00033515,0.0013285,0.0018491
166.99,0.00037743,0.00063239,0.0014546
167.97,0.00051561,0.00098426,0.001304
168.95,0.00075803,0.0009451,0.0014962
169.92,0.0008401,0.00097011,0.0014289
170.9,0.00089446,0.00022907,0.00103
171.88,0.00064642,0.0013617,0.00068371
172.85,0.000569,0.00086961,0.0010896
173.83,0.00011683,0.001079,0.0011697
174.8,0.00047008,0.00094386,0.00089451
175.78,6.5946e-05,0.00057281,0.001069
176.76,0.00011595,0.0013527,0.0011824
177.73,0.00021792,0.0020697,0.00070365
178.71,0.00013318,0.0026259,0.00048083
179.69,8.1316e-05,0.0031824,0.0018005
180.66,0.00026213,0.0018648,0.0012312
181.64,0.00043412,0.0019535,0.0017384
182.62,0.00078937,0.0011916,0.0015394
183.59,0.00067271,0.0027419,0.00073221
184.57,0.00055137,0.0015206,0.001176
185.55,0.00068287,0.00234,0.001331
186.52,0.00097355,0.0015343,0.00015929
187.5,0.00085793,0.0002388,0.0012875
188.48,0.00052652,0.00058916,7.8576e-05
189.45,0.00017196,0.00099594,0.00084263
190.43,0.00024772,0.0018768,0.00036042
191.41,0.00047642,0.0017423,0.0020129
192.38,9.6994e-05,0.002326,0.00027367
193.36,0.00021992,0.00057176,0.00087275
194.34,0.00020474,0.0016787,0.00086503
195.31,0.00051548,0.0012811,0.0019082
196.29,0.00019101,0.00014753,0.0013388
197.27,0.0001779,0.001471,0.0015604
198.24,0.00012915,0.0011379,0.00051214
199.22,0.00038114,0.0041006,0.0035284
200.2,0.00030038,0.00090356,0.0010069
201.17,0.00028925,0.0011535,0.00045366
202.15,0.00019163,0.00063568,0.00077225
203.13,0.00031549,0.0017835,0.00086423
204.1,0.00022501,0.00037141,0.00087927
205.08,0.00024946,0.0014671,0.00050207
206.05,0.00052798,0.0010495,0.00083113
207.03,0.00026251,0.00076587,0.00070553
208.01,0.00035993,0.0015299,0.00098919
208.98,0.00058968,0.0011203,4.3853e-05
209.96,0.00054852,0.0012499,0.001311
210.94,0.00097874,0.0013972,0.0011228
211.91,2.0413e-05,0.0014785,0.00060711
212.89,0.00030892,0.0013016,0.0010631
213.87,0.00034823,0.00048289,0.00073186
214.84,0.00055318,0.00092367,0.00075612
215.82,0.00084242,0.0011207,0.0014751
216.8,0.00057921,0.0005992,0.00018278
217.77,0.00035329,0.0027315,0.0011236
218.75,0.0011773,0.0064354,0.0017069
219.73,0.0007252,0.0036263,0.00023743
220.7,0.00026065,0.001437,0.0006856
221.68,0.0004325,0.0018394,0.0010816
222.66,0.00024684,0.0015262,0.0013834
223.63,0.00062437,0.0014276,0.0014747
224.61,0.00021658,0.0010072,0.0012385
225.59,0.00073699,0.0017247,0.0015606
226.56,0.0004073,0.0016298,0.0005185
227.54,0.00018858,0.0021257,0.001354
228.52,0.00055655,0.00032917,0.00074292
229.49,0.00026492,0.00080061,0.00017532
230.47,0.00013784,0.0007616,0.00042141
231.45,0.0001833,0.0020706,0.0011813
232.42,0.00011614,0.001291,0.00053844
233.4,0.00023112,0.0010785,0.00062448
234.38,9.4256e-05,0.0032681,0.00092053
235.35,0.00048282,0.00054838,0.00063601
236.33,0.00048466,0.0003515,0.00029447
237.3,0.00091054,0.0024583,0.0016676
238.28,0.00091027,0.0054957,0.0023232
239.26,0.0010254,0.004878,0.0016115
240.23,0.00059718,0.0033545,0.0013161
241.21,0.00017647,0.0014352,0.0012905
242.19,0.00042619,0.0014712,0.00057593
243.16,0.00040354,0.0014926,0.00089641
244.14,0.00019819,0.0011117,0.00032281
245.12,0.00027927,0.00032298,0.001112
246.09,0.00038412,0.0022102,0.00020737
247.07,0.00037932,0.0011659,0.00024442
248.05,0.00021877,0.0012516,0.00024435
249.02,0.00017385,0.0015351,0.00049784
250,0.00064219,0.00053966,0.0006188
250.98,0.0001521,0.00060857,0.00034232
251.95,0.00014969,0.0022025,0.0002188
252.93,0.0002422,0.0012123,0.0010694
253.91,0.00020988,0.0010654,0.0023527
254.88,0.00042197,0.00058687,0.00043552
255.86,0.00012435,0.00072653,0.0011786
256.84,0.0002661,0.00069055,0.00063456
257.81,0.00050226,0.0028751,0.00145
258.79,0.00049392,0.0053642,0.0021656
259.77,0.00053555,0.0021394,0.0012325
260.74,0.00024709,0.0020475,0.0010379
261.72,0.00094901,0.0036753,0.0026192
262.7,0.0014944,0.0056753,0.0022046
263.67,0.00048156,0.0004983,0.00029595
264.65,0.00071847,0.0022458,0.001228
265.63,0.00091678,0.0031071,0.0012359
266.6,0.00044206,0.0027792,0.0012719
267.58,0.00046306,0.0010062,0.00047641
268.55,0.00045814,0.0016313,0.00049713
269.53,0.0002962,0.0015901,0.00026695
270.51,0.00028704,0.0024623,0.00059296
271.48,0.00032063,0.0013418,0.00037994
272.46,0.00020563,0.0022284,0.00074223
273.44,0.00022442,0.0021625,0.00082128
274.41,0.00041017,0.0024284,0.00095567
275.39,0.00016285,0.0010856,0.00032056
276.37,0.00069159,0.0016328,0.0012505
277.34,0.00087712,0.0064674,0.0020121
278.32,0.0014325,0.01419,0.005528
279.3,0.0010962,0.0091809,0.0034155
280.27,0.00092344,0.0035871,0.0017493
281.25,0.0010556,0.0012449,0.00076026
282.23,0.0014197,0.0034081,0.00096348
283.2,0.00015937,0.0039454,0.0019013
284.18,0.0005462,0.0020819,0.00086369
285.16,5.454e-05,0.0013577,0.00038033
286.13,0.00058392,0.0051489,0.0012932
287.11,0.00029664,0.0017824,0.000439
288.09,0.00040721,0.0016041,0.00028765
289.06,0.00084427,0.0033654,0.0018765
290.04,0.00013801,0.0022974,0.00057681
291.02,0.00026917,0.0015898,0.00090487
291.99,0.000269,0.002978,0.00113
292.97,0.00020207,0.0006888,0.00048349
293.95,0.00010428,0.0013292,0.00061644
294.92,0.00022223,0.00064518,0.00032207
295.9,0.00019323,0.0014158,0.001634
296.88,0.0010842,0.0036694,0.0029697
297.85,0.00036656,0.0038084,0.0022516
298.83,0.0016724,0.0016353,0.0044506
299.8,0.00044071,0.0019408,0.0021757
300.78,0.00028097,0.0016322,0.0010752
301.76,0.00095277,0.0020523,0.0017342
302.73,0.0020057,0.0050684,0.0022563
303.71,0.00055404,0.0017203,0.00087184
304.69,0.0007778,0.00395,0.00088218
305.66,0.001486,0.003612,0.0027581
306.64,0.00053572,0.0020981,0.001421
307.62,0.0003391,0.0012167,0.00068563
308.59,0.00058378,0.0013986,0.0005632
309.57,5.9784e-05,0.0013371,0.00078048
310.55,0.00070406,0.0015962,0.00086081
311.52,0.00043928,0.0018409,0.00056668
312.5,0.00051933,0.00069029,0.00016409
313.48,0.00013011,0.0020935,0.00064142
314.45,0.00052262,0.0034842,0.00036976
315.43,0.00031044,0.00092277,0.00060696
316.41,0.00065676,0.00071309,0.00046463
317.38,0.00068655,0.0018214,0.0020189
318.36,0.001679,0.005893,0.0022419
319.34,0.0013973,0.0033506,0.0026615
320.31,0.00059124,0.00040626,0.00057082
321.29,0.00025837,0.0011779,0.0012516
322.27,0.00065652,0.0024223,0.0014555
323.24,0.00054417,0.0024014,0.00081161
324.22,0.0012176,0.0005863,0.00080392
325.2,0.00060906,0.0013746,0.0015972
326.17,0.00048747,0.0023805,0.0010271
327.15,0.0007404,0.0011724,0.0014823
328.13,0.00055908,0.0010488,0.001113
329.1,0.00083079,0.0034951,0.00096078
330.08,0.0008004,0.00080554,0.0013438
331.05,0.0014666,0.0032217,0.00092646
332.03,0.00096123,0.0010953,0.00078455
333.01,0.00058785,0.00067895,0.00039211
333.98,0.0011443,0.0010536,0.00080028
334.96,0.00062233,0.0011507,0.0013051
335.94,0.0010627,0.0012793,0.00097569
336.91,0.00068347,0.003737,0.00067337
337.89,0.00039851,0.0017016,0.0011363
338.87,0.0013874,0.0014471,0.0014322
339.84,0.00028585,0.0021197,0.00039083
340.82,0.00074328,0.00079299,0.0017064
341.8,0.00020192,0.00079234,0.00095343
342.77,0.00012043,0.001006,0.0005421
343.75,0.0012456,0.0024255,0.00076334
344.73,0.00058644,0.002338,0.00072732
345.7,0.00075133,0.0014152,0.00095095
346.68,7.4434e-05,0.0012746,0.00022159
347.66,0.00035682,0.0011779,0.00052796
348.63,0.0001107,0.00093855,0.0001845
349.61,0.00015293,0.00091132,0.00083932
350.59,0.00020247,0.002742,0.00046373
351.56,0.00013899,0.00089102,0.0011977
352.54,0.00057877,0.0010499,0.00061215
353.52,9.0619e-05,0.0014793,0.00099938
354.49,0.00071898,0.00079881,0.00078043
355.47,0.00015805,6.0734e-05,0.00042446
356.45,0.00069956,0.0015525,0.00078107
357.42,0.00092249,0.0015625,0.00036567
358.4,0.0011951,0.00078519,0.00010643
359.38,0.0010466,0.0017858,0.00076608
360.35,0.00052162,0.0011886,0.00067898
361.33,0.00017258,0.001801,0.00066873
362.3,0.00056288,0.0024451,0.00056673
363.28,0.00053563,0.00091226,0.0010582
364.26,0.00040368,0.00088846,0.00043833
365.23,0.0001211,0.0012042,0.00081775
366.21,0.00053977,0.00097989,0.0012712
367.19,0.0001712,0.0003596,0.0006611
368.16,0.00063659,0.00062332,0.00052136
369.14,0.0006681,0.00086238,0.0010314
370.12,0.00039387,0.00055335,0.00097897
371.09,0.00073996,0.0014442,0.0013216
372.07,0.00039217,0.00059366,0.00091525
373.05,0.00012414,0.00048366,0.0006891
374.02,0.00037815,0.0010301,0.001213
375,0.00026393,0.00063637,0.00053366
375.98,0.00015473,0.00076625,0.00082271
376.95,0.0004333,0.00041302,0.0011413
377.93,0.00025803,0.00067927,0.00055075
378.91,9.2214e-05,0.0011968,0.00064718
379.88,0.00052746,0.00097288,0.0007892
380.86,0.00028214,0.00065746,0.00045029
381.84,0.00024369,0.00089639,0.00064127
382.81,0.00030488,0.00066532,0.00087132
383.79,0.00033819,0.00040559,0.00086518
384.77,7.0033e-05,0.00077725,0.00011464
385.74,0.00020297,0.00040965,0.00014615
386.72,0.00034192,0.00084633,0.0010112
387.7,7.0965e-05,0.00022566,0.00031413
388.67,0.00022345,0.0016116,0.0001017
389.65,0.0004475,0.0008912,0.0007612
390.63,7.6719e-05,0.00035535,0.00075895
391.6,9.3096e-05,0.0011677,0.00073284
392.58,0.00022458,0.0011781,0.0002681
393.55,0.00024026,0.0011864,0.00059667
394.53,0.00017805,0.0015247,0.0010396
395.51,0.0001488,0.00092212,0.00088958
396.48,0.00022836,0.00085794,0.00066933
397.46,5.7347e-05,0.00071853,0.00019933
398.44,0.0001454,0.00075863,0.00075984
399.41,0.000341,0.00068003,0.00029424
400.39,0.00026875,0.00066904,0.00096383
401.37,0.00029851,0.00058579,0.00059789
402.34,0.00017021,0.00030526,0.00047493
403.32,0.00027102,0.0010507,0.00031434
404.3,0.00022655,0.001217,0.00031617
405.27,0.00022849,0.0012434,0.00016229
406.25,0.00016316,0.00068864,0.0004788
407.23,0.00032119,0.0006602,0.00054401
408.2,0.0001085,0.0011064,0.00079682
409.18,0.00015703,0.0010712,0.00043073
410.16,0.00016665,0.00035339,0.00017307
411.13,0.00021345,0.00054285,0.00084071
412.11,0.00022504,0.00068687,0.00042012
413.09,0.00019477,0.00078644,5.2173e-05
414.06,7.4652e-05,0.00092043,0.00091094
415.04,0.00019499,0.00061501,0.00096386
416.02,0.00029889,0.00042978,0.0004657
416.99,0.00013258,0.00063191,0.00026038
417.97,0.00013819,0.00053046,0.0002996
418.95,0.00014924,0.00059692,0.0003419
419.92,6.7058e-05,0.00018598,0.0005402
420.9,0.00012822,0.00023132,0.00040273
421.88,0.00020419,0.00055104,0.00067862
422.85,0.00018513,0.00059079,0.00029454
423.83,0.000242,0.00074631,0.00048094
424.8,7.713e-05,0.0003391,0.00026921
425.78,0.00013509,0.00038565,0.00043934
426.76,0.00010658,0.00071689,0.00062807
427.73,0.00031113,0.00090125,0.00047151
428.71,0.00016377,0.0005357,0.0004788
429.69,6.4278e-05,0.00017331,0.00056878
430.66,0.0001054,0.00078277,0.00063608
431.64,0.00023374,0.00090352,0.00097092
432.62,0.0002693,0.00084861,0.00064282
433.59,0.00019552,0.00093616,0.0012779
434.57,0.00011518,0.00073907,0.00049
435.55,0.00027169,0.0010438,0.00067962
436.52,0.00034105,0.00084025,0.0001002
437.5,7.1724e-05,0.00052223,0.00064584
438.48,0.00018654,0.0010824,0.00098332
439.45,0.00025489,0.00077314,0.00091257
440.43,0.00019318,0.00013353,0.0013048
441.41,0.00051484,0.0021679,0.001377
442.38,0.00039055,0.0025294,0.0016152
443.36,0.00040463,0.00094849,0.0012318
444.34,0.00037244,0.0017686,0.0015201
445.31,0.00019033,0.0021698,0.00068316
446.29,0.00027718,0.0013675,0.00060283
447.27,0.00012034,0.00052147,0.00028899
448.24,0.00018714,0.00038073,0.00085652
449.22,0.00014485,0.00087391,0.00064371
450.2,9.1067e-05,0.00056504,0.00047766
451.17,0.00018124,0.0010532,0.00045571
452.15,0.00018229,0.00071519,0.00038341
453.13,0.00025236,0.00087471,0.00018696
454.1,0.00022157,0.00069514,0.00075914
455.08,0.00010243,0.00088748,0.00052772
456.05,0.00021494,0.00039064,0.00044037
457.03,6.8424e-05,0.00064591,0.00082887
458.01,0.00019832,0.00020402,0.00024115
458.98,0.00026002,0.00017313,0.00098245
459.96,0.00016473,0.00029813,0.00038148
460.94,0.00013104,0.00014275,0.00043218
461.91,0.00036332,0.00053605,0.0001445
462.89,8.1222e-05,0.00041655,0.00063594
463.87,9.4967e-05,0.00027064,0.00065643
464.84,0.00023484,0.00024185,0.00033561
465.82,0.00013876,0.00078101,0.00031061
466.8,0.00023567,0.00041214,0.00046622
467.77,0.00017144,0.00097858,0.00055535
468.75,0.00012297,0.00077528,0.0004057
469.73,0.00020701,0.00079563,3.1074e-05
470.7,0.00023816,0.00086633,0.00012633
471.68,5.9048e-05,0.00081258,0.00015876
472.66,4.7792e-05,0.0013403,0.00020742
473.63,0.00018843,0.00074028,0.00027557
474.61,5.0318e-05,0.0013003,0.00017375
475.59,0.00013469,0.00060617,0.00026989
476.56,0.00015079,0.00054718,0.00062134
477.54,0.00029028,0.000253,0.00036065
478.52,0.00020159,0.00098378,0.00010575
479.49,0.00020657,0.00059407,0.00057678
480.47,0.0002275,0.00099885,0.00041311
481.45,0.00013999,0.00081844,0.00066668
482.42,6.8338e-05,0.0011814,0.00070082
483.4,6.4536e-05,0.0011176,0.00014367
484.38,0.00012227,0.001145,0.00060546
485.35,7.0969e-05,0.0013083,0.00015597
486.33,0.00012703,0.001011,0.00039979
487.3,0.00017273,0.00077296,0.00069321
488.28,0.00038577,0.00052846,0.000438
489.26,0.00017086,0.00054736,0.00053754
490.23,0.00023679,0.00075095,0.00039699
491.21,0.0001549,0.00072178,0.00043974
492.19,0.00012543,0.00065999,0.00028147
493.16,0.00018533,0.00040545,0.00049406
494.14,0.00017909,0.0010423,0.00069523
495.12,0.00035731,0.00099735,0.000779
496.09,0.00015305,0.00078014,0.00055931
497.07,0.00026134,0.00089575,0.0012066
498.05,0.00053395,0.0012205,0.00074392
499.02,0.00035761,0.0012411,0.00070624
500,0.00070148,0.00069511,0.00084386
