freq,X_2200us_unloaded_loosepylon_3,Y_2200us_unloaded_loosepylon_3,Z_2200us_unloaded_loosepylon_3
0,5.3912e-16,7.136e-16,8.9395e-16
0.97656,0.0014277,0.0010223,0.0023327
1.9531,0.0030542,0.00044228,0.00060524
2.9297,0.0029698,0.00027743,0.00048399
3.9063,0.0001147,0.0010016,0.0010062
4.8828,0.00029613,0.00087387,0.00081973
5.8594,0.0016201,0.00034393,0.00025317
6.8359,0.00099199,0.00079611,0.0016851
7.8125,0.0012055,0.00070771,0.0010843
8.7891,0.0007474,0.00096053,0.00091368
9.7656,0.00059357,0.00041098,0.0010747
10.742,0.00058441,0.00076218,0.00013209
11.719,0.00084808,0.00066444,0.00084088
12.695,0.0013195,0.00052825,0.00076117
13.672,0.00062092,0.00064417,0.0001028
14.648,0.00053056,0.0030019,0.0018607
15.625,0.00017675,0.0022104,0.0016726
16.602,0.0010196,0.00031378,0.00071731
17.578,0.00097428,0.0013777,0.00066434
18.555,0.00055947,0.0012505,0.0010953
19.531,0.0015125,0.0004978,0.0019159
20.508,0.0034183,0.0022129,0.0043942
21.484,0.0014203,0.00047747,0.001361
22.461,0.0011034,0.0014592,0.001636
23.438,0.00014528,0.00061696,0.0018625
24.414,0.00068805,0.001069,0.00078918
25.391,0.00082151,0.00082226,0.00042529
26.367,0.0014302,0.0010462,0.0011753
27.344,0.0020426,0.00065416,0.0019351
28.32,0.0027127,0.0013344,0.0021285
29.297,0.0051209,0.0019323,0.0053726
30.273,0.0066452,0.0035929,0.0071993
31.25,0.0032001,0.0011536,0.001727
32.227,0.00065252,0.00086171,0.00021225
33.203,0.00083418,0.00036035,0.0010123
34.18,0.0006725,0.00036984,0.00081892
35.156,0.00078029,0.00064533,0.0012826
36.133,0.00017542,0.00056103,0.00028696
37.109,0.00065907,0.00014753,0.00025399
38.086,0.00032034,0.00073179,0.00063321
39.063,0.00073517,0.0002839,0.00057461
40.039,0.00011137,0.00030476,0.00083085
41.016,0.00049809,0.00087773,0.0010034
41.992,0.0006131,0.0008438,0.0018655
42.969,0.0003942,0.00067016,0.0017349
43.945,0.00021671,0.00071855,0.00065732
44.922,0.00037698,0.00099534,0.00042391
45.898,0.00094248,0.00026907,0.0011963
46.875,0.00023005,0.0003887,0.00017584
47.852,0.00014254,0.00036928,0.000438
48.828,2.3892e-05,0.0004019,0.00050873
49.805,0.00037831,0.00054068,0.0003242
50.781,0.00043797,0.00050034,0.00044892
51.758,0.00065782,0.00027063,0.00055386
52.734,0.00051234,0.00044857,0.00060658
53.711,0.00066497,0.00081307,0.00094757
54.688,0.00014155,0.00085009,0.0012797
55.664,0.0002801,0.00038955,0.001253
56.641,0.00061837,0.00018755,0.00070348
57.617,0.00065678,0.0004684,0.0006215
58.594,0.00095746,0.00050925,0.00051161
59.57,0.0009244,0.00084431,0.001243
60.547,0.00025258,0.00079243,0.00020508
61.523,0.00033517,0.00019392,0.00032422
62.5,0.000327,0.00064384,0.00030049
63.477,0.0006161,0.00021119,0.000965
64.453,0.00057835,0.00030329,0.00065123
65.43,0.0001792,0.00054386,0.00095648
66.406,0.00027167,0.0008353,0.0010169
67.383,0.00021344,0.00017604,0.0007025
68.359,0.00058828,0.00022962,0.0006679
69.336,0.00079713,0.0010558,0.00057468
70.313,0.00080875,0.00057265,0.00029323
71.289,0.00036956,0.00051708,0.00060931
72.266,0.00055434,6.5951e-05,0.00067957
73.242,0.00017428,0.000283,0.00086086
74.219,0.00032323,0.00071962,0.00024424
75.195,0.00043528,0.0013082,0.00038887
76.172,0.00054499,0.00083608,0.00074305
77.148,0.00042598,0.001097,0.00032894
78.125,0.00036176,1.8584e-05,0.00026113
79.102,0.00047197,0.00024551,0.00029125
80.078,0.00038873,0.00061282,0.00033468
81.055,0.00017158,0.00048208,0.00016633
82.031,0.00023439,0.00045129,0.0010411
83.008,0.00013267,0.00031637,0.00046589
83.984,0.00060637,0.00040809,0.000205
84.961,0.00040267,0.00073678,0.00054843
85.938,0.00016143,0.00097656,0.00046877
86.914,0.00038351,0.00029465,0.00041338
87.891,0.00057953,0.0004848,0.00064287
88.867,0.00031903,0.00052903,0.0003748
89.844,0.00029032,0.0005622,0.00091592
90.82,0.00049798,0.00024355,0.00045227
91.797,0.00036031,0.00079608,0.00032622
92.773,0.00024772,0.00034948,0.00011268
93.75,0.00095033,0.00084893,0.00029887
94.727,0.0003259,0.00012905,0.00059702
95.703,0.00024784,0.00019141,0.00068456
96.68,0.00066122,0.0002527,0.00017097
97.656,0.00025136,8.7669e-05,0.00056977
98.633,0.00040352,0.00058054,0.00019456
99.609,0.0005858,0.00051638,0.00052136
100.59,0.00048988,0.00037182,0.00028335
101.56,0.000383,0.00054791,0.00055081
102.54,0.00021247,0.00050448,0.00054535
103.52,7.4852e-05,0.00050507,0.00047985
104.49,0.0008845,0.00064069,0.001247
105.47,0.00022995,0.00018461,0.00047659
106.45,0.00029945,0.00018871,0.00043334
107.42,0.00012308,0.00022836,0.00018556
108.4,0.00025177,0.00034931,0.00057107
109.38,0.00036112,0.00058338,0.00029928
110.35,0.00020833,0.00019221,0.00076064
111.33,0.00020635,0.00069713,0.00026657
112.3,0.00046006,0.00011273,0.00057558
113.28,0.00020079,0.00040771,0.00066057
114.26,0.00043236,0.00037293,0.00046712
115.23,0.00028285,0.00044857,0.00045344
116.21,0.00024908,0.0011179,0.0004376
117.19,0.00025813,0.00022093,0.00039959
118.16,0.0004332,0.00048895,0.00075968
119.14,0.00043508,0.00090304,0.00041864
120.12,0.00067141,0.00062656,0.00049712
121.09,0.00050792,0.00051856,0.00051224
122.07,0.00044372,0.00072653,0.0014935
123.05,0.00072532,0.00051666,0.00054554
124.02,0.00038728,0.00057653,0.00089295
125,0.00046337,0.00022225,0.0010408
125.98,0.0009164,0.0014172,0.00054473
126.95,0.001235,0.0015695,0.00098724
127.93,0.0011031,0.00085397,0.0009486
128.91,0.0016624,0.0014592,0.0011336
129.88,0.0022526,0.0017483,0.0016762
130.86,0.002492,0.0019024,0.0019709
