freq,X_800us_loaded_loosemotor_5,Y_800us_loaded_loosemotor_5,Z_800us_loaded_loosemotor_5
154.3,9.0721e-05,0.0002526,0.0002332
155.27,0.0001211,0.0011436,0.00024966
156.25,0.00030381,0.00027729,0.00022452
157.23,0.00072441,0.0024184,0.00044618
158.2,0.00057956,0.0019096,0.0003543
159.18,0.00037016,0.0016233,0.00011985
160.16,0.00097883,0.0028412,0.00013031
161.13,0.00025166,0.0019834,0.00015976
162.11,4.3899e-05,0.00069756,0.0006002
163.09,0.00010477,0.0013082,0.00058927
164.06,0.00019203,0.0015565,0.0005834
165.04,0.00015373,0.00078323,0.00046749
166.02,0.00035205,0.002493,0.0012025
166.99,0.00031983,0.0022716,0.00054486
167.97,4.2837e-05,0.00099652,0.0004706
168.95,9.141e-05,0.00092417,0.00031539
169.92,7.0409e-05,0.00024781,0.00037447
170.9,7.3697e-05,0.00021711,0.00022565
171.88,0.00018384,0.00029745,0.00027502
172.85,0.00011491,0.00073925,0.00037281
173.83,0.00022409,0.00062226,0.00052343
174.8,0.00018939,0.0007893,0.00045709
175.78,0.00016325,0.00046262,0.00036072
176.76,5.836e-05,0.00023863,0.00015734
177.73,3.0949e-05,0.00025373,0.00019274
178.71,0.00013079,0.00040872,0.00039227
179.69,0.0001283,0.00054409,0.00045421
180.66,0.00043502,0.0007741,0.00037904
181.64,0.0004361,0.00035753,5.2456e-05
182.62,0.00011047,0.00040572,0.00033119
183.59,0.00010805,0.00054407,0.00012636
184.57,0.00010484,0.00024781,0.000304
185.55,0.00024911,0.00068976,7.3589e-05
186.52,0.00026414,0.0013291,0.00065102
187.5,0.00015056,0.00047463,6.2339e-05
188.48,0.0001348,0.00077682,0.0004847
189.45,0.00016086,0.0003962,7.744e-05
190.43,0.00010243,0.00038686,0.00033955
191.41,2.5968e-05,0.00033811,0.00032113
192.38,0.00011319,0.00040953,0.00016539
193.36,0.00013952,0.0016533,0.00064165
194.34,9.6093e-05,0.00012699,0.00028766
195.31,6.8832e-05,0.00070515,0.0001457
196.29,7.2268e-05,0.00014633,0.00063241
197.27,0.00016441,0.00054134,0.0005727
198.24,0.00018234,0.00057397,0.00055215
199.22,0.00046616,0.00098484,0.0010033
200.2,0.00042384,0.0012695,0.00084148
201.17,0.00029766,0.00049334,0.0007286
202.15,0.0002762,0.0011303,0.00065568
203.13,5.6712e-05,0.00022714,0.00018063
204.1,0.0001694,0.0010059,8.9435e-05
205.08,0.00035562,0.00023637,0.0001332
206.05,7.1248e-05,0.0011818,0.00011314
207.03,0.00038099,0.00021224,0.00021077
208.01,0.00019263,0.0014393,0.00032639
208.98,0.00011524,0.00051089,0.00016578
209.96,2.5298e-05,0.00011756,0.00016291
210.94,5.0636e-05,0.00043868,0.00048314
211.91,0.00025441,0.00057008,0.00057299
212.89,0.00014859,0.00051394,0.00029251
213.87,0.00023463,0.00176,0.00080469
214.84,0.00013441,0.00098589,0.00040363
215.82,0.00011474,0.000191,9.8744e-05
216.8,0.00026224,0.0014173,0.00057166
217.77,0.00027183,0.00082336,0.00018638
218.75,0.00015235,0.00092405,0.00042049
219.73,6.0415e-05,0.00046166,0.00061858
220.7,3.4394e-05,0.0008538,0.00059831
221.68,0.00026833,0.00064899,0.0011075
222.66,0.00014596,0.0011461,0.00018044
223.63,0.00011395,0.00078401,0.00030594
224.61,0.00013065,0.0010208,0.00027247
225.59,5.3907e-05,0.0010494,0.00022442
226.56,0.00042648,0.0017576,0.00069515
227.54,0.00059947,0.0033154,0.00018497
228.52,0.00062631,0.0020134,0.00023215
229.49,8.1636e-05,0.0011842,0.00020138
230.47,8.2979e-05,0.00093053,0.00033357
231.45,0.00018767,0.0011598,0.00022494
232.42,0.00041978,0.0030977,0.0010744
233.4,0.00017741,0.0033662,0.00085285
234.38,0.00078959,0.0078554,0.0018989
235.35,0.00078854,0.0045946,0.0012497
236.33,6.7266e-05,0.0010295,0.00024621
237.3,0.00030208,0.0021869,0.0002366
238.28,0.00013835,0.00030316,0.00012572
239.26,0.00014829,0.0013015,0.00035089
240.23,0.00016342,0.00062377,0.00037256
241.21,0.00024416,0.00024231,0.000181
242.19,0.00010745,0.0011881,0.00046346
243.16,0.00050924,0.00051775,0.00033781
244.14,0.00053218,0.00047983,0.00057527
245.12,0.00019923,0.0010789,0.00071594
246.09,0.00036048,0.0007453,0.0005231
247.07,0.00077564,0.0021625,0.0028615
248.05,0.00076834,0.0024293,0.0022567
249.02,0.00094526,0.0048145,0.0052375
250,0.00052834,0.0020165,0.002262
250.98,0.00038446,0.0015674,0.00081903
251.95,0.00021271,0.0013668,0.0013154
252.93,0.0010146,0.00050681,0.00037524
253.91,9.6283e-05,0.0015051,0.00063736
254.88,0.0010293,0.00065179,0.0016198
255.86,0.0013717,0.0008206,0.0014583
256.84,0.00038607,0.0011002,0.000606
257.81,0.00061317,0.0018115,0.0016376
258.79,0.0012003,0.0013106,0.0017421
259.77,0.00094168,0.00196,0.0013717
260.74,0.0011014,0.0042242,0.0021612
261.72,0.0010872,0.0029207,0.0029841
262.7,0.0020736,0.0030042,0.0011636
263.67,0.00037008,0.0036521,0.0028604
264.65,0.0014669,0.002016,0.0017385
265.63,0.00024087,0.0019355,0.0011397
266.6,0.0005201,0.0011507,0.00040747
267.58,0.0018194,0.0052237,0.0010421
268.55,0.0018309,0.0037088,0.0015393
269.53,0.0045697,0.011381,0.0018705
270.51,0.0015608,0.0036641,0.0013952
271.48,0.00039428,0.0018658,0.00017671
272.46,0.0010651,0.0015004,0.00071638
273.44,0.00049103,0.0039712,0.0010284
274.41,0.00055344,0.0037066,0.0006066
275.39,0.00033035,0.0044572,0.0015268
276.37,0.0005647,0.0092535,0.0022286
277.34,0.00023504,0.0038441,0.00069677
278.32,0.00024703,0.003462,0.0010905
279.3,0.00013163,0.001442,0.00041687
280.27,0.00052723,0.0013489,0.00041987
281.25,0.00068111,0.0015366,0.0008614
282.23,0.00020157,0.0010875,0.0010159
283.2,0.00064855,0.0014545,0.00075575
284.18,0.00011702,0.000394,0.00065543
285.16,0.00011192,0.00076848,0.00090985
286.13,0.00035,0.001205,0.00075829
287.11,0.00044912,0.0019403,0.00017599
288.09,0.0010795,0.0035651,0.00010768
289.06,0.0020802,0.0087562,0.00040555
290.04,0.0033828,0.014048,0.00071673
291.02,0.0016739,0.0075389,0.00060993
291.99,0.00053583,0.0020259,0.00025606
292.97,0.00036025,0.0019692,0.0002558
293.95,0.0003468,0.0026165,0.00034839
294.92,0.00032457,0.0015034,0.00023153
295.9,0.00045779,0.0019059,0.00037842
296.88,0.00039565,0.0050029,0.00089143
297.85,0.00016935,0.0024246,0.00056163
298.83,0.00034581,0.0020115,0.00032023
299.8,0.00043145,0.00033877,0.00038197
300.78,0.00016138,0.00099173,3.6122e-05
301.76,0.00019009,0.0014514,0.00021732
302.73,0.00043515,0.0012814,0.0013099
303.71,0.00012969,0.0020441,0.00056499
304.69,0.00036295,0.00073101,0.00084419
305.66,0.00038028,0.00028935,0.00012149
306.64,2.8578e-05,0.0010539,0.00055073
307.62,0.00016226,0.00045653,0.00011425
308.59,8.133e-05,0.001284,0.00070873
309.57,0.00042283,0.00029707,0.0008941
310.55,0.00051519,0.0018704,0.0014612
311.52,0.00058723,0.0018444,0.0012722
312.5,0.00017655,0.0010798,0.00097484
313.48,0.00031387,0.00088238,0.00028016
314.45,0.00018015,0.0012048,0.00038551
315.43,0.00024425,0.0014766,0.00031427
316.41,0.00038334,0.00023506,0.00020889
317.38,0.00050524,0.0033081,0.00089248
318.36,0.00024665,0.0010079,0.00035944
319.34,0.00030051,0.00051353,0.000335
320.31,0.00023375,0.00067128,0.00023891
321.29,0.00039251,0.00060565,0.00025848
322.27,0.00019691,0.00049641,0.00031103
323.24,6.4306e-05,0.0012648,0.00093292
324.22,0.00022025,0.00073229,0.00030128
325.2,0.00051089,0.0010811,0.00062343
326.17,0.00019777,0.0012091,0.00077628
327.15,0.00031402,0.00021137,0.00020902
328.13,0.00030033,0.0012601,0.00028445
329.1,4.4239e-05,8.9934e-05,0.00025965
330.08,0.0014976,0.0021373,0.00055084
331.05,0.00067282,0.00084985,0.00039714
332.03,0.0012164,0.0024482,0.00057435
333.01,0.00066023,0.00099047,0.00046035
333.98,0.00031147,0.00048525,5.2761e-05
334.96,0.00036463,0.00056471,0.00022983
335.94,0.0001423,0.00057231,7.568e-05
336.91,0.00023442,0.00071199,0.0001003
337.89,0.00020771,0.0015045,0.00046161
338.87,0.0003002,0.0010033,0.00027123
339.84,0.0001192,0.00056912,0.00014666
340.82,9.0586e-05,0.00055304,0.00023962
341.8,0.00023483,0.0012065,0.00076552
342.77,0.00033422,0.00097546,0.00048675
343.75,0.00018679,0.00078142,0.00011185
344.73,0.00026941,0.00054336,0.00066702
345.7,0.00022367,0.00062637,0.0008658
346.68,0.00022196,0.00042305,0.0004661
347.66,0.00045502,0.00062972,0.00096005
348.63,9.1533e-05,0.00048809,0.0006238
349.61,4.82e-05,0.00034177,0.00036713
350.59,0.00028714,0.00042904,0.0003706
351.56,0.00026145,0.00057761,0.00015418
352.54,0.00016051,3.8347e-05,0.00030349
353.52,0.00019795,0.00039659,0.00037102
354.49,0.00027175,0.00038759,0.00016644
355.47,0.00021233,9.9229e-05,0.00018437
356.45,0.00012562,0.00058149,0.00022421
357.42,0.00014167,0.00056469,0.00041061
358.4,0.0001341,0.0006934,0.00010847
359.38,0.00024342,0.00059871,3.5814e-05
360.35,0.00010986,0.00057465,0.00016815
361.33,0.00021074,0.00062413,4.9339e-05
362.3,7.1925e-05,0.00035593,0.0007826
363.28,0.00016132,0.00023502,0.00056708
364.26,9.475e-05,0.00082492,0.00014317
365.23,0.00010446,0.00042642,0.00060641
366.21,8.0255e-05,0.00022298,0.00055109
367.19,0.0001128,0.00030472,0.00044639
368.16,5.5094e-05,0.00070739,0.00025196
369.14,0.00012912,0.00024792,0.00018034
370.12,0.00013154,0.00012776,8.1915e-05
371.09,6.8029e-05,0.00040582,0.00019227
372.07,0.00022909,0.00044137,0.0004057
373.05,0.00013464,0.00060752,6.5172e-05
374.02,0.000108,0.00044055,0.00016209
375,1.9881e-05,0.00026741,0.00020089
375.98,0.00011202,0.00031361,0.00028276
376.95,0.00013582,0.00067646,0.00022885
377.93,0.00014821,0.00080256,0.00042138
378.91,8.8586e-05,0.00042374,0.00035646
379.88,0.00035693,0.0022907,0.0010706
380.86,0.00011027,0.00027608,6.2536e-05
381.84,0.00026639,0.00044222,0.00030456
382.81,7.2635e-05,0.0012438,0.0010468
383.79,8.8181e-05,0.00045897,0.00022373
384.77,7.3162e-05,0.00043511,0.00026458
385.74,0.00011844,0.00034487,0.00079588
386.72,0.00013438,0.00080466,0.00022822
387.7,0.00025216,0.00039726,0.00081878
388.67,0.00039104,0.00030196,0.00012712
389.65,0.00025047,0.00034105,0.00060936
390.63,0.0001051,0.00055164,0.00032589
391.6,0.00025428,0.00061041,0.00022263
392.58,0.00010749,0.00040789,0.00034594
393.55,0.00043729,0.00015555,4.265e-05
394.53,0.00017193,0.00021574,0.00026774
395.51,0.0002655,0.00027134,0.00021298
396.48,0.00024653,0.00046549,0.00050094
397.46,0.00011924,0.00076379,0.00013306
398.44,0.00039365,0.00018569,0.00038341
399.41,0.00021887,0.00015726,0.00038059
400.39,0.00018716,0.0007783,0.00037482
401.37,0.00013875,0.00046874,0.00022049
402.34,0.00010761,0.00022452,0.00028679
403.32,0.00010969,0.00096577,0.00062892
404.3,0.00013577,0.00056441,0.00057969
405.27,9.7539e-05,0.0006022,0.00042237
406.25,0.00014448,0.00046097,0.00057643
407.23,6.124e-05,0.0010698,0.00067676
408.2,0.00012107,0.00056949,0.00063335
409.18,0.00016455,0.0001324,0.00019558
410.16,0.00011572,0.00053154,0.00034828
411.13,0.0001632,0.00078746,0.00031176
412.11,8.0779e-06,0.00047868,7.0068e-05
413.09,0.00014924,0.00080467,0.00032146
414.06,0.000253,0.0002336,0.00035031
415.04,0.00017199,0.00033043,0.00048421
416.02,0.00026518,0.00070269,0.00026902
416.99,9.889e-05,0.00070416,0.00051072
417.97,0.00025368,0.0010458,0.00090692
418.95,0.00019667,0.002472,0.0011802
419.92,0.00024185,0.0013379,0.00091517
420.9,0.00019947,0.0042845,0.0023805
421.88,0.00015094,0.0018248,0.0012054
422.85,0.00013237,0.00083689,0.00035327
423.83,0.00029572,0.00076147,0.0004501
424.8,0.00014473,0.00044189,0.00017255
425.78,7.8817e-05,0.00038965,0.00017445
426.76,9.6728e-05,0.00095688,0.00080178
427.73,0.00023072,0.00081004,2.98e-05
428.71,8.0687e-05,0.0005495,0.00038635
429.69,0.00023299,0.00051129,0.00028183
430.66,0.00024885,0.00052406,0.00062084
431.64,0.00010844,0.00052164,0.00025353
432.62,0.000122,0.0006218,0.00015336
433.59,0.00021505,0.00078965,0.00014195
434.57,0.00020833,0.0003899,0.00019818
435.55,0.00038107,0.00061551,0.00041041
436.52,0.00018578,0.00037968,0.00021186
437.5,0.00035895,0.00010141,0.00020009
438.48,0.00031972,0.0002667,6.0379e-05
439.45,0.0001891,0.00013479,0.00022841
440.43,0.00021822,0.00026126,0.00015496
441.41,0.00012063,0.00068353,0.00033801
442.38,0.00014885,0.00043315,0.00025056
443.36,3.707e-05,0.00056172,0.00032813
444.34,0.00019522,0.00022517,0.00059808
445.31,0.0001044,0.00055559,0.00029741
446.29,0.00022718,0.00031971,0.00013398
447.27,6.3796e-05,0.0007927,0.00074135
448.24,9.2576e-05,0.00056206,0.00048077
449.22,5.3394e-05,0.00053798,0.00057739
450.2,0.0002116,0.00072575,0.00081045
451.17,0.00015164,0.00059514,0.00059448
452.15,7.4171e-05,0.00066434,0.00020601
453.13,9.8316e-05,0.00045811,0.0005853
454.1,0.00034844,0.001278,0.0004274
455.08,0.00034591,0.00085675,0.00051127
456.05,7.6164e-05,0.0014161,0.00052418
457.03,0.0001821,0.00066876,0.00045143
458.01,0.0003921,0.00044081,0.00048887
458.98,0.00031576,0.00026639,1.567e-05
459.96,8.414e-05,0.0012785,0.00066867
460.94,0.00052921,0.00087805,0.00027822
461.91,0.00040322,0.00026439,0.00032092
462.89,0.00054231,0.0017159,0.00043252
463.87,8.4547e-05,0.00094868,0.00050191
464.84,0.00039837,0.00081903,0.00014609
465.82,0.00067092,0.0018267,0.00088517
466.8,0.00031867,0.0004421,0.00087331
467.77,0.00010112,0.0007137,0.00092131
468.75,0.00027357,0.0011168,0.0010671
469.73,4.2644e-05,0.00061775,0.00064267
470.7,0.0002066,0.0007446,0.0010856
471.68,0.00010726,0.00083952,0.00049026
472.66,0.00042172,0.00027741,0.00061572
473.63,0.00016067,0.00043878,0.00016422
474.61,0.00015662,0.00069082,0.00042966
475.59,0.00024789,0.001297,0.00030635
476.56,0.00024654,0.00065821,0.00044061
477.54,0.00042996,0.0012072,0.00051631
478.52,0.00066205,0.00042329,0.00021772
479.49,0.00070231,0.00089068,0.00020359
480.47,0.00038566,0.00058548,0.00062467
481.45,0.00044949,0.00087257,0.00064342
482.42,0.00068343,0.0005443,3.112e-05
483.4,0.00061915,0.00097469,0.000757
484.38,0.00030273,0.00043767,0.00044997
485.35,0.0005486,0.00034554,0.00033215
486.33,0.0010818,0.00088408,0.0010928
487.3,0.00071397,0.00074249,0.00076291
488.28,0.00028146,0.0002709,0.0010119
489.26,0.00054241,0.00044417,0.0015315
490.23,0.00034715,0.00036448,0.0010557
491.21,0.00017215,0.00029511,0.0012245
492.19,0.00071715,0.00078609,0.00017698
493.16,0.00084333,0.00076676,0.0011303
494.14,0.00031851,0.00041075,0.00054622
495.12,0.00010485,0.00078397,0.00027339
496.09,0.00042538,0.0017816,0.00020507
497.07,0.00043779,0.000544,0.00060159
498.05,0.00066236,0.0011424,0.00041566
499.02,0.00039886,0.00031714,0.0006187
500,0.00074094,0.00060864,2.07e-05
