freq,X_2200us_loaded_loosepylon_2,Y_2200us_loaded_loosepylon_2,Z_2200us_loaded_loosepylon_2
0,1.8729e-16,1.1852e-15,1.0635e-15
0.97656,0.0073222,0.0073712,0.0074485
1.9531,0.0048704,0.0052933,0.019307
2.9297,0.0050187,0.0090487,0.0030031
3.9063,0.0043238,0.0029506,0.0035739
4.8828,0.0029791,0.0032769,0.0094145
5.8594,0.0033336,0.0037198,0.0071477
6.8359,0.0023531,0.0022692,0.0081443
7.8125,0.0017149,0.0033285,0.0043131
8.7891,0.00032854,0.0024033,0.0063336
9.7656,0.0018051,0.003188,0.0073622
10.742,0.0022094,0.0036194,0.0098037
11.719,0.0008367,0.0011567,0.0094168
12.695,0.0016817,0.003164,0.017995
13.672,0.0080736,0.0014303,0.022981
14.648,0.0031343,0.002786,0.023847
15.625,0.0051397,0.0049905,0.003126
16.602,0.0077078,0.0031785,0.0086069
17.578,0.0024639,0.0029808,0.011169
18.555,0.0026935,0.0043595,0.012452
19.531,0.0083666,0.00041074,0.0073244
20.508,0.0069994,0.0015659,0.00523
21.484,0.0029209,0.0034696,0.0026991
22.461,0.004403,0.0061417,0.0077733
23.438,0.0013679,0.0015656,0.0077619
24.414,0.0042245,0.0017524,0.0076366
25.391,0.0026167,0.0011258,0.0060908
26.367,0.0024284,0.0014988,0.0033125
27.344,0.0015939,0.00087577,0.0035599
28.32,0.0017554,0.0011998,0.0059946
29.297,0.0017973,0.0026681,0.0037463
30.273,0.0037795,0.002043,0.0088722
31.25,0.0029316,0.0022238,0.0027544
32.227,0.0024443,0.0021798,0.00038624
33.203,0.0014926,0.003798,0.0067831
34.18,0.0044903,0.00067674,0.0083552
35.156,0.0029598,0.0013129,0.0034557
36.133,0.0054817,0.0029657,0.0048422
37.109,0.0035718,0.0011085,0.0032103
38.086,0.0022073,0.001433,0.0024524
39.063,0.0012303,0.00072747,0.011833
40.039,0.00050264,0.0020906,0.0017757
41.016,0.0025507,0.00094139,0.0031488
41.992,0.00055894,0.00091901,0.0040269
42.969,0.0031969,0.0009272,0.0059424
43.945,0.00090868,0.00067774,0.0042069
44.922,0.0022281,0.0023848,0.0017242
45.898,0.0028519,0.00058152,0.0028709
46.875,0.00088611,0.0001261,0.0014191
47.852,0.0012633,0.00028283,0.0027385
48.828,0.0023348,0.0010818,0.0012645
49.805,0.00025546,0.0017058,0.0054061
50.781,0.0026538,0.00090715,0.0034092
51.758,0.00065679,0.00045282,0.0035971
52.734,0.0021133,0.0028198,0.0017569
53.711,0.0012033,0.0015268,0.0035992
54.688,0.0011192,0.0010935,0.0020873
55.664,0.00093071,0.0017484,0.0042343
56.641,0.00052277,0.0014884,0.0010655
57.617,0.0007043,0.0018645,0.0033104
58.594,0.0027218,0.0013365,0.0010198
59.57,0.00073021,0.00068625,0.0016644
60.547,0.0025147,0.0015693,0.002818
61.523,0.0016235,0.0017238,0.0030361
62.5,0.0011279,0.00065686,0.0046375
63.477,0.00229,0.0011776,0.0055644
64.453,0.00044423,0.0011283,0.002998
65.43,0.00036133,0.0030107,0.0066722
66.406,0.0022729,0.0020321,0.0026975
67.383,0.0019644,0.0030777,0.00058146
68.359,0.00050511,0.00067861,0.0011575
69.336,0.0015317,0.0011852,0.00047862
70.313,0.002701,0.0016154,0.0044792
71.289,0.0013242,0.00096008,0.0052112
72.266,0.00030679,0.0007507,0.0048777
73.242,0.0010876,0.0024407,0.0093312
74.219,0.0011737,0.0011384,0.0018485
75.195,0.0010531,0.001308,0.003306
76.172,0.0031114,0.001195,0.0023591
77.148,0.0010067,0.0015964,0.00219
78.125,0.0012216,0.0016157,0.0029626
79.102,0.0025561,0.00094166,0.011714
80.078,0.0012368,0.0027364,0.0068881
81.055,0.0031144,0.0042358,0.0074676
82.031,0.00090359,0.0032063,0.0046681
83.008,0.0017698,0.0061846,0.006057
83.984,0.00081217,0.003615,0.0036375
84.961,0.00088732,0.0018453,0.0047484
85.938,0.0019172,0.0017853,0.0045237
86.914,0.00061635,0.0016336,0.0023984
87.891,0.0013943,0.0017783,0.0026984
88.867,0.0017435,0.0021532,0.0034557
89.844,0.0020805,0.0014743,0.0031264
90.82,0.0015197,0.0011254,0.00374
91.797,0.0026262,0.0015862,0.0032912
92.773,0.0016098,0.00086749,0.0021429
93.75,0.0025922,0.001153,0.0050568
94.727,0.0024625,0.00083793,0.0038554
95.703,0.0032918,0.0015593,0.0077056
96.68,0.0059391,0.0040686,0.0048299
97.656,0.011364,0.0052141,0.0036584
98.633,0.044123,0.023562,0.018133
99.609,0.0044058,0.0037792,0.0043619
100.59,0.0032211,0.0016362,0.0055226
101.56,0.0012161,0.0020972,0.0051958
102.54,0.002705,0.0009682,0.0015623
103.52,0.00097352,0.0013046,0.0054211
104.49,0.00046144,0.00019508,0.0012989
105.47,0.00067419,0.0010512,0.0048489
