freq,X_900us_unloaded_loosemotor_6,Y_900us_unloaded_loosemotor_6,Z_900us_unloaded_loosemotor_6
0,3.9635e-17,4.8772e-16,5.1426e-16
0.97656,0.00032163,0.00063613,0.00099863
1.9531,0.0007431,0.00078754,0.00053585
2.9297,0.00035977,0.0010248,0.0010585
3.9063,3.8994e-05,0.0007816,0.0011578
4.8828,0.00035038,0.0023745,0.0015882
5.8594,0.00023901,0.00054027,0.0013657
6.8359,0.00012972,0.00039144,0.00055949
7.8125,0.00011608,0.00055236,0.0012043
8.7891,4.0419e-05,0.00075134,0.0009357
9.7656,0.00036482,0.0013954,0.0021483
10.742,0.00035043,0.0017948,0.0040417
11.719,0.0007455,0.0044127,0.010413
12.695,0.00020659,0.0020326,0.0021869
13.672,0.0038952,0.0018191,0.0066106
14.648,0.0015049,0.0015375,0.0026317
15.625,0.0007014,0.0013171,0.0017942
16.602,0.00087708,0.0020016,0.0022691
17.578,0.00069003,0.00067248,0.00078431
18.555,0.00070762,0.002154,0.0010732
19.531,0.00092511,0.0034221,0.0016811
20.508,0.0011571,0.0032456,0.00015043
21.484,0.0011168,0.0033581,0.00069639
22.461,0.00086522,0.0022041,0.00015487
23.438,0.00085436,0.0030429,0.0018833
24.414,0.0010784,0.0034327,0.0019509
25.391,0.00138,0.0050123,0.0023422
26.367,0.0013152,0.0044994,0.0010994
27.344,0.0014785,0.0058808,0.0011537
28.32,0.0016957,0.0057443,0.0027172
29.297,0.002117,0.009342,0.0029841
30.273,0.0028966,0.012516,0.0037719
31.25,0.0051656,0.018857,0.0060841
32.227,0.012863,0.05243,0.016717
33.203,0.016374,0.069266,0.023117
34.18,0.0046182,0.021413,0.0059089
35.156,0.0023594,0.01446,0.0014546
36.133,0.001732,0.0085636,0.0030897
37.109,0.001498,0.0076,0.0011309
38.086,0.0012065,0.0057014,0.0018776
39.063,0.001014,0.0051671,0.0014764
40.039,0.00051639,0.0043419,0.000571
41.016,0.00054226,0.0046017,0.0014781
41.992,3.3074e-06,0.0042394,0.002717
42.969,0.00040793,0.0044506,0.00092689
43.945,0.00023751,0.0049924,0.0012577
44.922,0.00020547,0.0050952,0.003226
45.898,0.00069477,0.0088572,0.0031794
46.875,0.0033361,0.025489,0.013885
47.852,0.00058656,0.0032049,0.0029595
48.828,0.00038797,0.0018856,0.0018297
49.805,0.00046248,0.0010808,0.0015544
50.781,0.00039133,0.00085794,0.00052659
51.758,0.00044205,0.0024008,0.0019077
52.734,0.00045818,0.00079723,1.5202e-05
53.711,0.00038454,0.00050201,0.0015087
54.688,0.00022288,0.00014487,0.00035665
55.664,0.00038409,0.000425,0.00071204
56.641,0.00039875,0.00026602,0.00012866
57.617,0.0003825,0.0013191,3.522e-05
58.594,0.00049493,0.0010196,0.00092455
59.57,0.00014776,0.00036314,0.00036333
60.547,0.0078726,0.0034219,0.00095344
61.523,0.00025283,0.00037015,0.0014314
62.5,0.00052626,0.00080855,8.2307e-05
63.477,0.0002125,0.001661,0.0007354
64.453,0.00028169,0.0016437,0.00027898
65.43,0.0036745,0.00066617,0.006052
66.406,0.0012217,0.0012431,0.0014461
67.383,0.00061315,0.0007608,0.0023055
68.359,0.00058854,0.00089892,0.0039088
69.336,0.00082395,0.00044964,0.0010605
70.313,0.00068742,0.0022455,0.0005456
71.289,0.001164,0.0011807,0.0011523
72.266,0.00092024,0.0014442,0.00065028
73.242,0.00094271,0.0019256,0.00098725
74.219,0.0015896,0.001628,0.0016172
75.195,0.0014711,0.0015563,0.0022075
76.172,0.0017381,0.003927,0.0013349
77.148,0.0027603,0.0049073,0.0029252
78.125,0.0046311,0.0080022,0.004111
79.102,0.017586,0.031839,0.017905
80.078,0.0092514,0.018011,0.010211
81.055,0.0035601,0.0070281,0.0042996
82.031,0.0021673,0.0043416,0.0025552
83.008,0.0012946,0.0030169,0.0019104
83.984,0.00093243,0.0017418,0.0015753
84.961,0.00093041,0.0025779,0.0015072
85.938,0.00070866,0.0014273,0.0012737
86.914,0.00048578,0.0015672,0.00145
87.891,0.00054424,0.0013447,0.00073393
88.867,6.6499e-05,0.0010393,0.00059997
89.844,0.00046772,0.0013424,0.00043379
90.82,0.000198,0.00035592,0.00093335
91.797,0.00046157,0.00077174,0.00093937
92.773,0.0019267,0.0006101,0.0013836
93.75,0.0026494,0.0017624,0.00067748
94.727,0.00092136,0.001891,0.00043542
95.703,0.00053306,0.00044724,0.00039704
96.68,0.00079377,0.0013138,0.00049374
97.656,0.00045479,0.0018057,0.00071842
98.633,0.00035896,0.0035826,0.00054217
99.609,0.00035318,0.00091464,0.00028014
100.59,0.00030527,0.0019982,0.00034171
101.56,0.00069419,0.0014096,0.00018436
102.54,0.00090382,0.0014965,0.00090925
103.52,0.00068061,0.00063625,0.0011911
104.49,0.00076793,0.0014781,0.00094376
105.47,0.0010325,0.0016756,0.0011608
106.45,0.00057479,0.0010821,0.00081886
107.42,0.0011697,0.00098097,0.00080492
108.4,0.00070136,0.0010531,0.0018558
109.38,0.00077791,0.00062953,0.00064772
110.35,0.0010408,0.0021838,0.00022079
111.33,0.0018645,0.0028526,0.00089925
112.3,0.016904,0.027231,0.008445
113.28,0.00072133,0.0016053,0.0010092
114.26,0.00086795,0.002238,0.00051209
115.23,0.00098605,0.002089,0.0018679
116.21,6.8957e-05,0.00094632,0.00060219
117.19,0.0005173,0.00081487,0.0005241
118.16,0.0003433,0.00070707,0.00059196
119.14,0.00061098,0.00068032,0.00099862
120.12,0.00038157,0.00026486,0.00050764
121.09,0.00030944,0.00062222,0.00030875
122.07,0.00017672,0.00054184,0.00091349
123.05,0.00022905,7.1296e-05,0.00024447
124.02,0.00049313,0.00068204,0.0008478
125,0.00052358,0.00066715,0.00084645
125.98,0.002118,0.0096678,0.0032054
126.95,0.00034544,0.0017892,0.00077405
127.93,0.00050551,0.0019818,0.00091377
128.91,0.00052726,0.0011666,0.00081382
129.88,0.00033674,0.00088691,0.00049788
130.86,0.00073298,0.0011367,9.1798e-05
131.84,0.00010798,0.00074972,0.00053643
132.81,0.00033269,0.00064075,0.00052861
133.79,0.00042585,0.0011037,0.00099968
134.77,7.0821e-05,0.0011197,0.00068044
135.74,0.00014986,0.0012823,0.00030221
136.72,2.8043e-05,0.0013434,0.00024979
137.7,0.00028432,0.0007138,0.00015575
138.67,0.0010655,0.001291,0.00048037
139.65,0.0041581,0.0017406,0.00079515
140.63,0.0020299,0.0010967,0.0001137
141.6,0.0011939,0.00044649,0.00049751
142.58,0.0011643,0.0018327,0.0001738
143.55,0.00090611,0.00022896,0.0012945
144.53,0.0021819,0.00072472,0.005343
145.51,0.0022167,0.0017619,0.0059643
146.48,0.00089604,0.0015573,0.0026818
147.46,0.00079166,0.0018659,0.0037481
148.44,0.00047479,0.00039994,0.00092257
149.41,0.0002811,0.0011595,0.0011446
150.39,0.00028915,0.00087831,0.00065956
151.37,0.0001954,0.00087284,0.00019979
152.34,0.0001636,0.00089697,0.00049652
153.32,0.00013379,0.0010209,0.00086534
154.3,0.00018906,0.00056703,0.0011368
155.27,0.00013675,0.0011558,0.00098722
156.25,0.00012186,0.0019017,0.0018135
157.23,0.00048871,0.0025351,0.0017081
158.2,0.00041535,0.0054507,0.0048933
159.18,0.00093165,0.011238,0.0095842
160.16,0.00037361,0.002567,0.0019475
161.13,0.00072278,0.001791,0.0021832
162.11,0.00011099,0.0011227,0.00034938
163.09,0.00024701,0.001063,0.00067595
164.06,2.9934e-05,9.0412e-05,0.00082562
165.04,0.00029624,0.00042093,0.00027636
166.02,0.00037068,0.00068979,0.00064794
166.99,0.00036573,0.00088592,0.00098247
167.97,0.00044531,0.00062693,0.00039188
168.95,0.00012021,0.00056049,0.00066662
169.92,0.00043619,0.00074244,0.0015088
170.9,0.00024441,0.00065292,0.00045727
171.88,0.00049409,0.00086965,0.00053253
172.85,0.002013,0.0011095,0.0056456
173.83,0.00034686,0.00024706,0.0003134
174.8,0.00017963,0.00045693,0.00035485
175.78,0.00039775,0.0008821,0.00024432
176.76,8.3248e-05,0.00047093,0.00066101
177.73,0.00033224,0.005697,0.00028398
178.71,0.00055445,0.0010354,0.00078622
179.69,0.00086432,0.0023449,0.0019608
180.66,0.0013248,0.0015238,0.0018446
181.64,0.00026734,0.0005784,6.1419e-05
182.62,0.00027259,1.6525e-05,0.00019148
183.59,0.00041801,0.00077498,8.3799e-05
184.57,0.0005274,0.00078979,0.00018578
185.55,0.00019999,0.00017213,0.00055418
186.52,0.00027787,0.00026614,0.00023415
187.5,0.00037894,0.00020306,0.00071807
188.48,0.00028923,0.00030033,0.00051597
189.45,0.00033832,0.00029875,0.00066271
190.43,0.00063859,0.00067938,0.0015023
191.41,0.0015773,0.00088018,0.0058445
192.38,0.00037039,0.00042683,0.002426
193.36,0.00037538,0.00087108,0.0012472
194.34,8.5508e-05,0.0012208,0.00086954
195.31,0.00018794,0.00012543,0.00046604
196.29,6.8995e-05,0.00038654,0.00050715
