freq,X_800us_unloaded_loosepylon_7,Y_800us_unloaded_loosepylon_7,Z_800us_unloaded_loosepylon_7
0,1.7374e-15,2.0206e-16,4.2477e-16
0.97656,8.0715e-05,0.00099615,0.00049494
1.9531,0.00018363,0.00082445,0.00062245
2.9297,0.00012212,0.0010988,0.00042911
3.9063,0.00019144,0.00030412,5.418e-05
4.8828,9.6553e-05,0.00045063,0.00047597
5.8594,5.8412e-05,0.0016844,0.00035563
6.8359,0.00037238,0.0027356,0.00068875
7.8125,0.00032821,0.0020869,0.00044625
8.7891,0.0011093,0.0096261,0.0015772
9.7656,0.00060572,0.0023579,0.00070619
10.742,0.00077101,0.0019943,0.0011121
11.719,0.00066162,0.0025407,0.00067603
12.695,0.00052052,0.0014233,0.00056821
13.672,0.00072672,0.00025892,0.00044555
14.648,0.00066313,0.00064715,0.00036006
15.625,0.0012823,0.0019585,0.0019477
16.602,0.0011233,0.00030481,0.00080149
17.578,0.00015391,0.0014518,0.0016683
18.555,0.0025455,0.0023634,0.0018912
19.531,0.0032712,0.0013757,0.0024734
20.508,0.0034297,0.00071167,0.0033746
21.484,0.002908,0.0013408,0.0023248
22.461,0.011515,0.0021967,0.0090242
23.438,0.0040222,0.0012161,0.0023496
24.414,0.0042305,0.0017495,0.0027992
25.391,0.00048456,0.00086461,0.001026
26.367,0.00058112,0.00061,0.00049832
27.344,0.00030571,0.00015107,0.00023734
28.32,0.00050039,0.00075411,0.00026558
29.297,0.00014407,0.00081886,0.00051136
30.273,0.00018825,0.0013136,0.00023669
31.25,0.00023565,0.0011941,0.00043933
32.227,0.00011054,0.00052592,0.00038318
33.203,0.00015207,0.00085413,0.0002453
34.18,0.00023498,0.001171,0.00040071
35.156,0.00069456,0.00029838,0.00099984
36.133,0.0002585,0.00044376,0.00022757
37.109,0.00017135,0.00010074,4.7668e-05
38.086,0.00033973,0.00042552,0.00053106
39.063,0.00053837,0.0020164,0.00098288
40.039,0.001968,0.0068104,0.0045275
41.016,0.00098434,0.0038177,0.0030164
41.992,0.00034805,0.0018737,0.0013631
42.969,0.00061797,0.00061643,0.00079038
43.945,0.00054982,0.00052684,0.00062794
44.922,0.00034125,0.0012924,0.0010162
45.898,0.00051326,0.0003271,0.00099693
46.875,0.00048071,0.0012106,0.00065536
47.852,0.00033911,0.00038866,0.0011324
48.828,0.00022977,0.0021301,0.00095043
49.805,0.00041413,0.0030139,0.0010708
50.781,0.00041271,0.0010965,0.00059996
51.758,0.00055542,0.0014915,0.00057463
52.734,0.00032686,0.00056091,0.00053048
53.711,0.00040829,0.00086169,0.00071255
54.688,0.00018312,0.00092162,0.0004704
55.664,0.00063863,0.0056334,0.0014672
56.641,0.0002402,0.00065068,0.00034364
57.617,0.00059179,0.00033024,0.00055562
58.594,0.0015268,0.00019198,0.0012657
59.57,0.0012596,0.0014373,0.0011313
60.547,0.0031236,0.0027185,0.0025222
61.523,0.0017198,0.0012361,0.0013834
62.5,0.0065821,0.0046074,0.0053845
63.477,0.0046771,0.0030192,0.0038261
64.453,0.0016819,0.0012821,0.0013891
65.43,0.001958,0.0013162,0.0014845
66.406,0.00069097,0.000654,0.00041879
67.383,0.00049833,0.0013668,0.00021504
68.359,0.00070082,0.00072754,0.00053524
69.336,0.00052787,0.0010719,0.0005208
70.313,0.00017735,0.0011045,0.00062883
71.289,0.00045231,0.0012991,0.001784
72.266,0.00059839,0.0017473,0.0019679
73.242,0.00052685,0.0019982,0.00048219
74.219,0.00053225,0.0019569,0.0014499
75.195,0.00010841,0.00078547,0.00045092
76.172,0.00030922,0.0015611,9.1018e-05
77.148,0.00022194,0.00044564,0.00029125
78.125,0.00017728,0.0011111,0.00064007
79.102,0.00032219,0.00071633,0.00052253
80.078,0.00076365,0.0022667,0.0022653
81.055,0.00098392,0.004865,0.0047075
82.031,0.00031107,0.0020012,0.0014717
83.008,6.4278e-05,0.0021045,0.00085668
83.984,8.0042e-05,0.0011285,0.00038146
84.961,8.2015e-05,0.0017415,0.00061877
85.938,0.00016593,0.001633,0.00020834
86.914,0.00016313,0.0012031,0.00025603
87.891,0.00024995,0.0036381,0.00060889
88.867,0.00041843,0.0037291,0.00078469
89.844,0.0016655,0.010748,0.0024755
90.82,0.00016511,0.0013107,0.00042293
91.797,0.00028823,0.0018409,0.00019822
92.773,0.00029931,0.00088197,0.00031655
93.75,0.00043127,0.0016245,0.00049706
94.727,0.0001751,0.0013819,0.0001881
95.703,0.00025975,0.0027562,0.00044941
96.68,0.00025782,0.00042185,0.0006632
97.656,0.0004212,0.0010951,0.0010394
98.633,0.00074189,0.0020324,0.0015392
99.609,0.00021084,4.5535e-05,0.00069952
100.59,0.00056557,0.00067896,0.0012604
101.56,0.00043489,0.00068111,0.00074512
102.54,0.0011509,0.0011508,0.0016993
103.52,0.0022917,0.0019526,0.0035411
104.49,0.0006055,0.00085895,0.00092933
105.47,0.0011198,0.0004575,0.0015687
106.45,0.00038395,0.00096962,0.00050435
107.42,0.00029613,0.00051202,0.00022074
108.4,0.00037934,0.0018854,0.00076434
109.38,0.00028064,0.0012388,0.00026339
110.35,0.00021725,0.00066556,0.00014461
111.33,5.9713e-05,0.00036068,0.00020443
112.3,0.00015205,0.0013236,0.0002789
113.28,0.00020879,0.00088806,0.00022138
114.26,0.00010051,0.00062256,0.00067092
115.23,0.00014779,0.00043261,0.00040167
116.21,0.00011987,0.0010193,0.00011889
117.19,0.00012088,0.0012691,0.00056955
118.16,0.00017306,0.00062051,0.00055914
119.14,8.2759e-05,0.00021975,0.00078268
120.12,0.00027723,0.00051331,0.00090438
121.09,0.0021498,0.0047284,0.013958
122.07,4.7478e-05,0.0011968,0.0011674
123.05,0.00025107,0.0025691,0.0015449
124.02,0.0001142,0.00012913,0.0012816
125,0.00019762,0.0019626,0.0016086
125.98,0.00019388,0.0019277,0.0015717
126.95,8.6541e-05,0.0015523,0.0011742
