freq,X_1600us_loaded_loosemotor_0,Y_1600us_loaded_loosemotor_0,Z_1600us_loaded_loosemotor_0
164.06,0.0017983,0.0021825,0.0029718
165.04,0.0023253,0.0018845,0.003354
166.02,0.002758,0.0026188,0.0039382
166.99,0.0011133,0.0013774,0.0072031
167.97,0.002296,0.0049094,0.0044202
168.95,0.0016727,0.00078681,0.0053588
169.92,0.00016167,0.0014256,0.0049545
170.9,0.0034466,0.00072257,0.0078961
171.88,0.0044156,0.0017581,0.0063118
172.85,0.0043689,0.0043437,0.0051088
173.83,0.0018925,0.0036994,0.0010821
174.8,0.0025564,0.0023444,0.0029724
175.78,0.0025814,0.0035564,0.0031943
176.76,0.0028097,0.0021966,0.006296
177.73,0.0023799,0.0010755,0.0035626
178.71,0.00090448,0.0026787,0.0024634
179.69,0.0024765,0.0028689,0.0037808
180.66,0.0046103,0.0019533,0.0025399
181.64,0.0037983,0.0047663,0.0036698
182.62,0.0017333,0.0052056,0.004362
183.59,0.0004746,0.0054606,0.0062204
184.57,0.0014369,0.010561,0.007945
185.55,0.0037137,0.011339,0.0040779
186.52,0.0023098,0.0075923,0.0010045
187.5,0.0019569,0.006294,0.0030653
188.48,0.0025391,0.0042611,0.002983
189.45,0.0020587,0.0044477,0.0039277
190.43,0.0038484,0.0057854,0.0025227
191.41,0.0028014,0.0049481,0.0097411
192.38,0.0054456,0.0061002,0.0023463
193.36,0.003233,0.00057426,0.0015179
194.34,0.0019272,0.0042658,0.0042547
195.31,0.0044379,0.005906,0.003734
196.29,0.0015759,0.0051055,0.0048119
197.27,0.0031198,0.0029742,0.0017512
198.24,0.0015855,0.0041887,0.003368
199.22,0.0008055,0.0063207,0.0033575
200.2,0.00045664,0.0034625,0.0020217
201.17,0.0024331,0.0021356,0.00088744
202.15,0.0013786,0.0013511,0.0026918
203.13,0.0041138,0.0025091,0.00071631
204.1,0.00059758,0.0055317,0.0015815
205.08,0.0021469,0.0049444,0.0073688
206.05,0.0015272,0.0040445,0.0069249
207.03,0.0032974,0.0077113,0.0068416
208.01,0.0031607,0.0038141,0.0031662
208.98,0.0018846,0.0052255,0.0030539
209.96,0.0049419,0.010429,0.0058073
210.94,0.0050033,0.012758,0.0058054
211.91,0.0036761,0.0055789,0.0059327
212.89,0.0041216,0.0064098,0.0029791
213.87,0.0016846,0.0037475,0.0059986
214.84,0.0023251,0.0073583,0.0056595
215.82,0.0072223,0.015881,0.016611
216.8,0.0091613,0.0161,0.0086412
217.77,0.0061239,0.0092592,0.020016
218.75,0.0047812,0.0067185,0.0041488
219.73,0.016544,0.026909,0.010477
220.7,0.02475,0.051509,0.0032801
221.68,0.067093,0.17353,0.024167
222.66,0.026413,0.066024,0.0080631
223.63,0.01692,0.042932,0.0092645
224.61,0.0053217,0.014058,0.0087084
225.59,0.0097653,0.017634,0.0098327
226.56,0.0055569,0.0046565,0.019308
227.54,0.0070709,0.015003,0.013231
228.52,0.005124,0.0048015,0.010531
229.49,0.0069481,0.010882,0.013724
230.47,0.0037233,0.0073146,0.0067724
231.45,0.005621,0.014603,0.009452
232.42,0.003416,0.006442,0.0034917
233.4,0.0077277,0.010934,0.0095435
234.38,0.0043889,0.0048197,0.0071668
235.35,0.0031112,0.00029537,0.003637
236.33,0.0014257,0.001842,0.007373
237.3,0.0021282,0.0048923,0.0076107
238.28,0.0048347,0.0056745,0.0067242
239.26,0.0013958,0.0035129,0.0029698
240.23,0.0011173,0.0024913,0.0053637
241.21,0.0010532,0.0056257,0.0076865
242.19,0.00044276,0.0052676,0.0061253
243.16,0.00080445,0.0026085,0.003081
244.14,0.002433,0.0078051,0.0075912
245.12,0.0009335,0.0051944,0.0051695
246.09,0.00083936,0.0020549,0.0059021
247.07,0.0022672,0.0050697,0.0013732
248.05,0.0027499,0.002607,0.0063236
249.02,0.0016156,0.002874,0.0049676
250,0.0016236,0.0020574,0.0065188
250.98,0.001336,0.0032366,0.0023522
251.95,0.0010207,0.0018323,0.0036122
252.93,0.0013561,0.0034899,0.0057845
253.91,0.0022167,0.0024364,0.0042894
254.88,0.00046719,0.0042157,0.0039362
255.86,0.00027938,0.0039308,0.0033589
256.84,0.0023817,0.000427,0.0081053
257.81,0.0018633,0.0055067,0.0078178
258.79,0.0038509,0.00184,0.0089798
259.77,0.00062123,0.0035097,0.0031637
260.74,0.0029713,0.0013326,0.0059025
261.72,0.0017032,0.0019205,0.0033428
262.7,0.0019121,0.0020941,0.0039057
263.67,0.0013123,0.0060891,0.0085346
264.65,0.0016209,0.0023443,0.0057121
265.63,0.0019385,0.0019833,0.0006719
266.6,0.00050615,0.0013906,0.0041965
267.58,0.0024354,0.0022422,0.0078291
268.55,0.0018638,0.0012243,0.001035
269.53,0.0016125,0.0026808,0.0031768
270.51,0.0026369,0.0040824,0.0066363
271.48,0.00088232,0.0024842,0.0031508
272.46,0.0013014,0.0021222,0.0019823
273.44,0.001678,0.0041871,0.005564
274.41,0.0013391,0.004122,0.0023433
275.39,0.0011182,0.0022209,0.0046626
276.37,0.0017051,0.0018081,0.0074642
277.34,0.0014113,0.0033549,0.0018585
278.32,0.0014174,0.0040739,0.0025344
279.3,0.00061569,0.0053094,0.0067889
280.27,0.0012195,0.00066079,0.0035017
281.25,0.0026969,0.0033773,0.0033295
282.23,0.00063552,0.0030149,0.0075894
283.2,0.0016552,0.001123,0.00068712
284.18,0.0029177,0.0026834,0.0025521
285.16,0.0022406,0.0045458,0.0047457
286.13,0.0021254,0.001552,0.0032276
287.11,0.00086961,0.0013607,0.003151
288.09,0.0012635,0.0048863,0.00032565
289.06,0.0018307,0.001358,0.0010765
290.04,0.00054197,0.0036086,0.0010614
291.02,0.0022934,0.0030035,0.0010699
291.99,0.0052341,0.004951,0.0031136
292.97,0.0025623,0.0019164,0.004579
293.95,0.0025043,0.0054226,0.0046266
294.92,0.0025213,0.0084957,0.005011
295.9,0.0084802,0.025284,0.0086804
296.88,0.0044496,0.017476,0.0055046
297.85,0.0043732,0.0015084,0.0022476
298.83,0.0013033,0.0020351,0.0030758
299.8,0.00096106,0.0010754,0.00044701
300.78,0.0019057,0.0036879,0.0054986
301.76,0.0024694,0.0011406,0.0020892
302.73,0.0025034,0.0014051,0.0039012
303.71,0.0043083,0.00058716,0.0037465
304.69,0.0015412,0.0019129,0.0014044
305.66,0.002484,0.0029674,0.00080186
306.64,0.00072832,0.001217,0.0053089
307.62,0.0026846,0.0032232,0.0027721
308.59,0.0036746,0.0014893,0.001291
309.57,0.0037812,0.0017254,0.0041221
310.55,0.0021661,0.00071827,0.00081463
311.52,0.0024614,0.0029796,0.00095657
312.5,0.0033667,0.0032599,0.001743
313.48,0.001861,0.00012304,0.003597
314.45,0.0031194,0.0020689,0.0063461
315.43,0.00072051,0.0031596,0.0043584
316.41,0.0030008,0.002277,0.0021132
317.38,0.0039797,0.0018786,0.0034877
318.36,0.00070084,0.0046432,0.00091805
319.34,0.001883,0.0023521,0.0030344
320.31,0.0035168,0.00067194,0.0042623
321.29,0.001001,0.0022567,0.0031981
322.27,0.0017888,0.0043999,0.0083881
323.24,0.0048352,0.0031876,0.0057262
324.22,0.0023436,0.0032287,0.0082622
325.2,0.00032127,0.0018655,0.0068645
326.17,0.00096748,0.0026264,0.0023706
327.15,0.0028213,0.0036764,0.0025651
328.13,0.0005169,0.0058115,0.0014706
329.1,0.0011386,0.004212,0.0075964
330.08,0.002225,0.002517,0.00092171
331.05,0.0016205,0.001051,0.0032032
332.03,0.0010053,0.002198,0.00049126
333.01,0.0043585,0.0011933,0.0035737
333.98,0.00059438,0.0044032,0.0050237
334.96,0.0050883,0.0022673,0.0054883
335.94,0.0030798,0.0011989,0.0060829
336.91,0.0043834,0.00053556,0.0013458
337.89,0.0015006,0.0026962,0.0045131
338.87,0.002507,0.0025258,0.0049548
339.84,0.0010405,0.0027817,0.0028308
340.82,0.004086,0.0029726,0.0010952
341.8,0.0036641,0.0018684,0.0062421
342.77,0.0027618,0.0020507,0.0028768
343.75,0.0019809,0.0020623,0.00035527
344.73,0.0019763,0.00096697,0.0029073
345.7,0.0023793,0.0028772,0.0044071
346.68,0.0020991,0.0011301,0.0068044
347.66,0.0023189,0.0007787,0.0034857
348.63,0.0027074,0.0011405,0.0077767
349.61,0.0014217,0.0016697,0.0013026
350.59,0.0026738,0.0040483,0.0065676
351.56,0.0011665,0.0010322,0.0015703
352.54,0.0026438,0.0012876,0.0041341
353.52,0.0024946,0.0022837,0.0024786
354.49,0.0011887,0.0017062,0.0020983
355.47,0.00084166,0.0011342,0.0025257
356.45,0.00097449,0.0013097,0.0031747
357.42,0.002615,0.00058994,0.0014148
358.4,0.0031922,0.0044942,0.0037421
359.38,0.0023123,0.0023035,0.00040787
360.35,0.00067906,0.0021553,0.0006166
361.33,0.0015436,0.0020213,0.0029405
362.3,0.0045506,0.0038515,0.0049034
363.28,0.0013761,0.00035042,0.01005
364.26,0.0014582,0.0032357,0.0012111
365.23,0.0018512,0.0044006,0.0078488
366.21,0.0040959,0.0084031,0.0056733
367.19,0.0018249,0.0029318,0.0068389
368.16,0.0029427,0.0017022,0.0064378
369.14,0.0020588,0.004844,0.0066248
370.12,0.0066064,0.012255,0.014283
371.09,0.0065647,0.0048788,0.012715
372.07,0.0060965,0.004159,0.010562
373.05,0.0028955,0.0022791,0.0063663
374.02,0.0024686,0.0034644,0.0051295
375,0.0053647,0.0026851,0.0066535
375.98,0.0036626,0.0040862,0.0066344
376.95,0.0016391,0.0024224,0.0026705
377.93,0.0030598,0.0052504,0.0023952
378.91,0.0030495,0.0015331,0.0028213
379.88,0.0051536,0.0040316,0.014476
380.86,0.00081926,0.0029383,0.0011661
381.84,0.00019243,0.0027804,0.0015179
382.81,0.0034599,0.0015452,0.0075356
383.79,0.0041675,0.0024815,0.0040124
384.77,0.0026614,0.0032648,0.0036303
385.74,0.0020633,0.0019184,0.0090903
386.72,0.0017263,0.0020885,0.0050392
387.7,0.0021251,0.0048777,0.0065397
388.67,0.0013719,0.0045877,0.002258
389.65,0.0021674,0.00030411,0.0051422
390.63,0.0029665,0.0039167,0.0041953
391.6,0.0013836,0.0015221,0.0023565
392.58,0.0014539,0.00068744,0.005318
393.55,0.002027,0.0018308,0.0058865
394.53,0.0021984,0.002944,0.0040956
395.51,0.0010351,0.0019903,0.0071021
396.48,0.0011227,0.0020548,0.0047327
397.46,0.0016514,0.00094429,0.0035224
398.44,0.0004635,0.0014242,0.0028119
399.41,0.0010531,0.001623,0.0048041
400.39,0.0025786,0.001942,0.0037108
401.37,0.0032134,0.0036045,0.0023724
402.34,0.0036357,0.0020897,0.01035
403.32,0.0024715,0.0031225,0.0057412
404.3,0.002009,0.0022554,0.011197
405.27,0.0032368,0.0032319,0.0045801
406.25,0.001705,0.0033162,0.011605
407.23,0.003111,0.0023514,0.0030664
408.2,0.0014663,0.0043169,0.011693
409.18,0.0030871,0.00472,0.012692
410.16,0.004552,0.0013122,0.0053168
411.13,0.0024007,0.0019854,0.011791
412.11,0.0042371,0.0051,0.010582
413.09,0.002347,0.0047324,0.005221
414.06,0.0014525,0.00039486,0.0060442
415.04,0.0028615,0.0020013,0.004778
416.02,0.0017664,0.0025786,0.0041974
416.99,0.0027313,0.0018772,0.004468
417.97,0.00093744,0.0014457,0.0064728
418.95,0.0012339,0.0035736,0.0028001
419.92,0.0015059,0.0022994,0.0076766
420.9,0.0026603,0.0035705,0.0027488
421.88,0.0027394,0.001317,0.005449
422.85,0.0018147,0.0020123,0.0063941
423.83,0.0010434,0.0017626,0.0054622
424.8,0.0013785,0.0023747,0.0033435
425.78,0.0016545,0.0026591,0.0043355
426.76,0.00080998,0.001137,0.0044677
427.73,0.0031655,0.0018162,0.0069116
428.71,0.0011048,0.00070759,0.0030343
429.69,0.00073512,0.0036733,0.0014843
430.66,0.00081246,0.0013544,0.0029624
431.64,0.0021208,0.0012258,0.0051344
432.62,0.0015305,0.0013902,0.0023693
433.59,0.0015031,0.0044626,0.0033191
434.57,0.00060991,0.0022755,0.0017773
435.55,0.001203,0.0030664,0.0037656
436.52,0.0012145,0.0045578,0.0019311
437.5,0.0029174,0.001038,0.0024977
438.48,0.0022815,0.0036718,0.0019474
439.45,0.0041944,0.0019988,0.0016115
440.43,0.001569,0.00056424,0.0055814
441.41,0.0026113,0.0023577,0.0016309
442.38,0.0026016,0.0046941,0.0078428
443.36,0.00047096,0.003431,0.0036134
444.34,0.0024907,0.0051787,0.0009332
445.31,0.0023477,0.0051735,0.0063106
446.29,0.0032772,0.0015452,0.0035551
447.27,0.0015289,0.0023055,0.0029373
448.24,0.0021358,0.0041501,0.0045435
449.22,0.0019209,0.0031568,0.0027709
450.2,0.0014323,0.0026317,0.0019692
451.17,0.00082332,0.0022953,0.0048656
452.15,0.00045957,0.0014576,0.002527
453.13,0.0016729,0.00052569,0.004061
454.1,0.0019865,0.00086061,0.006124
455.08,0.0022021,0.0018974,0.0023534
456.05,0.0016821,0.0016625,0.0046555
457.03,0.0019631,0.0011369,0.0025939
458.01,0.0021937,0.0018714,0.0011837
458.98,0.0020003,0.0008054,0.0019451
459.96,0.0015566,0.0022881,0.0041454
460.94,0.0011368,0.0025106,0.00051267
461.91,7.9024e-05,0.0013814,0.0023859
462.89,0.0011156,0.0023325,0.0051343
463.87,0.00081746,0.0014561,0.0022408
464.84,0.0021122,0.00040967,0.0010552
465.82,0.00114,0.0017477,0.0013543
466.8,0.0011557,0.0022096,0.003392
467.77,0.002878,0.0025139,0.0057679
468.75,0.0013162,0.0016396,0.0044201
469.73,0.0040003,0.0010145,0.0089803
470.7,0.0024938,0.0021487,0.0011353
471.68,0.0020771,0.001593,0.0048578
472.66,0.0023176,0.00072778,0.0018564
473.63,0.0040507,0.0010641,0.0090389
474.61,0.0029166,0.0029522,0.013075
475.59,0.0026988,0.00055804,0.0093421
476.56,0.0013598,0.0019246,0.00069378
477.54,0.0033589,0.0037708,0.010169
478.52,0.0023503,0.0014957,0.0011638
479.49,0.0037543,0.005082,0.0069042
480.47,0.0014762,0.0063684,0.0033158
481.45,0.00054681,0.0082157,0.0073199
482.42,0.0035491,0.0086679,0.011166
483.4,0.0048196,0.0074232,0.011372
484.38,0.0047901,0.0060754,0.010759
485.35,0.0038583,0.0030319,0.0087395
486.33,0.0023497,0.0016232,0.0031246
487.3,0.0027339,0.0018539,0.0012247
488.28,0.0027917,0.0029957,0.0021614
489.26,0.001369,0.00064676,0.0031168
490.23,0.0013433,0.0026557,0.0024467
491.21,0.0015163,0.0024996,0.003124
492.19,0.0018093,0.0024041,0.0037905
493.16,0.0011241,0.0011597,0.0033485
494.14,0.0032624,0.0010241,0.0066259
495.12,0.0028134,0.00071572,0.0092573
496.09,0.00092913,0.0013937,0.0038333
497.07,0.0015945,0.0014782,0.0028301
498.05,0.0014276,0.00051574,0.00085598
499.02,0.0017794,0.0016164,0.0022788
500,0.00064472,0.0068278,0.00058142
