freq,X_900us_broken_prop_0,Y_900us_broken_prop_0,Z_900us_broken_prop_0
102.54,0.0079238,0.03181,0.016911
103.52,0.0089197,0.027812,0.0094368
104.49,0.0034565,0.016827,0.0046907
105.47,0.0013894,0.0036381,0.0058543
106.45,0.0026687,0.0064761,0.005264
107.42,0.0023181,0.0069735,0.0049928
108.4,0.0024769,0.005443,0.005843
109.38,0.0012949,0.0028047,0.0016442
110.35,0.0023532,0.0018539,0.00092398
111.33,0.0013167,0.0081178,0.0031038
112.3,0.0027138,0.0030162,0.00245
113.28,0.0022078,0.0034306,0.00085227
114.26,0.0016121,0.0020459,0.0039721
115.23,0.00076033,0.00081214,0.0031631
116.21,0.0010531,0.0021268,0.0019774
117.19,0.00263,0.0034633,0.0044197
118.16,0.0033253,0.001443,0.0014615
119.14,0.001959,0.0056371,0.0024376
120.12,0.0094642,0.010013,0.0039135
121.09,0.0021659,0.001409,0.0049865
122.07,0.0021453,0.0049238,0.0033168
123.05,0.0029302,0.003914,0.0017519
124.02,0.0023598,0.0052885,0.0058252
125,0.0019671,0.0040823,0.0040459
125.98,0.0040434,0.0056372,0.0022367
126.95,0.0026548,0.0027629,0.0012618
127.93,0.0041536,0.0044014,0.0018315
128.91,0.0031255,0.0049445,0.002191
129.88,0.0023222,0.0045626,0.0013003
130.86,0.00080237,0.0029295,0.0017425
131.84,0.0034797,0.00081585,0.0082648
132.81,0.0026084,0.0044859,0.0031014
133.79,0.0024647,0.0048063,0.004374
134.77,0.0028327,0.005281,0.0047441
135.74,0.003231,0.0042024,0.0045879
136.72,0.0012909,0.0042724,0.0056568
137.7,0.00092824,0.0085852,0.0056398
138.67,0.0010574,0.00056119,0.0066468
139.65,0.0018024,0.0025198,0.0030043
140.63,0.0023552,0.0035664,0.0048021
141.6,0.0016506,0.0012258,0.0042553
142.58,0.0033113,0.002064,0.0008052
143.55,0.00099772,0.0027655,0.0017891
144.53,0.001142,0.0028594,0.0028185
145.51,0.0005522,0.0017326,0.00056149
146.48,0.0021505,0.0034201,0.0014331
147.46,0.0022329,0.0034859,0.0020271
148.44,0.00188,0.0015711,0.0013035
149.41,0.0017241,0.0020232,0.0018149
150.39,0.0010398,0.0017562,0.0012677
151.37,0.0011205,0.0022005,0.002459
152.34,0.00066889,0.00013101,0.0023173
153.32,0.0018091,0.0054503,0.001724
154.3,0.0066044,0.012083,0.0031913
155.27,0.002839,0.0069318,0.0017726
156.25,0.0020968,0.0055124,0.0023223
157.23,0.00089223,0.0017428,0.00065606
158.2,0.0027615,0.0026966,0.0043224
159.18,0.0029206,0.0040021,0.0026395
160.16,0.0017731,0.0028131,0.00014401
161.13,0.002544,0.0034217,0.0010721
162.11,0.0040171,0.0061237,0.0018007
163.09,0.0017531,0.0022357,0.0024235
164.06,0.0020344,0.0031336,0.00034115
165.04,0.0025173,0.0060079,0.001729
166.02,0.0011333,0.0027911,0.0013847
166.99,0.0031533,0.0064452,0.0015055
167.97,0.0035346,0.0060094,0.0013402
168.95,0.0032506,0.00075068,0.0006816
169.92,0.0036158,0.0015709,0.0045594
170.9,0.003997,0.0051158,0.006126
171.88,0.0031792,0.0024963,0.0045128
172.85,0.00057431,0.0036084,0.00081039
173.83,0.0031866,0.0036334,0.0043724
174.8,0.00039574,0.00066662,0.0017062
175.78,0.0011958,0.0026247,0.0007803
176.76,0.0033947,0.0069175,0.0029833
177.73,0.0030395,0.002491,0.0031494
178.71,0.0019226,0.00063525,0.00014257
179.69,0.0033864,0.0041441,0.0018436
180.66,0.0019449,0.0018565,0.00080457
181.64,0.0019796,0.0012697,0.0013192
182.62,0.0016809,0.0048526,0.0039613
183.59,0.0019924,0.0022439,0.0017811
184.57,0.0015094,0.0012307,0.0015338
185.55,0.0019307,0.00030335,0.0041324
186.52,0.0010039,0.0019731,0.0025659
187.5,0.0023202,0.00058466,0.0013713
188.48,0.0011581,0.0052569,0.0044956
189.45,0.0010995,0.0021066,0.0036769
190.43,0.0003117,0.0044504,0.00060987
191.41,0.0015836,0.0024411,0.0026517
192.38,0.00042826,0.0020365,0.0043503
193.36,0.0012293,0.0040904,0.0025962
194.34,0.0018167,0.0052836,0.0048587
195.31,0.0013113,0.012733,0.0035771
196.29,0.00053736,0.0043295,0.004949
197.27,0.0012282,0.0070487,0.0053306
198.24,0.0011325,0.0047407,0.0030278
199.22,0.0013771,0.0032215,0.0032903
200.2,0.0016144,0.0026598,0.001295
201.17,0.00092351,0.0023068,0.0017054
202.15,0.001336,0.0044917,0.0023102
203.13,0.0007613,0.0042117,0.0020627
204.1,0.00093519,0.0061694,0.0025439
205.08,0.00095178,0.0015602,0.0029436
206.05,0.0025609,0.0048669,0.0092555
207.03,0.0017906,0.0022693,0.0037216
208.01,0.0016464,0.00072768,0.0024852
208.98,0.0021797,0.0040181,0.0037815
209.96,0.0019753,0.0054092,0.0019945
210.94,0.0014306,0.0052537,0.0039911
211.91,0.001533,0.0027421,0.0016472
212.89,0.0006518,0.0012877,0.0015779
213.87,0.00088961,0.0020245,0.0023183
214.84,0.0020038,0.0044889,0.0012954
215.82,0.0019747,0.0017394,0.0024169
216.8,0.0014872,0.0025589,0.0016542
217.77,0.0010295,0.0036327,0.00063935
218.75,0.0014932,0.0043373,0.00049922
219.73,0.0018838,0.002623,0.0013237
220.7,0.00065777,0.0020762,0.0005094
221.68,0.0011295,0.0030219,0.0010297
222.66,0.0013866,0.00066307,0.0014712
223.63,0.0013698,0.00097377,0.00017805
224.61,0.00060822,0.0021741,0.0017732
225.59,0.0013903,0.0037901,0.00027918
226.56,0.0013922,0.002044,0.0017544
227.54,0.00065127,0.0026523,0.00042718
228.52,0.00066855,0.0027281,0.0038879
229.49,0.0012689,0.0065526,0.0029595
230.47,0.0015625,0.0035047,0.00077192
231.45,0.0015716,0.0029392,0.0033516
232.42,0.0013473,0.004924,0.0028778
233.4,0.0011989,0.0025197,0.001775
234.38,0.00073602,0.0030296,0.0033947
235.35,0.0014361,0.00091409,0.0019447
236.33,0.0010249,0.0010926,0.0018535
237.3,0.00097501,0.003143,0.003645
238.28,0.0014457,0.0029027,0.0039671
239.26,0.00055258,0.0031037,0.00084369
240.23,0.00060805,0.0015858,0.0034176
241.21,0.0007013,0.00071083,0.0018395
242.19,0.0011913,0.0011501,0.0019794
243.16,0.001031,0.0018054,0.0019453
244.14,0.0019244,0.0017797,0.0021359
245.12,0.0020382,0.00075921,0.0012157
246.09,0.00081003,0.0035323,0.0014826
247.07,0.00022868,0.0041928,0.0016903
248.05,0.0020046,0.0047177,0.0011602
249.02,0.0015202,0.0021063,0.00083896
250,0.0017856,0.0022588,0.0029886
250.98,0.0022045,0.0027908,0.00079431
251.95,0.0018463,0.0019384,0.0020576
252.93,0.00075251,0.0014706,0.00071701
253.91,0.001427,0.0022671,0.00087236
254.88,0.0011722,0.0016305,0.0012818
255.86,0.0020158,0.0033881,0.0020474
256.84,0.00070077,0.0027191,0.0014189
257.81,0.0017924,0.002013,0.00014883
258.79,0.0012424,0.0018139,0.0011262
259.77,0.0010125,0.0012967,0.0010213
260.74,0.0014644,0.001088,0.0024101
261.72,0.0018703,0.0047591,0.0039274
262.7,0.0016723,0.0028164,0.0027361
263.67,0.0021761,0.0094393,0.0079984
264.65,0.0015626,0.009762,0.0061794
265.63,0.0017506,0.0044643,0.00377
266.6,0.0012046,0.0063857,0.0047603
267.58,0.0011139,0.0028012,0.0008917
268.55,0.0013321,0.0054631,0.0027623
269.53,0.00070659,0.0014332,0.0020522
270.51,0.00061291,0.002659,0.0043014
271.48,0.00041887,0.0042963,0.0018603
272.46,0.0011594,0.0059122,0.0055448
273.44,0.0011284,0.003916,0.0016503
274.41,0.001809,0.0059352,0.0016661
275.39,0.00072502,0.0031712,0.0013508
276.37,0.0010493,0.0032026,0.0019727
277.34,0.0019703,0.0030541,0.00132
278.32,0.00059596,0.0029612,0.00091467
279.3,0.00025994,0.0033288,0.002656
280.27,0.0012191,0.0014337,0.00090401
281.25,0.00085275,0.0014243,0.00094674
282.23,0.0005362,0.0001234,0.0012425
283.2,0.00078652,0.0027438,0.0023661
284.18,0.001414,0.0014197,0.001256
285.16,0.0012228,0.0026364,0.00027506
286.13,0.0019337,0.0034187,0.00047444
287.11,0.00069264,0.0027821,0.002553
288.09,0.00078359,0.0020994,0.002062
289.06,0.00082018,0.0026587,0.001952
290.04,0.00041273,0.0034228,0.001335
291.02,0.0022472,0.0018916,0.0019438
291.99,0.0012681,0.0015722,0.0028961
292.97,0.0019416,0.0015119,0.0005606
293.95,0.0013612,0.0023221,0.0012797
294.92,0.00082815,0.0018302,0.0017788
295.9,0.00053203,0.0010351,0.0018389
296.88,0.0012376,0.0020612,0.00070201
297.85,0.0012129,0.0029967,0.0023948
298.83,0.00059809,0.0019156,0.0031496
299.8,0.00023188,0.0017766,0.0022686
300.78,0.00097672,0.0018508,0.0023863
301.76,0.00077041,0.0022936,0.00095337
302.73,0.0015007,0.0012004,0.00048529
303.71,0.0021225,0.0046057,0.0014079
304.69,0.00044547,0.0020552,0.0016557
305.66,0.0015285,0.0013598,0.0020805
306.64,0.0019617,0.0027015,0.0013744
307.62,0.00048893,0.0029758,0.0029348
308.59,0.00020558,0.00047127,0.0011928
309.57,0.0013928,0.0039689,0.0032092
310.55,0.00077239,0.00323,0.0034364
311.52,0.0009697,0.0023499,0.0023455
312.5,0.00072974,0.0010362,0.0036604
313.48,0.0013041,0.0029758,0.0061868
314.45,0.0027647,0.0053054,0.0062221
315.43,0.001329,7.9817e-05,0.0030639
316.41,0.0026338,0.0024462,0.004311
317.38,0.00066453,0.0032534,0.001983
318.36,0.001144,0.0021408,0.0045724
319.34,0.0016335,0.0011493,0.0044975
320.31,0.0015616,0.0024382,0.0015312
321.29,0.0017993,0.0038849,0.0055247
322.27,0.00082125,0.001574,0.0014151
323.24,0.0032992,0.0045197,0.0055459
324.22,0.001831,0.0061659,0.012197
325.2,0.0027288,0.001852,0.0059811
326.17,0.0012174,0.0071127,0.013022
327.15,0.0014706,0.0023624,0.0071937
328.13,0.0021333,0.00081217,0.004651
329.1,0.0026586,0.0015261,0.0010182
330.08,0.001678,0.0038231,0.0020634
331.05,0.001039,0.0023023,0.0011424
332.03,0.0010582,0.0020835,0.0017229
333.01,0.0011072,0.0023958,0.003943
333.98,0.0013134,0.0014808,0.0011359
334.96,0.001836,0.00066988,0.0019211
335.94,0.0015784,0.0033703,0.002893
336.91,0.0010287,0.00089434,0.0011261
337.89,0.0022862,0.0021847,0.0032256
338.87,0.0012756,0.00082223,0.0020704
339.84,0.00094894,0.0026595,0.0011432
340.82,0.0014007,0.00090104,0.00084001
341.8,0.001225,0.0032612,0.0019991
342.77,0.0024394,0.00084306,0.002194
343.75,0.00063394,0.0020128,0.0034461
344.73,0.00085292,0.0022638,0.0025962
345.7,0.0010508,0.002285,0.0014838
346.68,0.0013702,0.00041762,0.0012451
347.66,0.0012099,0.0012839,0.0035707
348.63,0.0015051,0.0012782,0.0023291
349.61,0.00072201,0.0031223,0.0030548
350.59,0.00041599,0.0011723,0.0029511
351.56,0.00094698,0.0022933,0.0024173
352.54,0.0013444,0.0020692,0.0021976
353.52,0.00013264,0.0026454,0.0015071
354.49,0.00064349,0.0017931,0.001403
355.47,0.00085778,0.0018819,0.0023092
356.45,5.8215e-05,0.00083647,0.002146
357.42,0.0005749,0.00036055,0.001218
358.4,0.0027825,0.0011787,0.0043554
359.38,0.00031141,0.0015595,0.00064317
360.35,0.003066,0.00046143,0.0060436
361.33,0.00049891,0.0014487,0.0027332
362.3,0.0012796,0.00058443,0.0015642
363.28,0.00045731,0.00082608,0.00067768
364.26,0.00030983,0.0012233,0.001727
365.23,0.00089072,0.0024677,0.00077399
366.21,0.000287,0.00034534,0.00025016
367.19,0.0014509,0.0019484,0.0036588
368.16,0.00045353,0.00060238,0.00047157
369.14,0.00025504,0.0011377,0.00097133
370.12,0.00078846,0.0014945,0.0011416
371.09,0.0011531,0.003034,0.0023873
372.07,0.0011986,0.0017495,0.00080145
373.05,0.0010726,0.001852,0.0016304
374.02,0.001545,0.0030539,0.0018957
375,0.0018783,0.0033696,0.0019921
375.98,0.0024386,0.0039897,0.00098293
376.95,0.0014499,0.003089,0.00078972
377.93,0.0012602,0.0036132,0.00068671
378.91,0.00072009,0.0021124,0.0011207
379.88,0.0016171,0.0016696,0.0010759
380.86,0.0015309,0.0017881,0.0022244
381.84,0.0010136,0.00052994,0.00028705
382.81,0.00088634,0.00095665,0.002424
383.79,0.001768,0.00044003,0.000212
384.77,0.0015483,0.00144,0.0021311
385.74,0.0010324,0.00039159,0.0013035
386.72,0.0012592,0.0027759,0.00095125
387.7,0.00065022,0.00027322,0.0016411
388.67,0.00068721,0.00061348,0.0012675
389.65,0.0014439,0.0023725,0.0021292
390.63,0.00082004,0.0016973,0.0018685
391.6,0.00082858,0.0014239,0.0024881
392.58,0.00088948,0.0019448,0.0034017
393.55,0.001397,0.0020381,0.0024681
394.53,0.0011444,0.0017592,0.002647
395.51,0.0007835,0.00095159,0.0024716
396.48,0.0012888,0.0004372,0.00063675
397.46,0.00065895,0.00087791,0.0024829
398.44,0.0007504,0.00086236,0.0004848
399.41,0.0010541,0.00032743,4.9826e-05
400.39,0.00053921,0.00045761,0.0013473
401.37,0.0010055,0.0021416,0.0017641
402.34,0.00070991,0.00021619,0.0017023
403.32,0.00034728,0.00077481,0.0015856
404.3,0.00065018,0.00050742,0.00073799
405.27,0.00090282,0.00036974,0.00090002
406.25,0.00084725,0.0017011,0.00089836
407.23,0.001181,0.0023053,0.00088214
408.2,0.000682,0.00070737,0.0018438
409.18,0.0011571,0.0022801,0.0032851
410.16,0.0016091,0.0026803,0.0062034
411.13,0.0013577,0.0010817,0.0021135
412.11,0.00074581,0.0011822,0.0023833
413.09,0.001669,0.0017133,0.0018209
414.06,0.00058035,0.0018026,0.0029554
415.04,0.001183,0.0040498,0.001611
416.02,0.0014707,0.0022701,0.0023328
416.99,0.0010068,0.001879,0.0011701
417.97,0.00096918,0.00070583,0.0018034
418.95,0.0016939,0.0025097,0.00073767
419.92,0.00087344,0.00072458,0.0023816
420.9,0.00088889,0.0022089,0.0010796
421.88,0.00032235,0.0018912,0.0008813
422.85,0.0016388,0.0028101,0.0019763
423.83,0.00036327,0.00062349,0.0015786
424.8,0.0010901,0.001082,0.00060473
425.78,0.0010277,0.0014979,0.00059841
426.76,0.00062867,0.00053339,0.0009702
427.73,0.0013241,0.0019667,0.0010159
428.71,0.00084817,0.0013207,0.0005748
429.69,0.0009181,0.00023818,0.0015859
430.66,0.00093047,0.00088115,0.00019077
431.64,0.00058757,0.0010598,0.0018707
432.62,0.00030051,0.0012481,0.00093869
433.59,0.0013218,0.001564,0.0024725
434.57,0.00067135,0.0013714,0.0024701
435.55,0.0026799,0.00077524,0.0073352
436.52,0.00068622,0.0020595,0.0026986
437.5,0.0001547,0.00044824,0.0029185
438.48,0.0010589,0.00075701,0.0031855
439.45,0.00055073,0.0011598,0.0032861
440.43,0.00076787,0.001037,0.0025463
441.41,0.0013289,0.0013876,0.001812
442.38,0.00079525,0.0010896,0.00091035
443.36,0.0010924,0.0029874,0.0011379
444.34,0.0033378,0.0079013,0.0078021
445.31,0.0019146,0.0037597,0.0012689
446.29,0.00078622,0.0055957,0.00083486
447.27,0.00069367,0.003827,0.001868
448.24,0.0010641,0.0045654,0.0010874
449.22,0.0011245,0.0027041,0.0032055
450.2,0.00067676,0.0011506,0.0014479
451.17,0.0012505,0.0017478,0.00073772
452.15,0.00095822,0.0023989,0.0017655
453.13,0.00095528,0.0015369,0.0020199
454.1,0.0011005,0.0013096,0.0019286
455.08,0.0013018,0.0024091,0.0017826
456.05,0.0014122,0.0025322,0.00092158
457.03,0.00055073,0.0010284,0.0019407
458.01,0.0012355,0.00097081,0.0012373
458.98,0.0011157,0.00052849,0.0018785
459.96,0.000234,0.00087889,0.0017567
460.94,0.0012887,0.0017661,0.0004246
461.91,0.00083527,0.0019624,0.0012841
462.89,0.00083683,0.0011406,0.0016174
463.87,0.00064869,0.0010865,0.0012754
464.84,0.0011433,0.00080954,0.0015788
465.82,0.00011007,0.00043246,0.0023373
466.8,0.00081022,0.0014259,0.0015567
467.77,0.00084613,0.00091539,0.0020761
468.75,0.00092262,0.0016037,0.0011431
469.73,0.00051874,0.0010036,0.001094
470.7,0.0010099,0.0013274,0.0021919
471.68,0.00045315,0.0018127,0.0012739
472.66,0.00065071,0.0025832,0.0023717
473.63,0.00099241,0.00059431,0.0018393
474.61,0.0011678,0.00011061,0.001716
475.59,0.00051241,0.001658,0.00027768
476.56,0.00048532,0.00093976,0.0033641
477.54,0.00067617,0.0010804,0.0013472
478.52,0.0035561,0.012349,0.003654
479.49,0.002468,0.0059528,0.0036557
480.47,0.0024188,0.0046726,0.00086826
481.45,0.0017057,0.0064411,0.0034851
482.42,0.00096122,0.0032983,0.001218
483.4,0.00076266,0.0018969,0.00091754
484.38,0.00030147,0.0019079,0.0010395
485.35,0.00090926,0.0012962,0.0016035
486.33,0.00063677,0.0028929,0.0015629
487.3,0.0011875,0.0029241,0.0013535
488.28,0.0012189,0.0016602,0.0025363
489.26,0.00075844,0.0017091,0.0018449
490.23,0.0013541,0.0013487,0.0017729
491.21,0.0015323,0.0017824,0.0010801
492.19,0.0010335,0.00083556,0.0024062
493.16,0.00064146,0.0012052,0.00021446
494.14,0.0019758,0.0020297,0.0018973
495.12,0.00022642,0.0020422,0.00096599
496.09,0.0017067,0.00094881,0.0012882
497.07,0.00026075,0.0017098,0.0011186
498.05,0.0011801,0.0018096,0.0024176
499.02,0.0010815,0.00094285,0.0008201
500,0.00027566,0.0021245,0.0012015
