freq,X_800us_unloaded_2,Y_800us_unloaded_2,Z_800us_unloaded_2
99.609,2.2607e-05,6.8335e-05,1.9499e-05
100.59,1.9983e-05,2.8179e-05,2.3357e-05
101.56,1.0061e-05,4.1904e-05,5.3561e-06
102.54,2.899e-05,2.9104e-06,8.1595e-06
103.52,4.0854e-06,2.1502e-05,2.2036e-05
104.49,2.4905e-05,1.2821e-05,1.6606e-05
105.47,3.3068e-05,5.5106e-05,1.9778e-05
106.45,9.7776e-06,4.7306e-05,1.3081e-05
107.42,1.803e-05,3.719e-05,1.2559e-05
108.4,1.8219e-05,6.9532e-05,2.3379e-05
109.38,4.1144e-05,5.414e-05,2.9798e-05
110.35,3.9148e-06,5.1172e-05,1.7264e-05
111.33,1.7392e-05,7.175e-05,1.6048e-05
112.3,2.0596e-05,9.594e-05,1.0632e-05
113.28,1.1657e-05,4.0768e-05,1.7951e-05
114.26,2.4e-05,6.8957e-05,1.3295e-05
115.23,1.2266e-05,0.00011265,5.0446e-06
116.21,7.8986e-06,0.00010423,3.2338e-06
117.19,1.3779e-05,0.00015073,3.1494e-05
118.16,2.8263e-05,9.6127e-05,3.0978e-05
119.14,3.977e-05,0.00012844,4.3644e-05
120.12,2.755e-05,0.00012658,3.2716e-05
121.09,7.0789e-06,8.3533e-05,2.6982e-05
122.07,1.4605e-05,0.00012656,7.1908e-06
123.05,8.4488e-06,9.5433e-05,4.5294e-06
124.02,3.998e-05,0.0001368,9.1041e-06
125,7.3869e-05,0.00021822,3.9722e-05
125.98,2.3454e-05,0.00011001,2.108e-05
126.95,1.8649e-05,0.00010244,2.804e-05
127.93,6.2078e-06,0.00012451,1.8803e-05
128.91,1.553e-05,0.00010256,1.295e-05
129.88,1.687e-05,0.00012951,1.0386e-05
130.86,6.0613e-06,0.00013031,2.5355e-06
131.84,1.4452e-05,0.00010174,1.5829e-05
132.81,1.3734e-05,0.00012902,2.8667e-05
133.79,3.0857e-05,8.0573e-05,2.4209e-05
134.77,2.3712e-05,8.885e-05,2.4431e-05
135.74,1.4822e-05,0.00010354,6.8945e-06
136.72,6.4313e-06,6.1761e-05,1.0334e-05
137.7,2.3405e-05,5.5302e-05,2.7573e-05
138.67,6.8741e-06,6.5993e-05,7.1907e-06
139.65,2.277e-05,4.975e-05,6.382e-06
140.63,1.301e-05,4.8506e-05,1.331e-05
141.6,3.9637e-05,2.4684e-05,6.2665e-06
142.58,2.3281e-05,3.099e-05,1.4629e-05
143.55,1.8091e-05,3.0947e-05,2.273e-05
144.53,3.8647e-05,3.1298e-05,4.2819e-05
145.51,5.7269e-06,1.155e-05,1.056e-05
146.48,1.7463e-05,1.4354e-05,1.6491e-05
147.46,2.4384e-05,4.1619e-05,1.8486e-05
148.44,1.5502e-06,7.2984e-05,1.6863e-05
149.41,2.7873e-06,2.3942e-05,9.6697e-06
150.39,1.7281e-05,4.5343e-05,6.9608e-06
151.37,1.5713e-05,3.38e-05,1.1489e-05
152.34,1.6298e-05,2.0513e-05,1.9521e-05
153.32,2.8485e-05,4.629e-05,5.4225e-06
154.3,3.5621e-05,0.00010402,2.3088e-05
155.27,1.4703e-05,5.9681e-05,1.7213e-05
156.25,3.4584e-05,0.00010832,8.3681e-06
157.23,3.221e-05,7.4784e-05,1.8398e-05
158.2,1.1908e-05,6.7914e-05,1.2618e-05
159.18,1.8138e-05,8.6608e-05,1.5752e-05
160.16,1.5989e-05,5.3924e-05,2.0975e-05
161.13,1.5611e-05,9.5942e-05,8.6112e-06
162.11,2.4905e-05,8.3567e-05,2.4993e-05
163.09,1.1121e-05,9.7715e-05,2.2263e-05
164.06,3.1452e-05,0.00011656,2.2252e-05
165.04,2.4846e-05,0.00010257,1.4579e-05
166.02,1.0864e-05,8.1015e-05,1.1213e-05
166.99,1.0719e-05,9.9711e-05,1.0089e-05
167.97,2.7251e-05,8.9915e-05,8.546e-06
168.95,2.1218e-05,8.3133e-05,2.1575e-05
169.92,2.1371e-05,9.1369e-05,1.867e-05
170.9,2.0728e-06,9.99e-05,7.1229e-06
171.88,3.2102e-05,8.6839e-05,1.7076e-05
172.85,1.2355e-05,8.1931e-05,1.5175e-05
173.83,2.6237e-05,8.2278e-05,1.5507e-05
174.8,3.3965e-05,8.7774e-05,1.599e-05
175.78,1.0888e-05,8.2633e-05,5.2916e-06
176.76,7.6723e-06,8.3328e-05,1.7572e-05
177.73,3.9216e-05,6.2527e-05,5.0112e-07
178.71,3.5669e-05,5.1692e-05,1.1901e-05
179.69,8.3609e-06,5.5175e-05,2.0462e-05
180.66,1.2848e-05,4.7527e-05,1.3249e-05
181.64,2.0801e-05,2.7035e-05,1.7632e-05
182.62,1.2514e-05,3.2348e-05,1.2041e-05
183.59,2.3758e-05,6.3014e-05,1.4987e-05
184.57,5.7981e-06,4.2684e-05,4.4435e-06
185.55,2.7038e-05,9.8567e-06,7.8165e-06
186.52,1.7938e-05,2.4285e-05,1.5008e-05
187.5,0.00011999,8.7574e-05,6.3725e-05
188.48,1.7171e-05,2.2127e-05,1.2381e-05
189.45,8.5273e-06,3.6005e-05,2.4918e-06
190.43,1.8719e-05,3.0719e-05,1.8598e-05
191.41,1.1102e-05,1.72e-05,1.0401e-05
192.38,2.0624e-05,3.7662e-05,1.2454e-05
193.36,6.953e-06,3.2431e-05,1.0462e-05
194.34,1.3866e-05,6.3151e-05,7.2582e-06
195.31,1.3253e-05,9.2704e-05,1.1755e-05
196.29,6.4229e-06,5.5179e-05,1.4629e-05
197.27,1.1501e-05,5.9788e-05,2.0847e-05
198.24,2.57e-05,5.5997e-05,2.4806e-05
199.22,2.2203e-05,4.9288e-05,1.2689e-05
200.2,2.638e-05,6.2622e-05,1.4498e-05
201.17,3.0437e-05,7.305e-05,1.5581e-05
202.15,7.8657e-06,5.308e-05,1.7073e-05
203.13,1.6269e-05,9.4695e-05,2.3025e-05
204.1,3.8105e-05,7.6287e-05,3.1695e-06
205.08,2.7847e-05,6.9865e-05,3.3334e-05
206.05,1.2052e-05,5.8027e-05,1.3339e-05
207.03,5.5232e-06,8.772e-05,1.4433e-05
208.01,1.1508e-05,7.8585e-05,2.4525e-05
208.98,4.0939e-06,0.00010538,1.1651e-05
209.96,8.6856e-06,7.3329e-05,1.886e-05
210.94,8.5703e-06,7.3534e-05,1.2857e-05
211.91,1.0339e-05,7.6029e-05,5.4918e-06
212.89,3.4413e-05,9.3622e-05,9.283e-06
213.87,1.6621e-05,8.5071e-05,6.9537e-06
214.84,2.9347e-05,9.3114e-05,1.2493e-05
215.82,7.199e-06,5.7466e-05,1.4851e-05
216.8,2.4137e-05,5.0454e-05,2.3862e-05
217.77,1.1441e-05,4.3607e-05,2.3466e-05
218.75,6.6536e-07,6.0926e-06,1.2259e-05
219.73,8.1869e-06,7.1963e-05,2.1423e-05
220.7,2.1421e-05,2.6359e-05,1.5277e-05
221.68,1.8719e-05,3.9403e-05,2.5987e-05
222.66,3.4517e-05,5.6793e-05,1.2298e-05
223.63,2.3862e-05,3.8569e-05,1.8545e-05
224.61,4.6641e-06,2.363e-05,7.8125e-06
225.59,1.3362e-05,2.4453e-05,3.0495e-05
226.56,1.6104e-05,3.7996e-05,2.537e-05
227.54,2.3096e-05,2.3569e-05,6.0504e-06
228.52,2.0457e-05,1.7098e-05,2.637e-05
229.49,2.325e-05,1.6145e-05,2.4471e-05
230.47,3.0858e-05,1.3376e-05,3.6631e-06
231.45,1.3085e-05,1.9836e-05,3.1566e-05
232.42,1.5309e-05,2.3493e-05,1.0675e-05
233.4,2.4539e-05,4.3791e-05,1.5975e-05
234.38,1.5645e-05,5.6638e-05,1.7748e-05
235.35,2.9179e-05,3.0597e-05,1.7574e-05
236.33,9.6229e-06,4.8934e-05,1.3328e-05
237.3,1.6578e-05,5.5796e-05,3.4062e-06
238.28,7.0398e-06,5.0192e-05,1.5167e-05
239.26,2.9899e-05,4.446e-05,1.9767e-05
240.23,3.022e-05,3.8763e-05,1.7369e-05
241.21,3.2319e-05,3.8346e-05,6.9551e-06
242.19,5.6604e-06,4.8442e-05,2.1723e-05
243.16,2.8611e-05,8.5542e-05,1.356e-05
244.14,2.747e-05,7.3228e-05,1.0458e-05
245.12,2.1312e-05,5.8648e-05,2.2361e-05
246.09,7.0739e-06,7.6412e-05,2.4525e-05
247.07,1.7347e-05,6.3054e-05,2.5028e-05
248.05,3.1051e-05,9.3245e-05,7.6587e-06
249.02,4.0709e-05,8.4612e-05,1.2501e-05
250,0.00028675,0.00022079,6.7807e-05
250.98,5.4569e-05,5.5545e-05,1.6516e-05
251.95,2.4073e-05,9.3338e-05,7.8574e-06
252.93,1.6386e-05,6.6106e-05,2.8629e-05
253.91,2.1994e-05,0.00011056,2.2661e-05
254.88,2.2923e-06,6.7428e-05,1.1066e-05
255.86,1.689e-05,6.679e-05,1.1546e-05
256.84,1.4098e-05,7.7316e-05,2.6948e-05
257.81,2.6864e-05,2.4234e-05,1.442e-05
258.79,1.6615e-05,5.6515e-05,6.6835e-06
259.77,2.2141e-05,4.8165e-05,1.2886e-05
260.74,7.3489e-06,5.8236e-05,2.8399e-05
261.72,5.6182e-06,7.344e-05,1.5446e-05
262.7,6.1201e-06,4.1743e-05,1.8282e-05
263.67,6.6786e-07,5.2893e-05,6.9517e-06
264.65,9.0078e-06,2.381e-05,2.0986e-05
265.63,3.3827e-05,5.5609e-05,1.9108e-05
266.6,2.7575e-05,3.0189e-05,1.5467e-05
267.58,9.6721e-06,1.4947e-05,2.856e-05
268.55,9.6577e-06,4.7623e-05,2.8519e-05
269.53,4.127e-06,3.4557e-05,8.1344e-06
270.51,1.1204e-05,2.5946e-05,2.4324e-05
271.48,1.6329e-05,2.7229e-05,1.0246e-05
272.46,1.8426e-05,1.1946e-05,1.4797e-05
273.44,1.8485e-05,4.9371e-05,2.0691e-05
274.41,1.5308e-05,2.0251e-05,2.8247e-05
275.39,1.6231e-05,3.2193e-05,1.8906e-05
276.37,1.518e-05,2.7741e-05,2.9877e-06
277.34,1.5175e-05,2.9243e-05,1.2517e-05
278.32,2.0228e-05,4.4267e-05,7.5941e-06
279.3,6.5192e-06,6.2964e-05,1.8824e-05
280.27,1.5367e-05,3.0648e-05,8.9593e-06
281.25,2.2148e-06,3.6589e-05,2.4376e-05
282.23,2.0266e-05,5.6321e-05,7.6445e-06
283.2,8.2645e-06,5.1588e-05,1.8169e-05
284.18,2.2025e-05,6.0767e-05,1.1325e-05
285.16,3.5682e-05,8.3408e-05,2.0259e-05
286.13,4.3796e-06,4.9922e-05,8.6965e-06
287.11,2.8081e-05,4.8202e-05,1.4459e-05
288.09,1.2777e-05,6.766e-05,3.4137e-05
289.06,9.2713e-06,4.6611e-05,1.7598e-05
290.04,9.1494e-06,8.6803e-05,2.3863e-05
291.02,6.9777e-06,7.4144e-05,8.4513e-07
291.99,1.8562e-05,6.5622e-05,9.1647e-06
292.97,2.0353e-05,8.5464e-05,2.7065e-05
293.95,4.4549e-05,7.2335e-05,1.444e-05
294.92,6.5847e-06,6.622e-05,2.3189e-05
295.9,1.6341e-06,5.1626e-05,1.6107e-05
296.88,2.1583e-05,3.5574e-05,1.9845e-05
297.85,1.2666e-05,5.167e-05,1.8866e-05
298.83,9.6047e-06,3.9285e-05,2.6531e-05
299.8,2.8552e-05,5.3265e-05,1.7058e-05
300.78,2.8336e-05,8.4078e-05,1.9977e-05
301.76,7.1308e-06,5.3072e-05,3.5552e-06
302.73,1.0157e-05,3.6279e-05,1.6598e-05
303.71,1.4211e-05,4.0411e-05,8.5432e-06
304.69,2.4419e-05,5.417e-05,1.5677e-05
305.66,2.1164e-05,2.5591e-05,1.677e-05
306.64,1.5046e-05,4.123e-05,2.6634e-05
307.62,9.8887e-06,4.7857e-06,1.9736e-05
308.59,3.3071e-05,4.1438e-05,4.6277e-06
309.57,1.7207e-05,1.3013e-05,2.0541e-05
310.55,1.6537e-05,2.6019e-05,3.1117e-05
311.52,2.1946e-05,3.4027e-06,2.9398e-05
312.5,0.00013602,9.6762e-05,6.0695e-05
313.48,3.0781e-05,1.3334e-05,2.8195e-05
314.45,7.1587e-06,1.0114e-05,9.0091e-06
315.43,1.4002e-05,4.1923e-05,1.5833e-05
316.41,6.1901e-06,4.0503e-05,8.8629e-06
317.38,1.3639e-05,3.534e-05,1.7084e-05
318.36,5.8083e-06,4.4858e-05,3.1667e-05
319.34,1.1219e-05,2.1418e-05,6.0461e-06
320.31,1.2121e-05,3.1635e-05,2.9453e-05
321.29,5.15e-08,2.9e-05,1.5373e-06
322.27,2.4707e-05,3.7205e-05,7.6917e-06
323.24,1.1072e-05,3.3721e-05,1.1736e-05
324.22,1.6201e-05,4.8354e-05,1.0215e-05
325.2,1.024e-05,4.5012e-05,1.8524e-05
326.17,3.1458e-05,6.9178e-05,1.155e-05
327.15,4.2301e-06,7.446e-05,1.1404e-05
328.13,6.1318e-06,4.3317e-05,1.6686e-05
329.1,3.7295e-06,4.4009e-05,1.7016e-05
330.08,2.5649e-05,4.1306e-05,1.861e-05
331.05,2.1196e-05,4.515e-05,2.564e-05
332.03,3.7274e-06,8.674e-05,7.6156e-06
333.01,1.9501e-05,8.3969e-05,1.4197e-05
333.98,8.0823e-06,6.3208e-05,8.8442e-06
334.96,2.2359e-05,5.0282e-05,7.5537e-06
335.94,3.0729e-05,4.155e-05,3.0302e-05
336.91,8.3223e-06,4.1135e-05,1.0754e-05
337.89,2.0616e-05,4.0142e-05,3.3002e-05
338.87,1.2264e-05,5.4172e-05,1.1333e-05
339.84,1.2428e-05,5.6812e-05,8.2971e-06
340.82,1.1031e-05,5.6792e-05,1.7231e-05
341.8,8.1564e-06,4.4666e-05,1.8217e-05
342.77,1.6212e-05,6.6263e-05,2.1896e-05
343.75,1.6638e-05,6.7459e-05,2.4756e-05
344.73,1.7775e-05,3.4147e-05,3.2678e-06
345.7,7.5909e-06,2.6412e-05,9.4092e-06
346.68,8.2007e-06,3.0215e-05,2.7317e-05
347.66,3.0768e-05,1.687e-05,1.2526e-05
348.63,1.0544e-05,1.4794e-05,9.6616e-06
349.61,2.5467e-05,8.6968e-06,1.533e-05
350.59,1.9856e-05,3.3245e-05,1.5175e-05
351.56,2.4156e-05,3.631e-05,3.0193e-05
352.54,4.4404e-05,3.659e-05,6.9702e-06
353.52,2.4534e-05,2.529e-05,6.9882e-06
354.49,1.7975e-05,5.8438e-06,5.9025e-06
355.47,3.049e-05,5.3478e-05,2.6773e-05
356.45,7.7889e-06,2.3424e-05,1.6408e-05
357.42,5.6377e-06,3.7428e-05,1.19e-05
358.4,2.186e-05,1.3761e-05,2.3526e-06
359.38,2.3711e-05,2.7104e-05,1.9606e-05
360.35,4.2759e-05,1.0772e-05,7.2529e-06
361.33,7.6181e-06,3.6744e-05,2.1131e-05
362.3,3.0059e-05,2.9337e-05,2.954e-05
363.28,9.7508e-06,5.7062e-05,1.9086e-05
364.26,1.4315e-05,2.4874e-05,2.8828e-06
365.23,1.0609e-05,2.789e-05,1.8645e-05
366.21,3.5872e-05,5.01e-05,7.1559e-06
367.19,1.6793e-05,8.8312e-06,1.7475e-05
368.16,2.7411e-05,6.2846e-05,1.0412e-05
369.14,8.827e-06,5.1968e-05,1.5851e-05
370.12,2.1098e-05,4.2789e-05,2.9829e-05
371.09,1.0902e-05,8.7309e-05,3.0546e-05
372.07,1.5124e-05,4.2931e-05,1.4149e-05
373.05,3.406e-05,9.9405e-05,1.8034e-05
374.02,1.5098e-05,6.7393e-05,2.0155e-05
375,9.4041e-05,6.7769e-05,2.2711e-05
375.98,2.6401e-06,5.2965e-05,1.3142e-05
376.95,1.4892e-05,5.096e-05,2.9373e-05
377.93,2.2434e-05,4.5307e-05,2.1355e-06
378.91,8.7228e-06,6.2483e-05,1.5641e-05
379.88,1.2942e-05,5.2422e-05,6.9373e-06
380.86,2.2253e-05,2.4869e-05,2.1901e-05
381.84,1.4381e-05,3.7092e-05,1.1565e-05
382.81,1.7843e-05,5.3196e-05,4.4248e-06
383.79,1.0458e-05,1.9252e-05,3.0278e-05
384.77,2.2867e-05,4.3866e-05,2.9359e-05
385.74,3.4912e-06,4.5215e-05,1.015e-05
386.72,1.4301e-05,4.3245e-05,3.6396e-05
387.7,1.2046e-05,5.1389e-05,1.9442e-05
388.67,1.8617e-05,2.1746e-05,1.611e-05
389.65,1.3057e-05,7.4484e-06,1.6244e-05
390.63,1.8029e-05,6.5302e-05,5.3522e-06
391.6,1.1787e-05,1.7733e-05,2.338e-05
392.58,1.2233e-05,5.0306e-05,1.7198e-05
393.55,1.726e-05,2.0298e-05,2.0882e-05
394.53,3.4227e-05,3.9859e-05,3.1601e-05
395.51,5.8013e-06,1.3129e-05,1.1848e-05
396.48,1.1033e-05,7.5905e-06,1.7645e-05
397.46,2.3971e-05,1.175e-05,2.4839e-05
398.44,1.6994e-05,3.8674e-05,3.7635e-05
399.41,2.6017e-05,3.967e-05,3.4382e-05
400.39,3.0444e-05,3.3988e-05,2.7808e-05
401.37,8.2562e-06,4.1646e-06,1.4622e-05
402.34,1.0363e-05,6.367e-05,1.8158e-05
403.32,5.354e-06,4.5141e-05,2.1892e-05
404.3,6.9938e-06,1.4725e-05,2.5734e-05
405.27,7.2321e-07,3.6065e-05,3.0828e-05
406.25,2.3516e-05,3.002e-05,1.2172e-05
407.23,1.1342e-05,3.327e-05,3.2689e-05
408.2,2.3008e-05,1.3087e-05,2.0056e-05
409.18,2.1556e-05,5.4146e-05,2.2801e-05
410.16,8.5272e-06,6.0144e-05,2.4257e-05
411.13,1.3164e-05,4.5636e-05,1.3919e-05
412.11,1.5975e-05,3.597e-05,7.8553e-06
413.09,1.3069e-05,7.0582e-05,1.266e-05
414.06,1.1062e-05,6.6755e-05,1.842e-05
415.04,1.4726e-05,2.9058e-05,8.5072e-06
416.02,1.4541e-05,4.4827e-05,2.2963e-05
416.99,1.8297e-05,4.2494e-05,2.1068e-05
417.97,1.3949e-05,4.7696e-05,2.9436e-05
418.95,1.2954e-05,3.0211e-05,1.1676e-05
419.92,2.7174e-05,6.0056e-05,8.9028e-06
420.9,2.1493e-06,3.2605e-05,1.9941e-05
421.88,3.3698e-05,9.326e-05,2.7604e-05
422.85,7.3258e-06,3.7425e-05,9.1448e-06
423.83,5.3515e-06,4.249e-05,1.3348e-05
424.8,2.602e-05,3.8073e-05,1.5091e-05
425.78,1.6314e-05,3.162e-05,2.1273e-05
426.76,1.0921e-05,3.528e-05,1.7964e-05
427.73,1.8809e-05,6.024e-05,1.1671e-05
428.71,9.7092e-06,3.2886e-05,1.7203e-05
429.69,4.486e-06,5.4804e-05,2.0899e-05
430.66,2.105e-05,3.2498e-05,1.2769e-05
431.64,1.1372e-05,1.2724e-05,2.5531e-05
432.62,5.7098e-06,2.4318e-05,1.3288e-05
433.59,1.1872e-05,2.8398e-05,2.5404e-05
434.57,2.1892e-05,4.0146e-05,5.1332e-06
435.55,7.8845e-06,1.4565e-05,1.5044e-05
436.52,4.395e-05,2.4578e-05,3.3023e-05
437.5,9.5212e-05,8.826e-05,4.8855e-05
438.48,2.4285e-05,2.6247e-05,2.2384e-05
439.45,6.8069e-06,9.3761e-06,7.8366e-06
440.43,1.3611e-05,2.6032e-05,1.0506e-05
441.41,2.5314e-05,5.1278e-05,7.8942e-06
442.38,2.0832e-05,4.2417e-05,2.1289e-05
443.36,9.1215e-06,1.0542e-05,1.8343e-05
444.34,9.9512e-06,4.6891e-05,1.67e-05
445.31,2.2652e-05,3.4925e-05,1.3332e-05
446.29,3.5941e-06,1.7684e-05,2.0935e-05
447.27,2.3874e-05,3.035e-05,9.0344e-06
448.24,1.4529e-05,4.079e-05,3.2457e-05
449.22,2.1949e-05,5.4865e-05,2.0711e-05
450.2,2.2054e-05,5.3403e-05,3.193e-05
451.17,4.3185e-05,5.1594e-05,1.5547e-05
452.15,1.6982e-05,4.4881e-05,3.2212e-05
453.13,1.4616e-06,4.7329e-05,1.4204e-05
454.1,6.3192e-06,5.0931e-05,3.1039e-05
455.08,1.7254e-05,3.6511e-05,1.6285e-05
456.05,2.5061e-05,3.3384e-05,2.9428e-05
457.03,1.6766e-05,1.0485e-05,2.1112e-05
458.01,1.168e-05,5.4398e-05,2.6413e-05
458.98,1.2463e-05,6.2574e-05,1.6214e-05
459.96,1.7201e-05,6.154e-05,1.0775e-05
460.94,2.1703e-05,8.7614e-05,2.1475e-05
461.91,1.8199e-05,6.7433e-05,1.36e-05
462.89,1.2626e-06,4.3739e-05,1.5493e-05
463.87,1.467e-05,5.4602e-05,1.6811e-05
464.84,1.8134e-05,1.6757e-05,1.5721e-05
465.82,2.3372e-05,4.7456e-05,1.3708e-06
466.8,2.353e-05,3.8344e-05,5.251e-06
467.77,1.0457e-05,5.6842e-05,1.0598e-05
468.75,1.5504e-05,5.6822e-05,3.8689e-05
469.73,1.2327e-05,1.5683e-05,2.8941e-06
470.7,1.5833e-05,3.742e-05,1.0599e-05
471.68,1.7326e-05,3.1194e-05,3.1824e-06
472.66,2.317e-05,2.3092e-05,1.6524e-05
473.63,2.522e-05,1.882e-05,3.0419e-06
474.61,7.2811e-06,3.215e-05,2.9812e-06
475.59,8.5479e-06,2.1574e-05,8.2303e-06
476.56,1.6122e-05,4.0356e-05,8.4014e-06
477.54,6.7842e-06,1.4846e-05,1.4816e-05
478.52,3.254e-05,3.1604e-05,1.3307e-05
479.49,9.1018e-06,1.4272e-05,2.6785e-05
480.47,2.8683e-05,4.1629e-05,1.6043e-05
481.45,7.2901e-06,6.2576e-06,1.0183e-05
482.42,1.276e-05,2.415e-05,1.8046e-05
483.4,1.8994e-05,1.2375e-05,3.3289e-05
484.38,2.1319e-05,3.5283e-05,1.0909e-05
485.35,2.7564e-05,2.7836e-05,2.7797e-05
486.33,7.853e-06,8.6553e-06,1.2728e-05
487.3,4.6857e-05,1.3224e-05,2.6269e-05
488.28,7.7808e-06,2.4111e-05,1.5816e-05
489.26,1.7079e-05,3.7407e-05,9.0507e-06
490.23,4.6793e-06,2.1996e-05,2.0045e-05
491.21,4.1768e-05,3.4296e-05,5.0955e-06
492.19,1.9734e-05,3.7866e-05,1.7903e-05
493.16,4.1559e-05,3.9457e-05,1.3092e-05
494.14,1.8395e-05,4.3771e-05,8.4007e-06
495.12,1.9475e-05,2.3382e-05,2.5715e-05
496.09,3.3906e-05,1.2277e-05,2.224e-05
497.07,5.3001e-06,4.9923e-05,8.8299e-06
498.05,4.2325e-05,1.9025e-05,2.8834e-05
