freq,X_2200us_loaded_loosepylon_3,Y_2200us_loaded_loosepylon_3,Z_2200us_loaded_loosepylon_3
0,6.0352e-16,7.6839e-16,1.36e-15
0.97656,0.001859,0.0040516,0.0037478
1.9531,0.0075159,0.0067537,0.0047392
2.9297,0.0054433,0.0038877,0.0038836
3.9063,0.008007,0.0027186,0.008206
4.8828,0.0036144,0.0038285,0.010268
5.8594,0.0065276,0.0022585,0.0017976
6.8359,0.0014997,0.0013763,0.0052165
7.8125,0.0058108,0.0075421,0.0074803
8.7891,0.002128,0.0025494,0.0019568
9.7656,0.002136,0.0023831,0.0071048
10.742,0.0019775,0.0031287,0.0091166
11.719,0.00075774,0.00021689,0.0053525
12.695,0.0017632,0.0011904,0.0073363
13.672,0.0031967,0.0025085,0.020952
14.648,0.0038054,0.0021651,0.021712
15.625,0.002451,0.0014738,0.019737
16.602,0.0049859,0.001723,0.0083293
17.578,0.0014297,0.0042744,0.0102
18.555,0.00086457,0.00086495,0.0094851
19.531,0.00043963,0.0043887,0.005343
20.508,0.0048716,0.0021494,0.0066653
21.484,0.0040105,0.0031946,0.0067516
22.461,0.0029123,0.0017672,0.0023815
23.438,0.0019724,0.0015448,0.0061371
24.414,0.0013737,0.0012517,0.0037385
25.391,0.0019992,0.0031124,0.0053162
26.367,0.0051639,0.00044817,0.0017083
27.344,0.0033516,0.00083878,0.004718
28.32,0.0016134,0.001799,0.0013377
29.297,0.0020404,0.0019276,0.0011602
30.273,0.0021717,0.0031374,0.0028174
31.25,0.0019976,0.0018381,0.0025392
32.227,0.0013173,0.0031572,0.0054165
33.203,0.0045492,0.0013558,0.0045016
34.18,0.0033323,0.0020998,0.0016319
35.156,0.0013264,0.00059792,0.0053716
36.133,0.0015912,0.0011946,0.0050186
37.109,0.0044186,0.00086937,0.0035323
38.086,0.0020416,0.003532,0.0044292
39.063,0.00039334,0.0011842,0.0049484
40.039,0.0013619,0.00045797,0.0041217
41.016,0.0020807,0.00080656,0.0016322
41.992,0.0020316,0.0018094,0.0011427
42.969,0.0021012,0.00146,0.0043483
43.945,0.00070102,0.00090995,0.0020284
44.922,0.0020911,0.0017168,0.0021125
45.898,0.0031095,0.0020305,0.0017828
46.875,0.0007108,0.0012268,0.0065244
47.852,0.0022134,0.001537,0.0020986
48.828,0.00049103,0.0012031,0.0027222
49.805,0.00064287,0.00057644,0.0038673
50.781,0.0010129,0.00082775,0.00084202
51.758,0.0014116,0.0022206,0.0030172
52.734,0.0024877,0.0019421,0.0033187
53.711,0.0011726,0.00090842,0.0075911
54.688,0.0027923,0.00052502,0.0038682
55.664,0.0005832,0.002577,0.004934
56.641,0.00066508,0.00067247,0.0050631
57.617,0.0026066,0.0010515,0.0015818
58.594,0.0018755,0.00033749,0.003946
59.57,0.0024904,0.00021093,0.0039252
60.547,0.001174,0.0013747,0.0049336
61.523,0.0023055,0.0013889,0.0024408
62.5,0.0025503,0.00058266,0.0017854
63.477,0.0010059,0.00086722,0.0043117
64.453,0.0011991,0.0015227,0.0031006
65.43,0.0026338,0.00033034,0.0041269
66.406,0.00089841,0.0017941,0.0055749
67.383,0.0025625,0.0012498,0.0037661
68.359,0.002466,0.00078991,0.00036819
69.336,0.00074244,0.00041102,0.0016223
70.313,0.0019611,0.0014128,0.0010494
71.289,0.002446,0.0015205,0.00036698
72.266,0.0023751,0.00047525,0.0039256
73.242,0.00116,0.0005257,0.0038065
74.219,0.00080083,0.00053081,0.0035256
75.195,0.0036725,0.0024218,0.0021189
76.172,0.0016595,0.00024705,0.0070046
77.148,0.0019812,0.0017198,0.002324
78.125,0.0011876,0.003704,0.0052917
79.102,0.0013042,0.00529,0.0083583
80.078,0.0036469,0.0021472,0.0023599
81.055,0.00044931,0.0034817,0.007276
82.031,0.0020701,0.0011409,0.0057736
83.008,0.0012251,0.0012946,0.0028763
83.984,0.00083528,0.0016893,0.0022588
84.961,0.0009943,0.0016557,0.0043461
85.938,0.0020838,0.00052011,0.0021897
86.914,0.0007998,0.0012731,0.00073158
87.891,0.0019692,0.001821,0.0014859
88.867,0.00099489,0.0013125,0.005515
89.844,0.00073225,0.00069124,0.0055236
90.82,0.0021087,0.00068749,0.0025801
91.797,0.0025583,0.0013243,0.002744
92.773,0.0027253,0.00080393,0.0016425
93.75,0.0028451,0.0013916,0.0022806
94.727,0.0049905,0.0025686,0.0039468
95.703,0.0038449,0.002109,0.001707
96.68,0.00808,0.0041848,0.0034228
97.656,0.031726,0.016796,0.015944
98.633,0.023499,0.014395,0.013751
99.609,0.0085291,0.0048147,0.0069261
100.59,0.0083228,0.0045142,0.00021927
101.56,0.0027791,0.00072763,0.0034083
102.54,0.0038933,0.0020319,0.0035479
103.52,0.00091738,0.0014448,0.00051629
104.49,0.00079345,0.0016177,0.003172
105.47,0.0011065,0.0016241,0.0035042
106.45,0.0019144,0.0012233,0.0016307
107.42,0.0028871,0.0019767,0.0034696
108.4,0.0036953,0.0010682,0.00069137
109.38,0.0017643,0.0040153,0.0018359
110.35,0.0040981,0.0038135,0.0029798
111.33,0.00060549,0.0030581,0.0050671
112.3,0.0039206,0.0046343,0.0011573
113.28,0.0019453,0.0014955,0.0020245
