freq,X_1700us_loaded_loosepylon_4,Y_1700us_loaded_loosepylon_4,Z_1700us_loaded_loosepylon_4
0,1.7997e-16,1.8493e-15,2.0276e-15
0.97656,0.0049577,0.0034261,0.013725
1.9531,0.0033707,0.024342,0.01226
2.9297,0.00091731,0.011569,0.0064791
3.9063,0.0019755,0.0081061,0.0059429
4.8828,0.0029928,0.0023195,0.007402
5.8594,0.0021308,0.015524,0.0062592
6.8359,0.00089786,0.0033102,0.0080209
7.8125,0.0042757,0.013634,0.0044945
8.7891,0.002427,0.0067361,0.0057508
9.7656,0.0014935,0.01816,0.0045091
10.742,0.0021542,0.0071848,0.0069719
11.719,0.0019156,0.011877,0.0051546
12.695,0.0030397,0.020483,0.0048742
13.672,0.001744,0.0049844,0.0067222
14.648,0.0064584,0.017702,0.013035
15.625,0.0017623,0.0091866,0.0098108
16.602,0.0035,0.0051553,0.0078654
17.578,0.0022464,0.0049878,0.0027932
18.555,0.0022659,0.0094746,0.0071123
19.531,0.00080643,0.0081545,0.001275
20.508,0.002185,0.0020742,0.0099518
21.484,0.00015872,0.0076558,0.013249
22.461,0.003033,0.004172,0.0057634
23.438,0.0030593,0.0074824,0.0066242
24.414,0.0031207,0.0064155,0.0014258
25.391,0.0011419,0.0041021,0.0046179
26.367,0.0025205,0.012368,0.005011
27.344,0.00084817,0.010158,0.0033904
28.32,0.001809,0.034521,0.011409
29.297,0.003411,0.028082,0.0066093
30.273,0.0018666,0.0037267,0.0025701
31.25,0.004976,0.025975,0.0072565
32.227,0.0044637,0.028971,0.0109
33.203,0.003172,0.017996,0.0065711
34.18,0.0010706,0.0071066,0.00073114
35.156,0.0017818,0.0050414,0.0021804
36.133,0.0018079,0.00070549,0.0013888
37.109,0.00046735,0.0010282,0.0024893
38.086,0.0017609,0.0013231,0.00028182
39.063,0.0030938,0.0076516,0.0031639
40.039,0.00070015,0.0039183,0.0012086
41.016,0.000576,0.0035309,0.0018222
41.992,0.0010454,0.00095548,0.00033765
42.969,0.0010172,0.0044645,0.00098503
43.945,0.0015192,0.0019488,0.00077854
44.922,0.0018422,0.0029427,0.0032722
45.898,0.0013868,0.0014863,0.0029365
46.875,0.00037942,0.002429,0.0040893
47.852,0.0031148,0.0094501,0.0012909
48.828,0.0037191,0.0066361,0.0063347
49.805,0.003348,0.0084598,0.0018484
50.781,0.00073411,0.0060244,0.0037724
51.758,0.0017578,0.0030543,0.0049027
52.734,0.0021094,0.002668,0.0044122
53.711,0.0026261,0.0033618,0.0028813
54.688,0.0020795,0.0014889,0.0028733
55.664,0.0035007,0.0022573,0.0032753
56.641,0.0032587,0.00035206,0.0021633
57.617,0.0034913,0.0033845,0.0047632
58.594,0.0011977,0.0021053,0.0046581
59.57,0.0036481,0.0028452,0.0045421
60.547,0.0045616,0.0028834,0.0034412
61.523,0.0031406,0.0027223,0.0034211
62.5,0.00061661,0.0026417,0.0052046
63.477,0.0012659,0.0081583,0.0017856
64.453,0.00055695,0.0092126,0.0064669
65.43,0.0061847,0.0086083,0.0068762
66.406,0.0017093,0.010734,0.0033799
67.383,0.0023742,0.014577,0.0037995
68.359,0.0028207,0.005968,0.0043314
69.336,0.0055657,0.0079605,0.0057993
70.313,0.0064278,0.01114,0.0063713
71.289,0.0013089,0.0079296,0.005243
72.266,0.0049447,0.0081824,0.0024994
73.242,0.00023191,0.0051076,0.0052795
74.219,0.001031,0.0036346,0.0062609
75.195,0.0016477,0.0071718,0.00053575
76.172,0.002156,0.0069882,0.0043785
77.148,0.0079936,0.0028836,0.014238
78.125,0.014836,0.013382,0.027412
79.102,0.10172,0.049209,0.14927
80.078,0.022702,0.014169,0.014563
81.055,0.012958,0.005387,0.014345
82.031,0.006539,0.0039232,0.01225
83.008,0.0068886,0.0050279,0.0074841
83.984,0.0041192,0.0069797,0.0092156
84.961,0.0027094,0.0037759,0.0030998
85.938,0.0047799,0.0040456,0.007726
86.914,0.0024439,0.0091398,0.0067267
87.891,0.004631,0.0095951,0.0011475
88.867,0.0063321,0.010422,0.0043314
89.844,0.0055374,0.011995,0.0039126
90.82,0.004891,0.0084074,0.0038934
91.797,0.0021422,0.0033829,0.0013719
92.773,0.0023302,0.0088861,0.0037445
93.75,0.0044447,0.0063275,0.0034646
94.727,0.0015627,0.0050281,0.0023491
95.703,0.0013227,0.002242,0.003756
96.68,0.0043166,0.0041231,0.0025924
97.656,0.0010786,0.0064715,0.0047147
98.633,0.00076986,0.0028013,0.0024627
99.609,0.0013629,0.0058461,0.004224
100.59,0.00065297,0.0011077,0.0020663
101.56,0.00182,0.0012057,0.0031246
102.54,0.00052053,0.0042381,0.0026983
103.52,0.00039886,0.0028131,0.0038408
104.49,0.0015079,0.0066666,0.0016867
105.47,0.0018134,0.0059513,0.0023886
106.45,0.0034156,0.0050533,0.0078019
107.42,0.0087162,0.014477,0.012557
108.4,0.00609,0.010646,0.0099953
109.38,0.0018603,0.0067605,0.0036215
110.35,0.0024377,0.0037094,0.0069074
111.33,0.0045497,0.0088497,0.010368
