freq,X_2200us_unloaded_loosepylon_9,Y_2200us_unloaded_loosepylon_9,Z_2200us_unloaded_loosepylon_9
0,5.7498e-16,3.1919e-17,2.6734e-15
0.97656,0.0010988,0.00089798,0.00090666
1.9531,0.00086626,0.0017951,0.0010718
2.9297,0.0011816,0.00027268,0.0019123
3.9063,0.00047408,0.00085985,0.00081323
4.8828,0.0018726,0.00039993,0.00093764
5.8594,0.00034858,0.00081512,0.0019412
6.8359,0.00062995,0.00016447,0.0012959
7.8125,0.00091976,0.001415,0.0010311
8.7891,0.00084855,9.258e-05,0.00055832
9.7656,0.00049946,0.00047579,0.00066554
10.742,0.00037855,0.001161,0.001386
11.719,0.00065949,0.00028069,0.0011498
12.695,0.0012189,0.0014673,0.00087624
13.672,0.00048874,0.0016907,0.00060712
14.648,0.00074053,0.0025801,0.0012128
15.625,0.00029517,0.0029368,0.0022726
16.602,0.00018417,0.0011478,0.00089593
17.578,0.00013341,0.00064227,0.00056321
18.555,0.00048399,0.00041979,0.00069562
19.531,0.00074874,0.00013163,0.00074055
20.508,0.0008702,0.00076896,0.0018209
21.484,0.0029848,0.0011937,0.0043497
22.461,0.0019935,0.00012254,0.0012979
23.438,0.00017372,0.0010782,0.00030179
24.414,0.00099159,0.0015262,0.0011221
25.391,0.0013133,0.00053151,0.0016176
26.367,0.0014602,0.00077815,0.00034924
27.344,0.0018938,0.00094013,0.0019396
28.32,0.00028851,0.0003284,0.0004552
29.297,0.00094796,0.0004928,0.00064519
30.273,0.0078072,0.0047917,0.010725
31.25,0.0017746,0.00089508,0.0023581
32.227,0.0012468,0.00092114,0.0018429
33.203,0.0003563,9.6244e-05,0.0026106
34.18,0.00069809,0.00067892,0.0012116
35.156,0.00052452,0.00028832,0.0011544
36.133,5.3528e-05,0.00048547,0.00081353
37.109,0.00098936,0.0011774,0.00053448
38.086,0.00044958,0.00023256,0.0003182
39.063,0.00087446,0.0003917,0.00035801
40.039,0.00023638,0.00080484,0.00097407
41.016,0.00049891,0.0010277,0.00051865
41.992,0.0007742,0.00077084,0.00069218
42.969,0.0013369,0.00021747,0.0014305
43.945,0.00026496,0.00060514,0.00031502
44.922,0.00050336,0.0003817,0.0011825
45.898,0.00070967,0.0013281,0.001564
46.875,0.00016069,0.00018673,0.00050416
47.852,0.00023235,0.00093304,0.00060818
48.828,0.00054559,0.00089208,0.00036198
49.805,0.00017786,0.00068799,0.0006287
50.781,0.00052571,0.0003415,0.00097888
51.758,0.00063232,0.0010442,0.00043768
52.734,0.00010672,0.00053759,0.0010644
53.711,0.00043706,0.00014087,0.00079574
54.688,0.0005659,0.00036836,0.00081927
55.664,6.1296e-05,0.00020038,0.00074436
56.641,0.00045394,0.00043303,0.00031537
57.617,0.00051227,0.00069381,0.00052445
58.594,0.00043011,0.00084423,0.00045943
59.57,0.00071276,0.00042322,0.0011097
60.547,0.0007594,0.00067369,0.0023681
61.523,0.00063002,0.00074763,0.0002604
62.5,0.00038731,0.00035346,0.00022157
63.477,0.00020915,0.00039864,0.00068625
64.453,0.0002451,0.00025541,0.00014485
65.43,0.00023361,0.00075561,0.00070229
66.406,0.00086915,0.00011787,0.00053009
67.383,0.00046217,0.00080118,0.00038349
68.359,0.00040652,0.00070802,0.00073639
69.336,0.00054317,0.00083827,0.00072547
70.313,0.00097986,0.00067721,0.0015719
71.289,0.00038442,0.00014363,0.0011047
72.266,0.00023367,0.00012624,0.00048121
73.242,0.00078047,0.00044762,0.0011596
74.219,0.00011572,0.00057737,0.00040372
75.195,0.00060917,0.00039949,0.00057528
76.172,0.00048844,0.00066386,0.00044103
77.148,0.00030563,0.00078023,0.00017393
78.125,0.00032756,0.0009218,0.00059371
79.102,0.00014687,0.00070995,0.00033362
80.078,0.00020135,0.0002051,0.0004356
81.055,0.00019952,0.0010814,0.00023103
82.031,0.00023322,0.00039607,0.00022874
83.008,0.00023856,0.00029684,0.00081481
83.984,0.00015397,0.0002705,0.00020344
84.961,0.00026236,0.00057584,0.00044464
85.938,0.00065927,0.00051669,0.0002341
86.914,0.00026136,0.00034056,0.0010634
87.891,0.00032133,0.00052701,0.00041678
88.867,0.0010292,0.00087552,0.00082396
89.844,0.00046274,0.00085463,3.6421e-05
90.82,0.0003977,0.0010619,0.00082318
91.797,0.0006758,0.00078151,0.00065765
92.773,0.0005341,0.0010275,0.0011618
93.75,0.0003673,0.00080461,0.00033448
94.727,0.00069563,0.00025528,0.00036988
95.703,0.00049848,7.6492e-05,0.00049783
96.68,0.00068141,0.00022818,0.00020087
97.656,7.0432e-05,0.00079732,0.00053976
98.633,0.00032433,0.00027206,0.00034111
99.609,0.00022519,0.00062495,0.00019782
100.59,0.00054621,0.00068992,0.0003288
101.56,0.00027815,0.00081921,0.00029296
102.54,0.00055281,0.00044793,0.00042853
103.52,0.0011545,0.00088608,0.0015954
104.49,0.00032971,7.4463e-05,0.00054053
105.47,0.00042053,0.00096219,2.0799e-05
106.45,0.00044098,0.00028717,8.6764e-05
107.42,0.00043431,0.0011956,0.00055217
108.4,0.00010383,0.00036084,0.000237
109.38,0.00040563,0.00098012,0.00038564
110.35,0.0001347,0.00018177,0.00061704
111.33,0.00032374,0.00060189,0.00060257
112.3,0.00068663,0.00098704,0.00033206
113.28,0.00063919,0.00073194,0.00034641
114.26,0.00045712,0.00054317,0.00027983
115.23,0.00053564,0.001444,0.00054633
116.21,0.00083592,0.00075869,0.00047824
117.19,0.00057324,0.00050602,0.0012171
118.16,0.0011476,0.001332,0.001359
119.14,0.00053175,0.00074355,0.00074653
120.12,0.00046941,0.001017,0.00031635
121.09,0.00061069,0.00038415,0.0011269
122.07,0.00060036,0.00057768,0.00078658
123.05,0.00081548,0.0012202,0.00041075
124.02,0.00053986,5.4641e-05,0.00046395
125,0.00086165,0.0019066,0.00065235
125.98,0.00019686,0.00045182,0.00039607
126.95,0.0011577,0.00254,0.00054028
127.93,0.00050259,0.00084132,0.0011614
128.91,0.0012118,0.0018697,0.00012451
129.88,0.0013441,0.00091558,0.0011262
130.86,0.0013088,0.0017903,0.00082234
131.84,0.0015693,0.0011563,0.0015255
132.81,0.0062689,0.0055435,0.0049862
133.79,0.027598,0.024407,0.020629
134.77,0.0092147,0.0079716,0.0057392
135.74,0.0035683,0.0030276,0.0022842
136.72,0.0030036,0.0031246,0.0018164
137.7,0.0032271,0.0032611,0.0029461
138.67,0.0019428,0.0021088,0.0012702
139.65,0.0023823,0.0026395,0.0020035
140.63,0.001482,0.0018741,0.00064045
141.6,0.0020317,0.0022347,0.0014754
142.58,0.0023762,0.002314,0.0036704
143.55,0.0018237,0.0018205,0.001336
144.53,0.0020562,0.0020044,0.0015338
145.51,0.00097436,0.0013011,0.0012345
146.48,0.0021537,0.0021843,0.0019568
147.46,0.00036672,0.0018554,0.0007631
148.44,0.0021332,0.0028951,0.001611
149.41,0.00032039,0.0037078,0.0012663
150.39,0.0016248,0.00092063,0.0014278
151.37,0.0012636,0.0010865,0.00057724
152.34,0.00097064,0.00093988,0.0015379
153.32,0.0011408,0.0013248,0.00063409
154.3,0.00087513,0.00096124,0.0014317
155.27,0.0014782,0.0010416,0.0010279
156.25,0.00099914,0.0020773,0.0014904
157.23,0.0010728,0.0014017,0.0015856
158.2,0.0022627,0.0031019,0.0020823
159.18,0.0019864,0.0021327,0.0023402
160.16,0.003144,0.0036813,0.0019395
161.13,0.0052854,0.0064896,0.0049486
162.11,0.0039271,0.0052393,0.0030165
163.09,0.02046,0.023906,0.015986
164.06,0.04957,0.061578,0.037909
165.04,0.02683,0.032248,0.020554
166.02,0.005594,0.0062229,0.0042297
166.99,0.0078249,0.0099188,0.0067008
167.97,0.0044935,0.0058183,0.0030322
168.95,0.0041565,0.0043254,0.0035376
169.92,0.0042641,0.0055099,0.0028292
170.9,0.0017032,0.0017397,0.0017897
171.88,0.0036273,0.0044955,0.0024318
