freq,X_1600us_loaded_loosemotor_7,Y_1600us_loaded_loosemotor_7,Z_1600us_loaded_loosemotor_7
279.3,0.0018816,0.001036,0.0019996
280.27,0.0019511,0.001366,0.0027084
281.25,0.0042713,0.0039674,0.0010839
282.23,0.0011669,0.0065226,0.0051928
283.2,0.0028108,0.0013884,0.0023829
284.18,0.0014662,0.0015862,0.0022011
285.16,0.0026002,0.0079252,0.0013826
286.13,0.0019393,0.0040856,0.00071205
287.11,0.0016639,0.0032958,0.0019184
288.09,0.0047333,0.0061628,0.0034905
289.06,0.0035831,0.0085114,0.0060813
290.04,0.0028073,0.007104,0.0014775
291.02,0.0040332,0.0086447,0.0032972
291.99,0.0036827,0.0081594,0.0038516
292.97,0.0041812,0.013452,0.0015948
293.95,0.011559,0.026595,0.006482
294.92,0.010095,0.016609,0.0038609
295.9,0.017838,0.034087,0.010022
296.88,0.0075914,0.013671,0.004657
297.85,0.0095832,0.012717,0.0065514
298.83,0.0018122,0.0053006,0.004636
299.8,0.0032727,0.0074763,0.002218
300.78,0.0039325,0.0071664,0.0049921
301.76,0.0020694,0.0011673,0.0033526
302.73,0.003336,0.00076712,0.0020421
303.71,0.0021862,0.0054601,0.0044427
304.69,0.0040649,0.0056627,0.0035758
305.66,0.0021028,0.0021597,0.0061301
306.64,0.002551,0.0014836,0.0015194
307.62,0.0018327,0.0019014,0.0027779
308.59,0.00064532,0.0035086,0.00023701
309.57,0.00044252,0.002181,0.00060989
310.55,0.0020772,0.002857,0.0044307
311.52,0.0022612,0.001817,0.0018086
312.5,0.0013555,0.0018898,0.0021227
313.48,0.00047324,0.00074349,0.00053729
314.45,0.0036998,0.0040148,0.0029538
315.43,0.00071635,0.0020173,0.0028324
316.41,0.0014644,0.00080236,0.00071485
317.38,0.0036825,0.0048651,0.0033266
318.36,0.0016575,0.0011188,0.0018856
319.34,0.0025703,0.0029321,0.0045547
320.31,0.0019332,0.0030924,0.0013219
321.29,0.0015721,0.0028529,0.0021223
322.27,0.0025312,0.0011121,0.0078795
323.24,0.0023573,0.0034609,0.0037133
324.22,0.0021486,0.00075588,0.0022223
325.2,0.0010102,0.0034587,0.0064172
326.17,0.0036254,0.0076944,0.007569
327.15,0.0018101,0.0034237,0.0034517
328.13,0.0025835,0.0015085,0.00466
329.1,0.0023776,0.0018813,0.0031163
330.08,0.0027877,0.0037467,0.0071186
331.05,0.0015555,0.0023116,0.0017365
332.03,0.0031007,0.0055353,0.005561
333.01,0.0023264,0.0035743,0.0072658
333.98,0.0033285,0.0074784,0.0079453
334.96,0.0025975,0.0030139,0.0091768
335.94,0.001216,0.0079171,0.0035195
336.91,0.0022369,0.0077154,0.0067072
337.89,0.0055227,0.0011557,0.0073579
338.87,0.00014153,0.0031829,0.0043753
339.84,0.0022963,0.003008,0.0045643
340.82,0.0029386,0.0028703,0.0032663
341.8,0.0020701,0.0013417,0.0066381
342.77,0.0026728,0.00026346,0.0037798
343.75,0.0034233,0.0043642,0.0049202
344.73,0.0015497,0.0034109,0.0045183
345.7,0.0013056,0.00047372,0.0072642
346.68,0.0020187,0.0012634,0.0031494
347.66,0.0012128,0.0018119,0.0011504
348.63,0.000884,0.0051001,0.0036489
349.61,0.0013568,0.0040553,0.0022756
350.59,0.0043613,0.0027147,0.0060886
351.56,0.0015554,0.0023712,0.0053927
352.54,0.0020418,0.0023465,0.0024543
353.52,0.0016895,0.00070219,0.0016885
354.49,0.0030043,0.0020403,0.0017027
355.47,0.0021267,0.0019668,0.0036829
356.45,0.0034854,0.003181,0.0080055
357.42,0.003611,0.0026978,0.008615
358.4,0.0013763,0.00080901,0.0019235
359.38,0.00033812,0.0045136,0.0046521
360.35,0.0035944,0.0035748,0.0099609
361.33,0.0032708,0.00081798,0.013357
362.3,0.0024687,0.0019353,0.0070951
363.28,0.0041955,0.0022961,0.0086687
364.26,0.00219,0.0039555,0.0033691
365.23,0.0032563,0.007394,0.016672
366.21,0.0065512,0.0055038,0.015381
367.19,0.0075219,0.0018859,0.022534
368.16,0.013062,0.012378,0.038706
369.14,0.006193,0.0026832,0.03229
370.12,0.011153,0.0056479,0.027336
371.09,0.0092089,0.0024446,0.019375
372.07,0.0042775,0.0041434,0.013311
373.05,0.0055088,0.0043158,0.01535
374.02,0.0051293,0.0019763,0.015818
375,0.0011933,0.0036277,0.011781
375.98,0.0011854,0.0024124,0.010075
376.95,0.0021468,0.0012184,0.0031839
377.93,0.0026453,0.0017815,0.0093383
378.91,0.004306,0.0028842,0.010722
379.88,0.0022475,0.0012617,0.0055991
380.86,0.0036278,0.0012402,0.0096306
381.84,0.0011318,0.0028793,0.0074551
382.81,0.00094851,0.0024784,0.0068398
383.79,0.00081645,0.0015153,0.001309
384.77,0.0022728,0.00078575,0.0015187
385.74,0.0019807,0.0036727,0.0041283
386.72,0.0024074,0.0031373,0.0046776
387.7,0.0020124,0.00055954,0.0060185
388.67,0.0010343,0.0026999,0.0031313
389.65,0.00079593,0.0024266,0.0057093
390.63,0.0031724,0.00060077,0.0067731
391.6,0.0024211,0.0016402,0.007718
392.58,0.00072041,0.0020934,0.0042197
393.55,0.0014036,0.0019487,0.0098256
394.53,0.0023439,0.0014924,0.0017545
395.51,0.0018339,0.0019527,0.0036876
396.48,0.00080554,0.0020578,0.0070854
397.46,0.0017984,0.00067631,0.0064426
398.44,0.0027391,0.0016178,0.0050159
399.41,0.0033918,0.0016794,0.0034358
400.39,0.00097003,0.0039708,0.0062348
401.37,0.0016112,0.0010329,0.00098387
402.34,0.00060688,0.0032401,0.0031913
403.32,0.0016713,0.0010326,0.0048404
404.3,0.0022437,0.0019112,0.00074068
405.27,0.0034063,0.00119,0.0086351
406.25,0.001045,0.001488,0.0014735
407.23,0.0020268,0.0029376,0.0099999
408.2,0.0024052,0.0019103,0.0032597
409.18,0.0031514,0.002008,0.0086175
410.16,0.0041566,0.010334,0.0076176
411.13,0.00088848,0.0026075,0.0065839
412.11,0.0032292,0.00052431,0.0039678
413.09,0.0029028,0.0006054,0.0046264
414.06,0.0026595,0.0029089,0.0011475
415.04,0.00060364,0.0013503,0.0029585
416.02,0.0019428,0.0014291,0.0043624
416.99,0.0016801,0.0046246,0.0017605
417.97,0.0033157,0.0021682,0.004792
418.95,0.0021014,0.0024549,0.00092793
419.92,0.0036695,0.0026029,0.0013848
420.9,0.0030571,0.0023925,0.0043858
421.88,0.00079623,0.00051924,0.0033988
422.85,0.001641,0.00019482,0.0016619
423.83,0.0015881,0.0017778,0.0011165
424.8,0.0023987,0.0017055,0.0008855
425.78,0.0035946,0.0038871,0.001901
426.76,0.0019163,0.0013053,0.0068766
427.73,0.0009522,0.002481,0.0029495
428.71,0.0017785,0.0022814,0.0017822
429.69,0.0012688,0.0013518,0.0019275
430.66,0.0013016,0.0023214,0.0032832
431.64,0.0015053,0.0013032,0.0055138
432.62,0.00069052,0.0017631,0.0032913
433.59,0.0026228,0.0042826,0.0033089
434.57,0.0018229,0.0010095,0.0014425
435.55,0.003108,0.0047014,0.0015101
436.52,0.0029235,0.00074961,0.0023415
437.5,0.00065141,0.0027652,0.0014323
438.48,0.0028478,0.0027776,0.0037674
439.45,0.00084717,0.00072917,0.0024751
440.43,0.0026614,0.0014023,0.0049427
441.41,0.0036505,0.0074537,0.0026729
442.38,0.0034962,0.014076,0.0040112
443.36,0.0027196,0.002559,0.0033705
444.34,0.0029625,0.0073583,0.0019609
445.31,0.0037038,0.0022236,0.0032651
446.29,0.0029055,0.0018861,0.0029292
447.27,0.0025723,0.0035202,0.0068599
448.24,0.001535,0.0040635,0.00075655
449.22,0.00066642,0.0014596,0.005689
450.2,0.00069616,0.0027363,0.0053016
451.17,0.002083,0.001932,0.0013554
452.15,0.0011938,0.00030339,0.004252
453.13,0.0026605,0.001158,0.0016856
454.1,0.0016344,0.0038116,0.00486
455.08,0.0020244,0.0031809,0.002443
456.05,0.0021638,0.0012133,0.0028213
457.03,0.0020579,0.00040872,0.0016347
458.01,0.0021922,0.0012041,0.0030041
458.98,0.0027288,0.0019965,0.0022321
459.96,0.0024561,0.002648,0.0027707
460.94,0.0021708,0.0018255,0.0011835
461.91,0.00048314,0.0011638,0.0025029
462.89,0.0024631,0.0023087,0.0032204
463.87,0.00070793,0.0017435,0.0047639
464.84,0.0024516,0.0019204,0.0043359
465.82,0.0024558,0.0010546,0.0014796
466.8,0.0015595,0.00064226,0.00094554
467.77,0.0039876,0.00021317,0.0030809
468.75,0.0010265,0.0015247,0.0020804
469.73,0.0018722,0.0029594,0.0041118
470.7,0.002245,0.0041112,0.00299
471.68,0.0024841,0.0043622,0.00068877
472.66,0.0024116,0.0018891,0.0044648
473.63,0.0011765,0.0026331,0.0047604
474.61,0.0024183,0.0011749,0.0030328
475.59,0.0011666,0.0023323,0.0024612
476.56,0.003051,0.0016829,0.0071552
477.54,0.0021662,0.0027042,0.0021389
478.52,0.0018087,0.0016338,0.0056917
479.49,0.0017221,0.0011134,0.0030333
480.47,0.0032416,0.0030761,0.0025939
481.45,0.0025955,0.005879,0.0029128
482.42,0.00094701,0.0038955,0.0050235
483.4,0.0023428,0.012327,0.0058803
484.38,0.002867,0.0066273,0.0076502
485.35,0.0036107,0.0035203,0.0032671
486.33,0.0026141,0.0036952,0.0022668
487.3,0.0027244,0.0034799,0.00090964
488.28,0.00076807,0.0049371,0.0069563
489.26,0.001362,0.0032679,0.00057265
490.23,0.0053593,0.0023218,0.0048224
491.21,0.0030755,0.0028607,0.0029068
492.19,0.00084773,0.0036733,0.003779
493.16,0.00097313,0.0026865,0.00056191
494.14,0.00038681,0.0025585,0.0027345
495.12,0.0019822,0.0014448,0.0032822
496.09,0.0027266,0.0014818,0.0048317
497.07,0.00062277,0.0012106,0.0034757
498.05,0.0011383,0.001398,0.0097317
499.02,0.0020552,0.0026954,0.0047681
500,0.0022249,0.0019008,0.0054431
