freq,X_2300us_unloaded_loosepylon_0,Y_2300us_unloaded_loosepylon_0,Z_2300us_unloaded_loosepylon_0
0,5.0326e-16,4.6796e-17,1.6431e-15
0.97656,0.0012092,0.00051417,0.001521
1.9531,0.00074884,0.00066181,0.0010629
2.9297,0.00058745,0.0004707,0.00043354
3.9063,0.00052593,0.00054805,0.00088947
4.8828,0.00022058,0.00038397,0.00034255
5.8594,0.00032714,0.0011773,0.00065778
6.8359,0.00076844,0.0013733,0.00088133
7.8125,0.00046865,0.001003,0.0002882
8.7891,0.00012177,0.00055696,0.0016751
9.7656,0.00061752,0.00071699,0.0010027
10.742,0.00064862,0.0019227,0.00055793
11.719,0.00045247,0.00048414,0.00085129
12.695,0.00018999,0.00026571,0.00078602
13.672,0.00016864,0.0013987,0.00087638
14.648,0.00038719,0.001862,0.00098169
15.625,0.00019474,0.00023006,0.0016873
16.602,0.0010087,0.0016545,0.0015686
17.578,0.00021867,0.00036359,0.0018621
18.555,0.00051805,0.00032533,0.00033052
19.531,0.00011447,0.00034644,0.00089443
20.508,0.0013257,0.00062489,0.0016112
21.484,0.0015004,0.0011962,0.0019808
22.461,0.0033502,0.0022645,0.0054524
23.438,0.0010296,0.00061594,0.001508
24.414,0.00058543,0.0016676,0.0011528
25.391,0.00095634,0.00065501,0.00063023
26.367,0.00094397,0.0013017,0.0012179
27.344,0.00096962,0.0013966,0.0016498
28.32,0.00051639,0.00055152,0.00020369
29.297,0.00099382,0.0011028,0.0014225
30.273,0.0015161,0.0011229,0.0011183
31.25,0.0018657,0.0011289,0.0024098
32.227,0.0045668,0.0047969,0.0062878
33.203,0.0065672,0.0063853,0.010489
34.18,0.0021571,0.0017616,0.0025476
35.156,0.00065227,0.00094851,0.0015225
36.133,0.00071095,0.00077303,0.0010226
37.109,9.8309e-05,0.00052646,0.00092431
38.086,0.00052074,0.00080439,0.00107
39.063,0.0004496,0.0012729,0.000472
40.039,0.00023009,0.00033998,0.0005898
41.016,0.00010285,0.00066441,0.00031027
41.992,0.0001994,0.00066418,0.00041718
42.969,0.00063542,0.00068227,0.0016752
43.945,0.0005687,0.0011794,0.00074409
44.922,0.00034953,0.00031581,0.0011698
45.898,0.00036789,0.00059476,0.00091345
46.875,0.00058112,0.00049309,0.00031185
47.852,0.00063871,0.0011627,0.00131
48.828,0.00042397,0.0011825,0.0014619
49.805,0.00015584,0.00053654,8.0754e-05
50.781,0.00063976,0.00057915,0.00097848
51.758,0.00017773,0.0011726,0.00039313
52.734,0.00046542,0.00076162,0.00022787
53.711,0.00017772,0.00055839,0.0007351
54.688,0.00077075,0.00068924,0.0018797
55.664,0.00070159,0.00052795,0.00097012
56.641,0.00035579,0.00070027,0.00063553
57.617,0.00040543,0.00093177,0.0001619
58.594,0.00031537,0.00061748,0.00063324
59.57,0.00050629,0.0007503,0.0010051
60.547,0.0004124,0.00077428,0.0006017
61.523,0.0006044,0.00058071,0.0010764
62.5,0.00050073,0.00060135,0.00045472
63.477,0.00060294,0.00051956,0.00012142
64.453,0.00077578,0.00089934,0.00045637
65.43,0.0011798,0.0017859,0.0011833
66.406,0.00072168,0.0012805,0.0011529
67.383,0.00051283,0.00016693,0.00020077
68.359,0.00026058,0.00024722,0.00065852
69.336,0.00065717,0.00048639,0.0012431
70.313,0.00026633,0.00042412,0.00080694
71.289,0.0003146,0.00028663,0.00069885
72.266,0.00031993,0.00044163,0.00051288
73.242,0.00030135,0.00029531,0.00030543
74.219,0.00011455,0.00044808,0.00069738
75.195,0.00053736,0.0014232,0.0012822
76.172,0.00017792,0.00059386,0.00068179
77.148,0.00068301,0.00030807,0.00015702
78.125,0.00068976,6.143e-05,0.00052515
79.102,0.00030892,0.0012547,0.00068297
80.078,0.00018638,0.0020917,0.00075641
81.055,0.00025707,0.00038605,0.00029401
82.031,0.00046046,0.00094473,0.00014789
83.008,0.00067341,0.00037024,0.00063463
83.984,0.00035078,0.00069146,0.00060015
84.961,0.0001803,0.00049019,0.00085802
85.938,0.00027094,8.8757e-05,0.00075272
86.914,0.00056164,0.0001275,0.00063385
87.891,0.00045078,0.00070642,0.0012095
88.867,0.00029945,0.00043746,0.00048439
89.844,0.00042334,0.0007898,0.00050895
90.82,0.00021772,0.00042514,0.00041302
91.797,0.0003637,0.00076925,0.00069192
92.773,0.00030025,3.3792e-05,0.00013301
93.75,0.00075139,0.00063273,0.00039897
94.727,0.00055619,0.0010972,0.00033564
95.703,0.00073986,0.00054244,0.00081145
96.68,0.00022986,0.00096156,0.00083232
97.656,0.00036284,0.00044177,0.00073554
98.633,0.0014273,0.0007949,0.00071186
99.609,0.00092551,0.00067823,0.00011022
100.59,0.00098128,0.00052271,0.0002557
101.56,0.00060493,0.00020768,0.00018702
102.54,0.00050118,0.0010474,0.00069643
103.52,0.0010552,0.0008761,0.00045627
104.49,0.000744,0.00059505,0.00047497
105.47,0.0010123,0.00094152,0.00038436
106.45,0.00074351,0.0011005,0.0005973
107.42,0.00053188,0.0010401,0.00015162
108.4,0.00074656,0.00019581,0.00015772
109.38,0.00048322,0.0012026,0.0003233
110.35,0.00057905,0.00073656,0.00039812
111.33,0.00086252,0.00084946,0.00041478
112.3,0.00066168,0.00099702,0.00028523
113.28,0.00061665,0.0013744,0.00031564
114.26,0.00090848,0.00069095,0.00078021
115.23,0.00096005,0.00061555,0.00017123
116.21,0.00032661,0.0010332,0.00064803
117.19,0.0006462,0.00064334,0.0006655
118.16,0.00070214,0.00024553,0.00071831
119.14,0.00040554,0.00031477,0.0011321
120.12,0.00015617,0.00065533,0.00095353
121.09,0.00065991,0.00053652,0.0012701
122.07,0.00016895,0.00058141,0.00059576
123.05,0.00013933,0.00031099,0.00048771
124.02,0.00048309,0.00077823,0.00072791
125,0.00050461,0.0018615,0.00085222
125.98,0.00067876,0.00046496,0.00058538
126.95,0.0013776,0.0014281,0.0014124
127.93,0.0020127,0.0012141,0.0018929
128.91,0.0027774,0.0016153,0.0024656
129.88,0.006284,0.0044603,0.0056007
130.86,0.03062,0.022514,0.029183
131.84,0.010855,0.0079621,0.010763
132.81,0.0043769,0.002624,0.0040517
133.79,0.0034454,0.0026933,0.0036061
134.77,0.0019947,0.0012182,0.002481
135.74,0.0011516,0.00080787,0.0018628
136.72,0.0014263,0.0010003,0.0017765
137.7,0.0010019,0.00032014,0.00167
138.67,0.00077319,0.00010774,0.0015455
139.65,0.00075385,0.00044591,0.0013733
140.63,0.00075596,0.00045695,0.0021283
141.6,0.0013912,0.00087159,0.0047249
142.58,0.00044136,0.0005972,0.0018565
143.55,0.00014164,0.0001528,0.00073977
144.53,0.00027839,0.00053704,0.00077332
145.51,0.00024618,0.00066022,0.00070609
146.48,0.00052855,0.001387,0.00020617
147.46,0.0014257,0.0028809,0.00052393
148.44,0.00092707,0.0016812,0.00050139
149.41,0.00059599,0.0015982,0.00079873
150.39,0.00084114,0.0014101,0.00054204
151.37,0.00096012,0.0011087,0.0005722
152.34,0.00088535,0.0018842,0.00013011
153.32,0.0013972,0.0025984,0.00036235
154.3,0.0016217,0.0020563,0.00055576
155.27,0.0014204,0.0026444,0.00077943
156.25,0.001866,0.0022516,0.0008185
157.23,0.002035,0.0031567,0.001161
158.2,0.0022888,0.00373,0.000607
159.18,0.0026959,0.0039813,0.0006369
160.16,0.00328,0.005138,0.0010243
161.13,0.0038972,0.0058633,0.0014351
162.11,0.0056145,0.0071279,0.0017368
163.09,0.010602,0.015051,0.0043642
164.06,0.058843,0.084417,0.019543
165.04,0.0057004,0.0083403,0.0016402
166.02,0.0026228,0.0036349,0.0014307
166.99,0.0010156,0.0015851,0.00042414
167.97,0.00058932,0.00062555,0.00024807
168.95,0.00022914,7.6951e-05,0.00036509
169.92,6.215e-05,0.00028626,0.00031898
170.9,0.00049911,0.00062663,0.00059961
171.88,0.00035034,0.00085277,0.00023895
172.85,0.00054252,0.0010196,0.0003378
173.83,0.00066576,0.0013784,0.00023016
174.8,0.00077884,0.00063397,0.00091172
175.78,0.0010303,0.0015471,0.00057885
176.76,0.00066344,0.0011588,0.00028215
177.73,0.00066111,0.0014548,0.00030698
178.71,0.00061679,0.00096135,0.00046214
179.69,0.00055697,0.00085963,0.00030853
180.66,0.0031111,0.0040547,0.0012932
181.64,0.0015044,0.0017272,0.00070272
182.62,0.001131,0.0013785,0.00054123
183.59,0.0012865,0.0014482,0.00036396
184.57,0.0011059,0.0014065,0.00025635
185.55,0.00084121,0.0013589,0.00046188
186.52,0.0014741,0.0019725,0.0007719
187.5,0.0011447,0.001337,0.00032827
188.48,0.0012108,0.0013795,0.0001764
189.45,0.0011515,0.0011693,0.00013959
190.43,0.00095448,0.0012347,0.00093299
191.41,0.0009458,0.0012688,0.0013227
192.38,0.0010174,0.0014357,0.00065719
193.36,0.0011826,0.0019271,0.0011681
194.34,0.0012718,0.0017641,0.0016501
195.31,0.0015749,0.001437,0.0027805
196.29,0.0035132,0.0026629,0.010494
197.27,0.0033815,0.0018311,0.010764
198.24,0.001183,0.00047751,0.0043345
199.22,0.00097186,0.00053996,0.0021012
200.2,0.00057358,0.00047552,0.0014349
201.17,0.00030478,0.00079844,0.001478
202.15,0.00044327,0.0010378,0.0010479
203.13,0.00032222,0.00062214,0.0007988
204.1,0.00028478,0.00030526,0.00077995
205.08,0.00019463,0.00093916,0.0010923
206.05,0.00044082,0.00029188,0.00062665
207.03,0.00038701,0.0002541,0.00051365
208.01,0.00017505,0.00016124,0.00027816
208.98,0.00031637,0.00056287,0.00037073
209.96,0.00011351,0.00053988,0.00017403
210.94,0.00051095,0.00012124,0.00048998
211.91,0.0002115,0.00038411,0.00040135
212.89,0.00096682,0.0012957,0.00098711
213.87,7.5718e-05,0.0013299,0.0007328
214.84,0.00018274,0.00075037,0.00052637
215.82,0.00021991,0.00013689,0.00022253
216.8,0.00014757,0.00065559,0.00017427
217.77,0.00025768,0.0010712,0.00036442
218.75,0.00031952,0.00037731,0.00097422
219.73,0.00012573,0.00070415,0.0010132
220.7,0.00020965,0.00083505,0.00051067
221.68,0.00027489,0.00070339,0.00026203
222.66,0.00042537,0.00033072,0.0004249
223.63,0.00048163,0.00046078,0.00040406
224.61,0.00022953,0.00081006,0.00060864
225.59,0.00020165,0.0013096,7.9098e-05
226.56,0.0002353,0.00087339,0.00037952
227.54,0.00021321,0.0006225,0.00043624
228.52,0.00033599,0.0010297,0.00057089
229.49,0.0018943,0.00058848,0.0015758
230.47,0.00042155,0.00079912,0.00076702
231.45,0.00044541,0.00088445,0.00038011
232.42,0.00030434,0.00049381,0.00012571
233.4,0.00043907,0.00076403,0.00067682
234.38,0.00064431,0.00047654,0.00085818
235.35,0.00041048,0.001021,0.00075193
236.33,0.00019436,0.00041906,0.00060766
237.3,0.00036661,0.00036421,0.0005271
238.28,0.00026387,0.00041099,0.00041894
239.26,0.00041432,0.00031841,0.00034584
240.23,0.00018723,0.00069483,0.00038574
241.21,0.00035725,0.00058009,0.0002523
242.19,0.00014918,0.00036557,0.00054298
243.16,0.00031775,0.00032351,0.00046653
244.14,0.00037061,0.00060094,0.00045422
245.12,0.00032127,0.00042904,0.00035499
246.09,0.00031775,0.00037275,0.00016077
247.07,6.2807e-05,0.00087714,0.00017695
248.05,0.00011631,0.00055099,0.00032872
249.02,9.8593e-05,0.00055605,0.00029178
250,0.00035974,0.00024226,0.0001573
250.98,0.00021363,0.00014037,0.00018199
251.95,0.00022553,0.00029011,0.00038587
252.93,5.4493e-05,0.00030472,0.00011981
253.91,3.6664e-05,8.3463e-05,9.9816e-05
254.88,7.045e-05,0.00019078,0.00015543
255.86,0.00019052,0.00034589,0.00019966
256.84,0.00012842,0.00039105,0.00029967
257.81,0.00014031,0.00022572,0.00020755
