freq,X_2300us_unloaded_loosemotor_2,Y_2300us_unloaded_loosemotor_2,Z_2300us_unloaded_loosemotor_2
0,4.805e-16,1.0231e-16,2.6072e-15
0.97656,0.00035672,0.00089714,0.0014383
1.9531,0.00010715,0.00072751,0.0016382
2.9297,0.0006941,0.0012223,0.00024634
3.9063,0.00011738,0.00018129,0.001328
4.8828,0.00044275,0.00085401,0.00033335
5.8594,0.00013,0.00067359,0.0010242
6.8359,0.00037606,0.00092322,0.00037315
7.8125,9.3559e-05,0.00040525,0.0011137
8.7891,0.00067983,0.0013838,0.0015262
9.7656,0.0003018,0.00062576,0.0019579
10.742,0.00030488,0.00058544,0.00098841
11.719,0.00042249,0.00060094,0.00119
12.695,0.00048401,0.00023678,0.0007089
13.672,0.00043045,0.0011252,0.0018789
14.648,0.0010187,0.0012212,0.0022789
15.625,0.00019787,0.00087943,0.0026894
16.602,0.0002066,0.0019801,0.00095761
17.578,0.00041643,0.00076855,0.0015952
18.555,9.6676e-05,0.00084436,0.00080442
19.531,0.00033756,0.00053945,0.00068323
20.508,0.00024042,0.00057581,0.0016779
21.484,0.00039414,0.0017371,0.0016185
22.461,0.00082108,0.00051142,0.0030041
23.438,0.0013733,0.0020613,0.006825
24.414,0.0013651,0.0053859,0.01082
25.391,0.0008544,0.0017202,0.0029001
26.367,0.00054314,0.00096748,0.0039403
27.344,0.00091221,0.00095062,0.00040859
28.32,0.00069723,0.00094064,0.0013264
29.297,0.00066493,0.0014419,0.0014446
30.273,0.00094816,0.00096467,0.00096683
31.25,0.00013892,0.00076916,0.001284
32.227,0.00075393,0.0013062,0.00032382
33.203,0.0017678,0.0014838,0.0023659
34.18,0.00052922,0.00013467,0.00025448
35.156,0.00019225,0.00081029,0.0010278
36.133,0.00038093,0.00039253,0.00042653
37.109,0.00024813,0.00037965,0.0011495
38.086,0.00037495,0.00094531,0.00062125
39.063,0.00069651,0.0016095,0.00094061
40.039,0.00030971,0.00044887,0.00086
41.016,0.00057539,0.000574,0.0010603
41.992,0.00088796,0.0010132,0.0012203
42.969,0.00034658,0.00048912,0.0005349
43.945,0.00081965,0.0012895,0.00159
44.922,0.00072807,0.0014558,0.00047525
45.898,0.0012545,0.00098522,0.0018038
46.875,0.0022987,0.0015427,0.002079
47.852,0.0059507,0.0043052,0.0045817
48.828,0.0073901,0.0045883,0.0063304
49.805,0.0026663,0.0022369,0.0027394
50.781,0.0014133,0.0011366,0.0010889
51.758,0.00057325,0.0012555,0.00090709
52.734,0.00093895,0.00042038,0.0003768
53.711,0.00073515,0.0011572,0.0010962
54.688,0.00016019,0.00057241,0.00068521
55.664,0.00011982,0.00087549,3.0204e-05
56.641,0.00026764,0.00054974,0.0013956
57.617,0.0011205,0.0013584,0.0018176
58.594,0.00044385,0.00029721,0.00031328
59.57,0.00056711,0.00062527,0.00060898
60.547,0.00024408,0.00081091,0.0008008
61.523,0.00044546,0.0007272,0.0013228
62.5,0.00077049,0.00035478,0.00098537
63.477,0.00031388,0.00077786,0.0010488
64.453,0.00010511,0.00072306,0.00084909
65.43,0.00055561,0.00093392,0.00090825
66.406,6.3534e-05,0.00044729,0.0011997
67.383,0.00024968,0.00098691,0.00066821
68.359,0.00047801,0.00015749,0.00049252
69.336,0.00039934,0.00062997,0.00046473
70.313,0.00042401,0.00048696,0.00030284
71.289,0.00044573,0.0005663,0.00066387
72.266,0.00056117,0.0019861,0.00098016
73.242,0.00029268,0.00059817,0.0002888
74.219,0.00037453,0.00018838,0.00046427
75.195,0.00053081,0.0008744,0.00044188
76.172,0.00046959,0.00010539,0.00092311
77.148,0.00084308,0.00077739,0.000393
78.125,0.00037918,0.0011831,0.00035178
79.102,0.00069496,0.0016187,0.00054804
80.078,0.0011979,0.00222,0.0016918
81.055,0.0083257,0.011632,0.0039244
82.031,0.0033742,0.0038876,0.0020607
83.008,0.0017002,0.0026159,0.00095926
83.984,0.0009853,0.0012491,0.00076357
84.961,0.00088135,0.0016711,0.0010922
85.938,0.00065148,0.00064155,0.00030355
86.914,0.00070116,0.0008438,0.00066375
87.891,0.00042164,0.00034237,0.00025591
88.867,0.00040042,0.00078044,0.0011223
89.844,0.00045068,0.00023548,0.00011167
90.82,0.00060397,0.00020139,0.0010175
91.797,0.00083557,0.00097963,0.00062324
92.773,0.0003924,0.0015369,0.00041839
93.75,0.00072265,0.00060165,0.00015988
94.727,0.00089704,0.0013816,0.0012216
95.703,0.00051479,0.00080091,0.0007445
96.68,0.00028612,0.00091495,0.0019394
97.656,0.00068986,0.00037048,0.00031506
98.633,0.00056717,0.00077545,0.00082982
99.609,0.00080991,0.00073534,0.0013961
100.59,0.00060319,0.00093922,0.0006318
101.56,0.00082223,0.0012408,0.00099119
102.54,0.0009065,0.00099744,0.00075286
103.52,0.00032811,0.00095325,0.00096863
104.49,0.00075531,0.0010598,0.0007749
105.47,0.00084096,0.0014978,0.0024377
106.45,0.00057276,0.00057605,0.00091777
107.42,0.00095973,0.0010016,0.00034808
108.4,0.00070278,0.00079105,0.0008898
109.38,0.00060038,0.00093382,0.00073852
110.35,0.00036556,0.00067174,0.00030169
111.33,0.0007517,0.001341,0.00083353
112.3,0.0012229,0.0014908,0.00097711
113.28,0.00075045,0.0011095,0.00093684
114.26,0.02888,0.041882,0.032043
115.23,0.0011211,0.0017996,0.0016867
116.21,0.00017965,0.0014551,0.00071635
117.19,0.00056146,0.0011258,0.0013073
118.16,0.0008532,0.0021708,0.0014479
119.14,0.00086905,0.0013241,0.0012672
120.12,0.00042276,0.0010934,0.0013888
121.09,0.00076122,0.0015265,0.00096975
122.07,0.0006455,0.0016813,0.00072694
123.05,0.00069891,0.0016108,0.00063272
124.02,0.00090428,0.0015798,0.00014205
125,0.00086829,0.0012246,0.00086611
125.98,0.00045516,0.00077557,0.00045924
126.95,0.00082283,0.0011666,0.00028536
127.93,0.00081813,0.00087649,0.00057685
128.91,0.00030465,0.0010658,0.0002639
129.88,0.0017695,0.0018956,0.004094
130.86,0.00063053,0.00096763,0.0005715
131.84,0.00081884,0.0006054,0.00089416
132.81,0.00045623,0.0012921,0.0011087
133.79,0.00051616,0.00037262,0.00017032
134.77,0.00060103,0.00064544,0.00043982
135.74,9.9119e-05,0.0019579,0.0025145
136.72,0.00027763,0.0010961,0.0006409
137.7,0.00031786,0.00024578,0.0010158
138.67,0.0011499,0.0019217,0.0081922
139.65,0.00023983,0.0012864,0.00088933
140.63,0.00039454,0.00069819,0.00081942
141.6,0.00030848,0.0010598,0.00076017
142.58,0.00038531,0.0005371,0.00038155
143.55,0.00028585,0.0010221,0.0010473
144.53,0.0003585,0.00061641,0.0010641
145.51,0.0003911,0.0007046,0.0011663
146.48,0.00013237,0.0012172,0.00063984
147.46,0.00037007,0.0011957,0.0012341
148.44,0.00025031,0.00067597,0.00094278
149.41,0.0001926,0.0011693,0.0011258
150.39,0.00032825,0.00080086,0.001782
151.37,0.00014334,0.0012675,0.0015824
152.34,0.00023898,0.0015313,0.0019917
153.32,0.00017306,0.0015029,0.0020166
154.3,0.00064634,0.0022964,0.0012398
155.27,0.00053641,0.0026153,0.0023117
156.25,0.00077001,0.0025859,0.0022595
157.23,0.00071354,0.0036116,0.0031983
158.2,0.0010885,0.0039073,0.0044109
159.18,0.0010437,0.004588,0.0051325
160.16,0.0016399,0.0070052,0.007372
161.13,0.0027779,0.011819,0.012428
162.11,0.0075473,0.032182,0.034641
163.09,0.0082749,0.036213,0.040429
164.06,0.0025525,0.011107,0.012671
165.04,0.0016384,0.0065798,0.0072
166.02,0.00090555,0.0045983,0.005106
166.99,0.00072281,0.0035781,0.0037131
167.97,0.0004972,0.0024921,0.0031808
168.95,0.0002908,0.0020368,0.0021696
169.92,0.00045549,0.0016781,0.0022562
170.9,0.00018983,0.0016474,0.0015652
171.88,0.00027274,0.00126,0.001991
172.85,0.0002241,0.00086675,0.00091744
173.83,0.00020025,0.0011103,0.0012284
174.8,4.1819e-05,0.0008531,0.0012341
175.78,0.0001128,0.00045351,0.001003
176.76,0.00011508,0.00034763,0.0011121
177.73,0.00028602,0.00041308,0.000817
178.71,0.00032399,0.00051806,0.00049505
179.69,0.00032382,0.00054893,0.00024248
180.66,0.00054019,0.00039361,0.00030476
181.64,0.00011647,0.00029063,0.00042131
182.62,0.00019295,0.00013233,0.00030785
183.59,0.00012033,0.00090968,0.00055629
184.57,0.00066375,0.00037518,0.00013998
185.55,0.00026039,0.0010385,0.00019753
186.52,0.00098981,0.0027956,0.0030329
187.5,0.00031218,0.0010383,0.0010767
188.48,0.0002589,0.00048856,0.00065765
189.45,0.00030698,0.00078823,0.0010065
190.43,6.1632e-05,0.000442,0.00041885
191.41,5.8461e-05,0.00047934,0.00042964
192.38,0.0001142,0.00047884,0.00063357
193.36,0.00010287,0.00053414,0.00086309
194.34,0.00026531,0.00059822,0.00068023
195.31,0.00041394,0.00068981,0.0010461
196.29,0.00019547,0.00028665,0.00090112
197.27,0.00031475,0.00023772,0.00099518
198.24,0.00022214,0.00036814,0.00095926
199.22,0.00013683,0.00067581,0.00096283
200.2,0.00029609,0.00039937,0.00083471
201.17,0.00033037,0.00082921,0.00049713
202.15,0.00042689,0.00081952,0.00064963
203.13,0.00027282,0.00035564,0.0010321
204.1,3.6313e-05,0.00059315,0.00072385
205.08,0.00022178,0.00028165,0.00049565
206.05,0.000154,0.00068275,0.00043842
207.03,0.00028596,0.00030829,0.00042511
208.01,0.00026243,0.0006352,0.00091085
208.98,7.0264e-05,0.0002964,0.00044007
209.96,6.5552e-05,0.00032588,0.00030724
210.94,0.0015551,0.00090691,0.012102
211.91,0.00013971,0.00081137,0.0021683
212.89,5.8312e-05,0.00032513,0.0015738
213.87,9.9505e-05,0.00027342,0.0011194
214.84,0.00030245,0.00045525,0.0014121
215.82,8.4097e-05,0.00075609,0.00054854
216.8,0.00011598,0.00033126,0.00089242
217.77,0.00015886,0.00037344,0.00091532
218.75,0.00016573,0.00040311,0.00076142
219.73,2.0478e-05,0.00031902,0.00047834
220.7,5.7196e-05,0.00068917,0.0013859
221.68,2.7338e-05,0.00032296,0.00098832
222.66,5.0883e-05,0.00030098,0.0010023
223.63,3.3481e-05,0.00026956,0.00060568
224.61,0.00025689,0.000669,0.0013165
225.59,0.00031869,0.00079607,0.00058657
226.56,0.00029041,0.00069738,0.00087485
227.54,0.00029826,0.00074738,0.00071516
228.52,0.00024505,0.00053228,0.00095076
229.49,0.00028281,0.00016517,0.00078789
230.47,0.00024429,0.00041671,0.00079744
231.45,0.00016188,0.00021812,0.00026419
