freq,X_1600us_unloaded_loosepylon_7,Y_1600us_unloaded_loosepylon_7,Z_1600us_unloaded_loosepylon_7
0,2.4203e-16,1.5793e-16,1.509e-15
0.97656,0.0026614,0.00064631,0.0014307
1.9531,0.001313,0.00083982,0.000857
2.9297,0.00034133,0.00062918,0.0018593
3.9063,0.0018542,0.0010597,0.0012864
4.8828,0.0016401,0.00088823,0.0011259
5.8594,0.00073658,0.00096092,0.0014393
6.8359,0.00098591,0.00054285,0.0011608
7.8125,0.0017037,0.0012322,0.001109
8.7891,0.043739,0.013528,0.036603
9.7656,0.0045131,0.0018754,0.003741
10.742,0.0032399,0.0024371,0.0030719
11.719,0.0024516,0.0010815,0.0017863
12.695,0.0014811,0.0013316,0.001412
13.672,0.001386,0.00013734,0.0015274
14.648,0.0029064,0.00074649,0.0014717
15.625,0.0014425,0.0013603,0.0016875
16.602,0.0014203,0.001209,0.0016424
17.578,0.0018805,0.002924,0.002071
18.555,0.0017139,0.0017325,0.0013151
19.531,0.0011643,0.00064675,0.0016105
20.508,0.0021736,0.00074058,0.00094049
21.484,0.0018583,0.00075482,0.0012452
22.461,0.0022828,0.0015012,0.0010632
23.438,0.0054204,0.0029331,0.0012309
24.414,0.0055879,0.0028045,0.0031838
25.391,0.0058088,0.0032303,0.00037526
26.367,0.003577,0.0045191,0.0022106
27.344,0.00067221,0.0016529,0.0015735
28.32,0.00028609,0.0013547,0.0011827
29.297,0.0005694,0.0003855,0.0020194
30.273,0.0009185,0.00067983,0.00062852
31.25,0.00027237,0.0012781,0.0011565
32.227,0.0011907,0.00040097,0.00060228
33.203,0.00083449,0.00046625,0.00028521
34.18,0.00093137,0.0018828,0.00046326
35.156,0.00066987,0.0007394,0.0011109
36.133,0.00020858,0.00069798,0.00038069
37.109,0.00041963,0.0007478,0.0002484
38.086,0.00064925,0.0012669,0.00066216
39.063,0.0017759,0.00022406,0.00024531
40.039,5.6648e-05,0.00048478,0.00078435
41.016,0.00093373,0.00063969,0.00056388
41.992,0.0011236,0.00066885,0.00056071
42.969,0.00056712,0.00062099,0.00038813
43.945,0.001997,0.0010138,0.00050428
44.922,0.00087145,0.002107,0.00066725
45.898,0.00056506,0.00055517,0.00025175
46.875,0.0027039,0.0018116,0.00047425
47.852,0.004322,0.0061198,0.0010885
48.828,0.0017262,0.0013232,0.00094578
49.805,0.00067671,0.0013365,0.00040293
50.781,0.0063546,0.0039356,0.00075281
51.758,0.0046574,0.0041555,0.00067003
52.734,0.0017517,0.0020793,0.00074109
53.711,0.0013395,0.0016715,0.00046504
54.688,0.001099,0.0012187,0.00051645
55.664,0.0017379,0.0012465,0.00048741
56.641,0.00019191,0.0015163,0.00066502
57.617,0.0018447,0.0012382,2.5873e-05
58.594,0.00043417,0.0007784,0.00079633
59.57,0.0007356,0.00048858,0.00053682
60.547,0.00047804,0.0020703,0.00050132
61.523,0.00054505,0.0015246,7.4626e-05
62.5,0.00046639,0.00032282,0.00082865
63.477,0.0017055,0.0019015,0.00020982
64.453,0.00022918,0.00058506,0.00029377
65.43,0.0015924,0.00095206,0.00044285
66.406,0.00026793,0.0011012,0.00080526
67.383,0.00044151,0.0014672,0.00070376
68.359,0.00040871,0.0011676,0.00079854
69.336,0.00029578,0.00044926,0.00046011
70.313,0.00081333,0.00082219,0.00041219
71.289,0.0013661,0.0013888,0.00048457
72.266,0.0013658,0.001214,0.00035126
73.242,0.0011977,0.00023702,0.00073219
74.219,0.0014217,0.00058775,3.6865e-05
75.195,0.0012037,0.0014697,0.00011296
76.172,0.0022144,0.00048397,0.00026903
77.148,0.0019049,0.0013819,0.00024048
78.125,0.00070154,0.00064269,9.6866e-05
79.102,0.00051859,0.0016009,0.00028362
80.078,0.00036681,0.0013164,0.00015704
81.055,0.0016266,0.0011021,0.00051931
82.031,0.00093924,0.00064545,0.00031052
83.008,1.1454e-05,0.00018949,9.6219e-05
83.984,0.00088073,0.00098612,0.0002998
84.961,0.00059576,0.0010968,0.00040996
85.938,0.00044683,0.0005291,0.00049043
86.914,0.00032604,0.00024504,0.00012103
87.891,0.00084914,0.002172,0.00036348
88.867,0.00075371,0.00054764,0.00012715
89.844,0.00027278,0.00037233,0.00041786
90.82,0.00099375,0.0018498,0.00043645
91.797,0.00025982,0.0013509,0.00022738
92.773,0.00082652,0.0019418,0.0010498
93.75,0.00046949,0.0011486,0.00018685
94.727,0.0010251,0.00041452,0.00044924
95.703,0.00067437,0.0015412,0.00040936
96.68,0.00089124,0.0013724,0.00058617
97.656,0.00056284,0.00059121,0.00077152
98.633,0.00058846,0.0011487,0.00023552
99.609,0.00054197,0.00095605,0.00022508
100.59,9.465e-05,0.0011601,0.00028587
101.56,0.0018153,0.0011709,0.00098966
102.54,0.0019274,0.0010239,0.00055432
103.52,0.00040086,0.00095942,0.00046276
104.49,0.0016349,0.00057643,0.00077535
105.47,0.0012903,0.0010222,0.00051762
106.45,0.00084389,0.00064751,0.00063758
107.42,0.00074199,0.00074479,0.00048586
108.4,0.00046991,0.0012612,0.00020668
109.38,0.00057446,0.0011278,0.00021402
110.35,0.00037452,0.0017838,8.3937e-05
111.33,7.9215e-05,0.00062214,0.00038579
112.3,0.00045845,0.00080264,0.00012653
113.28,0.00026841,0.0010139,0.00025392
114.26,0.00071065,0.00075761,0.00042855
115.23,0.00040774,0.0012211,0.00061278
116.21,0.00018461,0.0012799,0.00017212
117.19,0.00010724,0.00060206,0.00024393
118.16,2.4106e-05,0.00070651,0.00055289
119.14,0.00049965,0.00065472,0.00035837
120.12,0.00038149,0.00017854,0.00050798
121.09,0.0004127,0.001564,0.00050702
122.07,5.7225e-05,0.00032819,0.00056532
123.05,0.0010634,0.00075921,0.00032523
124.02,0.00066803,8.5537e-05,0.00038095
125,0.00092133,0.0010775,0.00019346
125.98,0.0016332,0.00052856,0.00017396
126.95,0.0015152,0.00099911,0.003048
127.93,0.0014106,0.0018224,0.0018912
128.91,0.001584,0.00096129,0.0018136
129.88,0.00095242,0.0023599,0.0021036
130.86,0.00099829,0.002357,0.00051196
131.84,0.00036809,0.0020135,0.00038526
132.81,0.00034342,0.0025886,0.0013023
133.79,0.00023434,0.0024735,0.00041006
134.77,0.00097063,0.0033012,0.00081508
135.74,0.00089917,0.0020261,0.0035659
136.72,0.00056657,0.0035127,0.00085243
137.7,0.00079708,0.0023232,0.0016321
138.67,0.00075708,0.0040588,0.00090578
139.65,0.00062818,0.0044249,0.00076842
140.63,0.0014113,0.0046955,0.0010123
141.6,0.00097596,0.0045181,0.0009437
142.58,0.0019589,0.0054594,0.0020095
143.55,0.0039897,0.0080363,0.0043864
144.53,0.013764,0.004857,0.017467
145.51,0.0024784,0.0039831,0.0042637
146.48,0.0017363,0.005285,0.003009
147.46,0.0009592,0.0062814,0.0026582
148.44,0.00086107,0.0068324,0.0025806
149.41,0.00066124,0.0087533,0.0033507
150.39,0.00067112,0.010755,0.0034892
151.37,0.00098037,0.014543,0.0043199
152.34,0.0010999,0.028221,0.0088872
153.32,0.0034029,0.13061,0.039738
154.3,0.00082719,0.015195,0.0043556
155.27,0.00036009,0.0059193,0.0019465
156.25,0.00024183,0.0033938,0.00096258
157.23,0.00081984,0.0022621,0.00057925
158.2,0.00053442,0.0014936,0.00065614
159.18,0.0013178,0.0019036,0.0010952
160.16,0.0014342,0.0031944,0.0012945
161.13,0.0020145,0.0054833,0.0019839
162.11,0.015634,0.033225,0.014113
163.09,0.0013892,0.0024589,0.001304
164.06,0.00065193,0.0015735,0.00072688
165.04,0.00052057,0.0017013,0.00066697
166.02,6.6474e-05,0.0018265,0.00039776
166.99,0.00016215,0.0016295,0.00040669
167.97,0.00026366,0.0015561,0.00055566
168.95,0.00031643,0.0024815,0.00016483
169.92,0.00014751,0.0013216,0.00017916
170.9,0.0007653,0.0022506,0.0024759
171.88,9.6726e-05,0.0023041,0.00036072
172.85,0.00021045,0.0024033,0.00036149
173.83,0.00056629,0.0020356,0.00026665
174.8,0.00015856,0.0019611,0.00016191
175.78,0.00020232,0.0020852,0.00080195
176.76,0.0010117,0.0018744,0.00043612
177.73,0.0017556,0.0022916,0.00084186
178.71,0.0010671,0.001141,0.00026915
179.69,0.0020088,0.0024403,0.0011521
180.66,0.00034951,0.0020169,0.00036068
181.64,0.00039238,0.0018364,0.00086926
182.62,0.00022191,0.0012891,0.00059781
183.59,0.0003855,0.0016407,0.0004933
184.57,0.0002009,0.0016655,0.00059085
185.55,0.00028586,0.0021757,0.0012778
186.52,0.00027555,0.0015978,0.00083891
187.5,0.00026549,0.0014009,0.00055742
188.48,0.00030837,0.00086875,0.00083056
189.45,0.00025713,0.0010364,0.00043267
190.43,0.00029699,0.0011237,0.00030904
191.41,0.0003257,0.00098352,0.00073043
192.38,0.00061638,0.00070211,0.00046149
193.36,0.00023906,0.0013877,0.00043852
194.34,0.00048602,0.0008012,0.00065388
195.31,0.00043772,0.00069149,0.00018489
196.29,0.00017228,0.00046014,0.00025212
197.27,0.00071126,0.00057118,0.00030724
198.24,0.00058127,0.00035236,0.00031691
199.22,0.00037318,0.002904,0.00052125
200.2,0.00099158,0.0028169,9.8176e-05
201.17,0.0010064,0.0028563,0.00024073
202.15,0.00056282,0.0020312,0.00020306
203.13,0.00039779,0.00060476,0.00017504
204.1,0.0014075,0.0018593,0.00031171
205.08,0.0007267,0.0016275,0.0002832
206.05,0.0003905,0.00061222,0.00055478
207.03,0.00019056,0.00058445,0.00022348
208.01,0.00055401,0.0011759,0.00041
208.98,0.00040641,0.0011319,0.00025354
209.96,0.00060116,0.00098744,0.00035356
210.94,0.00018088,0.00048444,0.00019796
211.91,0.0001677,0.0012137,0.00017523
212.89,0.00018512,0.00051206,0.00023374
213.87,5.4415e-05,0.00047727,8.3368e-05
214.84,2.1557e-05,0.00054281,0.00037319
215.82,0.00041024,0.001063,0.00022158
216.8,0.00045071,0.00077451,0.00020133
217.77,0.00033836,0.00062614,0.00028467
218.75,0.00022451,0.00063467,0.00034459
219.73,9.9923e-05,0.0010811,0.00027652
220.7,0.00022327,0.0012219,0.00025815
221.68,0.00038705,0.00084485,0.00020491
222.66,0.00017182,0.00104,0.00029554
223.63,0.00034841,0.00040554,0.00029514
224.61,0.00051587,0.00069122,0.00021862
225.59,0.00089072,0.0013005,0.00080119
226.56,0.00029303,0.00051151,0.00010531
