freq,X_1600us_unloaded_loosepylon_4,Y_1600us_unloaded_loosepylon_4,Z_1600us_unloaded_loosepylon_4
0,2.8766e-16,8.5104e-16,3.6993e-16
0.97656,0.0031411,0.0014861,0.0020617
1.9531,0.0027175,0.0013235,0.0015466
2.9297,0.0025652,0.0015725,0.002617
3.9063,0.0027917,0.00046049,0.0012853
4.8828,0.00135,0.00094302,0.0014333
5.8594,0.0052534,0.001088,0.0045116
6.8359,0.0046775,0.0010907,0.0046106
7.8125,0.0068827,0.0010832,0.0050837
8.7891,0.0088915,0.0029537,0.0080204
9.7656,0.04144,0.0129,0.036201
10.742,0.0040474,0.0020552,0.0039226
11.719,0.0030616,0.0019792,0.0021207
12.695,0.0016966,0.0008776,0.0025137
13.672,0.0018011,0.0022564,0.0032675
14.648,0.00050298,0.00019918,0.0010545
15.625,0.00092953,0.0013873,0.0014563
16.602,0.00066412,0.0022923,0.00022231
17.578,0.0010302,0.002313,0.00068771
18.555,0.00093098,0.0010718,0.0014616
19.531,0.0020289,0.0036173,0.0012347
20.508,0.0014033,0.00099482,0.0009049
21.484,0.0067053,0.0043379,0.0030321
22.461,0.0016918,0.0033147,0.0016676
23.438,0.0016813,0.003548,0.0016411
24.414,0.0019451,0.0014258,0.00071171
25.391,0.00096625,0.00069894,0.00032386
26.367,0.0009126,0.0012578,0.0006505
27.344,0.001054,0.0003478,0.00053594
28.32,0.0008232,0.0013261,0.0010308
29.297,0.0010849,0.0010545,0.00071837
30.273,0.001485,0.001148,0.00050788
31.25,0.0014173,0.00087564,0.00084948
32.227,0.0011739,0.00046554,0.00089602
33.203,0.0013584,0.0010015,0.00093481
34.18,0.0016524,0.00097546,0.00074255
35.156,0.00093991,0.0011947,0.0014696
36.133,0.0017187,0.0014348,0.00084746
37.109,0.00091807,0.00023511,0.0012427
38.086,0.0013042,0.00052953,0.00033642
39.063,0.0011581,0.0010515,0.00062208
40.039,0.0023371,0.00037391,0.00033155
41.016,0.001934,0.0011236,0.0007341
41.992,0.001875,0.0010729,0.00072553
42.969,0.007673,0.0057488,0.00039344
43.945,0.0056094,0.005215,0.0011256
44.922,0.0052133,0.0051997,0.00068446
45.898,0.0010452,0.0012683,0.00085082
46.875,0.0012317,0.00059639,0.00057148
47.852,0.0011719,0.00027584,0.0005059
48.828,0.000283,0.0013472,0.00037511
49.805,0.0012437,0.0002869,8.7403e-05
50.781,0.0012703,0.0012714,0.00041695
