freq,X_1700us_unloaded_loosepylon_1,Y_1700us_unloaded_loosepylon_1,Z_1700us_unloaded_loosepylon_1
0,9.5046e-16,6.1506e-16,3.2219e-16
0.97656,0.0017978,0.00063366,0.0012969
1.9531,0.0012637,0.00077637,0.00072952
2.9297,0.0019004,0.001001,0.00070852
3.9063,0.0026389,0.001479,0.00036382
4.8828,0.0007162,0.00050777,0.00047429
5.8594,0.0037225,0.001168,0.001849
6.8359,0.002509,0.00055851,0.0016643
7.8125,0.0022209,0.00090041,0.00079531
8.7891,0.0003043,0.00066424,0.00050858
9.7656,0.0024372,0.0014388,0.00058734
10.742,0.0016977,0.0014823,0.00082587
11.719,0.00064264,0.00048654,0.000983
12.695,0.001497,0.0010617,0.00069321
13.672,0.001313,0.0012739,0.00057529
14.648,0.0026805,0.0012861,0.00062879
15.625,0.0012842,0.0013955,0.0015402
16.602,0.0033259,0.001497,0.00085215
17.578,0.00077634,0.0013424,0.0017093
18.555,0.0015058,0.0019176,0.0008955
19.531,0.0036524,0.0039595,0.0012729
20.508,0.003291,0.0010874,0.0030003
21.484,0.0051717,0.00248,0.0038398
22.461,0.006669,0.0027286,0.0048891
23.438,0.012763,0.0053711,0.0093881
24.414,0.026389,0.0086923,0.020994
25.391,0.033379,0.012413,0.027162
26.367,0.0087052,0.0040484,0.0075905
27.344,0.0064686,0.0021359,0.0053813
28.32,0.0040825,0.0006143,0.0028605
29.297,0.0031412,0.0018492,0.00299
30.273,0.0033458,0.00085023,0.0017673
31.25,0.0016418,0.0021571,0.0022053
32.227,0.0020911,0.0002953,0.0018493
33.203,0.0010836,0.00058714,0.0015233
34.18,0.0012231,0.00089204,0.0013752
35.156,0.0013941,0.00034819,0.0014254
36.133,0.00078245,0.00084523,0.0009391
37.109,0.0010075,0.00047302,0.0012787
38.086,0.00026215,0.0009908,0.00073252
39.063,0.0011796,0.0010453,0.00061022
40.039,0.00019875,0.0010647,0.00051798
41.016,0.00068203,0.00045672,9.719e-05
41.992,0.00017218,0.00028477,0.00061673
42.969,0.00051246,0.0014972,0.0004112
43.945,0.0013198,4.0486e-05,0.00041152
44.922,0.00084521,0.00089466,0.00067547
45.898,4.2464e-05,0.00019459,0.00059181
46.875,0.00038936,5.1947e-05,0.00021789
47.852,0.00079747,0.00034452,0.00037754
48.828,0.0002192,0.00067505,0.00041559
49.805,0.00051875,0.00095605,0.0014903
50.781,0.00087096,0.00050626,0.00057289
51.758,0.00033235,0.00036416,0.00071757
52.734,0.00024503,0.000336,0.00068976
53.711,0.00035867,0.00033528,0.00054422
54.688,0.00023913,0.00053143,0.00036
55.664,0.0003268,0.00093685,0.00024328
56.641,0.00059524,0.0006161,0.00065915
57.617,0.00087557,0.00040507,0.00044952
58.594,0.00071171,0.0013043,0.0005422
59.57,0.00050136,0.0002057,0.00063064
60.547,0.00090112,0.0020733,0.00057089
61.523,0.00063359,0.0014987,0.00021254
62.5,0.00046533,0.0007927,0.0007691
63.477,0.00021414,0.00043571,0.001111
64.453,0.00018059,0.00045567,0.00067725
65.43,0.00072511,0.00069851,0.0013602
66.406,0.00053469,0.00094997,0.0012496
67.383,0.00074005,0.00070079,0.00025594
68.359,0.00055242,0.0009779,0.00052551
69.336,0.00014696,0.00078886,0.00071382
70.313,0.00094699,0.0016024,0.00013911
71.289,0.00089386,0.00090754,0.00026532
72.266,0.00015522,0.00038262,0.00019552
73.242,0.00096611,0.00051977,0.00085061
74.219,0.00053092,0.00057031,0.00022567
75.195,0.0010787,0.0014218,0.0012177
76.172,0.00016422,0.0003534,0.0001517
77.148,0.00036594,0.0016065,0.00037694
78.125,0.00099355,0.00048176,0.00056555
79.102,0.00062328,0.00093316,0.00026187
80.078,0.00057207,0.00090654,0.00034458
81.055,0.0016912,0.00033509,0.001241
82.031,0.00049176,0.0010462,0.00056603
83.008,8.4786e-05,0.00098421,0.00071241
83.984,0.00033629,0.0003042,0.00027743
84.961,0.0001737,0.00017196,0.00077794
85.938,0.0004107,0.00092313,8.9887e-05
86.914,0.00027212,0.0018677,0.00040597
87.891,0.00038093,0.00099637,0.00010246
88.867,5.0272e-05,0.0013022,0.00038816
89.844,0.00037344,0.0030959,0.00024597
90.82,0.0005814,0.0031796,0.00032426
91.797,0.00012288,0.0012284,0.00044933
92.773,0.00037982,0.0010776,0.00079805
93.75,0.0001947,0.0014529,0.00030383
94.727,0.00017483,0.00060275,0.00081212
95.703,0.00067779,0.00052172,0.00028465
96.68,0.00039792,0.00048428,0.00021099
97.656,0.00032884,0.00081856,0.00013297
98.633,0.00017005,0.00064339,0.00038557
99.609,0.00049687,0.0011973,0.00033593
100.59,0.00039794,0.00094121,0.00075801
101.56,0.00072389,0.00090071,0.00068939
102.54,0.00047443,0.0013492,0.00056681
103.52,0.00015981,0.0012126,0.00057931
104.49,0.0005349,0.00025402,0.00077425
105.47,0.00069219,0.0016682,0.0016546
106.45,0.00041416,0.0012067,0.00050107
107.42,0.00022408,0.00034556,0.00022912
108.4,0.00038774,0.0021097,0.0005629
109.38,0.00015635,0.0021151,0.00020204
110.35,0.00041627,0.0011567,0.00033861
111.33,0.0003332,0.0018962,0.00085458
112.3,0.00087546,0.0018465,0.00061556
113.28,0.00026574,0.0014334,0.00069143
114.26,0.00032047,0.0011334,0.00046771
115.23,0.00031967,0.0018156,0.0002028
116.21,0.00054271,0.00089838,0.00096
117.19,0.00043571,0.0012252,0.00053078
118.16,0.00063397,0.0021519,0.00034438
119.14,0.00067073,0.0019638,0.00059499
120.12,0.00032668,0.0016585,0.00064862
121.09,0.00040699,0.0022545,0.00067091
122.07,0.00070004,0.0017679,0.00038364
123.05,0.00022271,0.0017363,0.00052027
124.02,0.00028969,0.0013775,0.00044522
125,0.00030136,0.0014888,0.0006929
125.98,0.00048795,0.0015079,0.00036729
126.95,0.00019617,0.001408,0.00020311
127.93,0.00062371,0.0019272,0.00061678
128.91,0.0013715,0.002169,0.00086924
129.88,0.0019024,0.0037239,0.0020003
130.86,0.013262,0.027087,0.010644
131.84,0.00094714,0.0019636,0.001353
132.81,0.00042738,0.0011285,0.00038946
133.79,0.00044581,0.00040281,0.00046754
134.77,0.0004238,0.00059313,0.00040872
135.74,0.00034614,0.0010214,0.0022676
136.72,0.00038318,0.00051304,0.0016874
137.7,0.00012096,0.00038813,0.0010183
138.67,0.00098892,0.000749,0.00036203
139.65,7.5626e-05,0.00092933,0.00047478
140.63,0.00030667,0.0005042,0.00051639
141.6,0.00032106,0.00095226,0.00064983
142.58,0.00049955,0.00096616,0.00074232
143.55,0.00063929,0.0014377,0.00098297
144.53,0.00012558,0.0018436,0.0011878
145.51,0.00075065,0.0027237,0.0010549
146.48,0.00057843,0.0028508,0.0014846
147.46,0.00037174,0.0033,0.0017609
148.44,0.00037567,0.004496,0.0016777
