freq,X_900us_loaded_loosepylon_8,Y_900us_loaded_loosepylon_8,Z_900us_loaded_loosepylon_8
0,1.4699e-16,6.8112e-16,1.1811e-15
0.97656,0.00054233,0.0036715,0.0012337
1.9531,4.4317e-05,0.0011683,0.0009811
2.9297,6.0506e-05,0.0012925,0.00065128
3.9063,0.00017251,0.0019554,0.00078298
4.8828,0.00081751,0.002625,0.0021175
5.8594,0.00047553,0.0022875,0.001203
6.8359,0.0001648,0.0007886,0.00093715
7.8125,0.00055163,0.00048113,0.00092279
8.7891,0.00061551,0.0019373,0.00065373
9.7656,0.00064806,0.00053652,0.0031935
10.742,0.00033671,0.0013493,0.0019105
11.719,0.00076046,0.0011355,0.0026891
12.695,0.00075911,0.000362,0.0015978
13.672,0.00060591,0.00088993,0.001882
14.648,0.0003651,9.6294e-05,0.001384
15.625,0.00018416,0.00019,0.00080222
16.602,0.00030941,0.00073327,0.00052809
17.578,0.00014335,0.0018913,0.0004447
18.555,7.653e-05,0.00049355,0.0006189
19.531,0.00011962,0.00066148,0.00039098
20.508,0.00023773,0.00057487,0.00092718
21.484,7.5908e-05,0.0019389,0.00086831
22.461,3.7588e-05,0.00034787,0.00056419
23.438,7.782e-05,0.00083272,0.00048879
24.414,0.00039949,0.0016854,0.0003636
25.391,4.194e-05,0.00077103,0.0008703
26.367,0.00032205,0.0025032,0.0014478
27.344,0.00035185,0.0021791,0.0013282
28.32,0.00040359,0.0017859,0.00099219
29.297,0.00042903,0.0030167,0.0014352
30.273,0.00039324,0.0024396,0.00072912
31.25,0.00060858,0.00342,0.0016798
32.227,0.0010976,0.0052912,0.001239
33.203,0.0060404,0.030537,0.0099122
34.18,0.0030123,0.013628,0.0057238
35.156,0.00093673,0.0065317,0.0018687
36.133,0.00075761,0.0033269,0.0011996
37.109,0.00042521,0.0035687,0.0014696
38.086,0.00043283,0.0045068,0.00080835
39.063,0.00013299,0.00036099,0.00063894
40.039,0.00055864,0.0015441,0.00059937
41.016,0.0012297,0.001865,0.00084209
41.992,0.0023391,0.0025261,0.0015185
42.969,0.0019915,0.0015754,0.00065385
43.945,0.0023624,0.0010202,0.0010659
44.922,0.00091979,0.0017587,0.0014175
45.898,0.00057816,0.0018452,0.00089345
46.875,0.00037036,0.00089764,0.0011731
47.852,0.00031525,0.00028532,0.00049755
48.828,8.0567e-05,0.0015782,0.00061208
49.805,3.052e-05,0.0018786,0.00035478
50.781,6.116e-05,0.0011413,0.00069243
51.758,0.00022388,0.00068473,0.0005028
52.734,0.00014199,0.0010423,0.00059022
53.711,0.00041765,0.0021213,0.00077628
54.688,0.0001446,0.0004463,0.00087823
55.664,0.00040588,0.00068542,0.00076842
56.641,0.00035127,0.00042687,0.00036836
57.617,0.00040266,0.002004,0.00047079
58.594,0.00026587,0.0017047,0.0011186
59.57,0.00047792,0.0017229,0.00077356
60.547,0.0001694,0.0011523,0.00065848
61.523,0.00081401,0.0026898,0.001923
62.5,0.0023729,0.0094332,0.006746
63.477,0.0014418,0.0031881,0.0027152
64.453,0.0016836,0.0016028,0.0033639
65.43,0.0024465,0.00092026,0.0052826
66.406,0.0081161,0.0065115,0.012047
67.383,0.0099801,0.009204,0.013531
68.359,0.0015327,0.0031643,0.0031448
69.336,0.0018779,0.0006581,0.0029352
70.313,0.0023004,0.0021154,0.0019194
71.289,0.0014541,0.0024182,0.0020677
72.266,0.0009833,0.00020501,0.0022191
73.242,0.0014072,0.0004561,0.0021662
74.219,0.00024735,0.00023377,0.00059553
75.195,0.0009729,0.00026681,0.0015309
76.172,0.00066034,0.00059848,0.0021579
77.148,0.001765,0.0010061,0.00085397
78.125,0.00065299,0.00052871,0.00057147
79.102,0.00076892,0.001139,0.00062676
80.078,0.00085468,0.0010933,0.0002688
81.055,0.00031281,0.00053465,0.001306
82.031,0.00021797,0.0002271,0.00071476
83.008,0.00049479,6.4729e-05,0.0018931
83.984,0.00044869,0.00032392,0.0020007
84.961,0.00042251,0.00087296,0.0015009
85.938,0.00071396,0.00053019,0.0025056
86.914,0.00020883,0.0011474,0.00096481
87.891,4.7718e-05,0.00067456,0.00048477
88.867,8.3383e-05,0.001154,0.00010109
89.844,0.00072734,0.00042545,0.0018661
90.82,0.00054915,0.00039642,0.00092725
91.797,0.00055714,0.00028283,0.0017473
92.773,0.00080837,0.00048629,0.0018917
93.75,0.00037366,0.00033929,0.0010665
94.727,0.00092459,0.0014497,0.0038566
95.703,0.0010668,0.0038811,0.0059068
96.68,0.0008024,0.00085018,0.0049218
97.656,0.00036257,5.9808e-05,0.0017254
98.633,0.0012155,0.00091478,0.0053896
99.609,0.0015112,0.0012922,0.0072918
100.59,0.0020212,0.0021198,0.010798
101.56,0.00067074,0.00064212,0.0022285
102.54,0.00076591,0.0015479,0.0021954
103.52,0.0008769,0.001982,0.0011303
104.49,5.8307e-05,0.0011581,0.0018868
105.47,0.00093022,0.0015447,0.003072
106.45,0.0001819,0.0015311,9.0519e-05
107.42,0.00041664,0.0013311,0.0012124
108.4,0.00043621,0.00079205,0.00029379
109.38,0.0011862,0.0021427,0.003722
110.35,0.0011284,0.0017497,0.001767
111.33,0.00039893,0.001277,0.00096376
112.3,0.00080532,0.0012806,0.0022799
