freq,X_800us_unloaded_loosemotor_1,Y_800us_unloaded_loosemotor_1,Z_800us_unloaded_loosemotor_1
0,5.3002e-16,2.4897e-16,9.7411e-16
0.97656,0.009001,0.003663,0.0047327
1.9531,0.0037139,0.0033324,0.00093109
2.9297,0.0056742,0.002907,0.0049028
3.9063,0.0068983,0.0018706,0.0028026
4.8828,0.0089656,0.0053945,0.0060032
5.8594,0.0047233,0.0018109,0.0036567
6.8359,0.003089,0.0023124,0.0023434
7.8125,0.0010832,0.00059816,0.00056416
8.7891,0.00073564,0.00038349,0.00065371
9.7656,0.0007115,0.00084699,0.0012181
10.742,0.00074727,0.0012528,0.00080257
11.719,0.00044123,0.00055123,0.00039512
12.695,0.00037389,0.00097627,0.00070489
13.672,0.00017376,0.0020622,0.0013696
14.648,1.9614e-05,0.00055061,0.00063705
15.625,0.000157,0.0019285,0.0008008
16.602,0.00026253,0.0031204,0.0018807
17.578,0.00041579,0.0080119,0.0018994
18.555,0.00060718,0.0084592,0.0021135
19.531,0.00039243,0.008681,0.001852
20.508,0.00037377,0.0078664,0.0013776
21.484,0.00028292,0.0078018,0.00099401
22.461,0.00035639,0.00059098,0.00047733
23.438,0.00016715,0.0023528,0.00072464
24.414,0.00011745,0.00032214,0.001332
25.391,6.9932e-05,0.0016653,0.0012209
26.367,0.00013349,0.0025302,0.0013176
27.344,7.6948e-05,0.0022662,0.0015072
28.32,0.000131,0.00075035,0.0010145
29.297,5.179e-05,0.0025624,0.00089782
30.273,6.883e-05,0.00070204,0.0010973
31.25,3.9627e-05,0.0005559,0.0013682
32.227,7.4519e-05,0.00050176,0.0010775
33.203,0.00024409,0.00072656,0.0011201
34.18,0.00043133,0.0010319,0.0010003
35.156,0.00074282,0.0016903,0.00098406
36.133,0.0014022,0.0014928,0.0013761
37.109,0.0012586,0.00095894,0.0023973
38.086,0.00054598,0.0016184,0.0029728
39.063,0.0018185,0.0019135,0.0034389
40.039,0.0027512,0.0041365,0.0089709
41.016,0.0044969,0.0088146,0.025111
41.992,0.0022968,0.0014062,0.0048982
42.969,0.0015088,0.0025445,0.0016894
43.945,0.0014176,0.00073014,0.0018551
44.922,0.0020581,0.0019756,0.0026716
45.898,0.0017811,0.0012584,0.0025078
46.875,0.0011388,0.0010611,0.0010761
47.852,0.00091163,0.0016095,0.0010544
48.828,0.00030701,0.0011444,0.00012462
49.805,0.0002521,0.0010916,0.00077369
